ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.066462, 0.265849,0.085662, 0.292680,0.055069, 0.240926,0.018356, 0.171325,0.055069, 0.240926,0.042831, 0.256987,0.018896, 0.188961,1.315308
37,0.114052, 0.263196,0.062359, 0.217599,0.062359, 0.282692,0.038784, 0.196506,0.033477, 0.234337,0.041572, 0.214944,0.022318, 0.215805,1.250160
38,0.047303, 0.236516,0.075685, 0.310850,0.037843, 0.239670,0.037843, 0.261987,0.040546, 0.218323,0.027030, 0.239006,0.012614, 0.214783,1.442272
39,0.047912, 0.241644,0.067641, 0.259740,0.046617, 0.271502,0.023309, 0.233311,0.040584, 0.260094,0.031941, 0.213551,0.013528, 0.248625,1.456935
40,0.097787, 0.265655,0.097787, 0.298386,0.097787, 0.280730,0.052968, 0.209946,0.032596, 0.199765,0.024447, 0.159408,0.010594, 0.172146,1.172070
41,0.100743, 0.322376,0.060446, 0.236881,0.059455, 0.257453,0.023248, 0.209545,0.033581, 0.232864,0.029727, 0.208948,0.023248, 0.201485,1.339105
42,0.087333, 0.238434,0.087333, 0.283140,0.044706, 0.208629,0.087333, 0.268238,0.044706, 0.208629,0.043667, 0.208629,0.029111, 0.160111,1.151620
43,0.097307, 0.325415,0.097307, 0.316248,0.055000, 0.235931,0.019362, 0.171789,0.048654, 0.243268,0.012908, 0.187167,0.016218, 0.173426,1.306489
44,0.053598, 0.219750,0.090704, 0.326945,0.045352, 0.208618,0.045352, 0.226003,0.045352, 0.253970,0.026799, 0.230214,0.018141, 0.209203,1.349408
45,0.075711, 0.264987,0.055062, 0.275311,0.037855, 0.201895,0.046591, 0.264016,0.046591, 0.264016,0.031061, 0.239086,0.018354, 0.179462,1.377549
46,0.092370, 0.318857,0.046185, 0.262907,0.053725, 0.238780,0.023717, 0.220518,0.030790, 0.255733,0.017908, 0.212451,0.018474, 0.207584,1.433660
47,0.089367, 0.282994,0.069507, 0.254860,0.069507, 0.254860,0.034754, 0.224562,0.044683, 0.224562,0.032080, 0.197547,0.023169, 0.197547,1.273865
48,0.070268, 0.272733,0.033894, 0.231608,0.048016, 0.244883,0.048016, 0.293586,0.027438, 0.224076,0.022596, 0.255687,0.014054, 0.213146,1.471437
49,0.086007, 0.271600,0.042655, 0.193603,0.076779, 0.278965,0.055452, 0.275410,0.038390, 0.228331,0.016636, 0.206280,0.009981, 0.219911,1.348201
50,0.066848, 0.250679,0.046071, 0.259751,0.083152, 0.318750,0.041576, 0.254197,0.013859, 0.189402,0.025828, 0.219534,0.015357, 0.214997,1.414620
51,0.058677, 0.242530,0.080680, 0.266245,0.049649, 0.242530,0.080680, 0.273544,0.040340, 0.244937,0.030735, 0.217412,0.011735, 0.160306,1.295006
52,0.084827, 0.251654,0.084827, 0.289826,0.084827, 0.279930,0.042414, 0.225336,0.028276, 0.164594,0.042414, 0.225336,0.016965, 0.178775,1.230901
53,0.082233, 0.280963,0.082233, 0.267258,0.082233, 0.280963,0.041117, 0.214017,0.027411, 0.189353,0.041117, 0.214017,0.020558, 0.176527,1.246196
54,0.106493, 0.292855,0.106493, 0.292855,0.053246, 0.203304,0.039935, 0.174261,0.039935, 0.219641,0.053246, 0.203304,0.019967, 0.194465,1.161370
55,0.087783, 0.277979,0.087783, 0.289684,0.051207, 0.235551,0.043891, 0.217432,0.043891, 0.217432,0.043891, 0.217432,0.017557, 0.168487,1.247992
