é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
81,0.378373,0.658648,0.901504,0.746745,0.790736,0.670464,0.691078, 
82,0.498826,0.687440,0.576790,0.377510,0.663455,0.840610,0.607439, 
83,0.407244,0.546953,0.309463,0.960035,0.760220,0.728766,0.618780, 
84,0.583316,0.586039,0.560346,0.771174,0.842455,0.860086,0.700569, 
85,0.186318,0.625661,0.677153,0.702720,0.653723,0.413431,0.543168, 
86,0.369325,0.488715,0.976867,0.735870,0.936651,0.712315,0.703291, 
87,0.578571,0.645634,0.767837,0.698020,0.600867,0.885001,0.695988, 
88,0.429730,0.649516,0.820593,0.829466,0.740939,0.665026,0.689212, 
89,0.576698,0.000000,0.000000,0.584191,0.805817,0.640501,0.434534, 
90,0.395824,0.574599,0.773887,0.746854,0.378911,0.793113,0.610531, 
91,0.587626,0.490178,0.843850,0.899636,0.556004,0.479555,0.642808, 
92,0.316379,0.594995,0.907887,0.887847,0.826724,0.478606,0.668740, 
93,0.471493,0.661585,0.489424,0.751398,0.886504,0.758582,0.669831, 
94,0.717756,0.628498,0.730764,0.925395,0.515137,0.486467,0.667336, 
95,0.000000,0.787052,0.000000,0.558718,0.868199,0.000000,0.368995, 
96,0.345125,0.780912,0.789928,0.806522,0.838166,0.652628,0.702214, 
97,0.361484,0.321707,0.982658,0.831792,0.567656,0.495518,0.593469, 
98,0.531022,0.590617,0.877988,0.661958,0.712389,0.723410,0.682897, 
99,0.813317,0.770999,0.508882,0.847834,0.727153,0.819627,0.747969, 
100,0.858974,0.887044,0.810542,0.840739,0.664487,0.471573,0.755560, 
101,0.508390,0.794156,0.843797,0.793623,0.717011,0.677941,0.722486, 
102,0.375405,0.612595,0.721707,0.834479,0.767092,0.636572,0.657975, 
103,0.262538,0.621991,0.832492,0.547538,0.759699,0.815294,0.639926, 
104,0.535823,0.528522,0.758308,0.740172,0.773597,0.499063,0.639247, 
105,0.719025,0.591192,0.848128,0.852814,0.543626,0.463791,0.669763, 
106,0.484886,0.604791,0.741237,0.667152,0.734508,0.629319,0.643649, 
107,0.986443,0.818687,0.819325,0.850336,0.641454,0.566707,0.780492, 
108,0.000000,0.581523,0.750604,0.531822,0.674119,0.513936,0.508667, 
109,0.582367,0.817192,0.400779,0.741638,0.691045,0.819403,0.675404, 
110,0.617623,0.851432,0.908535,0.895793,0.899853,0.468656,0.773649, 
111,0.427216,0.778729,0.782839,0.700885,0.632758,0.977351,0.716629, 
112,0.685883,0.472203,0.952480,0.739479,0.588295,0.565760,0.667350, 
113,0.311159,0.744243,0.722517,0.992169,0.857734,0.624416,0.708706, 
114,0.563392,0.452704,0.714589,0.857745,0.668635,0.426791,0.613976, 
115,0.749379,0.793578,0.670242,0.763286,0.663758,0.747476,0.731286, 
116,0.731216,0.812962,0.795786,0.848497,0.722574,0.927716,0.806459, 
117,0.475342,0.801921,0.363045,0.951282,0.596287,0.730415,0.653048, 
118,0.545616,0.858984,0.812698,0.543742,0.548467,0.738050,0.674593, 
119,0.689138,0.808894,0.910115,0.728558,0.631589,0.623657,0.731992, 
120,0.388229,0.811094,0.598220,0.869582,0.662882,0.566730,0.649456, 
121,0.590522,0.442935,0.641374,0.641374,0.949243,0.800172,0.677603, 
122,0.447299,0.861704,0.856156,0.791158,0.676403,0.746872,0.729932, 
123,0.641293,0.824447,0.781618,0.336495,0.767280,0.803517,0.692442, 
124,0.367351,0.921682,0.941954,0.889275,0.869794,0.732569,0.787104, 
125,0.604871,0.398008,0.736173,0.841923,0.844364,0.930033,0.725895, 
126,0.736800,0.857111,0.528358,0.496521,0.695808,0.870426,0.697504, 
127,0.605074,0.000000,0.913279,0.574873,0.883851,0.909082,0.647693, 
128,0.334595,0.812321,0.674822,0.779866,0.716370,0.780182,0.683026, 
129,0.304610,0.660615,0.637640,0.851533,0.751524,0.917080,0.687167, 
130,0.273573,0.695566,0.945867,0.661614,0.882597,0.896764,0.725997, 
131,0.775448,0.817874,0.667347,0.662909,0.745531,0.501344,0.695076, 
132,0.339933,0.535575,0.721245,0.693953,0.841681,0.651659,0.630674, 
133,0.302098,0.636025,0.617707,0.727886,0.858200,0.705948,0.641311, 
134,0.671389,0.738165,0.664062,0.677741,0.715476,0.628840,0.682612, 
135,0.468487,0.669922,0.817012,0.778069,0.640022,0.439812,0.635554, 
136,0.614616,0.714643,0.845175,0.889131,0.894744,0.518945,0.746209, 
137,0.688886,0.794238,0.931917,0.785391,0.721734,0.639871,0.760340, 
138,0.234452,0.739021,0.796197,0.816931,0.859179,0.618939,0.677453, 
139,0.418550,0.586505,0.543245,0.648868,0.793542,0.891865,0.647096, 
140,0.000000,0.878162,0.643651,0.479003,0.000000,0.639153,0.439995, 
141,0.577539,0.000000,0.332078,0.745730,0.828135,0.591534,0.512503, 
142,0.316686,0.653804,0.856995,0.818807,0.807221,0.477019,0.655089, 
143,0.000000,0.606995,0.829347,0.827844,0.429557,0.899746,0.598915, 
144,0.546313,0.883196,0.928238,0.743524,0.590957,0.411586,0.683969, 
145,0.494521,0.815637,0.504913,0.720595,0.640007,0.704436,0.646685, 
146,0.321841,0.657216,0.592073,0.812853,0.878596,0.718002,0.663430, 
147,0.293817,0.622881,0.849080,0.606284,0.773823,0.521329,0.611202, 
148,0.474076,0.536709,0.669923,0.737794,0.404305,0.895801,0.619768, 
149,0.000000,0.000000,0.518211,0.921898,0.878876,0.427001,0.457664, 
150,0.635214,0.539914,0.880423,0.613222,0.756588,0.657611,0.680495, 
151,0.608702,0.683231,0.594327,0.961237,0.703988,0.792403,0.723981, 
152,0.259505,0.642324,0.644660,0.833375,0.782952,0.473704,0.606087, 
153,0.620000,0.404069,0.807205,0.749932,0.194916,0.491089,0.544535, 
154,0.444256,0.724757,0.854146,0.786888,0.568269,0.699829,0.679691, 
155,0.625345,0.566341,0.803931,0.363556,0.541620,0.798316,0.616518, 
156,0.494007,0.561247,0.817397,0.400879,0.597953,0.875412,0.624483, 
157,0.390035,0.808906,0.789939,0.924522,0.809566,0.264591,0.664593, 
158,0.494841,0.433394,0.329998,0.743930,0.650270,0.485772,0.523034, 
159,0.342390,0.750447,0.897705,0.584821,0.624737,0.548380,0.624747, 
160,0.558195,0.646187,0.653474,0.915440,0.862248,0.724229,0.726629, 
161,0.543182,0.794729,0.751621,0.735423,0.000000,0.000000,0.470826, 
162,0.369603,0.756970,0.721486,0.663368,0.884235,0.782067,0.696288, 
163,0.523766,0.631543,0.682409,0.956913,0.569390,0.593097,0.659520, 
164,0.000000,0.636530,0.800457,0.704288,0.687998,0.715510,0.590797, 
165,0.000000,0.646267,0.898511,0.727513,0.713272,0.842237,0.637967, 
166,0.512806,0.811553,0.735926,0.636137,0.587827,0.567459,0.641951, 
167,0.484839,0.827958,0.483757,0.622913,0.810358,0.710982,0.656801, 
168,0.779716,0.000000,0.632421,0.764181,0.636165,0.772541,0.597504, 
169,0.865988,0.579219,0.219396,0.900307,0.766095,0.687823,0.669805, 
170,0.000000,0.072836,0.811361,0.656190,0.539638,0.670232,0.458376, 
171,0.482231,0.636626,0.704228,0.604804,0.682423,0.623175,0.622248, 
172,0.852333,0.927852,0.671133,0.746544,0.675468,0.624413,0.749624, 
