é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.233329,0.491032,0.820672,0.595844,0.653898,0.504284,0.549843, 
82,0.332291,0.523740,0.405274,0.232674,0.496396,0.725044,0.452570, 
83,0.255685,0.376418,0.183056,0.923141,0.613189,0.573274,0.487461, 
84,0.411747,0.414466,0.389223,0.627569,0.727794,0.754518,0.554220, 
85,0.102729,0.455245,0.511891,0.541687,0.485579,0.260581,0.392952, 
86,0.226486,0.323377,0.954780,0.582116,0.880851,0.553174,0.586797, 
87,0.407035,0.476706,0.623162,0.536121,0.429457,0.793723,0.544367, 
88,0.273667,0.480950,0.695768,0.708622,0.588486,0.498156,0.540941, 
89,0.405183,0.000000,0.000000,0.412620,0.674785,0.471130,0.327286, 
90,0.246746,0.403113,0.631172,0.595984,0.233738,0.657157,0.461318, 
91,0.416055,0.324659,0.729879,0.817581,0.385046,0.315404,0.498104, 
92,0.187915,0.423483,0.831312,0.798314,0.704628,0.314584,0.543373, 
93,0.308466,0.494305,0.323998,0.601791,0.796145,0.611061,0.522628, 
94,0.559766,0.458255,0.575751,0.861148,0.346926,0.321412,0.520543, 
95,0.000000,0.648875,0.000000,0.387654,0.767095,0.000000,0.300604, 
96,0.208551,0.640570,0.652794,0.675775,0.721416,0.484372,0.563913, 
97,0.220617,0.191687,0.965908,0.712024,0.396312,0.329362,0.469318, 
98,0.361491,0.419061,0.782511,0.494722,0.553265,0.566674,0.529621, 
99,0.685370,0.627338,0.341275,0.735862,0.571281,0.694379,0.609251, 
100,0.752808,0.797016,0.681438,0.725237,0.497551,0.308535,0.627098, 
101,0.340833,0.658589,0.729800,0.657857,0.558860,0.512791,0.576455, 
102,0.231076,0.441540,0.564586,0.715971,0.622182,0.466891,0.507041, 
103,0.151104,0.451370,0.713051,0.376973,0.612511,0.688183,0.498865, 
104,0.365955,0.359178,0.610705,0.587518,0.630785,0.332501,0.481107, 
105,0.561311,0.419640,0.736304,0.743397,0.373273,0.301906,0.522639, 
106,0.320033,0.433478,0.588861,0.500547,0.580413,0.459129,0.480410, 
107,0.973249,0.693032,0.693946,0.739638,0.472162,0.395388,0.661236, 
108,0.000000,0.409963,0.600773,0.362233,0.508431,0.345837,0.371206, 
109,0.410802,0.690891,0.250609,0.589368,0.527936,0.694058,0.527277, 
110,0.446783,0.741299,0.832399,0.811255,0.817939,0.306042,0.659286, 
111,0.271631,0.637638,0.643167,0.539509,0.462798,0.955705,0.585075, 
112,0.521934,0.309074,0.909272,0.586646,0.416727,0.394467,0.523020, 
113,0.184244,0.592665,0.565578,0.984459,0.750906,0.453927,0.588630, 
114,0.392168,0.292577,0.555923,0.750923,0.502218,0.271287,0.460849, 
115,0.599205,0.657794,0.504033,0.617188,0.496734,0.596776,0.578622, 
116,0.576313,0.684866,0.660835,0.736861,0.565648,0.865177,0.681617, 
117,0.311770,0.669338,0.221780,0.907090,0.424793,0.575317,0.518348, 
118,0.375153,0.752823,0.684492,0.373383,0.377854,0.584849,0.524759, 
119,0.525713,0.679111,0.835057,0.573017,0.461549,0.453126,0.587929, 
120,0.240871,0.682219,0.426758,0.769256,0.495754,0.395410,0.501711, 
121,0.418965,0.284468,0.472075,0.472075,0.903389,0.666906,0.536313, 
122,0.288078,0.757013,0.748489,0.654475,0.511034,0.596007,0.592516, 
123,0.471988,0.701327,0.641522,0.202281,0.622429,0.671566,0.551852, 
124,0.225003,0.854741,0.890277,0.800625,0.769589,0.577995,0.686372, 
125,0.433559,0.248446,0.582496,0.727001,0.730649,0.869216,0.598561, 
126,0.583280,0.749951,0.359026,0.330248,0.533517,0.770579,0.554434, 
127,0.433768,0.000000,0.840398,0.403383,0.791875,0.833318,0.550457, 
128,0.200909,0.683956,0.509231,0.639164,0.558081,0.639589,0.538489, 
129,0.179670,0.493223,0.468041,0.741452,0.601953,0.846859,0.555199, 
130,0.158462,0.533232,0.897295,0.494337,0.789865,0.812848,0.614340, 
131,0.633250,0.691867,0.500766,0.495784,0.594300,0.334529,0.541749, 
132,0.204771,0.365724,0.564021,0.531338,0.726641,0.483304,0.479300, 
133,0.177925,0.466302,0.446871,0.572186,0.751620,0.545533,0.493406, 
134,0.505332,0.584993,0.497075,0.512563,0.556997,0.458619,0.519263, 
135,0.305898,0.503671,0.690634,0.636754,0.470612,0.281896,0.481577, 
136,0.443643,0.555988,0.731865,0.800392,0.809535,0.350388,0.615302, 
137,0.525421,0.658702,0.872514,0.646620,0.564620,0.470449,0.623054, 
138,0.132793,0.586069,0.661401,0.690519,0.753124,0.448162,0.545345, 
139,0.264662,0.414933,0.372914,0.480240,0.657745,0.804835,0.499222, 
140,0.000000,0.782789,0.474546,0.314927,0.000000,0.469673,0.340323, 
141,0.406014,0.000000,0.199097,0.594554,0.706682,0.419985,0.387722, 
142,0.188133,0.485668,0.749774,0.693204,0.676756,0.313214,0.517791, 
143,0.000000,0.435745,0.708449,0.706258,0.273526,0.817763,0.490290, 
144,0.375812,0.790824,0.866085,0.591754,0.419404,0.259117,0.550499, 
145,0.328481,0.688671,0.337715,0.563227,0.470596,0.543729,0.488736, 
146,0.191782,0.489443,0.420529,0.684712,0.783478,0.560065,0.521668, 
147,0.172207,0.452307,0.737741,0.435013,0.631086,0.352566,0.463486, 
148,0.310681,0.366782,0.503672,0.584527,0.253373,0.811268,0.471717, 
149,0.000000,0.000000,0.349720,0.855112,0.783925,0.271456,0.376702, 
150,0.465431,0.369783,0.786388,0.442192,0.608477,0.489881,0.527025, 
151,0.437506,0.518869,0.422806,0.925367,0.543195,0.656182,0.583988, 
152,0.149098,0.473106,0.475644,0.714347,0.643320,0.310362,0.460979, 
153,0.449275,0.253187,0.676735,0.599913,0.107982,0.325459,0.402092, 
154,0.285559,0.568328,0.745423,0.648652,0.396911,0.538259,0.530522, 
155,0.454911,0.395032,0.672144,0.222162,0.371385,0.664332,0.463328, 
156,0.328028,0.390093,0.691184,0.250687,0.426486,0.778430,0.477485, 
157,0.242263,0.679128,0.652809,0.859638,0.680059,0.152466,0.544394, 
158,0.328763,0.276645,0.197604,0.592268,0.481778,0.320805,0.366311, 
159,0.206557,0.600573,0.814397,0.413249,0.454267,0.377771,0.477802, 
160,0.387150,0.477309,0.485304,0.844065,0.757853,0.567680,0.586560, 
161,0.372855,0.659378,0.602078,0.581557,0.000000,0.000000,0.369311, 
162,0.226695,0.608972,0.564315,0.496298,0.792492,0.642126,0.555150, 
163,0.354799,0.461500,0.517922,0.917385,0.398006,0.421562,0.511862, 
164,0.000000,0.466846,0.667301,0.543553,0.524388,0.557038,0.459854, 
165,0.000000,0.477396,0.815724,0.571726,0.554331,0.727469,0.524441, 
166,0.344814,0.682869,0.582186,0.466423,0.416257,0.396121,0.481445, 
167,0.319991,0.706424,0.319050,0.452341,0.681178,0.551569,0.505092, 
168,0.638963,0.000000,0.462438,0.618359,0.466453,0.629382,0.469266, 
