ó^Ç¶ÇΩèdóvìx,0.120000,0.240000,0.120000,0.220000,0.120000,0.200000,0.110000,0.170000,0.090000,0.170000,0.070000,0.170000,0.040000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
121,0.185336, 0.185336,0.189947, 0.189947,0.176163, 0.176163,0.149324, 0.149324,0.101299, 0.101299,0.130285, 0.130285,0.067646, 0.067646,0.000000
122,0.143733, 0.143733,0.170323, 0.170323,0.201570, 0.201570,0.143611, 0.143611,0.103771, 0.103771,0.126448, 0.126448,0.110544, 0.110544,0.000000
123,0.204005, 0.204005,0.159542, 0.159542,0.121257, 0.121257,0.127992, 0.127992,0.155539, 0.155539,0.129662, 0.129662,0.102003, 0.102003,0.000000
124,0.217051, 0.217051,0.166374, 0.166374,0.173303, 0.173303,0.135127, 0.135127,0.126498, 0.126498,0.097411, 0.097411,0.084236, 0.084236,0.000000
125,0.206440, 0.206440,0.163988, 0.163988,0.162677, 0.162677,0.173725, 0.173725,0.144197, 0.144197,0.078803, 0.078803,0.070170, 0.070170,0.000000
126,0.206405, 0.206405,0.149285, 0.149285,0.170644, 0.170644,0.175194, 0.175194,0.136260, 0.136260,0.084625, 0.084625,0.077587, 0.077587,0.000000
127,0.196390, 0.196390,0.136219, 0.136219,0.174604, 0.174604,0.112016, 0.112016,0.124301, 0.124301,0.106709, 0.106709,0.149760, 0.149760,0.000000
128,0.169855, 0.169855,0.180127, 0.180127,0.170788, 0.170788,0.154461, 0.154461,0.137693, 0.137693,0.102481, 0.102481,0.084595, 0.084595,0.000000
129,0.154472, 0.154472,0.216523, 0.216523,0.151594, 0.151594,0.150098, 0.150098,0.147093, 0.147093,0.085414, 0.085414,0.094806, 0.094806,0.000000
130,0.213775, 0.213775,0.198861, 0.198861,0.124714, 0.124714,0.149903, 0.149903,0.121362, 0.121362,0.083578, 0.083578,0.107807, 0.107807,0.000000
131,0.211723, 0.211723,0.165914, 0.165914,0.121530, 0.121530,0.165914, 0.165914,0.114237, 0.114237,0.113368, 0.113368,0.107313, 0.107313,0.000000
132,0.124126, 0.124126,0.148178, 0.148178,0.184018, 0.184018,0.151258, 0.151258,0.155660, 0.155660,0.163537, 0.163537,0.073223, 0.073223,0.000000
133,0.159220, 0.159220,0.156261, 0.156261,0.151458, 0.151458,0.137702, 0.137702,0.180979, 0.180979,0.114481, 0.114481,0.099899, 0.099899,0.000000
134,0.152022, 0.152022,0.182486, 0.182486,0.224419, 0.224419,0.136789, 0.136789,0.124840, 0.124840,0.093172, 0.093172,0.086272, 0.086272,0.000000
135,0.185931, 0.185931,0.149563, 0.149563,0.188119, 0.188119,0.134523, 0.134523,0.134523, 0.134523,0.111810, 0.111810,0.095532, 0.095532,0.000000
136,0.196307, 0.196307,0.138931, 0.138931,0.190793, 0.190793,0.132258, 0.132258,0.148609, 0.148609,0.115828, 0.115828,0.077275, 0.077275,0.000000
137,0.161219, 0.161219,0.223993, 0.223993,0.163828, 0.163828,0.135850, 0.135850,0.107403, 0.107403,0.104543, 0.104543,0.103163, 0.103163,0.000000
138,0.173672, 0.173672,0.201740, 0.201740,0.171094, 0.171094,0.131111, 0.131111,0.127734, 0.127734,0.093695, 0.093695,0.100954, 0.100954,0.000000
139,0.191265, 0.191265,0.130829, 0.130829,0.195163, 0.195163,0.176318, 0.176318,0.121993, 0.121993,0.100502, 0.100502,0.083930, 0.083930,0.000000
140,0.160450, 0.160450,0.216854, 0.216854,0.161684, 0.161684,0.157899, 0.157899,0.111436, 0.111436,0.099233, 0.099233,0.092445, 0.092445,0.000000
141,0.197726, 0.197726,0.141227, 0.141227,0.212710, 0.212710,0.149305, 0.149305,0.112032, 0.112032,0.111894, 0.111894,0.075105, 0.075105,0.000000
142,0.137833, 0.137833,0.169233, 0.169233,0.148935, 0.148935,0.148935, 0.148935,0.151994, 0.151994,0.135135, 0.135135,0.107937, 0.107937,0.000000
143,0.180087, 0.180087,0.222246, 0.222246,0.147668, 0.147668,0.140704, 0.140704,0.124630, 0.124630,0.113069, 0.113069,0.071595, 0.071595,0.000000
144,0.217119, 0.217119,0.149367, 0.149367,0.149157, 0.149157,0.154772, 0.154772,0.121915, 0.121915,0.120323, 0.120323,0.087347, 0.087347,0.000000
145,0.163101, 0.163101,0.208464, 0.208464,0.160679, 0.160679,0.157268, 0.157268,0.099230, 0.099230,0.122142, 0.122142,0.089116, 0.089116,0.000000
146,0.201051, 0.201051,0.196539, 0.196539,0.174542, 0.174542,0.132148, 0.132148,0.123198, 0.123198,0.093817, 0.093817,0.078703, 0.078703,0.000000
147,0.186010, 0.186010,0.146783, 0.146783,0.189741, 0.189741,0.093625, 0.093625,0.134050, 0.134050,0.134300, 0.134300,0.115492, 0.115492,0.000000
148,0.168435, 0.168435,0.171372, 0.171372,0.203844, 0.203844,0.128994, 0.128994,0.133987, 0.133987,0.107606, 0.107606,0.085761, 0.085761,0.000000
149,0.162711, 0.162711,0.178844, 0.178844,0.162711, 0.162711,0.136449, 0.136449,0.166832, 0.166832,0.118236, 0.118236,0.074218, 0.074218,0.000000
150,0.189023, 0.189023,0.186355, 0.186355,0.147129, 0.147129,0.144194, 0.144194,0.131932, 0.131932,0.106254, 0.106254,0.095113, 0.095113,0.000000
151,0.183821, 0.183821,0.184325, 0.184325,0.168641, 0.168641,0.136264, 0.136264,0.152452, 0.152452,0.115101, 0.115101,0.059397, 0.059397,0.000000
152,0.175466, 0.175466,0.195186, 0.195186,0.150606, 0.150606,0.157163, 0.157163,0.112018, 0.112018,0.123553, 0.123553,0.086007, 0.086007,0.000000
153,0.209218, 0.209218,0.162156, 0.162156,0.175550, 0.175550,0.134009, 0.134009,0.123559, 0.123559,0.099948, 0.099948,0.095559, 0.095559,0.000000
154,0.212022, 0.212022,0.164836, 0.164836,0.180759, 0.180759,0.131614, 0.131614,0.117270, 0.117270,0.125543, 0.125543,0.067956, 0.067956,0.000000
155,0.165724, 0.165724,0.189196, 0.189196,0.165301, 0.165301,0.115169, 0.115169,0.123505, 0.123505,0.126767, 0.126767,0.114338, 0.114338,0.000000
156,0.165286, 0.165286,0.172377, 0.172377,0.150903, 0.150903,0.133874, 0.133874,0.166641, 0.166641,0.112866, 0.112866,0.098052, 0.098052,0.000000
157,0.182440, 0.182440,0.145662, 0.145662,0.150763, 0.150763,0.163319, 0.163319,0.171331, 0.171331,0.128277, 0.128277,0.058208, 0.058208,0.000000
