ó^Ç¶ÇΩèdóvìx,0.120000,0.240000,0.120000,0.220000,0.120000,0.200000,0.110000,0.170000,0.090000,0.170000,0.070000,0.170000,0.040000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.115871, 0.327937,0.142837, 0.237027,0.103117, 0.191076,0.074400, 0.167953,0.076233, 0.148800,0.062902, 0.115871,0.057855, 0.178121,0.733570
37,0.134734, 0.204786,0.125312, 0.143925,0.114888, 0.196062,0.087916, 0.225340,0.098031, 0.211820,0.079373, 0.129439,0.073528, 0.174845,0.572435
38,0.108321, 0.267283,0.123097, 0.232771,0.121923, 0.216643,0.113407, 0.151742,0.074448, 0.148167,0.077590, 0.176605,0.045493, 0.142510,0.671441
39,0.115649, 0.183843,0.144681, 0.231299,0.094889, 0.221110,0.108277, 0.201344,0.078940, 0.154455,0.098645, 0.180259,0.077030, 0.109579,0.563775
40,0.088853, 0.257407,0.136451, 0.219116,0.109558, 0.212354,0.135290, 0.145913,0.128703, 0.180438,0.073046, 0.171368,0.042842, 0.098661,0.570514
41,0.099256, 0.251155,0.142838, 0.233679,0.124369, 0.204393,0.101020, 0.193151,0.121102, 0.204449,0.073930, 0.133421,0.042260, 0.074975,0.590449
42,0.133024, 0.231029,0.125611, 0.266273,0.164708, 0.225642,0.087894, 0.134083,0.098437, 0.133531,0.112821, 0.152449,0.042108, 0.092390,0.470793
43,0.120381, 0.226024,0.134449, 0.276055,0.117411, 0.225092,0.114237, 0.126371,0.075341, 0.134306,0.126371, 0.139030,0.050486, 0.134449,0.522651
44,0.113472, 0.188822,0.151219, 0.165982,0.117693, 0.256586,0.121940, 0.182293,0.082991, 0.159156,0.094411, 0.200015,0.039533, 0.125885,0.557478
45,0.116833, 0.235366,0.103689, 0.234882,0.119621, 0.211233,0.101830, 0.113207,0.105616, 0.231050,0.111857, 0.147160,0.046115, 0.121541,0.588877
46,0.114058, 0.252515,0.143907, 0.261922,0.117991, 0.124324,0.105564, 0.177367,0.088683, 0.191483,0.082733, 0.121619,0.073929, 0.143907,0.546271
47,0.134709, 0.230102,0.107116, 0.224857,0.101744, 0.208407,0.111039, 0.162442,0.111462, 0.161203,0.060491, 0.111462,0.104204, 0.170763,0.538470
48,0.223703, 0.229018,0.112307, 0.227255,0.113628, 0.238334,0.110360, 0.129086,0.078443, 0.143348,0.071674, 0.123143,0.037016, 0.162683,0.505736
