ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.180076, 0.233228,0.185231, 0.205815,0.161300, 0.185231,0.113127, 0.201180,0.171245, 0.226255,0.045978, 0.091334,0.286086
43,0.170898, 0.369397,0.175362, 0.281068,0.138202, 0.161920,0.100256, 0.175383,0.075669, 0.103436,0.069989, 0.178421,0.539249
44,0.141506, 0.202139,0.202139, 0.345208,0.150808, 0.244274,0.140534, 0.160126,0.067959, 0.157402,0.051989, 0.135917,0.490131
45,0.181121, 0.348330,0.122937, 0.235396,0.101516, 0.181121,0.101674, 0.188926,0.081115, 0.234908,0.074968, 0.147987,0.673336
46,0.111301, 0.359108,0.209997, 0.277718,0.153784, 0.209997,0.125195, 0.180621,0.083333, 0.147086,0.030558, 0.111301,0.571663
47,0.180440, 0.207464,0.200159, 0.245251,0.179633, 0.219825,0.103732, 0.189672,0.090064, 0.200159,0.054956, 0.128647,0.382034
48,0.164145, 0.288573,0.228011, 0.229369,0.087623, 0.194878,0.143466, 0.232761,0.109595, 0.167482,0.066474, 0.087623,0.401372
49,0.145532, 0.324304,0.160492, 0.197571,0.147692, 0.172773,0.086386, 0.150545,0.162152, 0.198912,0.093149, 0.160492,0.409194
50,0.156388, 0.225416,0.173051, 0.314953,0.154545, 0.199254,0.135999, 0.178703,0.092084, 0.156388,0.058674, 0.154545,0.458519
51,0.198215, 0.279386,0.135695, 0.283312,0.209951, 0.232669,0.114811, 0.208011,0.086693, 0.127389,0.042463, 0.081406,0.424345
52,0.192577, 0.317217,0.142510, 0.208111,0.134398, 0.263961,0.103193, 0.145708,0.104055, 0.113264,0.082429, 0.192577,0.481676
53,0.115501, 0.251846,0.172647, 0.285476,0.125923, 0.268791,0.095853, 0.190733,0.090794, 0.138884,0.071844, 0.191707,0.654874
54,0.180502, 0.320670,0.167039, 0.351571,0.124621, 0.173658,0.104383, 0.167700,0.070290, 0.180502,0.051285, 0.107778,0.603759
55,0.129316, 0.313452,0.237391, 0.250333,0.164274, 0.283828,0.089039, 0.164274,0.076982, 0.109232,0.045238, 0.136642,0.515521
56,0.169455, 0.244753,0.222790, 0.252118,0.156722, 0.222790,0.122033, 0.226931,0.077562, 0.174485,0.052512, 0.077848,0.397853
57,0.228783, 0.297450,0.185311, 0.303350,0.088760, 0.186268,0.148725, 0.223097,0.096743, 0.104988,0.047766, 0.088760,0.407824
58,0.146584, 0.296279,0.155218, 0.296230,0.113483, 0.167748,0.166287, 0.182545,0.091273, 0.114795,0.098760, 0.170799,0.456793
59,0.174486, 0.220790,0.173145, 0.275708,0.164387, 0.181012,0.108396, 0.212064,0.137854, 0.196525,0.047235, 0.108396,0.388993
60,0.249878, 0.317332,0.150088, 0.253782,0.115695, 0.241148,0.126891, 0.169320,0.056838, 0.132074,0.060287, 0.126668,0.480646
61,0.225080, 0.376787,0.095042, 0.178563,0.152805, 0.166341,0.142523, 0.225080,0.143570, 0.152805,0.046361, 0.095042,0.389235
62,0.248490, 0.259107,0.111180, 0.253688,0.125437, 0.147872,0.119505, 0.264096,0.084809, 0.149536,0.066024, 0.170256,0.489110
63,0.144973, 0.163174,0.135782, 0.319299,0.148264, 0.254549,0.149911, 0.154733,0.106433, 0.218081,0.059827, 0.144973,0.509619
64,0.193009, 0.306549,0.179719, 0.265000,0.101037, 0.253349,0.126675, 0.235922,0.063637, 0.089859,0.048902, 0.136343,0.574043
65,0.236246, 0.262722,0.231081, 0.266817,0.178332, 0.236246,0.116939, 0.118123,0.060378, 0.119705,0.052653, 0.120757,0.248741
66,0.192076, 0.276291,0.120515, 0.229657,0.210121, 0.218626,0.131827, 0.224022,0.092097, 0.137958,0.046294, 0.120515,0.414138
67,0.144805, 0.205457,0.183710, 0.247664,0.164383, 0.184498,0.102729, 0.219738,0.069343, 0.244013,0.061003, 0.172658,0.548055
68,0.139943, 0.301955,0.260769, 0.277033,0.125512, 0.142696,0.138517, 0.162699,0.079420, 0.158397,0.054218, 0.158840,0.403242
69,0.194372, 0.353242,0.172468, 0.300764,0.168774, 0.198280,0.094571, 0.110202,0.097298, 0.173694,0.041763, 0.094571,0.461507
70,0.212453, 0.331422,0.153627, 0.221630,0.163193, 0.220959,0.084154, 0.235524,0.098254, 0.153627,0.038799, 0.086358,0.499039
71,0.148497, 0.205980,0.164757, 0.302452,0.128579, 0.195503,0.097752, 0.231672,0.102990, 0.189345,0.075613, 0.156861,0.563626
72,0.192320, 0.422363,0.176887, 0.248153,0.111065, 0.114458,0.108296, 0.193014,0.066541, 0.176887,0.049299, 0.140717,0.591184
73,0.138790, 0.291359,0.186147, 0.239361,0.119680, 0.233931,0.095917, 0.148677,0.088071, 0.187898,0.056909, 0.213261,0.628973
74,0.140396, 0.304175,0.199668, 0.288751,0.144375, 0.202265,0.086563, 0.141602,0.091923, 0.100842,0.101392, 0.198049,0.471365
75,0.260388, 0.288770,0.137317, 0.225540,0.190877, 0.260388,0.108952, 0.145509,0.125389, 0.139580,0.048503, 0.068786,0.257147
76,0.207032, 0.287515,0.162835, 0.256928,0.106498, 0.214143,0.137763, 0.168862,0.124306, 0.174297,0.049996, 0.109825,0.423141
77,0.143060, 0.266153,0.256005, 0.275249,0.133077, 0.187337,0.130633, 0.148677,0.089927, 0.130633,0.091750, 0.147499,0.311096
78,0.218511, 0.368964,0.154979, 0.225087,0.155997, 0.172148,0.151314, 0.157693,0.092241, 0.182448,0.042631, 0.077987,0.368655
79,0.200193, 0.275229,0.204583, 0.244336,0.128581, 0.209962,0.164830, 0.204583,0.062691, 0.135172,0.038900, 0.130938,0.400442
80,0.137196, 0.287172,0.132742, 0.333919,0.147900, 0.188697,0.143586, 0.160515,0.122681, 0.147900,0.055653, 0.142039,0.520485
81,0.177966, 0.276602,0.232042, 0.245008,0.138301, 0.262673,0.076522, 0.175957,0.085263, 0.199489,0.041179, 0.088997,0.497454
82,0.177504, 0.349778,0.118377, 0.192585,0.104997, 0.225058,0.113395, 0.126531,0.112529, 0.273930,0.069956, 0.135362,0.606487
83,0.209238, 0.368859,0.161695, 0.223353,0.111676, 0.128822,0.107730, 0.190294,0.107530, 0.209238,0.063431, 0.118134,0.477399
84,0.151135, 0.253744,0.154958, 0.246879,0.159113, 0.194106,0.113620, 0.162109,0.084581, 0.258074,0.059847, 0.161834,0.553491
85,0.195391, 0.226767,0.138574, 0.336704,0.168352, 0.217864,0.105588, 0.195391,0.094448, 0.133063,0.042445, 0.145414,0.510406
86,0.187616, 0.316251,0.157126, 0.328382,0.118177, 0.198803,0.120615, 0.149332,0.103095, 0.122655,0.073914, 0.124032,0.478912
87,0.226040, 0.318501,0.143054, 0.244753,0.143054, 0.244753,0.118213, 0.151240,0.118213, 0.151240,0.045500, 0.095439,0.411852
88,0.149922, 0.199837,0.196616, 0.336321,0.156015, 0.171940,0.156015, 0.171940,0.156015, 0.171940,0.045711, 0.087725,0.279410
89,0.156539, 0.303150,0.190292, 0.199150,0.190628, 0.251961,0.122324, 0.221897,0.049235, 0.156539,0.045949, 0.112335,0.490063
90,0.133739, 0.290246,0.143591, 0.161851,0.145123, 0.289514,0.128663, 0.143591,0.114348, 0.227268,0.056817, 0.165249,0.555438
91,0.137499, 0.226661,0.102015, 0.244916,0.110211, 0.307739,0.154387, 0.155938,0.098498, 0.155621,0.102580, 0.203936,0.589620
92,0.150746, 0.186483,0.132320, 0.229256,0.186483, 0.261003,0.114089, 0.271861,0.085533, 0.139723,0.059997, 0.182509,0.541666
93,0.284320, 0.296049,0.126225, 0.221499,0.130431, 0.142160,0.128529, 0.214438,0.073833, 0.161798,0.071479, 0.149240,0.370368
94,0.114654, 0.298103,0.149052, 0.180781,0.166217, 0.271025,0.127634, 0.193439,0.166308, 0.170382,0.043675, 0.118731,0.464921
95,0.159482, 0.235297,0.156840, 0.230807,0.230807, 0.252872,0.104254, 0.174936,0.109404, 0.208509,0.057051, 0.079741,0.364323
96,0.244731, 0.350781,0.163317, 0.255819,0.095356, 0.244731,0.105968, 0.159527,0.074531, 0.180457,0.042990, 0.081793,0.546215
97,0.186142, 0.186950,0.168470, 0.253065,0.161166, 0.227368,0.113684, 0.248943,0.074978, 0.186013,0.043265, 0.149956,0.504591
98,0.227805, 0.292747,0.153889, 0.299837,0.123350, 0.192197,0.092379, 0.158403,0.097582, 0.160416,0.070372, 0.131022,0.469244
99,0.184602, 0.253395,0.135962, 0.279747,0.126698, 0.151871,0.124610, 0.187137,0.139873, 0.206127,0.062379, 0.147598,0.451750
100,0.206657, 0.329655,0.173401, 0.206657,0.173401, 0.206657,0.139405, 0.200020,0.098244, 0.139405,0.039796, 0.086701,0.338190
101,0.154769, 0.221192,0.154770, 0.221197,0.163702, 0.163702,0.110596, 0.186036,0.163702, 0.163702,0.110598, 0.186033,0.283724
102,0.111258, 0.334088,0.156668, 0.163173,0.163173, 0.284730,0.105527, 0.193032,0.163173, 0.166426,0.044039, 0.114712,0.512322
103,0.194258, 0.194258,0.194258, 0.194258,0.135146, 0.277478,0.094903, 0.185525,0.138739, 0.202830,0.051659, 0.136686,0.382074
104,0.166127, 0.241335,0.141053, 0.267522,0.155011, 0.206444,0.120668, 0.166807,0.089174, 0.187307,0.101500, 0.157052,0.452936
105,0.178049, 0.306885,0.116252, 0.304034,0.146152, 0.207335,0.122701, 0.257372,0.076010, 0.122701,0.037642, 0.124866,0.646386
106,0.238710, 0.299373,0.152285, 0.256390,0.144472, 0.251476,0.125738, 0.172090,0.081581, 0.160681,0.035624, 0.081581,0.443180
107,0.182408, 0.213883,0.138697, 0.221441,0.093173, 0.243429,0.121715, 0.246098,0.094034, 0.227352,0.072730, 0.145042,0.594488
108,0.134699, 0.275085,0.168620, 0.272281,0.118391, 0.320491,0.103143, 0.134699,0.074174, 0.183076,0.054324, 0.161016,0.693297
109,0.147521, 0.309421,0.155219, 0.235517,0.235517, 0.242366,0.115579, 0.151763,0.068397, 0.160746,0.041159, 0.136795,0.473215
110,0.155385, 0.272003,0.152607, 0.335407,0.127898, 0.192160,0.096080, 0.226229,0.079049, 0.161658,0.096080, 0.105444,0.585802
111,0.264275, 0.289431,0.130584, 0.274022,0.123880, 0.217556,0.121815, 0.153405,0.096477, 0.136739,0.070001, 0.121815,0.385936
112,0.149670, 0.244431,0.205054, 0.287304,0.158624, 0.212397,0.117001, 0.159493,0.142782, 0.188012,0.059609, 0.075623,0.334522
113,0.150363, 0.292228,0.161819, 0.243660,0.121830, 0.204327,0.133490, 0.189732,0.097409, 0.140176,0.093859, 0.171106,0.482459
114,0.123427, 0.190183,0.235484, 0.257236,0.164359, 0.239804,0.103949, 0.219941,0.095091, 0.126372,0.073314, 0.170842,0.408754
115,0.222725, 0.257896,0.123948, 0.266119,0.152173, 0.287256,0.114627, 0.152173,0.072615, 0.187049,0.039470, 0.123948,0.548884
116,0.136970, 0.265582,0.175762, 0.198365,0.178088, 0.276197,0.131501, 0.185126,0.078533, 0.178088,0.057184, 0.138605,0.483928
117,0.160179, 0.281562,0.130310, 0.241584,0.143937, 0.175909,0.120792, 0.204683,0.140781, 0.179114,0.077213, 0.143937,0.453577
118,0.221778, 0.318747,0.116219, 0.221778,0.132118, 0.302824,0.103814, 0.132118,0.084673, 0.146610,0.049975, 0.169345,0.582846
119,0.154221, 0.261073,0.182683, 0.214985,0.116357, 0.240934,0.096409, 0.198529,0.075139, 0.169596,0.098178, 0.191897,0.554027
120,0.173830, 0.201568,0.167241, 0.265108,0.132554, 0.225714,0.123310, 0.240571,0.103365, 0.185891,0.057540, 0.123310,0.484323
121,0.176677, 0.221150,0.212467, 0.249262,0.120078, 0.198198,0.136395, 0.217728,0.098159, 0.182527,0.049902, 0.137459,0.412646
122,0.232813, 0.255507,0.150778, 0.272019,0.099765, 0.226692,0.112792, 0.237618,0.082390, 0.106301,0.072547, 0.150778,0.497831
123,0.187845, 0.241570,0.128352, 0.230797,0.162037, 0.219958,0.192622, 0.197565,0.077228, 0.168009,0.065667, 0.128352,0.372500
124,0.136275, 0.217784,0.171957, 0.317867,0.180688, 0.180695,0.108892, 0.245004,0.101293, 0.183699,0.052978, 0.102869,0.495835
125,0.186037, 0.311457,0.148699, 0.198136,0.185157, 0.231412,0.068874, 0.187451,0.096322, 0.186037,0.062668, 0.137749,0.504485
126,0.140491, 0.292954,0.171690, 0.217892,0.215523, 0.254593,0.110173, 0.173652,0.093590, 0.112407,0.075786, 0.141249,0.385494
127,0.119775, 0.234129,0.228800, 0.306355,0.157004, 0.234922,0.117461, 0.124243,0.117064, 0.132610,0.061271, 0.166366,0.397250
128,0.176570, 0.325937,0.146867, 0.234644,0.196395, 0.201408,0.094759, 0.182603,0.069460, 0.218421,0.054569, 0.098367,0.522760
129,0.185625, 0.295271,0.103994, 0.246992,0.141570, 0.300230,0.106465, 0.201140,0.082071, 0.186079,0.040342, 0.110220,0.679864
130,0.131540, 0.352280,0.140326, 0.227380,0.220659, 0.255149,0.117504, 0.149235,0.102786, 0.122471,0.049130, 0.131540,0.476109
131,0.193641, 0.259714,0.158099, 0.201737,0.152702, 0.242206,0.129857, 0.158099,0.080735, 0.135254,0.129857, 0.158099,0.310218
132,0.166845, 0.217281,0.211586, 0.256247,0.157232, 0.262735,0.108640, 0.178990,0.085416, 0.182637,0.052547, 0.119843,0.435468
133,0.178388, 0.270130,0.204006, 0.204153,0.180192, 0.204006,0.135065, 0.260601,0.101893, 0.114167,0.053621, 0.093778,0.293670
134,0.188770, 0.208147,0.151242, 0.272177,0.098887, 0.270940,0.135470, 0.255662,0.099661, 0.171550,0.038379, 0.109117,0.575185
135,0.197163, 0.338379,0.167935, 0.302894,0.123742, 0.210661,0.123852, 0.206239,0.092835, 0.124803,0.049234, 0.062263,0.490477
136,0.186589, 0.314001,0.182653, 0.296107,0.133560, 0.198865,0.157000, 0.209065,0.086501, 0.133560,0.041213, 0.060884,0.424966
137,0.180406, 0.254125,0.172534, 0.270978,0.135489, 0.221080,0.118398, 0.223594,0.087199, 0.187758,0.030042, 0.118398,0.551866
138,0.231326, 0.281180,0.191627, 0.244810,0.135256, 0.231326,0.134649, 0.204182,0.077337, 0.138060,0.062922, 0.067324,0.333765
139,0.124972, 0.227476,0.207504, 0.258120,0.213952, 0.305989,0.115761, 0.126894,0.086040, 0.144120,0.061198, 0.127975,0.381148
140,0.230106, 0.280615,0.112345, 0.250310,0.116210, 0.205942,0.172933, 0.230106,0.113303, 0.126269,0.049517, 0.112345,0.411174
141,0.181958, 0.262740,0.208808, 0.363917,0.171775, 0.217009,0.073481, 0.183099,0.078675, 0.130868,0.043623, 0.084047,0.483360
142,0.172962, 0.328830,0.170299, 0.173519,0.169466, 0.219553,0.170299, 0.173519,0.107741, 0.173619,0.053366, 0.086829,0.311736
143,0.229162, 0.244482,0.195812, 0.257721,0.174524, 0.260021,0.121069, 0.180106,0.056197, 0.097906,0.065005, 0.117995,0.316462
144,0.133605, 0.324254,0.159992, 0.262080,0.154325, 0.238695,0.105774, 0.174959,0.080006, 0.156458,0.068240, 0.141610,0.596114
145,0.177547, 0.379142,0.156188, 0.239230,0.095587, 0.239035,0.101227, 0.177547,0.107334, 0.114034,0.056941, 0.156188,0.610352
146,0.160849, 0.290270,0.145135, 0.342720,0.109475, 0.168948,0.124365, 0.181283,0.084474, 0.206908,0.057890, 0.127682,0.635622
147,0.175840, 0.388257,0.116577, 0.157001,0.157001, 0.194613,0.127780, 0.190714,0.080197, 0.127780,0.097064, 0.187176,0.491081
148,0.183843, 0.277212,0.238375, 0.266670,0.093418, 0.183843,0.119903, 0.252732,0.115156, 0.119640,0.047931, 0.101278,0.402749
