é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
81,0.000000,0.000000,0.914149,0.466200,0.581818,0.769759,0.455321, 
82,0.219178,0.955224,0.000000,0.200803,0.659794,0.865497,0.483416, 
83,0.000000,0.000000,0.471883,0.662309,0.000000,0.835249,0.328240, 
84,0.000000,0.853211,0.933126,0.912517,0.898876,0.809717,0.734574, 
85,0.000000,0.000000,0.225806,0.481928,0.640000,0.482143,0.304980, 
86,0.000000,0.750000,0.757576,0.594595,0.733333,0.913043,0.624758, 
87,0.000000,0.813953,0.884244,0.473934,0.930233,0.000000,0.517061, 
88,0.591549,0.000000,0.000000,0.594595,0.000000,0.913043,0.349865, 
89,0.458015,0.000000,0.000000,0.418410,0.947368,0.641221,0.410836, 
90,0.523985,0.000000,0.000000,0.704571,0.000000,0.768031,0.332765, 
91,0.000000,0.000000,0.807157,0.807157,0.685714,0.000000,0.383338, 
92,0.000000,0.851675,0.000000,0.619787,0.655034,0.731634,0.476355, 
93,0.000000,0.000000,0.156740,0.595588,0.643902,0.251656,0.274648, 
94,0.000000,0.559322,0.000000,0.913151,0.000000,0.496350,0.328137, 
95,0.000000,0.855422,0.000000,0.567627,0.377358,0.000000,0.300068, 
96,0.000000,0.789474,0.834197,0.473934,0.432787,0.501901,0.505382, 
97,0.000000,0.000000,0.880411,0.878944,0.754325,0.622391,0.522678, 
98,0.000000,0.811881,0.000000,0.558522,0.655738,0.780269,0.467735, 
99,0.000000,0.783784,0.000000,0.794521,0.572973,0.000000,0.358546, 
100,0.000000,0.000000,0.000000,0.849858,0.348718,0.606272,0.300808, 
101,0.000000,0.000000,0.684211,0.809717,0.000000,0.576687,0.345102, 
102,0.865248,0.648649,0.000000,0.490196,0.518919,0.879433,0.567074, 
103,0.000000,0.000000,0.908403,0.408252,0.586547,0.617406,0.420101, 
104,0.000000,0.000000,0.000000,0.817439,0.873239,0.551440,0.373686, 
105,0.000000,0.546392,0.518359,0.883359,0.657534,0.629550,0.539199, 
106,0.278146,0.783784,0.591716,0.000000,0.000000,0.633663,0.381218, 
107,0.000000,0.000000,0.772791,0.895449,0.776471,0.473795,0.486418, 
108,0.000000,0.000000,0.918133,0.432194,0.718861,0.779324,0.474752, 
109,0.000000,0.000000,0.000000,0.849858,0.801843,0.659436,0.385190, 
110,0.000000,0.000000,0.868613,0.968153,0.814815,0.000000,0.441930, 
111,0.000000,0.000000,0.802116,0.432194,0.773946,0.000000,0.334709, 
112,0.000000,0.000000,0.896861,0.516796,0.150376,0.717663,0.380283, 
113,0.000000,0.906250,0.849372,0.539568,0.158730,0.251256,0.450863, 
114,0.000000,0.000000,0.000000,0.913151,0.348718,0.447257,0.284854, 
115,0.000000,0.766816,0.000000,0.806964,0.525874,0.617406,0.452843, 
116,0.000000,0.000000,0.000000,0.913151,0.752542,0.496350,0.360341, 
117,0.000000,0.823529,0.310811,0.000000,0.000000,0.913043,0.341231, 
118,0.000000,0.000000,0.884956,0.351464,0.805970,0.576512,0.436484, 
119,0.518519,0.000000,0.000000,0.719101,0.853333,0.000000,0.348492, 
120,0.000000,0.000000,0.000000,0.884758,0.723404,0.000000,0.268027, 
121,0.591549,0.000000,0.000000,0.000000,0.733333,0.913043,0.372988, 
122,0.000000,0.000000,0.894188,0.424628,0.482192,0.568873,0.394980, 
123,0.000000,0.000000,0.200803,0.000000,0.877612,0.601626,0.280007, 
124,0.000000,0.000000,0.000000,0.913151,0.752542,0.496350,0.360341, 
125,0.000000,0.000000,0.000000,0.884684,0.827839,0.549165,0.376948, 
126,0.000000,0.851351,0.201072,0.000000,0.511111,0.000000,0.260589, 
127,0.000000,0.000000,0.894188,0.962387,0.547945,0.679537,0.514009, 
128,0.000000,0.652174,0.000000,0.968153,0.814815,0.000000,0.405857, 
129,0.000000,0.870968,0.938233,0.730258,0.583942,0.717428,0.640138, 
130,0.000000,0.000000,0.525721,0.752823,0.916031,0.694943,0.481586, 
131,0.000000,0.000000,0.843931,0.867052,0.400000,0.393162,0.417358, 
132,0.000000,0.000000,0.718133,0.703770,0.861538,0.758893,0.507056, 
133,0.000000,0.646617,0.000000,0.778887,0.634921,0.917563,0.496331, 
134,0.000000,0.588235,0.785047,0.458716,0.800000,0.428571,0.510095, 
135,0.000000,0.834952,0.790350,0.567628,0.634922,0.312848,0.523450, 
136,0.000000,0.000000,0.821990,0.819277,0.834783,0.718750,0.532467, 
137,0.000000,0.000000,0.705722,0.000000,0.845902,0.634812,0.364406, 
138,0.000000,0.609756,0.507614,0.507614,0.733333,0.363636,0.453659, 
139,0.564972,0.000000,0.000000,0.455959,0.592593,0.824742,0.406378, 
140,0.000000,0.000000,0.750000,0.000000,0.000000,0.500000,0.208333, 
141,0.773006,0.000000,0.507614,0.507614,0.733333,0.363636,0.480867, 
142,0.000000,0.000000,0.000000,0.825309,0.865248,0.627787,0.386391, 
143,0.000000,0.000000,0.341686,0.920174,0.448780,0.718750,0.404898, 
144,0.000000,0.781250,0.479233,0.748858,0.612245,0.000000,0.436931, 
145,0.000000,0.874016,0.322004,0.802395,0.345679,0.911565,0.542610, 
146,0.000000,0.711340,0.346693,0.568210,0.709278,0.921833,0.542893, 
147,0.000000,0.000000,0.822368,0.812665,0.670270,0.862069,0.527895, 
148,0.000000,0.000000,0.894188,0.843517,0.000000,0.679537,0.402874, 
149,0.000000,0.000000,0.000000,0.901713,0.848408,0.496350,0.374412, 
150,0.000000,0.000000,0.000000,0.393443,0.769231,0.608696,0.295228, 
151,0.000000,0.750000,0.000000,0.952880,0.511111,0.000000,0.368998, 
152,0.000000,0.700441,0.000000,0.908429,0.801498,0.660269,0.511773, 
153,0.000000,0.000000,0.117925,0.931164,0.000000,0.573826,0.270486, 
154,0.000000,0.000000,0.000000,0.534544,0.656899,0.824732,0.336029, 
155,0.000000,0.000000,0.913043,0.000000,0.496552,0.746988,0.359431, 
156,0.369686,0.000000,0.904737,0.000000,0.526582,0.809717,0.435120, 
157,0.000000,0.688623,0.494438,0.792864,0.629921,0.288087,0.482322, 
158,0.000000,0.000000,0.000000,0.849858,0.840580,0.496350,0.364465, 
159,0.000000,0.705882,0.560748,0.709677,0.800000,0.603774,0.563347, 
160,0.000000,0.000000,0.000000,0.841515,0.776471,0.462094,0.346680, 
161,0.675079,0.000000,0.536193,0.845666,0.000000,0.000000,0.342823, 
162,0.496241,0.396226,0.604230,0.000000,0.732075,0.683417,0.485365, 
163,0.000000,0.805970,0.000000,0.636678,0.661157,0.755832,0.476606, 
164,0.000000,0.873239,0.899281,0.000000,0.000000,0.787565,0.426681, 
165,0.000000,0.000000,0.582474,0.748859,0.886486,0.657893,0.479285, 
166,0.000000,0.000000,0.705722,0.000000,0.873239,0.551440,0.355067, 
167,0.000000,0.878505,0.000000,0.467641,0.597015,0.769759,0.452153, 
168,0.000000,0.000000,0.000000,0.455959,0.474419,0.642336,0.262119, 
169,0.000000,0.000000,0.000000,0.952880,0.600000,0.718750,0.378605, 
170,0.000000,0.000000,0.913043,0.000000,0.496552,0.746988,0.359431, 
171,0.553345,0.000000,0.718133,0.000000,0.563380,0.866856,0.450286, 
172,0.000000,0.714286,0.766871,0.913043,0.000000,0.000000,0.399033, 
173,0.000000,0.437500,0.590551,0.787402,0.625000,0.000000,0.406742, 
174,0.769231,0.000000,0.510638,0.835821,0.877193,0.564103,0.592831, 
175,0.000000,0.000000,0.819742,0.858369,0.728205,0.000000,0.401053, 
176,0.000000,0.414634,0.000000,0.000000,0.868293,0.576687,0.309936, 
177,0.000000,0.000000,0.200803,0.000000,0.877612,0.601626,0.280007, 
178,0.441558,0.000000,0.731884,0.318182,0.652632,0.000000,0.357376, 
179,0.000000,0.000000,0.908403,0.948060,0.000000,0.617406,0.412311, 
180,0.000000,0.000000,0.000000,0.000000,0.834783,0.876404,0.285198, 
181,0.222222,0.750000,0.812500,0.444444,0.000000,0.000000,0.371528, 
182,0.000000,0.000000,0.819742,0.000000,0.728205,0.420382,0.328055, 
183,0.000000,0.666667,0.785047,0.526316,0.800000,0.727273,0.584217, 
184,0.626959,0.000000,0.813008,0.178253,0.825434,0.000000,0.407276, 
185,0.000000,0.888889,0.444444,0.933333,0.571429,0.857143,0.615873, 
186,0.000000,0.000000,0.000000,0.690265,0.434781,0.790698,0.319291, 
187,0.000000,0.789474,0.477897,0.766931,0.000000,0.845666,0.479995, 
188,0.000000,0.000000,0.507614,0.755043,0.733333,0.913043,0.484839, 
189,0.000000,0.000000,0.444444,0.933333,0.888889,0.800000,0.511111, 
190,0.000000,0.627530,0.504626,0.564435,0.827362,0.000000,0.420659, 
191,0.712716,0.000000,0.531208,0.839454,0.672269,0.498516,0.542361, 
192,0.000000,0.000000,0.819742,0.858369,0.728205,0.000000,0.401053, 
193,0.000000,0.000000,0.000000,0.680851,0.000000,0.876404,0.259543, 
194,0.816568,0.867925,0.000000,0.000000,0.930233,0.840336,0.575844, 
195,0.000000,0.000000,0.402062,0.683761,0.814815,0.904110,0.467458, 
196,0.571429,0.000000,0.372093,0.578313,0.400000,0.352941,0.379129, 
197,0.000000,0.000000,0.812665,0.490196,0.369231,0.879433,0.425254, 
198,0.000000,0.312500,0.000000,0.351464,0.715385,0.641221,0.336762, 
199,0.000000,0.000000,0.903614,0.952880,0.000000,0.718750,0.429207, 
200,0.000000,0.620690,0.000000,0.867052,0.823529,0.000000,0.385212, 
201,0.000000,0.270270,0.000000,0.000000,0.890323,0.708487,0.311513, 
202,0.000000,0.000000,0.880411,0.000000,0.754325,0.580302,0.369173, 
203,0.000000,0.500000,0.000000,0.833333,0.800000,0.500000,0.438889, 
204,0.000000,0.000000,0.000000,0.931164,0.832117,0.531365,0.382441, 
205,0.000000,0.000000,0.000000,0.966608,0.887805,0.567164,0.403596, 
206,0.000000,0.000000,0.843931,0.867052,0.703448,0.567164,0.496933, 
207,0.000000,0.000000,0.868613,0.683761,0.757895,0.904110,0.535730, 
208,0.000000,0.000000,0.903614,0.396552,0.600000,0.718750,0.436486, 
209,0.000000,0.860759,0.863931,0.773196,0.612245,0.784141,0.649045, 
210,0.000000,0.492063,0.751561,0.778887,0.000000,0.873364,0.482646, 
211,0.000000,0.666667,0.000000,0.823529,0.000000,0.000000,0.248366, 
212,0.000000,0.766234,0.115747,0.000000,0.126582,0.481562,0.248354, 
213,0.534031,0.000000,0.000000,0.155039,0.208696,0.675497,0.262210, 
214,0.000000,0.571178,0.581677,0.000000,0.095167,0.770744,0.336461, 
215,0.000000,0.000000,0.894188,0.843517,0.000000,0.679537,0.402874, 
216,0.000000,0.448276,0.355705,0.670391,0.829268,0.327869,0.438585, 
217,0.000000,0.518672,0.523104,0.829302,0.288199,0.512980,0.445376, 
218,0.000000,0.000000,0.918133,0.879900,0.556028,0.779324,0.522231, 
219,0.000000,0.000000,0.914149,0.467641,0.597015,0.769759,0.458094, 
220,0.000000,0.781250,0.479233,0.748858,0.937500,0.847458,0.632383, 
221,0.000000,0.529412,0.000000,0.895449,0.776471,0.473795,0.445854, 
222,0.000000,0.000000,0.913242,0.000000,0.723404,0.633663,0.378385, 
223,0.000000,0.000000,0.000000,0.608879,0.655462,0.876404,0.356791, 
224,0.000000,0.867925,0.000000,0.847645,0.000000,0.840336,0.425984, 
225,0.000000,0.835616,0.928074,0.000000,0.531507,0.683417,0.496436, 
226,0.000000,0.853211,0.451467,0.736648,0.184270,0.809717,0.505885, 
227,0.000000,0.823529,0.000000,0.594595,0.000000,0.913043,0.388528, 
228,0.000000,0.000000,0.903614,0.396552,0.834783,0.561151,0.449350, 
229,0.000000,0.000000,0.100000,0.875000,0.000000,0.545455,0.253409, 
230,0.000000,0.837209,0.000000,0.980080,0.000000,0.000000,0.302881, 
231,0.000000,0.000000,0.705722,0.844125,0.000000,0.551440,0.350215, 
232,0.000000,0.000000,0.000000,0.913151,0.685714,0.606272,0.367523, 
233,0.000000,0.000000,0.898876,0.831461,0.000000,0.585366,0.385950, 
234,0.000000,0.873239,0.000000,0.676259,0.000000,0.787565,0.389511, 
235,0.000000,0.000000,0.493370,0.381262,0.293399,0.616426,0.297409, 
236,0.000000,0.883721,0.928854,0.880546,0.000000,0.103896,0.466169, 
237,0.000000,0.813953,0.473934,0.766284,0.930233,0.840336,0.637457, 
238,0.000000,0.000000,0.866667,0.727273,0.571429,0.800000,0.494228, 
239,0.000000,0.357143,0.746269,0.331126,0.000000,0.000000,0.239090, 
240,0.000000,0.000000,0.000000,0.812864,0.820842,0.804185,0.406315, 
241,0.000000,0.000000,0.454545,0.000000,0.695652,0.720000,0.311700, 
242,0.000000,0.860215,0.000000,0.658494,0.547945,0.885794,0.492075, 
243,0.000000,0.000000,0.000000,0.528711,0.620155,0.856531,0.334233, 
