é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.000000,0.000000,0.841874,0.303951,0.410256,0.625698,0.363630, 
82,0.123077,0.914286,0.000000,0.111607,0.492308,0.762887,0.400694, 
83,0.000000,0.000000,0.308800,0.495114,0.000000,0.717105,0.253503, 
84,0.000000,0.744000,0.874636,0.839109,0.816327,0.680272,0.659057, 
85,0.000000,0.000000,0.127273,0.317460,0.470588,0.317647,0.205495, 
86,0.000000,0.600000,0.609756,0.423077,0.578947,0.840000,0.508630, 
87,0.000000,0.686275,0.792507,0.310559,0.869565,0.000000,0.443151, 
88,0.420000,0.000000,0.000000,0.423077,0.000000,0.840000,0.280513, 
89,0.297030,0.000000,0.000000,0.264550,0.900000,0.471910,0.322248, 
90,0.355000,0.000000,0.000000,0.543890,0.000000,0.623418,0.253718, 
91,0.000000,0.000000,0.676667,0.676667,0.521739,0.000000,0.312512, 
92,0.000000,0.741667,0.000000,0.449052,0.487026,0.576832,0.375763, 
93,0.000000,0.000000,0.085034,0.424084,0.474820,0.143939,0.187980, 
94,0.000000,0.388235,0.000000,0.840183,0.000000,0.330097,0.259753, 
95,0.000000,0.747368,0.000000,0.396285,0.232558,0.000000,0.229369, 
96,0.000000,0.652174,0.715556,0.310559,0.276151,0.335025,0.381577, 
97,0.000000,0.000000,0.786370,0.784031,0.605556,0.451791,0.437958, 
98,0.000000,0.683333,0.000000,0.387464,0.487805,0.639706,0.366385, 
99,0.000000,0.644444,0.000000,0.659091,0.401515,0.000000,0.284175, 
100,0.000000,0.000000,0.000000,0.738916,0.211180,0.435000,0.230849, 
101,0.000000,0.000000,0.520000,0.680272,0.000000,0.405172,0.267574, 
102,0.762500,0.480000,0.000000,0.324675,0.350365,0.784810,0.450392, 
103,0.000000,0.000000,0.832178,0.256480,0.414975,0.446556,0.325031, 
104,0.000000,0.000000,0.000000,0.691244,0.775000,0.380682,0.307821, 
105,0.000000,0.375887,0.349854,0.791086,0.489796,0.459375,0.411000, 
106,0.161538,0.644444,0.420168,0.000000,0.000000,0.463768,0.281653, 
107,0.000000,0.000000,0.629714,0.810690,0.634615,0.310440,0.397577, 
108,0.000000,0.000000,0.848656,0.275668,0.561111,0.638436,0.387312, 
109,0.000000,0.000000,0.000000,0.738916,0.669231,0.491909,0.316676, 
110,0.000000,0.000000,0.767742,0.938272,0.687500,0.000000,0.398919, 
111,0.000000,0.000000,0.669610,0.275668,0.631250,0.000000,0.262755, 
112,0.000000,0.000000,0.813008,0.348432,0.081301,0.559653,0.300399, 
113,0.000000,0.828571,0.738182,0.369458,0.086207,0.143678,0.361016, 
114,0.000000,0.000000,0.000000,0.840183,0.211180,0.288043,0.223234, 
115,0.000000,0.621818,0.000000,0.676396,0.356736,0.446556,0.350251, 
116,0.000000,0.000000,0.000000,0.840183,0.603261,0.330097,0.295590, 
117,0.000000,0.700000,0.184000,0.000000,0.000000,0.840000,0.287333, 
118,0.000000,0.000000,0.793651,0.213198,0.675000,0.405000,0.347808, 
119,0.350000,0.000000,0.000000,0.561404,0.744186,0.000000,0.275932, 
120,0.000000,0.000000,0.000000,0.793333,0.566667,0.000000,0.226667, 
121,0.420000,0.000000,0.000000,0.000000,0.578947,0.840000,0.306491, 
122,0.000000,0.000000,0.808625,0.269542,0.317690,0.397500,0.298893, 
123,0.000000,0.000000,0.111607,0.000000,0.781915,0.430233,0.220626, 
124,0.000000,0.000000,0.000000,0.840183,0.603261,0.330097,0.295590, 
125,0.000000,0.000000,0.000000,0.793213,0.706250,0.378517,0.312997, 
126,0.000000,0.741176,0.111773,0.000000,0.343284,0.000000,0.199372, 
127,0.000000,0.000000,0.808625,0.927500,0.377358,0.514620,0.438017, 
128,0.000000,0.483871,0.000000,0.938272,0.687500,0.000000,0.351607, 
129,0.000000,0.771429,0.883652,0.575123,0.412371,0.559367,0.533657, 
130,0.000000,0.000000,0.356596,0.603622,0.845070,0.532500,0.389631, 
131,0.000000,0.000000,0.730000,0.765306,0.250000,0.244681,0.331664, 
132,0.000000,0.000000,0.560224,0.542936,0.756757,0.611465,0.411897, 
133,0.000000,0.477778,0.000000,0.637850,0.465116,0.847682,0.404738, 
134,0.000000,0.416667,0.646154,0.297619,0.666667,0.272727,0.383306, 
135,0.000000,0.716668,0.653370,0.396285,0.465117,0.185430,0.402812, 
