é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.000000,0.000000,0.791667,0.000000,0.396396,0.562500,0.291761, 
82,0.150376,0.831250,0.000000,0.075188,0.532000,0.451128,0.339990, 
83,0.000000,0.000000,0.200000,0.500000,0.000000,0.800000,0.250000, 
84,0.000000,0.483871,0.000000,0.687500,0.610169,0.551724,0.388877, 
85,0.582840,0.094340,0.447761,0.597015,0.000000,0.515385,0.372890, 
86,0.000000,0.758333,0.733772,0.000000,0.439560,0.659341,0.431834, 
87,0.000000,0.000000,0.000000,0.880000,0.718750,0.411290,0.335007, 
88,0.731111,0.000000,0.091186,0.433015,0.000000,0.343995,0.266551, 
89,0.490196,0.000000,0.000000,0.000000,0.784615,0.477273,0.292014, 
90,0.000000,0.000000,0.571995,0.950820,0.634615,0.643026,0.466743, 
91,0.000000,0.000000,0.533333,0.533333,0.000000,0.184211,0.208480, 
92,0.000000,0.000000,0.000000,0.906250,0.732955,0.714976,0.392363, 
93,0.000000,0.000000,0.187123,0.439024,0.573705,0.512821,0.285445, 
94,0.000000,0.284211,0.000000,0.906250,0.000000,0.714976,0.317573, 
95,0.000000,0.000000,0.000000,0.950820,0.634615,0.338983,0.320736, 
96,0.000000,0.567376,0.486207,0.496454,0.258693,0.372437,0.363528, 
97,0.000000,0.000000,0.000000,0.903226,0.669231,0.459770,0.338704, 
98,0.000000,0.683333,0.000000,0.365385,0.487805,0.731707,0.378038, 
99,0.000000,0.766667,0.000000,0.000000,0.274038,0.604478,0.274197, 
100,0.000000,0.000000,0.319149,0.830189,0.000000,0.723077,0.312069, 
101,0.000000,0.000000,0.448763,0.863636,0.000000,0.496350,0.301458, 
102,0.909091,0.280000,0.000000,0.750000,0.000000,0.733333,0.445404, 
103,0.000000,0.000000,0.851852,0.000000,0.442308,0.527778,0.303656, 
104,0.720000,0.000000,0.000000,0.138889,0.696429,0.067708,0.270504, 
105,0.000000,0.555556,0.454545,0.000000,0.875000,0.733333,0.436406, 
106,0.000000,0.766667,0.760797,0.000000,0.000000,0.604478,0.355324, 
107,0.000000,0.000000,0.707317,0.790698,0.000000,0.616667,0.352447, 
108,0.000000,0.000000,0.850000,0.000000,0.566667,0.569767,0.331072, 
109,0.000000,0.000000,0.000000,0.857143,0.633333,0.421569,0.318674, 
110,0.000000,0.000000,0.208054,0.650000,0.650000,0.384615,0.315445, 
111,0.000000,0.000000,0.343284,0.000000,0.533333,0.625000,0.250269, 
112,0.000000,0.000000,0.000000,0.950820,0.634615,0.338983,0.320736, 
113,0.000000,0.000000,0.686047,0.700000,0.000000,0.342593,0.288107, 
114,0.000000,0.000000,0.000000,0.950820,0.193353,0.406619,0.258465, 
115,0.000000,0.644444,0.000000,0.608696,0.370656,0.477273,0.350178, 
116,0.000000,0.000000,0.000000,0.719512,0.699438,0.690647,0.351600, 
117,0.000000,0.775000,0.000000,0.448980,0.000000,0.645161,0.311523, 
118,0.000000,0.792079,0.665133,0.396040,0.777996,0.978346,0.601599, 
119,0.000000,0.000000,0.752104,0.000000,0.681250,0.605556,0.339818, 
120,0.000000,0.000000,0.476998,0.000000,0.732955,0.714976,0.320821, 
121,0.000000,0.000000,0.476998,0.000000,0.732955,0.714976,0.320821, 
122,0.000000,0.000000,0.729323,0.769231,0.271186,0.551724,0.386911, 
123,0.000000,0.000000,0.125000,0.000000,0.808511,0.568627,0.250356, 
124,0.000000,0.000000,0.000000,0.718750,0.587838,0.411290,0.286313, 
125,0.666667,0.500000,0.000000,0.666667,0.666667,0.000000,0.416667, 
126,0.132450,0.574684,0.000000,0.066225,0.389987,0.604000,0.294558, 
127,0.000000,0.000000,0.000000,0.633333,0.000000,0.633333,0.211111, 
128,0.000000,0.483871,0.000000,0.769231,0.687500,0.363636,0.384040, 
129,0.000000,0.000000,0.607629,0.903226,0.725000,0.619718,0.475929, 
130,0.000000,0.415385,0.476998,0.333333,0.322581,0.414566,0.327144, 
131,0.000000,0.000000,0.000000,0.950820,0.193353,0.406619,0.258465, 
132,0.000000,0.000000,0.000000,0.880000,0.718750,0.411290,0.335007, 
133,0.000000,0.000000,0.858333,0.643750,0.000000,0.555344,0.342904, 
134,0.000000,0.000000,0.284125,0.000000,0.851064,0.783333,0.319754, 
135,0.000000,0.708335,0.583012,0.318182,0.470589,0.302083,0.397033, 
136,0.000000,0.000000,0.841667,0.589928,0.385069,0.190944,0.334601, 
137,0.000000,0.000000,0.491713,0.000000,0.716102,0.683333,0.315191, 
138,0.000000,0.438597,0.476189,0.409091,0.578948,0.238094,0.356820, 
139,0.000000,0.000000,0.000000,0.951613,0.762500,0.690647,0.400793, 
140,0.000000,0.172414,0.607629,0.000000,0.000000,0.702128,0.247028, 
141,0.000000,0.000000,0.760797,0.269231,0.439394,0.217391,0.281136, 
142,0.000000,0.000000,0.000000,0.951613,0.762500,0.690647,0.400793, 
143,0.000000,0.000000,0.092593,0.786885,0.250000,0.370370,0.249975, 
144,0.000000,0.000000,0.858333,0.627737,0.356736,0.555344,0.399692, 
145,0.000000,0.500000,0.153846,0.500000,0.000000,0.818182,0.328671, 
146,0.000000,0.552000,0.082982,0.330097,0.549521,0.701754,0.369392, 
147,0.846847,0.377778,0.000000,0.863636,0.476190,0.496350,0.510134, 
148,0.000000,0.000000,0.825525,0.686567,0.000000,0.377358,0.314908, 
149,0.000000,0.000000,0.000000,0.870000,0.736726,0.344828,0.325259, 
150,0.000000,0.000000,0.919540,0.229885,0.543750,0.683468,0.396107, 
151,0.000000,0.769231,0.000000,0.650000,0.716418,0.000000,0.355941, 
152,0.000000,0.487500,0.000000,0.650000,0.618852,0.000000,0.292725, 
153,0.000000,0.000000,0.263158,0.857143,0.000000,0.760000,0.313383, 
154,0.000000,0.744000,0.000000,0.000000,0.349010,0.490000,0.263835, 
155,0.000000,0.000000,0.549894,0.151515,0.151515,0.666667,0.253265, 
156,0.000000,0.000000,0.000000,0.000000,0.310680,0.569767,0.146741, 
157,0.254681,0.810813,0.000000,0.000000,0.810811,0.198979,0.345881, 
158,0.089286,0.000000,0.000000,0.812500,0.746667,0.107383,0.292639, 
159,0.000000,0.000000,0.370370,0.727273,0.675000,0.000000,0.295441, 
160,0.000000,0.000000,0.000000,0.906250,0.732955,0.714976,0.392363, 
161,0.000000,0.370370,0.000000,0.740741,0.000000,0.370370,0.246914, 
162,0.595833,0.000000,0.559441,0.559441,0.559441,0.794444,0.511433, 
163,0.000000,0.670833,0.000000,0.391089,0.496894,0.725709,0.380754, 
164,0.000000,0.744000,0.816667,0.000000,0.000000,0.490000,0.341778, 
165,0.000000,0.000000,0.000000,0.571429,0.696429,0.277778,0.257606, 
166,0.000000,0.227273,0.000000,0.000000,0.880000,0.567164,0.279073, 
167,0.441948,0.540541,0.000000,0.540541,0.000000,0.454082,0.329518, 
168,0.000000,0.741667,0.000000,0.262712,0.238152,0.650391,0.315487, 
169,0.000000,0.800000,0.272727,0.571429,0.400000,0.400000,0.407359, 
170,0.000000,0.000000,0.500000,0.500000,0.000000,0.818182,0.303030, 
171,0.000000,0.000000,0.000000,0.906250,0.732955,0.714976,0.392363, 
172,0.000000,0.000000,0.483333,0.000000,0.521739,0.421725,0.237800, 
173,0.000000,0.302564,0.315997,0.776596,0.459770,0.229885,0.347469, 
174,0.879756,0.000000,0.472441,0.843284,0.793750,0.507937,0.582861, 
175,0.153846,0.333333,0.000000,1.000000,0.666667,0.500000,0.442308, 
176,0.000000,0.284211,0.000000,0.000000,0.732955,0.714976,0.288690, 
177,0.000000,0.000000,0.000000,0.000000,0.800000,0.764706,0.260784, 
178,0.000000,0.000000,0.000000,0.951613,0.762500,0.690647,0.400793, 
179,0.000000,0.000000,0.858333,0.627737,0.000000,0.173663,0.276622, 
180,0.600000,0.000000,0.000000,0.000000,0.833333,0.718750,0.358681, 
181,0.315789,0.571429,0.851852,0.000000,0.000000,0.000000,0.289845, 
182,0.000000,0.000000,0.332533,0.109756,0.463178,0.591667,0.249522, 
183,0.645570,0.000000,0.656051,0.368421,0.000000,0.454545,0.354098, 
184,0.000000,0.000000,0.000000,0.903226,0.725000,0.344828,0.328842, 
185,0.000000,0.000000,0.104651,0.700000,0.542553,0.574074,0.320213, 
186,0.195652,0.000000,0.000000,0.571429,0.277778,0.514286,0.259857, 
187,0.000000,0.750000,0.000000,0.250000,0.000000,0.451613,0.241935, 
188,0.000000,0.000000,0.476190,0.525000,0.578947,0.714286,0.382404, 
189,0.000000,0.000000,0.487565,0.656667,0.406091,0.609137,0.359910, 
190,0.000000,0.150376,0.871145,0.075188,0.604545,0.375940,0.346199, 
191,0.586345,0.000000,0.512821,0.926829,0.512821,0.391509,0.488388, 
192,0.700000,0.700000,0.000000,0.000000,0.000000,0.000000,0.233333, 
193,0.000000,0.000000,0.000000,0.437500,0.000000,0.769231,0.201122, 
194,0.000000,0.621818,0.000000,0.000000,0.643750,0.555344,0.303485, 
195,0.000000,0.000000,0.506849,0.000000,0.762500,0.690647,0.326666, 
196,0.566667,0.000000,0.327801,0.000000,0.882353,0.850000,0.437803, 
197,0.000000,0.000000,0.500000,0.000000,0.250000,0.666667,0.236111, 
198,0.000000,0.000000,0.000000,0.906250,0.732955,0.714976,0.392363, 
199,0.000000,0.000000,0.851852,0.666667,0.000000,0.527778,0.341049, 
200,0.000000,0.483871,0.000000,0.769231,0.687500,0.363636,0.384040, 
201,0.000000,0.288462,0.000000,0.000000,0.746575,0.800000,0.305839, 
202,0.000000,0.000000,0.775701,0.000000,0.600000,0.600000,0.329283, 
203,0.000000,0.000000,0.000000,0.906250,0.732955,0.714976,0.392363, 
204,0.000000,0.000000,0.000000,0.903226,0.725000,0.344828,0.328842, 
205,0.000000,0.000000,0.000000,0.763636,0.798246,0.357143,0.319837, 
206,0.000000,0.000000,0.686047,0.812500,0.542553,0.357143,0.399707, 
207,0.000000,0.000000,0.000000,0.692308,0.208333,0.625000,0.254274, 
208,0.000000,0.000000,0.851852,0.000000,0.442308,0.527778,0.303656, 
209,0.000000,0.000000,0.607629,0.903226,0.725000,0.619718,0.475929, 
210,0.000000,0.000000,0.000000,0.481250,0.743003,0.684549,0.318134, 
211,0.728571,0.000000,0.098039,0.463636,0.098039,0.588235,0.329420, 
212,0.372549,0.520000,0.308411,0.000000,0.555556,0.600000,0.392753, 
213,0.530612,0.000000,0.000000,0.117647,0.116505,0.850000,0.269127, 
214,0.000000,0.833333,0.800000,0.416667,0.000000,0.718750,0.461458, 
215,0.263158,0.000000,0.000000,0.738095,0.000000,0.544118,0.257562, 
216,0.000000,0.000000,0.000000,0.608696,0.566667,0.569767,0.290855, 
217,0.000000,0.319149,0.000000,0.606061,0.091371,0.567164,0.263957, 
218,0.000000,0.000000,0.825000,0.550000,0.345178,0.606061,0.387706, 
219,0.000000,0.000000,0.775000,0.214286,0.430108,0.590074,0.334911, 
220,0.000000,0.000000,0.825525,0.377358,0.662500,0.377358,0.373790, 
221,0.000000,0.463636,0.000000,0.272727,0.098039,0.588235,0.237106, 
222,0.000000,0.000000,0.850000,0.000000,0.566667,0.569767,0.331072, 
223,0.114865,0.000000,0.714286,0.357143,0.509091,0.714286,0.401612, 
224,0.000000,0.766667,0.000000,0.432432,0.434783,0.434783,0.344777, 
225,0.000000,0.418182,0.645570,0.857143,0.572581,0.363636,0.476185, 
226,0.658333,0.637860,0.506329,0.506329,0.506329,0.759494,0.595779, 
227,0.000000,0.691667,0.000000,0.349057,0.000000,0.756466,0.299531, 
228,0.000000,0.000000,0.866667,0.125000,0.716418,0.486486,0.365762, 
229,0.000000,0.132450,0.000000,0.686364,0.066225,0.604000,0.248173, 
230,0.000000,0.558621,0.000000,0.686567,0.000000,0.377358,0.270424, 
231,0.000000,0.000000,0.448763,0.863636,0.000000,0.496350,0.301458, 
232,0.000000,0.000000,0.000000,0.727273,0.293706,0.415663,0.239440, 
233,0.000000,0.000000,0.707317,0.790698,0.000000,0.616667,0.352447, 
234,0.000000,0.418182,0.645570,0.857143,0.000000,0.000000,0.320149, 
235,0.000000,0.078431,0.024209,0.000000,0.370656,0.531008,0.167384, 
236,0.000000,0.733333,0.820000,0.542373,0.000000,0.557018,0.442121, 
237,0.694796,0.000000,0.495868,0.975410,0.682961,0.330579,0.529936, 
238,0.000000,0.000000,0.825525,0.106061,0.377358,0.507937,0.302813, 
239,0.250000,0.000000,0.904762,0.000000,0.382979,0.125000,0.277123, 
240,0.000000,0.000000,0.000000,0.495062,0.637834,0.330644,0.243923, 
241,0.694796,0.477551,0.000000,0.000000,0.682961,0.678614,0.422320, 
242,0.000000,0.373913,0.000000,0.926829,0.618852,0.650000,0.428266, 
243,0.000000,0.000000,0.000000,0.489627,0.390977,0.599771,0.246729, 
244,0.000000,0.000000,0.000000,0.903226,0.725000,0.344828,0.328842, 
245,0.000000,0.000000,0.306991,0.653846,0.289854,0.862499,0.352198, 
246,0.000000,0.000000,0.833333,0.142857,0.400000,0.555556,0.321958, 
247,0.000000,0.000000,0.775701,0.727273,0.600000,0.489362,0.432056, 
248,0.000000,0.000000,0.571995,0.950820,0.000000,0.338983,0.310300, 
249,0.104167,0.000000,0.872727,0.000000,0.416667,0.625000,0.336427, 
250,0.000000,0.744000,0.816667,0.000000,0.349010,0.523973,0.405608, 
251,0.000000,0.000000,0.042831,0.608696,0.600000,0.392157,0.273947, 
252,0.000000,0.500000,0.500000,0.500000,0.250000,0.500000,0.375000, 
253,0.000000,0.104000,0.580817,0.535211,0.408163,0.758893,0.397847, 
254,0.000000,0.000000,0.851852,0.666667,0.000000,0.527778,0.341049, 
255,0.000000,0.000000,0.775701,0.088235,0.484375,0.540000,0.314719, 
256,0.000000,0.000000,0.153846,0.734375,0.250000,0.446429,0.264108, 
257,0.000000,0.000000,0.791667,0.000000,0.396396,0.562500,0.291761, 
258,0.000000,0.000000,0.491713,0.000000,0.716102,0.683333,0.315191, 
259,0.879756,0.360000,0.000000,0.649425,0.784682,0.507937,0.530300, 
260,0.376812,0.555556,0.528662,0.000000,0.484375,0.000000,0.324234, 
261,0.000000,0.000000,0.858333,0.627737,0.356736,0.555344,0.399692, 
262,0.000000,0.000000,0.000000,0.748092,0.605556,0.540664,0.315719, 
263,0.000000,0.360000,0.000000,0.000000,0.193353,0.406619,0.159995, 
264,0.000000,0.362319,0.000000,0.684211,0.796117,0.616162,0.409801, 
265,0.013072,0.000000,0.500000,0.521739,0.581197,0.521739,0.356291, 
266,0.000000,0.261538,0.000000,0.000000,0.767241,0.496350,0.254188, 
267,0.000000,0.600000,0.000000,0.647059,0.343284,0.384615,0.329160, 
268,0.000000,0.744000,0.816667,0.000000,0.408163,0.423841,0.398778, 
269,0.000000,0.519479,0.000000,0.031914,0.519482,0.519482,0.265059, 
270,0.000000,0.000000,0.816667,0.560000,0.510204,0.051020,0.322982, 
271,0.000000,0.644444,0.000000,0.608696,0.310680,0.569767,0.355598, 
272,0.000000,0.000000,0.645570,0.000000,0.230032,0.670588,0.257698, 
273,0.000000,0.000000,0.000000,0.880000,0.718750,0.411290,0.335007, 
274,0.000000,0.000000,0.000000,0.906250,0.775000,0.473430,0.359113, 
275,0.000000,0.371901,0.151515,0.151515,0.875000,0.303030,0.308827, 
276,0.000000,0.000000,0.179321,0.686567,0.662500,0.377358,0.317625, 
277,0.000000,0.791667,0.000000,0.192308,0.421053,0.421053,0.304347, 
278,0.104167,0.000000,0.000000,0.537313,0.416667,0.625000,0.280524, 
279,0.000000,0.281690,0.000000,0.845070,0.140845,0.372283,0.273315, 
280,0.000000,0.000000,0.858333,0.000000,0.643750,0.555344,0.342904, 
281,0.000000,0.000000,0.000000,0.181818,0.323529,0.625000,0.188391, 
282,0.000000,0.000000,0.850000,0.608696,0.000000,0.000000,0.243116, 
283,0.000000,0.000000,0.851852,0.000000,0.442308,0.527778,0.303656, 
284,0.000000,0.000000,0.000000,0.880000,0.718750,0.411290,0.335007, 
285,0.000000,0.000000,0.850000,0.566667,0.000000,0.569767,0.331072, 
286,0.000000,0.000000,0.459934,0.409091,0.678700,0.743827,0.381925, 
287,0.555944,0.000000,0.816667,0.408163,0.816327,0.408163,0.500877, 
288,0.000000,0.000000,0.432143,0.206612,0.712662,0.733333,0.347458, 
289,0.000000,0.157895,0.571429,0.000000,0.744186,0.527777,0.333548, 
290,0.847826,0.000000,0.000000,0.444444,0.888889,0.603774,0.464156, 
291,0.000000,0.526316,0.000000,0.526316,0.526316,0.633333,0.368713, 
292,0.000000,0.000000,0.686047,0.812500,0.542553,0.357143,0.399707, 
293,0.000000,0.000000,0.000000,0.719512,0.762500,0.450839,0.322142, 
294,0.000000,0.090909,0.000000,0.730769,0.268116,0.363636,0.242238, 
295,0.000000,0.000000,0.850000,0.000000,0.310680,0.566667,0.287891, 
296,0.000000,0.600000,0.476190,0.525000,0.578947,0.000000,0.363356, 
297,0.000000,0.000000,0.000000,0.000000,0.800000,0.764706,0.260784, 
298,0.000000,0.000000,0.571995,0.950820,0.634615,0.643026,0.466743, 
299,0.000000,0.000000,0.538462,1.000000,0.666667,0.428571,0.438950, 
300,0.000000,0.000000,0.514243,0.000000,0.505576,0.776316,0.299356, 
301,0.000000,0.000000,0.559633,0.000000,0.578947,0.714286,0.308811, 
302,0.000000,0.548718,0.000000,0.710000,0.563380,0.508152,0.388375, 
303,0.000000,0.000000,0.752104,0.748092,0.605556,0.366972,0.412121, 
304,0.000000,0.000000,0.000000,0.719512,0.762500,0.450839,0.322142, 
305,0.000000,0.408163,0.688805,0.000000,0.700000,0.204082,0.333508, 
306,0.000000,0.415385,0.529175,0.281250,0.564246,0.806452,0.432751, 
307,0.000000,0.716667,0.465116,0.369565,0.465116,0.465116,0.413597, 
308,0.000000,0.000000,0.866667,0.000000,0.650000,0.384615,0.316880, 
