ó^Ç¶ÇΩèdóvìx,0.200000,0.260000,0.150000,0.250000,0.110000,0.250000,0.080000,0.220000,0.080000,0.180000,0.080000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.177514, 0.252153,0.147188, 0.240929,0.140194, 0.214833,0.064043, 0.194059,0.128476, 0.235010,0.023859, 0.181743,0.637452
43,0.154500, 0.375806,0.167398, 0.296733,0.120812, 0.176691,0.107299, 0.134325,0.043180, 0.130588,0.070160, 0.222507,0.673300
44,0.119370, 0.230008,0.136105, 0.396440,0.166372, 0.251421,0.095142, 0.165350,0.060181, 0.163105,0.008674, 0.207832,0.828312
45,0.143476, 0.363137,0.080016, 0.287620,0.033645, 0.253307,0.030440, 0.262746,0.039916, 0.252849,0.080696, 0.172153,1.183622
46,0.145452, 0.358868,0.093743, 0.398937,0.126080, 0.232788,0.091617, 0.215202,0.031487, 0.147848,0.031897, 0.126080,0.959445
47,0.183892, 0.254903,0.191009, 0.246632,0.073905, 0.219398,0.049124, 0.219398,0.079556, 0.221152,0.042212, 0.218821,0.760607
48,0.062756, 0.385358,0.129476, 0.260620,0.051922, 0.173789,0.073541, 0.378089,0.082348, 0.201051,0.080907, 0.120144,1.038102
49,0.147115, 0.317900,0.152631, 0.238378,0.158047, 0.159790,0.077364, 0.149211,0.158047, 0.159790,0.122807, 0.158919,0.367976
50,0.129203, 0.276474,0.155061, 0.335220,0.069500, 0.253576,0.081939, 0.206806,0.066016, 0.189976,0.083815, 0.152415,0.828933
51,0.092625, 0.381873,0.141742, 0.370017,0.135567, 0.238726,0.094815, 0.191706,0.039057, 0.156936,0.050243, 0.106693,0.891903
52,0.219076, 0.316834,0.106616, 0.239527,0.063430, 0.267955,0.012585, 0.238441,0.093863, 0.160518,0.106082, 0.175073,0.796696
53,0.142969, 0.247520,0.124809, 0.252410,0.112182, 0.235942,0.079221, 0.306589,0.059848, 0.166125,0.000001, 0.272384,0.961940
54,0.147108, 0.367184,0.138405, 0.330664,0.042275, 0.234534,0.042947, 0.224163,0.049238, 0.209952,0.075124, 0.138405,1.009806
55,0.179999, 0.307417,0.229294, 0.251633,0.172785, 0.280811,0.065228, 0.160309,0.059981, 0.106566,0.065745, 0.120232,0.453935
56,0.224268, 0.257591,0.166727, 0.305526,0.112642, 0.240749,0.078886, 0.213715,0.088986, 0.128795,0.061649, 0.120465,0.533681
57,0.148683, 0.371896,0.144224, 0.300182,0.059141, 0.188717,0.133422, 0.278922,0.082314, 0.103635,0.068036, 0.120828,0.728362
58,0.164888, 0.276274,0.073587, 0.317102,0.014857, 0.292108,0.098337, 0.228439,0.037552, 0.220581,0.105118, 0.171157,1.011323
59,0.125402, 0.296922,0.174770, 0.303985,0.075596, 0.211162,0.064396, 0.161692,0.120507, 0.237802,0.016604, 0.211162,0.845448
60,0.225476, 0.255239,0.252164, 0.258313,0.075612, 0.240312,0.123008, 0.147112,0.058675, 0.127619,0.062768, 0.173702,0.404594
61,0.173801, 0.364196,0.091078, 0.156619,0.107863, 0.293856,0.076588, 0.244141,0.127545, 0.182157,0.064923, 0.117234,0.716405
62,0.129950, 0.400991,0.086338, 0.272159,0.102115, 0.170044,0.057909, 0.264571,0.088790, 0.214197,0.058670, 0.154266,0.952456
63,0.138730, 0.217321,0.136647, 0.371503,0.133119, 0.182555,0.099435, 0.178026,0.105225, 0.196990,0.047973, 0.192477,0.677743
64,0.189882, 0.306383,0.177682, 0.257349,0.051675, 0.279778,0.104150, 0.251162,0.068924, 0.108758,0.081103, 0.123153,0.653167
65,0.195846, 0.288727,0.149562, 0.269327,0.118932, 0.355889,0.078645, 0.117201,0.077775, 0.097923,0.074473, 0.175698,0.609532
66,0.187637, 0.292130,0.116494, 0.238644,0.171966, 0.217541,0.059435, 0.292130,0.067645, 0.142507,0.053486, 0.160385,0.686675
67,0.055027, 0.387103,0.122687, 0.302703,0.118301, 0.232830,0.076478, 0.228683,0.038845, 0.212695,0.049083, 0.175565,1.079159
68,0.089681, 0.339845,0.226967, 0.338159,0.063635, 0.187249,0.054785, 0.245184,0.097829, 0.127610,0.080759, 0.148298,0.772689
69,0.163282, 0.422235,0.160790, 0.358162,0.066698, 0.197239,0.065270, 0.131968,0.035202, 0.199577,0.059728, 0.139849,0.898060
70,0.211774, 0.303699,0.128868, 0.262955,0.118271, 0.218161,0.037043, 0.257736,0.102559, 0.145834,0.047087, 0.166011,0.708795
71,0.145824, 0.247057,0.157348, 0.295936,0.020516, 0.345195,0.073043, 0.207424,0.033956, 0.226642,0.098220, 0.148837,0.942185
