ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
79,0.126118, 0.261804,0.102765, 0.208322,0.101122, 0.258379,0.119042, 0.211853,0.105927, 0.134302,0.084024, 0.126118,0.046989, 0.113236,0.628028
80,0.089703, 0.260730,0.146015, 0.175179,0.130365, 0.242198,0.094139, 0.167970,0.085260, 0.188277,0.119776, 0.159055,0.045978, 0.095354,0.577528
81,0.118895, 0.342208,0.118265, 0.147322,0.123224, 0.237736,0.060285, 0.124359,0.095991, 0.121193,0.113345, 0.127773,0.068442, 0.200962,0.603108
82,0.150617, 0.230470,0.148335, 0.157210,0.153633, 0.160970,0.078605, 0.172981,0.066012, 0.220330,0.076823, 0.172694,0.044066, 0.167253,0.563816
83,0.154215, 0.271507,0.126774, 0.169710,0.153771, 0.212589,0.114043, 0.153771,0.076886, 0.124434,0.115154, 0.154215,0.046158, 0.126774,0.426000
84,0.139356, 0.166349,0.137211, 0.164547,0.128861, 0.214456,0.107228, 0.202963,0.082208, 0.199463,0.058249, 0.146874,0.082273, 0.169961,0.529228
85,0.170822, 0.189893,0.142593, 0.191450,0.153272, 0.173207,0.077521, 0.178050,0.074944, 0.162931,0.055737, 0.143344,0.081466, 0.204771,0.487292
86,0.152380, 0.219997,0.168623, 0.200753,0.157759, 0.174612,0.052187, 0.181778,0.087306, 0.176909,0.100377, 0.183681,0.039262, 0.104374,0.484211
87,0.135902, 0.181843,0.146443, 0.362630,0.151147, 0.156662,0.089426, 0.183259,0.074225, 0.135902,0.063456, 0.077466,0.059802, 0.181838,0.559199
88,0.115603, 0.219812,0.112587, 0.178635,0.105236, 0.185022,0.152868, 0.213341,0.085568, 0.112587,0.101163, 0.257011,0.044964, 0.115603,0.564021
89,0.143968, 0.202310,0.173632, 0.195010,0.160739, 0.173632,0.098727, 0.199249,0.076289, 0.197454,0.085272, 0.172611,0.033718, 0.087389,0.455310
90,0.135446, 0.300608,0.121859, 0.207530,0.101790, 0.142331,0.150304, 0.232252,0.096045, 0.122446,0.062433, 0.144280,0.060819, 0.121859,0.542611
91,0.149478, 0.200473,0.185661, 0.233190,0.129728, 0.185661,0.096905, 0.181741,0.086359, 0.167177,0.075205, 0.151597,0.058280, 0.098543,0.436767
92,0.153481, 0.237142,0.171061, 0.214689,0.097425, 0.174099,0.110124, 0.211663,0.062557, 0.191255,0.079817, 0.153481,0.033082, 0.110124,0.584905
93,0.219857, 0.236379,0.118190, 0.169961,0.147997, 0.284500,0.078827, 0.163408,0.064891, 0.160106,0.092491, 0.142295,0.045231, 0.075867,0.465033
94,0.127057, 0.225476,0.099295, 0.177424,0.118420, 0.213140,0.088712, 0.134491,0.173595, 0.254977,0.073616, 0.125341,0.056790, 0.131666,0.525030
95,0.130798, 0.264865,0.088396, 0.279346,0.071125, 0.220340,0.103255, 0.142251,0.112791, 0.240621,0.075609, 0.130798,0.051409, 0.088396,0.733233
96,0.110620, 0.201185,0.099552, 0.238776,0.122378, 0.240870,0.096745, 0.244755,0.075860, 0.136428,0.058432, 0.224783,0.038999, 0.110620,0.794832
97,0.188348, 0.273846,0.108470, 0.214360,0.136923, 0.207763,0.106511, 0.195762,0.063711, 0.136468,0.059284, 0.141046,0.040087, 0.127422,0.593332
98,0.117645, 0.219986,0.137022, 0.185997,0.109993, 0.249977,0.075516, 0.151291,0.075646, 0.172355,0.145398, 0.184164,0.037827, 0.137185,0.601909
99,0.147653, 0.317631,0.128943, 0.230719,0.095050, 0.172808,0.078025, 0.149976,0.099874, 0.235378,0.077228, 0.097767,0.058844, 0.110103,0.628764
100,0.165012, 0.165012,0.165012, 0.165012,0.103416, 0.205319,0.076119, 0.174380,0.158286, 0.195889,0.097945, 0.173419,0.051764, 0.103416,0.364895
101,0.176546, 0.208497,0.187581, 0.272264,0.105672, 0.237083,0.061054, 0.116265,0.089225, 0.185553,0.087411, 0.105672,0.045068, 0.122108,0.494884
102,0.166768, 0.208922,0.170338, 0.174715,0.105944, 0.257586,0.128793, 0.192090,0.077945, 0.128543,0.069641, 0.160749,0.042848, 0.115119,0.475447
103,0.179588, 0.218223,0.124379, 0.236821,0.133227, 0.263208,0.115918, 0.179588,0.084995, 0.184345,0.042642, 0.124379,0.040979, 0.071708,0.556545
104,0.122391, 0.258560,0.125597, 0.153088,0.120658, 0.224749,0.129280, 0.180009,0.076544, 0.169469,0.074916, 0.193946,0.030726, 0.140068,0.639777
105,0.110918, 0.252953,0.165378, 0.223334,0.111667, 0.126252,0.085232, 0.168944,0.118018, 0.179002,0.083266, 0.121184,0.063238, 0.190615,0.524568
106,0.194065, 0.252404,0.139271, 0.212664,0.082784, 0.277264,0.087379, 0.176688,0.090287, 0.101046,0.088945, 0.139271,0.050481, 0.107450,0.533575
107,0.177386, 0.230515,0.101300, 0.243589,0.141786, 0.189525,0.109855, 0.206005,0.088105, 0.189988,0.063175, 0.106768,0.046880, 0.105122,0.543024
108,0.126855, 0.315166,0.105092, 0.185242,0.092454, 0.205813,0.159511, 0.166039,0.119260, 0.184921,0.047754, 0.126855,0.045781, 0.119260,0.606589
109,0.173708, 0.211929,0.131857, 0.220444,0.108038, 0.191856,0.079767, 0.198649,0.099325, 0.193294,0.067670, 0.137995,0.042978, 0.142490,0.593315
110,0.161503, 0.230659,0.100084, 0.247534,0.122497, 0.216898,0.114152, 0.163768,0.101720, 0.175682,0.063833, 0.136004,0.037999, 0.127666,0.596424
111,0.103170, 0.212912,0.105773, 0.205300,0.131047, 0.247179,0.121608, 0.215930,0.095598, 0.133581,0.096376, 0.106938,0.104913, 0.119674,0.483028
112,0.232047, 0.266792,0.172136, 0.234442,0.114766, 0.214514,0.102694, 0.212332,0.060901, 0.127870,0.070777, 0.091515,0.038311, 0.060901,0.416734
113,0.144910, 0.199660,0.128509, 0.211690,0.192337, 0.261528,0.090994, 0.197083,0.048109, 0.128509,0.098541, 0.154590,0.039307, 0.104233,0.514585
114,0.155674, 0.276197,0.079475, 0.230217,0.085813, 0.174452,0.094843, 0.176473,0.114503, 0.163396,0.090809, 0.196811,0.053700, 0.107636,0.650366
115,0.112909, 0.298855,0.142672, 0.176506,0.142925, 0.200838,0.145784, 0.172299,0.066705, 0.142925,0.081119, 0.118831,0.054960, 0.142672,0.505852
116,0.083845, 0.249510,0.132972, 0.299689,0.124755, 0.170830,0.115793, 0.156313,0.086507, 0.275143,0.047587, 0.091244,0.055029, 0.110783,0.707026
117,0.118360, 0.233494,0.134922, 0.278681,0.080678, 0.269844,0.106522, 0.129539,0.120590, 0.123652,0.059387, 0.188216,0.038916, 0.117201,0.681251
118,0.229659, 0.241276,0.115824, 0.306976,0.124740, 0.231109,0.063517, 0.134013,0.077036, 0.130493,0.054583, 0.115824,0.046801, 0.128149,0.575681
119,0.077121, 0.268195,0.120209, 0.176114,0.126935, 0.206070,0.090400, 0.282342,0.101028, 0.145456,0.089398, 0.189482,0.035207, 0.092043,0.719404
120,0.178534, 0.221504,0.110752, 0.202506,0.200950, 0.226666,0.079771, 0.123159,0.058330, 0.195127,0.094653, 0.172895,0.037908, 0.097245,0.478204
121,0.142965, 0.217259,0.120196, 0.242363,0.101732, 0.211805,0.134732, 0.226619,0.098289, 0.142965,0.055779, 0.120196,0.045612, 0.139488,0.601390
122,0.141628, 0.263987,0.151851, 0.217189,0.111744, 0.151851,0.065406, 0.162763,0.103447, 0.131315,0.131315, 0.198927,0.037766, 0.130811,0.513687
123,0.180166, 0.191977,0.122427, 0.200958,0.112186, 0.252900,0.086494, 0.122427,0.061133, 0.234461,0.093846, 0.180166,0.036019, 0.124841,0.615459
124,0.092454, 0.243138,0.195476, 0.207594,0.150012, 0.225905,0.096136, 0.116180,0.089402, 0.231622,0.055294, 0.092454,0.054318, 0.150012,0.533815
125,0.146062, 0.300903,0.116644, 0.145114,0.119116, 0.194166,0.064295, 0.136713,0.131330, 0.248255,0.066599, 0.146062,0.055927, 0.128814,0.600052
126,0.126148, 0.175847,0.152714, 0.224867,0.097785, 0.202839,0.116647, 0.195569,0.135749, 0.160865,0.086520, 0.138787,0.052797, 0.132866,0.463280
127,0.128794, 0.203849,0.111974, 0.237767,0.118884, 0.251489,0.101925, 0.174805,0.070312, 0.142910,0.100934, 0.146638,0.070815, 0.138904,0.592727
128,0.089984, 0.179050,0.158501, 0.227169,0.172841, 0.305356,0.113585, 0.192653,0.080015, 0.164760,0.054920, 0.113462,0.054242, 0.093463,0.551825
129,0.137302, 0.193458,0.154793, 0.165116,0.093346, 0.213660,0.111213, 0.236793,0.102670, 0.196163,0.080536, 0.145243,0.058495, 0.111213,0.523291
130,0.157632, 0.220840,0.135881, 0.212198,0.101304, 0.240907,0.091644, 0.190676,0.110420, 0.154410,0.103791, 0.137838,0.041153, 0.101304,0.516348
131,0.089671, 0.237902,0.143206, 0.151080,0.117504, 0.287091,0.123521, 0.143206,0.084781, 0.161493,0.062968, 0.097301,0.130712, 0.169563,0.495272
132,0.157947, 0.208334,0.121264, 0.251097,0.149217, 0.280602,0.083495, 0.159764,0.083699, 0.192610,0.069445, 0.111044,0.043364, 0.088117,0.583136
133,0.128508, 0.250706,0.195115, 0.273812,0.136906, 0.182350,0.120876, 0.212253,0.075963, 0.121128,0.054120, 0.130157,0.032539, 0.085567,0.511947
134,0.114125, 0.292112,0.137014, 0.152821,0.141936, 0.210962,0.150035, 0.171332,0.069402, 0.116137,0.070321, 0.167438,0.055526, 0.150840,0.523283
135,0.109241, 0.286164,0.125403, 0.192345,0.117507, 0.276548,0.096173, 0.211466,0.073530, 0.123390,0.080792, 0.154578,0.043622, 0.109241,0.707465
136,0.147389, 0.213004,0.151747, 0.211647,0.105978, 0.303720,0.147471, 0.175539,0.095072, 0.150258,0.070472, 0.116468,0.033707, 0.077529,0.496330
137,0.164675, 0.175405,0.175405, 0.201634,0.164303, 0.199950,0.068334, 0.209086,0.056197, 0.136667,0.097487, 0.169165,0.049293, 0.132400,0.448614
138,0.147461, 0.278729,0.120231, 0.213274,0.109918, 0.153432,0.086013, 0.184292,0.090530, 0.171941,0.080964, 0.186547,0.056437, 0.120231,0.616891
139,0.145906, 0.303525,0.134527, 0.206911,0.069211, 0.185723,0.082531, 0.145906,0.099310, 0.204359,0.091439, 0.220221,0.036979, 0.073452,0.680195
140,0.111034, 0.198433,0.120178, 0.253295,0.114819, 0.142944,0.071472, 0.126311,0.088208, 0.326259,0.084175, 0.121273,0.065252, 0.176348,0.689724
141,0.202861, 0.271904,0.081889, 0.168352,0.199494, 0.211533,0.092289, 0.163778,0.057478, 0.216778,0.078774, 0.100084,0.038701, 0.116086,0.497029
142,0.164764, 0.304504,0.152252, 0.174193,0.169378, 0.171946,0.148964, 0.178717,0.073400, 0.165659,0.055220, 0.116876,0.035232, 0.088894,0.401579
143,0.111391, 0.175515,0.173091, 0.193726,0.112528, 0.248432,0.109010, 0.217199,0.067769, 0.218441,0.077017, 0.112528,0.033459, 0.149893,0.631469
144,0.105512, 0.192273,0.163279, 0.230440,0.096136, 0.221138,0.079654, 0.281334,0.067439, 0.181845,0.067854, 0.128828,0.048560, 0.135708,0.743132
145,0.142924, 0.201079,0.131241, 0.145401,0.127828, 0.218949,0.063976, 0.255656,0.094525, 0.171897,0.074264, 0.190544,0.032880, 0.148836,0.664723
146,0.184021, 0.236180,0.136429, 0.235413,0.103385, 0.233521,0.101434, 0.142739,0.078727, 0.130529,0.075323, 0.162706,0.075893, 0.103700,0.489577
147,0.206692, 0.246347,0.110522, 0.208233,0.086812, 0.223335,0.091383, 0.159561,0.077121, 0.229821,0.074684, 0.096826,0.034423, 0.154241,0.636727
148,0.141528, 0.220372,0.155351, 0.155627,0.110186, 0.277131,0.141399, 0.183441,0.058314, 0.150083,0.092055, 0.157575,0.039054, 0.117883,0.524223
149,0.157633, 0.259567,0.142569, 0.168635,0.121444, 0.193882,0.102901, 0.200690,0.077731, 0.142569,0.058256, 0.205801,0.033263, 0.135058,0.612405
150,0.199405, 0.256647,0.108826, 0.275546,0.123824, 0.149879,0.064131, 0.261211,0.072537, 0.108826,0.055504, 0.147849,0.052242, 0.123573,0.647065
151,0.137538, 0.147967,0.136242, 0.138957,0.097760, 0.204903,0.072201, 0.223613,0.100471, 0.228335,0.068301, 0.230785,0.057084, 0.155844,0.660807
152,0.146289, 0.224164,0.155909, 0.233816,0.105038, 0.214845,0.056450, 0.199401,0.103336, 0.174147,0.089379, 0.146289,0.038039, 0.112899,0.611123
153,0.140458, 0.278975,0.139487, 0.299661,0.083569, 0.236919,0.109701, 0.181462,0.072809, 0.096366,0.077241, 0.160885,0.048183, 0.074285,0.657104
154,0.128619, 0.221850,0.135918, 0.237213,0.102975, 0.195341,0.173395, 0.178769,0.071659, 0.131196,0.065114, 0.180710,0.037865, 0.139377,0.568911
155,0.144829, 0.234319,0.144251, 0.145546,0.115937, 0.270368,0.125057, 0.158710,0.087613, 0.148824,0.050276, 0.098180,0.097881, 0.178210,0.468313
156,0.123485, 0.275471,0.155441, 0.235225,0.077782, 0.253130,0.074592, 0.138121,0.091824, 0.198456,0.077609, 0.168894,0.045012, 0.084959,0.708510
157,0.121995, 0.316123,0.114186, 0.240365,0.130748, 0.239453,0.106619, 0.187991,0.077986, 0.122189,0.035736, 0.143845,0.040769, 0.121995,0.743921
158,0.130997, 0.260713,0.119523, 0.230231,0.102328, 0.175000,0.087500, 0.245322,0.081152, 0.122916,0.063963, 0.186782,0.055915, 0.137658,0.717244
159,0.166784, 0.216364,0.134469, 0.167649,0.161587, 0.289983,0.076429, 0.167414,0.081624, 0.152859,0.074495, 0.185047,0.050431, 0.074866,0.508362
