ó^Ç¶ÇΩèdóvìx,0.180000,0.280000,0.150000,0.250000,0.130000,0.230000,0.100000,0.200000,0.080000,0.180000,0.060000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.155593, 0.258321,0.175061, 0.206957,0.159113, 0.191009,0.095504, 0.193743,0.135874, 0.228373,0.027216, 0.173238,0.503280
43,0.193975, 0.362460,0.181855, 0.280802,0.118694, 0.188232,0.096988, 0.140401,0.041141, 0.139109,0.031073, 0.225268,0.672546
44,0.086142, 0.264230,0.188060, 0.340400,0.132115, 0.245427,0.132115, 0.176291,0.062022, 0.167346,0.039600, 0.166253,0.719892
45,0.154637, 0.382918,0.099813, 0.263655,0.017687, 0.268777,0.029761, 0.259596,0.057422, 0.229720,0.062886, 0.173130,1.155589
46,0.148406, 0.365359,0.147748, 0.313450,0.108264, 0.274073,0.115299, 0.198150,0.066552, 0.135558,0.000001, 0.127139,0.827459
47,0.134907, 0.259208,0.188817, 0.290659,0.058766, 0.282418,0.098529, 0.195026,0.053330, 0.239738,0.065285, 0.133317,0.800731
48,0.135861, 0.302552,0.231203, 0.231353,0.105487, 0.176721,0.130846, 0.251708,0.074967, 0.176721,0.066903, 0.115677,0.509465
49,0.129120, 0.340716,0.152349, 0.205714,0.124775, 0.195689,0.081605, 0.155326,0.157255, 0.203809,0.074609, 0.179032,0.560573
50,0.129927, 0.271342,0.083321, 0.386062,0.121069, 0.238014,0.090222, 0.196585,0.053485, 0.199278,0.051156, 0.179541,0.941641
51,0.074541, 0.396572,0.110844, 0.367100,0.103400, 0.301845,0.074604, 0.227241,0.049494, 0.147179,0.048036, 0.099143,1.078162
52,0.145288, 0.346641,0.092544, 0.254098,0.056806, 0.307940,0.000001, 0.275961,0.065751, 0.188346,0.020659, 0.245965,1.237904
53,0.123159, 0.232395,0.078937, 0.373308,0.107322, 0.250751,0.077552, 0.256926,0.075374, 0.144736,0.039872, 0.239668,0.995567
54,0.164863, 0.332827,0.138340, 0.355923,0.029548, 0.247132,0.097656, 0.180264,0.006150, 0.248845,0.059491, 0.138960,1.007904
55,0.133259, 0.310127,0.234014, 0.241313,0.171356, 0.311271,0.081729, 0.140479,0.044720, 0.120657,0.012877, 0.198200,0.644092
56,0.163395, 0.229989,0.208245, 0.251733,0.163395, 0.255625,0.076250, 0.233151,0.047710, 0.209510,0.064802, 0.096193,0.552405
57,0.150396, 0.364210,0.151337, 0.314075,0.051077, 0.226409,0.128652, 0.235559,0.079668, 0.132249,0.037717, 0.128652,0.802308
58,0.182846, 0.270509,0.128414, 0.266494,0.115468, 0.172488,0.137417, 0.222419,0.074140, 0.141850,0.115468, 0.172488,0.492497
59,0.151135, 0.281509,0.131436, 0.306378,0.119516, 0.201945,0.086855, 0.199837,0.118988, 0.199837,0.048494, 0.154068,0.687151
60,0.129902, 0.416035,0.136484, 0.322951,0.009632, 0.300756,0.125709, 0.140209,0.048627, 0.136484,0.057968, 0.175243,0.983356
61,0.199126, 0.360812,0.087478, 0.164359,0.153763, 0.196148,0.102084, 0.252412,0.133907, 0.174955,0.076882, 0.098074,0.493521
62,0.209292, 0.308591,0.087825, 0.277989,0.105759, 0.172230,0.096914, 0.258942,0.081599, 0.154296,0.062599, 0.183965,0.712023
63,0.143623, 0.169238,0.153966, 0.353749,0.119823, 0.225146,0.139819, 0.169238,0.112826, 0.182994,0.058577, 0.171001,0.542734
64,0.108102, 0.362029,0.158414, 0.278472,0.106001, 0.261395,0.114074, 0.235066,0.067497, 0.109221,0.058766, 0.140962,0.774290
65,0.224264, 0.254334,0.128093, 0.325328,0.097553, 0.349521,0.086987, 0.119650,0.079766, 0.095444,0.048171, 0.190888,0.670330
66,0.164975, 0.310704,0.112958, 0.242570,0.176364, 0.237019,0.119330, 0.218786,0.079553, 0.155884,0.026881, 0.154975,0.639876
67,0.060899, 0.296932,0.169868, 0.264014,0.135702, 0.216317,0.089458, 0.235017,0.000001, 0.286733,0.066145, 0.178915,0.955857
68,0.081373, 0.351104,0.202858, 0.310291,0.077573, 0.169965,0.071791, 0.238500,0.081721, 0.156536,0.068986, 0.189301,0.831395
69,0.161829, 0.421300,0.171001, 0.341772,0.140135, 0.147874,0.072002, 0.122170,0.100708, 0.154008,0.046639, 0.120563,0.615372
70,0.224234, 0.311399,0.100297, 0.311399,0.098113, 0.226351,0.024527, 0.267817,0.084382, 0.159003,0.056255, 0.136220,0.824381
71,0.135584, 0.220980,0.130757, 0.321406,0.021053, 0.310769,0.085559, 0.244843,0.081626, 0.179585,0.089557, 0.178282,0.911729
72,0.162334, 0.431926,0.157034, 0.259156,0.098351, 0.133957,0.010573, 0.267915,0.038515, 0.208095,0.065269, 0.166875,0.935848
73,0.103150, 0.335949,0.120006, 0.315524,0.108882, 0.249661,0.006201, 0.217765,0.016274, 0.230899,0.067595, 0.228095,1.155784
74,0.090309, 0.354262,0.141779, 0.346640,0.122105, 0.224535,0.011688, 0.216477,0.070661, 0.122105,0.076031, 0.223409,0.974856
75,0.251515, 0.291265,0.131564, 0.194177,0.182506, 0.297662,0.090463, 0.154850,0.127433, 0.135695,0.034350, 0.108520,0.364337
76,0.167460, 0.316141,0.123587, 0.277770,0.103622, 0.220771,0.131691, 0.184450,0.109006, 0.174587,0.033982, 0.156933,0.661304
77,0.127013, 0.275383,0.225185, 0.304702,0.113766, 0.207515,0.078281, 0.174865,0.085168, 0.132472,0.044263, 0.231386,0.652647
78,0.216964, 0.344727,0.132095, 0.260057,0.150817, 0.173851,0.139300, 0.162334,0.100545, 0.177178,0.054111, 0.088020,0.412336
79,0.149086, 0.298172,0.192236, 0.223629,0.136608, 0.215078,0.176540, 0.207932,0.045251, 0.159450,0.059831, 0.136186,0.480894
80,0.092004, 0.373020,0.039038, 0.376024,0.093255, 0.192393,0.084054, 0.268967,0.100473, 0.180315,0.057138, 0.143320,1.068078
81,0.166476, 0.320069,0.209546, 0.243272,0.121636, 0.264807,0.025568, 0.226409,0.064710, 0.183227,0.044911, 0.129369,0.734308
82,0.150940, 0.336418,0.081020, 0.237230,0.021591, 0.316583,0.105298, 0.144830,0.101274, 0.267613,0.083376, 0.153827,0.913003
83,0.236286, 0.351707,0.110843, 0.286488,0.072605, 0.146998,0.111051, 0.202920,0.102206, 0.175229,0.073229, 0.130437,0.587561
84,0.123845, 0.267992,0.112075, 0.230544,0.100963, 0.342618,0.083708, 0.195919,0.065306, 0.231900,0.049211, 0.195919,0.929783
85,0.164316, 0.247313,0.091604, 0.376151,0.116939, 0.259212,0.075440, 0.205815,0.066970, 0.145997,0.016365, 0.233877,0.936731
86,0.141101, 0.365432,0.117802, 0.344348,0.065870, 0.253267,0.072501, 0.202490,0.092070, 0.137495,0.068748, 0.138876,0.883817
87,0.140341, 0.348702,0.146935, 0.247878,0.156552, 0.269620,0.067302, 0.211511,0.039401, 0.197406,0.061130, 0.113221,0.776676
88,0.102599, 0.294728,0.152134, 0.369173,0.130327, 0.238846,0.082821, 0.166904,0.086903, 0.226103,0.061529, 0.087934,0.767376
89,0.143290, 0.307053,0.211044, 0.211044,0.211044, 0.211044,0.077222, 0.226752,0.001709, 0.205603,0.061185, 0.133011,0.589013
90,0.077327, 0.352136,0.125357, 0.184940,0.134724, 0.274314,0.095566, 0.155148,0.010841, 0.348219,0.073968, 0.167462,0.964437
91,0.067204, 0.337318,0.000001, 0.337317,0.053125, 0.322995,0.084248, 0.205172,0.000001, 0.269625,0.103731, 0.219264,1.383381
92,0.132108, 0.214167,0.095429, 0.271686,0.173137, 0.255197,0.092463, 0.271662,0.047725, 0.182189,0.050070, 0.214167,0.818135
93,0.253643, 0.331920,0.079275, 0.271083,0.092431, 0.153662,0.146391, 0.204431,0.067989, 0.168763,0.084023, 0.146391,0.552497
94,0.102029, 0.315004,0.123849, 0.214483,0.152245, 0.267137,0.116206, 0.189046,0.156398, 0.186970,0.007297, 0.169335,0.683949
95,0.151143, 0.248749,0.137012, 0.235073,0.194539, 0.275607,0.100733, 0.182818,0.070586, 0.252596,0.062370, 0.088773,0.567234
96,0.146998, 0.425540,0.143135, 0.282405,0.057586, 0.286269,0.012129, 0.235442,0.068941, 0.181936,0.044386, 0.115233,1.053651
97,0.186820, 0.199845,0.150830, 0.222809,0.159718, 0.228852,0.097619, 0.222809,0.074221, 0.233765,0.029379, 0.193332,0.602827
98,0.192488, 0.327938,0.152549, 0.279844,0.130107, 0.179476,0.052926, 0.177043,0.078855, 0.185249,0.077396, 0.166130,0.631360
99,0.164701, 0.280617,0.126907, 0.289259,0.121844, 0.158773,0.054218, 0.263653,0.119431, 0.198541,0.059981, 0.162075,0.705836
100,0.191357, 0.333426,0.155515, 0.227199,0.118810, 0.234367,0.109043, 0.226701,0.058815, 0.159272,0.023675, 0.161820,0.685570
101,0.095985, 0.323111,0.106367, 0.264110,0.093614, 0.238049,0.085054, 0.177415,0.137644, 0.185467,0.104461, 0.188723,0.753751
