ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.147355, 0.265949,0.173266, 0.217781,0.151008, 0.195523,0.100988, 0.213319,0.115416, 0.282084,0.039550, 0.097762,0.544835
43,0.143232, 0.397063,0.156309, 0.300122,0.125671, 0.174450,0.079159, 0.196479,0.046699, 0.132406,0.049227, 0.199183,0.799406
44,0.096958, 0.246687,0.182940, 0.364406,0.094422, 0.300660,0.119721, 0.180938,0.056371, 0.168990,0.002264, 0.185642,0.894645
45,0.141319, 0.388133,0.073680, 0.284653,0.017912, 0.264726,0.000001, 0.290600,0.005490, 0.310533,0.052563, 0.170392,1.418072
46,0.094109, 0.376300,0.182061, 0.305655,0.119923, 0.243858,0.075397, 0.230419,0.039419, 0.191000,0.000001, 0.141858,0.978181
47,0.146392, 0.241511,0.192397, 0.253013,0.146445, 0.253013,0.096976, 0.196428,0.067517, 0.222705,0.050964, 0.132639,0.598617
48,0.147798, 0.304920,0.226654, 0.230726,0.077867, 0.204634,0.129726, 0.246502,0.083810, 0.193267,0.038734, 0.115363,0.590823
49,0.129120, 0.340716,0.152349, 0.205714,0.124775, 0.195689,0.080116, 0.156815,0.157255, 0.203809,0.074609, 0.179032,0.563550
50,0.143146, 0.238659,0.137642, 0.350362,0.143146, 0.210653,0.116218, 0.198485,0.057570, 0.190902,0.036319, 0.176900,0.731919
51,0.153392, 0.324210,0.108726, 0.310280,0.169327, 0.273293,0.101512, 0.221310,0.047616, 0.166466,0.036885, 0.086983,0.765084
52,0.166346, 0.343448,0.133301, 0.217320,0.072380, 0.325979,0.091369, 0.157532,0.096146, 0.121173,0.051690, 0.223316,0.777535
53,0.000001, 0.367346,0.113607, 0.344517,0.099070, 0.295643,0.085221, 0.201365,0.060471, 0.169206,0.004803, 0.258748,1.273652
54,0.153307, 0.347865,0.109424, 0.409186,0.038975, 0.259305,0.077113, 0.194970,0.000206, 0.250586,0.023022, 0.136041,1.195907
55,0.077724, 0.365043,0.208403, 0.279321,0.131631, 0.316470,0.045705, 0.207608,0.065463, 0.120751,0.000001, 0.181879,0.942144
56,0.145559, 0.268649,0.206260, 0.268649,0.142057, 0.237454,0.114948, 0.234017,0.070482, 0.181565,0.037719, 0.092642,0.565950
57,0.182771, 0.343463,0.174162, 0.314498,0.086093, 0.188935,0.133363, 0.238460,0.088908, 0.112822,0.035660, 0.100865,0.598086
58,0.133346, 0.309518,0.091504, 0.359944,0.111921, 0.169309,0.160540, 0.188292,0.089911, 0.116157,0.087630, 0.181928,0.650296
59,0.133540, 0.261736,0.125495, 0.323358,0.147761, 0.197638,0.090198, 0.230263,0.125608, 0.208771,0.007871, 0.147761,0.739055
60,0.163340, 0.403870,0.107659, 0.296211,0.037122, 0.319720,0.100968, 0.195243,0.047110, 0.141803,0.053760, 0.133195,0.980083
61,0.208030, 0.393837,0.086063, 0.187542,0.148188, 0.170958,0.086493, 0.281110,0.136802, 0.159573,0.015987, 0.125417,0.636876
62,0.234288, 0.273309,0.083120, 0.281748,0.118667, 0.154643,0.074951, 0.308649,0.079559, 0.154786,0.060682, 0.175598,0.697467
63,0.132474, 0.175673,0.087164, 0.367916,0.113509, 0.289305,0.141404, 0.163240,0.100351, 0.224163,0.050727, 0.154074,0.748743
64,0.057432, 0.442126,0.153496, 0.291222,0.008792, 0.345593,0.108245, 0.254352,0.042317, 0.111180,0.031748, 0.153496,1.195938
65,0.235062, 0.263906,0.204070, 0.293828,0.175964, 0.238614,0.115755, 0.119307,0.057322, 0.122761,0.048305, 0.125105,0.327042
66,0.146808, 0.321560,0.112356, 0.237816,0.192301, 0.236445,0.122869, 0.232980,0.084665, 0.145390,0.008939, 0.157870,0.664124
67,0.054210, 0.296052,0.169714, 0.261661,0.133903, 0.214978,0.087566, 0.234901,0.000001, 0.313354,0.056534, 0.177127,0.996147
68,0.117933, 0.323965,0.236587, 0.301215,0.108683, 0.159526,0.134451, 0.166765,0.074133, 0.163685,0.022804, 0.190254,0.610820
69,0.166905, 0.380709,0.146384, 0.326849,0.146313, 0.220741,0.090889, 0.113884,0.087465, 0.183527,0.033948, 0.102386,0.656192
70,0.159724, 0.384151,0.135825, 0.239432,0.134613, 0.249538,0.063917, 0.255761,0.064253, 0.187629,0.011870, 0.113286,0.859596
71,0.109603, 0.244874,0.097075, 0.370134,0.047324, 0.276758,0.084550, 0.244874,0.095522, 0.196813,0.068080, 0.164394,0.995693
72,0.178367, 0.436316,0.148420, 0.276619,0.102581, 0.122942,0.075786, 0.225523,0.043912, 0.199516,0.000001, 0.190015,0.901865
73,0.076538, 0.353611,0.138741, 0.286766,0.106377, 0.247234,0.041217, 0.203377,0.039447, 0.236522,0.025576, 0.244594,1.144208
74,0.124546, 0.320024,0.180669, 0.307749,0.122105, 0.224535,0.035400, 0.192765,0.070661, 0.122105,0.083935, 0.215505,0.765368
75,0.243932, 0.305226,0.118905, 0.243952,0.176686, 0.274579,0.087756, 0.166705,0.114279, 0.150691,0.044162, 0.073128,0.428561
76,0.167328, 0.327220,0.121159, 0.298603,0.080366, 0.240275,0.110021, 0.196603,0.098366, 0.200238,0.006510, 0.153312,0.832501
77,0.134573, 0.274640,0.248737, 0.282517,0.130144, 0.190270,0.126099, 0.153211,0.081217, 0.139343,0.088542, 0.150706,0.381374
78,0.192941, 0.394534,0.148443, 0.231623,0.144327, 0.183818,0.144935, 0.164072,0.088963, 0.185726,0.038582, 0.082036,0.483619
79,0.158366, 0.317056,0.184707, 0.264213,0.112945, 0.225598,0.144953, 0.224460,0.044027, 0.153837,0.000001, 0.169837,0.710002
80,0.120267, 0.304101,0.080455, 0.386205,0.141456, 0.195142,0.140517, 0.163584,0.106997, 0.163584,0.052435, 0.145257,0.715746
81,0.071714, 0.382854,0.209547, 0.267503,0.119262, 0.281711,0.013955, 0.238525,0.066609, 0.218144,0.010914, 0.119262,1.015998
82,0.100513, 0.426769,0.071035, 0.239927,0.000001, 0.330054,0.104882, 0.135044,0.097505, 0.288954,0.057471, 0.147846,1.137186
83,0.194976, 0.383121,0.144549, 0.240499,0.098433, 0.142066,0.076577, 0.221447,0.060103, 0.256665,0.059258, 0.122307,0.732210
84,0.106298, 0.298581,0.104422, 0.297415,0.147327, 0.205892,0.090131, 0.185598,0.076090, 0.266565,0.045071, 0.176609,0.861322
85,0.167656, 0.254501,0.104444, 0.370834,0.158309, 0.227907,0.089900, 0.211079,0.065839, 0.161671,0.029200, 0.158659,0.769303
86,0.123207, 0.380660,0.139058, 0.346450,0.091230, 0.225750,0.100635, 0.169313,0.090777, 0.134974,0.062972, 0.134974,0.784242
87,0.141084, 0.403457,0.118354, 0.269453,0.118354, 0.269453,0.085045, 0.184408,0.085045, 0.184408,0.039298, 0.101640,0.825639
88,0.125452, 0.224308,0.187316, 0.345622,0.119101, 0.208855,0.119101, 0.208855,0.119101, 0.208855,0.000001, 0.133435,0.659857
89,0.126633, 0.333056,0.168148, 0.221294,0.143589, 0.299000,0.101998, 0.242223,0.011053, 0.194721,0.000001, 0.158283,0.897156
90,0.089976, 0.334009,0.136127, 0.169315,0.135632, 0.299005,0.119533, 0.152721,0.000001, 0.341615,0.049184, 0.172882,0.939094
91,0.053835, 0.310325,0.036605, 0.310325,0.047734, 0.370216,0.150511, 0.159815,0.091555, 0.162564,0.087596, 0.218920,1.064329
92,0.113486, 0.223743,0.090917, 0.270660,0.168614, 0.278871,0.096481, 0.289468,0.056641, 0.168614,0.033046, 0.209460,0.881631
93,0.272590, 0.307779,0.058277, 0.289446,0.127498, 0.145092,0.063304, 0.279663,0.067544, 0.168087,0.065958, 0.154761,0.689658
94,0.091287, 0.321470,0.134449, 0.195384,0.143358, 0.293884,0.087179, 0.233894,0.156125, 0.180565,0.018546, 0.143859,0.738115
95,0.152664, 0.242115,0.145808, 0.241840,0.210769, 0.272910,0.098451, 0.180739,0.070467, 0.247446,0.049220, 0.087571,0.545244
96,0.211522, 0.383989,0.139562, 0.279574,0.058994, 0.281092,0.027846, 0.237650,0.034977, 0.220010,0.031785, 0.092999,0.990627
97,0.185333, 0.187758,0.094494, 0.327041,0.050668, 0.337866,0.100388, 0.262239,0.063907, 0.197084,0.006676, 0.186546,0.997069
98,0.149347, 0.371206,0.125611, 0.328115,0.074495, 0.241053,0.068713, 0.182068,0.086759, 0.171239,0.053034, 0.148360,0.884083
99,0.159429, 0.278568,0.105616, 0.310093,0.113917, 0.164651,0.103346, 0.208401,0.133260, 0.212740,0.057488, 0.152490,0.653887
100,0.190029, 0.346283,0.162050, 0.218008,0.162050, 0.218008,0.128645, 0.210780,0.072423, 0.165227,0.031482, 0.095014,0.506642
101,0.110103, 0.265859,0.110108, 0.265859,0.163702, 0.163702,0.106129, 0.190502,0.163702, 0.163702,0.106132, 0.190499,0.480247
