é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
81,0.395524,0.546414,0.733460,0.458397,0.779468,0.765578,0.613140, 
82,0.617028,0.868804,0.571102,0.893879,0.751969,0.898291,0.766845, 
83,0.380771,0.731261,0.248186,0.703377,0.502148,0.846389,0.568688, 
84,0.515464,0.645161,0.659407,0.768597,0.811550,0.930433,0.721769, 
85,0.509444,0.571271,0.921626,0.551001,0.653153,0.931914,0.689735, 
86,0.399812,0.920861,0.615690,0.889336,0.866901,0.807084,0.749947, 
87,0.408954,0.659574,0.662570,0.878520,0.802601,0.640841,0.675510, 
88,0.629199,0.239420,0.541358,0.632911,0.434783,0.479253,0.492821, 
89,0.435406,0.572082,0.000000,0.737403,0.823604,0.578477,0.524495, 
90,0.732392,0.780235,0.588666,0.818355,0.747646,0.964847,0.772024, 
91,0.497018,0.516615,0.663005,0.038031,0.813009,0.811981,0.556610, 
92,0.515464,0.515464,0.631880,0.765887,0.875313,0.973031,0.712840, 
93,0.049616,0.350202,0.645602,0.568182,0.712007,0.786004,0.518602, 
94,0.574470,0.551897,0.620057,0.836843,0.249411,0.988499,0.636863, 
95,0.568182,0.714286,0.000000,0.774626,0.824567,0.571344,0.575501, 
96,0.390685,0.926762,0.579411,0.848373,0.793824,0.710639,0.708282, 
97,0.502431,0.625000,0.405553,0.755323,0.842894,0.715658,0.641143, 
98,0.458716,0.783343,0.682450,0.721726,0.828992,0.778145,0.708895, 
99,0.441696,0.979947,0.504002,0.808612,0.589474,0.894660,0.703065, 
100,0.284900,0.644844,0.485811,0.944858,0.573460,0.565042,0.583152, 
101,0.233645,0.312500,0.632911,0.757210,0.129644,0.707291,0.462200, 
102,0.760755,0.584117,0.700347,0.727503,0.203856,0.981683,0.659710, 
103,0.447928,0.575540,0.725540,0.366411,0.754693,0.968282,0.639732, 
104,0.573008,0.500000,0.666582,0.840355,0.898020,0.724546,0.700419, 
105,0.536193,0.873557,0.804539,0.341904,0.975757,0.949389,0.746890, 
106,0.389864,0.867267,0.966956,0.730298,0.783139,0.704117,0.740273, 
107,0.497018,0.837729,0.483860,0.660932,0.719019,0.865271,0.677305, 
108,0.581614,0.639175,0.681908,0.677758,0.762937,0.805261,0.691442, 
109,0.598053,0.631365,0.000000,0.824948,0.844015,0.708702,0.601180, 
110,0.740193,0.682224,0.724205,0.654532,0.889704,0.700337,0.731866, 
111,0.471698,0.985692,0.693895,0.959582,0.824689,0.700646,0.772700, 
112,0.409334,0.381471,0.723147,0.896417,0.718487,0.615352,0.624035, 
113,0.609107,0.752475,0.687855,0.811649,0.861339,0.713336,0.739293, 
114,0.320319,0.221783,0.509776,0.847677,0.698227,0.940367,0.589692, 
115,0.500406,0.558597,0.417103,0.733870,0.665780,0.965072,0.640138, 
116,0.458716,0.654206,0.534519,0.704959,0.844821,0.936668,0.688981, 
117,0.560316,0.602985,0.851064,0.768963,0.761851,0.848502,0.732280, 
118,0.526316,0.722620,0.780463,0.800085,0.911907,0.997517,0.789818, 
119,0.637312,0.680628,0.791539,0.706341,0.870877,0.759881,0.741096, 
120,0.485437,0.622854,0.680745,0.476844,0.849614,0.847704,0.660533, 
121,0.519099,0.515464,0.715889,0.175952,0.888480,0.980365,0.632541, 
122,0.529004,0.794258,0.653977,0.635987,0.870542,0.846127,0.721649, 
123,0.375940,0.434783,0.674847,0.000000,0.872477,0.876672,0.539120, 
124,0.421041,0.650236,0.340097,0.699477,0.756261,0.828006,0.615853, 
125,0.614821,0.695368,0.487776,0.630831,0.781036,0.541401,0.625206, 
126,0.331126,0.506912,0.137526,0.777634,0.653685,0.863987,0.545145, 
127,0.571119,0.549451,0.547512,0.838688,0.565217,0.977412,0.674900, 
128,0.469354,0.675786,0.427509,0.630223,0.828101,0.799146,0.638353, 
129,0.580333,0.894089,0.698932,0.659071,0.923878,0.905332,0.776939, 
130,0.520029,0.712707,0.122323,0.749384,0.767125,0.881645,0.625536, 
131,0.513235,0.654206,0.877193,0.823916,0.668409,0.461822,0.666463, 
132,0.461330,0.565217,0.601895,0.786572,0.902276,0.748252,0.677590, 
133,0.277078,0.400000,0.152735,0.797358,0.400000,0.597540,0.437452, 
134,0.533463,0.632911,0.821215,0.731297,0.863341,0.939278,0.753584, 
135,0.415396,0.927631,0.664571,0.766772,0.912225,0.666712,0.725551, 
136,0.359228,0.620880,0.687531,0.682913,0.783413,0.629906,0.627312, 
137,0.526316,0.547550,0.652955,0.074785,0.778371,0.951744,0.588620, 
138,0.422836,0.608300,0.732749,0.823614,0.923245,0.498068,0.668135, 
139,0.579463,0.418191,0.000000,0.752715,0.823122,0.700405,0.545649, 
140,0.425894,0.672921,0.702650,0.000000,0.588235,0.813230,0.533822, 
141,0.457540,0.000000,0.336568,0.644290,0.697445,0.631354,0.461200, 
142,0.357233,0.453125,0.561730,0.000000,0.931029,0.607932,0.485175, 
143,0.384615,0.500000,0.453384,0.865762,0.508646,0.684329,0.566123, 
144,0.441132,0.749232,0.728000,0.707911,0.774671,0.822309,0.703876, 
145,0.588287,0.950254,0.224637,0.648045,0.748663,0.955112,0.685833, 
146,0.564352,0.849843,0.578507,0.408652,0.831622,0.932707,0.694281, 
