ó^Ç¶ÇΩèdóvìx,0.100000,0.220000,0.100000,0.200000,0.100000,0.180000,0.100000,0.160000,0.090000,0.150000,0.070000,0.150000,0.050000,0.150000,0.030000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
42,0.166722, 0.166722,0.168872, 0.168872,0.153171, 0.153171,0.108687, 0.108687,0.120452, 0.120452,0.120773, 0.120773,0.090571, 0.090571,0.070752, 0.070752,0.000000
43,0.129252, 0.129252,0.160523, 0.160523,0.181635, 0.181635,0.141625, 0.141625,0.114945, 0.114945,0.073947, 0.073947,0.114604, 0.114604,0.083468, 0.083468,0.000000
44,0.142659, 0.142659,0.111925, 0.111925,0.155183, 0.155183,0.127896, 0.127896,0.129887, 0.129887,0.137290, 0.137290,0.146596, 0.146596,0.048563, 0.048563,0.000000
45,0.149887, 0.149887,0.135047, 0.135047,0.133810, 0.133810,0.132684, 0.132684,0.159674, 0.159674,0.142245, 0.142245,0.074521, 0.074521,0.072132, 0.072132,0.000000
46,0.165055, 0.165055,0.175686, 0.175686,0.103077, 0.103077,0.131519, 0.131519,0.132280, 0.132280,0.102748, 0.102748,0.106999, 0.106999,0.082637, 0.082637,0.000000
47,0.178728, 0.178728,0.182024, 0.182024,0.121645, 0.121645,0.128740, 0.128740,0.133783, 0.133783,0.087235, 0.087235,0.107677, 0.107677,0.060167, 0.060167,0.000000
48,0.100561, 0.100561,0.158709, 0.158709,0.176343, 0.176343,0.139157, 0.139157,0.110033, 0.110033,0.135199, 0.135199,0.104736, 0.104736,0.075262, 0.075262,0.000000
49,0.169001, 0.169001,0.180989, 0.180989,0.171120, 0.171120,0.137210, 0.137210,0.115421, 0.115421,0.070834, 0.070834,0.085923, 0.085923,0.069502, 0.069502,0.000000
50,0.170382, 0.170382,0.141881, 0.141881,0.144920, 0.144920,0.122040, 0.122040,0.125735, 0.125735,0.132322, 0.132322,0.086716, 0.086716,0.076004, 0.076004,0.000000
51,0.166646, 0.166646,0.153587, 0.153587,0.133383, 0.133383,0.142355, 0.142355,0.156962, 0.156962,0.097397, 0.097397,0.071469, 0.071469,0.078201, 0.078201,0.000000
52,0.211167, 0.211167,0.133551, 0.133551,0.152338, 0.152338,0.110173, 0.110173,0.103466, 0.103466,0.119243, 0.119243,0.084482, 0.084482,0.085581, 0.085581,0.000000
53,0.135376, 0.135376,0.166800, 0.166800,0.129046, 0.129046,0.130998, 0.130998,0.101488, 0.101488,0.136833, 0.136833,0.094658, 0.094658,0.104800, 0.104800,0.000000
54,0.208654, 0.208654,0.158206, 0.158206,0.136519, 0.136519,0.135936, 0.135936,0.100308, 0.100308,0.119556, 0.119556,0.072933, 0.072933,0.067889, 0.067889,0.000000
55,0.119116, 0.119116,0.201192, 0.201192,0.161521, 0.161521,0.117181, 0.117181,0.155269, 0.155269,0.105685, 0.105685,0.075596, 0.075596,0.064440, 0.064440,0.000000
56,0.208533, 0.208533,0.128861, 0.128861,0.116267, 0.116267,0.155590, 0.155590,0.141149, 0.141149,0.127156, 0.127156,0.064626, 0.064626,0.057818, 0.057818,0.000000
57,0.180796, 0.180796,0.131284, 0.131284,0.172200, 0.172200,0.160588, 0.160588,0.108883, 0.108883,0.075303, 0.075303,0.079702, 0.079702,0.091246, 0.091246,0.000000
58,0.180535, 0.180535,0.147371, 0.147371,0.131639, 0.131639,0.151189, 0.151189,0.140334, 0.140334,0.102519, 0.102519,0.085367, 0.085367,0.061045, 0.061045,0.000000
59,0.147123, 0.147123,0.166378, 0.166378,0.135053, 0.135053,0.127809, 0.127809,0.126893, 0.126893,0.102006, 0.102006,0.114511, 0.114511,0.080227, 0.080227,0.000000
60,0.228147, 0.228147,0.127088, 0.127088,0.128021, 0.128021,0.136462, 0.136462,0.107408, 0.107408,0.138026, 0.138026,0.071299, 0.071299,0.063548, 0.063548,0.000000
61,0.139059, 0.139059,0.168713, 0.168713,0.175320, 0.175320,0.144229, 0.144229,0.106832, 0.106832,0.108438, 0.108438,0.113969, 0.113969,0.043441, 0.043441,0.000000
