ó^Ç¶ÇΩèdóvìx,0.140000,0.220000,0.120000,0.220000,0.100000,0.220000,0.070000,0.210000,0.070000,0.190000,0.070000,0.170000,0.060000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
141,0.142650, 0.199354,0.157687, 0.232084,0.109665, 0.176380,0.077361, 0.164295,0.087772, 0.143719,0.082147, 0.177738,0.068685, 0.180462,0.548064
142,0.146415, 0.207640,0.084197, 0.217478,0.103244, 0.190372,0.082732, 0.184511,0.073208, 0.179383,0.082732, 0.190372,0.073208, 0.184511,0.708530
143,0.199905, 0.254327,0.110157, 0.164919,0.063876, 0.210410,0.057383, 0.162840,0.071395, 0.213911,0.099953, 0.164549,0.070137, 0.156240,0.654390
144,0.174880, 0.227261,0.143969, 0.208714,0.087440, 0.176888,0.071985, 0.194721,0.071960, 0.170884,0.071985, 0.180599,0.051637, 0.167078,0.652291
145,0.177077, 0.221033,0.193560, 0.242580,0.131636, 0.211197,0.064520, 0.150004,0.047960, 0.182368,0.043890, 0.155561,0.064520, 0.114096,0.553673
146,0.109762, 0.216456,0.143587, 0.207378,0.169728, 0.229728,0.061678, 0.134660,0.057330, 0.173249,0.059586, 0.174199,0.073167, 0.189494,0.650327
147,0.173206, 0.219538,0.099188, 0.214022,0.087283, 0.204669,0.067656, 0.202344,0.098186, 0.189252,0.075719, 0.174995,0.059719, 0.134222,0.678085
148,0.173199, 0.232722,0.173199, 0.224786,0.086599, 0.202961,0.092552, 0.197219,0.065740, 0.195520,0.065669, 0.127127,0.038294, 0.124414,0.609498
149,0.196130, 0.233945,0.202547, 0.237612,0.106468, 0.176533,0.078743, 0.196130,0.050114, 0.126784,0.076174, 0.139950,0.047836, 0.131035,0.483978
150,0.146794, 0.216847,0.105335, 0.175068,0.179810, 0.237882,0.052899, 0.147147,0.073397, 0.180524,0.055281, 0.173709,0.058356, 0.196952,0.656256
151,0.120367, 0.188288,0.163706, 0.240735,0.168808, 0.214595,0.084404, 0.189499,0.062763, 0.187175,0.075993, 0.125220,0.054569, 0.123878,0.538781
152,0.162677, 0.213471,0.148732, 0.196351,0.090862, 0.204390,0.058874, 0.144745,0.063028, 0.191249,0.068130, 0.191249,0.081339, 0.184904,0.652716
153,0.211227, 0.258846,0.107314, 0.221126,0.100711, 0.167706,0.110563, 0.220751,0.059716, 0.144908,0.053657, 0.144908,0.053657, 0.144908,0.606309
154,0.101544, 0.230560,0.130819, 0.230560,0.203087, 0.257274,0.048163, 0.153594,0.047747, 0.161431,0.101544, 0.175366,0.046679, 0.111632,0.640835
155,0.148680, 0.206503,0.171582, 0.244613,0.084544, 0.191991,0.055745, 0.174190,0.112103, 0.178983,0.058391, 0.151490,0.070011, 0.151173,0.597888
156,0.167659, 0.209902,0.138806, 0.200685,0.105066, 0.190725,0.049858, 0.149675,0.176876, 0.222953,0.049892, 0.157173,0.056578, 0.124152,0.510531
157,0.165128, 0.229803,0.105286, 0.238789,0.117411, 0.200843,0.074305, 0.164209,0.099791, 0.163125,0.061562, 0.193179,0.041600, 0.144969,0.669832
