é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
81,0.602911,0.734284,0.884448,0.853906,0.768177,0.508196,0.725320, 
82,0.503631,0.686555,0.871621,0.755389,0.762570,0.420859,0.666771, 
83,0.503441,0.799522,0.714620,0.708426,0.660540,0.556743,0.657215, 
84,0.391344,0.637449,0.795874,0.832440,0.619971,0.367685,0.607461, 
85,0.439111,0.690175,0.705847,0.861325,0.693992,0.613826,0.667379, 
86,0.485460,0.680565,0.817722,0.820087,0.621725,0.461985,0.647924, 
87,0.463686,0.730981,0.809819,0.803781,0.796786,0.451720,0.676129, 
88,0.431177,0.765609,0.907854,0.818701,0.724440,0.510585,0.693061, 
89,0.023296,0.663601,0.575940,0.901383,0.834002,0.622367,0.603432, 
90,0.492062,0.669991,0.866225,0.724016,0.563317,0.464196,0.629968, 
91,0.408584,0.675840,0.739048,0.836451,0.632926,0.383176,0.612671, 
92,0.477943,0.698570,0.854696,0.788820,0.609778,0.448104,0.646319, 
93,0.444497,0.731369,0.714923,0.881741,0.658687,0.573013,0.667372, 
94,0.588499,0.570407,0.742560,0.691388,0.628192,0.460504,0.613592, 
95,0.561024,0.396825,0.592407,0.643791,0.897912,0.571429,0.610565, 
96,0.518072,0.744164,0.764008,0.823280,0.682404,0.420159,0.658681, 
97,0.420398,0.614545,0.838384,0.850607,0.768755,0.493475,0.664361, 
98,0.474412,0.693241,0.812501,0.716241,0.674849,0.468087,0.639888, 
99,0.429752,0.705882,0.773903,0.884005,0.721678,0.458150,0.662228, 
100,0.457698,0.700935,0.872161,0.977034,0.704184,0.559586,0.711933, 
101,0.608586,0.786393,0.790431,0.894477,0.606436,0.555852,0.707029, 
102,0.558626,0.719520,0.862905,0.885797,0.686039,0.513296,0.704364, 
103,0.439938,0.736418,0.859714,0.872235,0.718313,0.486396,0.685502, 
104,0.566112,0.653065,0.817209,0.898274,0.831675,0.517891,0.714038, 
105,0.383550,0.718147,0.764833,0.818011,0.704764,0.443198,0.638751, 
106,0.584934,0.491972,0.906283,0.835825,0.657931,0.462774,0.656620, 
107,0.403481,0.611124,0.773546,0.825880,0.664702,0.415568,0.615717, 
108,0.424490,0.792492,0.719562,0.805203,0.813265,0.518663,0.678946, 
109,0.457387,0.707721,0.609035,0.954585,0.806023,0.508892,0.673941, 
110,0.421618,0.625730,0.847782,0.735032,0.711321,0.408058,0.624924, 
111,0.422422,0.679705,0.606466,0.846186,0.740600,0.410109,0.617581, 
112,0.558137,0.590486,0.758728,0.711425,0.818685,0.623780,0.676874, 
113,0.479584,0.751929,0.531195,0.839906,0.626015,0.441502,0.611689, 
114,0.467883,0.671482,0.933003,0.685092,0.714099,0.516589,0.664691, 
115,0.424769,0.746364,0.894296,0.936664,0.756391,0.452456,0.701823, 
116,0.529504,0.691782,0.699069,0.647454,0.752350,0.514311,0.639078, 
117,0.546273,0.629171,0.679175,0.858153,0.700164,0.546273,0.659868, 
118,0.413366,0.663323,0.802933,0.739166,0.759606,0.468076,0.641078, 
119,0.501700,0.741596,0.872271,0.813630,0.758583,0.449677,0.689576, 
120,0.423597,0.618643,0.865890,0.650496,0.762218,0.574551,0.649233, 
121,0.311157,0.783225,0.863194,0.788044,0.826315,0.524772,0.682785, 
122,0.438010,0.774746,0.889651,0.849730,0.639560,0.577898,0.694932, 
123,0.575683,0.528686,0.756128,0.456925,0.858391,0.686853,0.643778, 
124,0.615480,0.776806,0.719030,0.592014,0.867789,0.536214,0.684555, 
125,0.495610,0.658865,0.753995,0.603910,0.833293,0.555524,0.650199, 
126,0.795832,0.389897,0.620111,0.927398,0.784608,0.543662,0.676918, 
127,0.521499,0.670114,0.795943,0.749346,0.649547,0.446260,0.638785, 
128,0.560353,0.693840,0.725799,0.849386,0.739403,0.417310,0.664349, 
129,0.513862,0.648185,0.862499,0.803319,0.619867,0.406991,0.642454, 
130,0.443482,0.739845,0.809443,0.798663,0.678750,0.506255,0.662740, 
131,0.450633,0.631699,0.713038,0.873297,0.636886,0.504357,0.634985, 
132,0.496212,0.735912,0.826312,0.754648,0.851968,0.525973,0.698504, 
133,0.399457,0.574424,0.862521,0.844527,0.609807,0.389029,0.613294, 
134,0.417403,0.626239,0.690487,0.779148,0.727289,0.434091,0.612443, 
