ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
113,0.129084, 0.215485,0.111990, 0.228209,0.141489, 0.312376,0.046459, 0.241618,0.021305, 0.155314,0.090167, 0.162964,0.014283, 0.129257,0.890446
114,0.113410, 0.318462,0.031794, 0.277899,0.068527, 0.191738,0.073815, 0.197501,0.106912, 0.170987,0.079421, 0.208199,0.046316, 0.115019,0.959610
115,0.078978, 0.332786,0.131075, 0.188103,0.129835, 0.213928,0.135962, 0.182121,0.037748, 0.171882,0.061777, 0.138173,0.038043, 0.159589,0.773164
116,0.037770, 0.295585,0.000001, 0.432660,0.110888, 0.184696,0.101522, 0.170584,0.000001, 0.361649,0.027253, 0.111578,0.043486, 0.122326,1.358157
117,0.105408, 0.246445,0.118789, 0.294814,0.000001, 0.350521,0.051297, 0.184764,0.118789, 0.125453,0.021714, 0.225889,0.038289, 0.117827,1.091427
118,0.209498, 0.261437,0.103902, 0.318897,0.120382, 0.235467,0.061331, 0.136199,0.073217, 0.134313,0.000001, 0.170406,0.041940, 0.133010,0.779457
119,0.000001, 0.345315,0.000001, 0.296322,0.096157, 0.236847,0.076419, 0.296323,0.095572, 0.150912,0.065718, 0.213162,0.000001, 0.127249,1.332261
120,0.116243, 0.283796,0.102603, 0.210655,0.171360, 0.256255,0.036489, 0.166441,0.034680, 0.218777,0.077084, 0.190464,0.030734, 0.104419,0.861614
121,0.126264, 0.233961,0.106206, 0.256353,0.061009, 0.252527,0.105413, 0.255938,0.061142, 0.180112,0.000001, 0.175974,0.004425, 0.180675,1.071080
122,0.095626, 0.309989,0.139389, 0.229651,0.079075, 0.184520,0.058456, 0.169712,0.070749, 0.164013,0.121360, 0.208883,0.000001, 0.168576,0.870689
123,0.173424, 0.198719,0.115885, 0.207500,0.085979, 0.279107,0.068210, 0.140711,0.051176, 0.244418,0.087940, 0.186071,0.000001, 0.160859,0.834770
124,0.073874, 0.261718,0.179210, 0.223861,0.124074, 0.251843,0.064568, 0.147748,0.000001, 0.321023,0.036199, 0.111549,0.029948, 0.174382,0.984251
125,0.133121, 0.313843,0.102679, 0.159079,0.081042, 0.232241,0.053664, 0.147344,0.107418, 0.272167,0.024476, 0.188185,0.005546, 0.179195,0.984109
126,0.097812, 0.204182,0.106327, 0.271254,0.081204, 0.219420,0.031329, 0.280888,0.119855, 0.176759,0.075499, 0.149808,0.034665, 0.150997,0.906616
127,0.067835, 0.264807,0.002256, 0.347485,0.104122, 0.266251,0.091814, 0.184916,0.041007, 0.172214,0.063944, 0.183628,0.060704, 0.149015,1.136633
128,0.067935, 0.201099,0.079925, 0.305746,0.150779, 0.327418,0.100550, 0.205688,0.000001, 0.244774,0.048387, 0.119995,0.029449, 0.118256,1.045949
129,0.090217, 0.240543,0.123823, 0.196086,0.068797, 0.238208,0.098198, 0.249808,0.084306, 0.214527,0.065825, 0.159954,0.023905, 0.145802,0.889856
130,0.113642, 0.264830,0.107783, 0.240297,0.073420, 0.268791,0.006172, 0.276148,0.098015, 0.166816,0.075207, 0.166423,0.000001, 0.142456,1.051521
131,0.033287, 0.294286,0.133363, 0.160923,0.090215, 0.314380,0.119584, 0.147143,0.076566, 0.169708,0.013126, 0.147143,0.074454, 0.225821,0.918810
132,0.095549, 0.270733,0.004763, 0.367598,0.096726, 0.333093,0.058316, 0.184943,0.068605, 0.207704,0.061047, 0.119442,0.031495, 0.099987,1.167000
133,0.072547, 0.306667,0.149670, 0.319256,0.122833, 0.196423,0.103129, 0.230000,0.030526, 0.166565,0.000001, 0.184276,0.026903, 0.091204,0.988781
134,0.098995, 0.307241,0.119399, 0.170436,0.088224, 0.264673,0.144918, 0.176449,0.029141, 0.156398,0.064071, 0.173687,0.045683, 0.160683,0.819136
135,0.098239, 0.297167,0.045850, 0.271898,0.076307, 0.317748,0.079437, 0.228201,0.050159, 0.146761,0.060025, 0.175344,0.000001, 0.152862,1.179963
136,0.127497, 0.232896,0.131445, 0.231948,0.098803, 0.310895,0.128605, 0.194405,0.089882, 0.155448,0.063492, 0.123448,0.024777, 0.086459,0.670998
137,0.151560, 0.188519,0.170040, 0.206999,0.131411, 0.232842,0.061932, 0.215487,0.000001, 0.192864,0.091311, 0.175341,0.043694, 0.137999,0.700101
138,0.103306, 0.322885,0.099630, 0.233875,0.085423, 0.177927,0.039189, 0.231116,0.076791, 0.185679,0.055850, 0.211662,0.024864, 0.151804,1.029895
139,0.127708, 0.321723,0.121395, 0.220043,0.040452, 0.214482,0.026734, 0.201704,0.080546, 0.223123,0.079374, 0.232286,0.014243, 0.096187,1.019098
140,0.049070, 0.260398,0.108375, 0.265098,0.078947, 0.178816,0.066636, 0.131147,0.015395, 0.399071,0.075633, 0.129815,0.056853, 0.184746,1.098182
141,0.166496, 0.308270,0.076655, 0.173585,0.188406, 0.222620,0.050554, 0.205513,0.051704, 0.222551,0.073742, 0.105115,0.000001, 0.154786,0.784882
142,0.157702, 0.311567,0.147963, 0.178482,0.164354, 0.176970,0.127003, 0.200678,0.000001, 0.239058,0.050191, 0.121905,0.030803, 0.093323,0.643966
143,0.097841, 0.189066,0.147163, 0.219654,0.097841, 0.263119,0.097267, 0.228942,0.023091, 0.263119,0.042114, 0.147432,0.000001, 0.183351,0.989365
144,0.034482, 0.263303,0.047065, 0.346655,0.084150, 0.233124,0.010736, 0.350252,0.000001, 0.249283,0.057108, 0.139574,0.000001, 0.184266,1.532912
145,0.120980, 0.223022,0.110255, 0.166388,0.114387, 0.232390,0.000001, 0.319631,0.060741, 0.205682,0.000001, 0.264807,0.000001, 0.181715,1.187267
