ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
116,0.109938, 0.274846,0.060123, 0.240490,0.073997, 0.258990,0.049331, 0.213769,0.018323, 0.171015,0.024666, 0.218467,0.036646, 0.249397,1.253951
117,0.061938, 0.206461,0.067569, 0.225230,0.106180, 0.283146,0.106180, 0.283146,0.053090, 0.190579,0.053090, 0.171521,0.035393, 0.156476,1.033120
118,0.036440, 0.213506,0.039752, 0.210541,0.048586, 0.275323,0.048586, 0.275323,0.036440, 0.230785,0.039752, 0.263754,0.016195, 0.265016,1.468495
119,0.031009, 0.212168,0.062018, 0.284251,0.051682, 0.200985,0.051682, 0.241182,0.068909, 0.289419,0.034455, 0.221494,0.015505, 0.235242,1.369481
120,0.087035, 0.261105,0.087035, 0.239347,0.087035, 0.282864,0.043518, 0.210893,0.043518, 0.210893,0.043518, 0.210893,0.021759, 0.170589,1.173166
121,0.092239, 0.269031,0.092239, 0.291450,0.049963, 0.227104,0.023060, 0.180818,0.046120, 0.227104,0.030746, 0.205561,0.033309, 0.231257,1.264649
122,0.067555, 0.264592,0.101333, 0.320888,0.025333, 0.177574,0.050667, 0.244888,0.050667, 0.239515,0.022518, 0.188480,0.016889, 0.229101,1.330076
123,0.073517, 0.196047,0.076240, 0.266841,0.052782, 0.211127,0.076240, 0.266841,0.038120, 0.211127,0.052782, 0.214426,0.052782, 0.211127,1.155073
124,0.044725, 0.246663,0.064602, 0.290710,0.024226, 0.230145,0.048452, 0.261639,0.032301, 0.261639,0.027687, 0.221493,0.024226, 0.221493,1.467564
125,0.084343, 0.256449,0.055815, 0.223262,0.043626, 0.221765,0.042172, 0.246001,0.055815, 0.281144,0.023429, 0.201769,0.023429, 0.240981,1.342742
126,0.064140, 0.261140,0.028863, 0.267249,0.057726, 0.264576,0.028863, 0.215057,0.057726, 0.269387,0.032070, 0.237694,0.019242, 0.196268,1.422742
127,0.109779, 0.301891,0.059879, 0.239517,0.054889, 0.229537,0.039920, 0.249497,0.039920, 0.237854,0.027445, 0.177737,0.036593, 0.195543,1.263152
128,0.046022, 0.274212,0.101543, 0.263463,0.057898, 0.260363,0.046022, 0.253119,0.023011, 0.197161,0.019299, 0.221943,0.014957, 0.220987,1.382496
129,0.032339, 0.210207,0.048509, 0.191549,0.084891, 0.266801,0.084891, 0.275896,0.052241, 0.235083,0.056594, 0.254673,0.016170, 0.190156,1.248729
130,0.117948, 0.324357,0.058974, 0.213290,0.032074, 0.174114,0.042028, 0.241658,0.058974, 0.233603,0.032074, 0.224515,0.029487, 0.216905,1.256884
131,0.053211, 0.220100,0.094328, 0.271756,0.069174, 0.253639,0.058872, 0.206051,0.047164, 0.220100,0.049410, 0.239449,0.023058, 0.193688,1.209564
132,0.061907, 0.263103,0.061907, 0.232795,0.039208, 0.272275,0.061907, 0.232795,0.039208, 0.261384,0.032673, 0.219101,0.021782, 0.199958,1.362820
133,0.048584, 0.251018,0.083287, 0.291504,0.051442, 0.231489,0.041643, 0.270683,0.025721, 0.214793,0.024292, 0.185082,0.024292, 0.256170,1.401477
134,0.083852, 0.293481,0.045151, 0.220111,0.041926, 0.240805,0.083852, 0.265531,0.041926, 0.220111,0.041926, 0.220111,0.022575, 0.178641,1.277584
135,0.091867, 0.263822,0.062232, 0.263822,0.045933, 0.199044,0.049467, 0.232218,0.045933, 0.235791,0.049467, 0.232218,0.020744, 0.207441,1.268714
136,0.077925, 0.264388,0.058444, 0.262996,0.055661, 0.269026,0.038962, 0.233774,0.029222, 0.201770,0.029222, 0.239523,0.026565, 0.212522,1.367999
137,0.075014, 0.256299,0.106270, 0.309955,0.053135, 0.222202,0.037507, 0.202880,0.046655, 0.207357,0.026568, 0.212541,0.025005, 0.218613,1.259691
138,0.039824, 0.257324,0.074338, 0.306644,0.037169, 0.278767,0.024241, 0.218166,0.037169, 0.265493,0.017985, 0.215820,0.017985, 0.209076,1.502579
139,0.040613, 0.234651,0.070395, 0.262027,0.042237, 0.256650,0.035198, 0.256650,0.035198, 0.236908,0.028158, 0.233813,0.021119, 0.246384,1.454165
140,0.048210, 0.265156,0.052228, 0.235025,0.083564, 0.268600,0.041782, 0.250693,0.041782, 0.250693,0.031337, 0.197915,0.024105, 0.208911,1.353984
141,0.080420, 0.312744,0.028218, 0.235146,0.040210, 0.231841,0.025530, 0.253174,0.040210, 0.252028,0.022977, 0.221261,0.018812, 0.237430,1.487248
142,0.079655, 0.305344,0.079655, 0.265516,0.039827, 0.219051,0.039827, 0.243050,0.039827, 0.238965,0.026552, 0.220099,0.026552, 0.176079,1.336209
143,0.059739, 0.220574,0.045056, 0.213809,0.087967, 0.322546,0.043984, 0.236834,0.021992, 0.213467,0.030038, 0.247810,0.029322, 0.226862,1.363805
144,0.073798, 0.258294,0.057134, 0.257104,0.021866, 0.174930,0.028567, 0.203952,0.021866, 0.217511,0.057134, 0.285354,0.057134, 0.285354,1.364999
145,0.080997, 0.290241,0.040499, 0.206175,0.045972, 0.220493,0.048598, 0.257719,0.040499, 0.257719,0.032399, 0.242992,0.013500, 0.222196,1.395073
146,0.043899, 0.189102,0.087797, 0.263392,0.047276, 0.236378,0.055871, 0.251420,0.027936, 0.236378,0.043899, 0.236378,0.043899, 0.236378,1.298849
147,0.046360, 0.220208,0.078296, 0.293611,0.046360, 0.199905,0.019574, 0.202490,0.078296, 0.293611,0.039148, 0.234889,0.030906, 0.216345,1.322119
148,0.106195, 0.212389,0.106195, 0.230088,0.106195, 0.230088,0.106195, 0.230088,0.035398, 0.114364,0.053097, 0.133424,0.106195, 0.230088,0.761062
149,0.065109, 0.231951,0.067477, 0.226797,0.065109, 0.260756,0.050608, 0.229742,0.065109, 0.264284,0.032555, 0.195327,0.032555, 0.212622,1.242958
150,0.035252, 0.231394,0.049046, 0.257489,0.048345, 0.252327,0.024523, 0.253402,0.032230, 0.263211,0.032230, 0.235010,0.016349, 0.269193,1.524054
151,0.090853, 0.287702,0.066945, 0.251042,0.045427, 0.195684,0.045427, 0.211991,0.045427, 0.211991,0.090853, 0.242276,0.030284, 0.184098,1.169568
152,0.064467, 0.225635,0.055257, 0.278498,0.051194, 0.265927,0.043789, 0.251786,0.024175, 0.221030,0.024175, 0.221030,0.034130, 0.238907,1.405624
153,0.057456, 0.287278,0.027360, 0.229822,0.041040, 0.225718,0.038304, 0.242590,0.038304, 0.266758,0.025536, 0.246238,0.027360, 0.246238,1.489284
154,0.083715, 0.268586,0.048834, 0.219752,0.041858, 0.247926,0.020929, 0.210962,0.041858, 0.247926,0.041858, 0.272074,0.024417, 0.229307,1.393065
