ó^Ç¶ÇΩèdóvìx,0.145000,0.215000,0.130000,0.210000,0.115000,0.205000,0.090000,0.190000,0.075000,0.185000,0.060000,0.180000,0.035000,0.165000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.170172, 0.170172,0.206338, 0.206338,0.132533, 0.132533,0.146124, 0.146124,0.130271, 0.130271,0.128697, 0.128697,0.085865, 0.085865,0.000000
37,0.238056, 0.238056,0.233801, 0.233801,0.112169, 0.112169,0.132954, 0.132954,0.094426, 0.094426,0.127959, 0.127959,0.060635, 0.060635,0.000000
38,0.180515, 0.180515,0.174951, 0.174951,0.184330, 0.184330,0.108035, 0.108035,0.149564, 0.149564,0.129541, 0.129541,0.073065, 0.073065,0.000000
39,0.199748, 0.199748,0.192404, 0.192404,0.162530, 0.162530,0.144786, 0.144786,0.135144, 0.135144,0.121312, 0.121312,0.044075, 0.044075,0.000000
40,0.184582, 0.184582,0.157614, 0.157614,0.207632, 0.207632,0.136555, 0.136555,0.140057, 0.140057,0.102961, 0.102961,0.070599, 0.070599,0.000000
41,0.225270, 0.225270,0.174630, 0.174630,0.184279, 0.184279,0.103213, 0.103213,0.112006, 0.112006,0.093800, 0.093800,0.106802, 0.106802,0.000000
42,0.169780, 0.169780,0.167635, 0.167635,0.139323, 0.139323,0.168961, 0.168961,0.115412, 0.115412,0.114543, 0.114543,0.124345, 0.124345,0.000000
43,0.198832, 0.198832,0.208866, 0.208866,0.171623, 0.171623,0.122057, 0.122057,0.125056, 0.125056,0.079548, 0.079548,0.094018, 0.094018,0.000000
44,0.151959, 0.151959,0.183446, 0.183446,0.170324, 0.170324,0.187970, 0.187970,0.106753, 0.106753,0.093030, 0.093030,0.106519, 0.106519,0.000000
45,0.176193, 0.176193,0.126927, 0.126927,0.185128, 0.185128,0.134471, 0.134471,0.130416, 0.130416,0.126828, 0.126828,0.120036, 0.120036,0.000000
46,0.223236, 0.223236,0.175015, 0.175015,0.173831, 0.173831,0.131834, 0.131834,0.118902, 0.118902,0.086729, 0.086729,0.090453, 0.090453,0.000000
47,0.208701, 0.208701,0.145990, 0.145990,0.162794, 0.162794,0.105350, 0.105350,0.147238, 0.147238,0.123272, 0.123272,0.106655, 0.106655,0.000000
48,0.222325, 0.222325,0.159066, 0.159066,0.158705, 0.158705,0.157981, 0.157981,0.109144, 0.109144,0.106831, 0.106831,0.085947, 0.085947,0.000000
49,0.253056, 0.253056,0.127232, 0.127232,0.171487, 0.171487,0.147526, 0.147526,0.143476, 0.143476,0.105917, 0.105917,0.051306, 0.051306,0.000000
50,0.189876, 0.189876,0.171154, 0.171154,0.177702, 0.177702,0.143258, 0.143258,0.137675, 0.137675,0.111335, 0.111335,0.069000, 0.069000,0.000000
51,0.165055, 0.165055,0.176609, 0.176609,0.142051, 0.142051,0.178232, 0.178232,0.133535, 0.133535,0.129265, 0.129265,0.075253, 0.075253,0.000000
52,0.149902, 0.149902,0.171896, 0.171896,0.196751, 0.196751,0.139189, 0.139189,0.132737, 0.132737,0.132930, 0.132930,0.076594, 0.076594,0.000000
53,0.154586, 0.154586,0.215895, 0.215895,0.163104, 0.163104,0.103101, 0.103101,0.118763, 0.118763,0.147524, 0.147524,0.097025, 0.097025,0.000000
54,0.187105, 0.187105,0.195805, 0.195805,0.166850, 0.166850,0.142811, 0.142811,0.096286, 0.096286,0.146395, 0.146395,0.064748, 0.064748,0.000000
55,0.198186, 0.198186,0.163039, 0.163039,0.191315, 0.191315,0.135046, 0.135046,0.112827, 0.112827,0.099310, 0.099310,0.100277, 0.100277,0.000000
56,0.244908, 0.244908,0.130162, 0.130162,0.203651, 0.203651,0.102375, 0.102375,0.144568, 0.144568,0.088095, 0.088095,0.086242, 0.086242,0.000000
57,0.178935, 0.178935,0.189889, 0.189889,0.104735, 0.104735,0.175203, 0.175203,0.113128, 0.113128,0.124656, 0.124656,0.113455, 0.113455,0.000000
58,0.173679, 0.173679,0.166919, 0.166919,0.214643, 0.214643,0.166271, 0.166271,0.136552, 0.136552,0.091963, 0.091963,0.049974, 0.049974,0.000000
59,0.156142, 0.156142,0.152631, 0.152631,0.197146, 0.197146,0.170234, 0.170234,0.130351, 0.130351,0.097971, 0.097971,0.095525, 0.095525,0.000000
60,0.145864, 0.145864,0.163091, 0.163091,0.151646, 0.151646,0.171996, 0.171996,0.140723, 0.140723,0.134500, 0.134500,0.092180, 0.092180,0.000000
61,0.201550, 0.201550,0.184707, 0.184707,0.182476, 0.182476,0.133364, 0.133364,0.113563, 0.113563,0.112102, 0.112102,0.072239, 0.072239,0.000000
62,0.201077, 0.201077,0.133068, 0.133068,0.184482, 0.184482,0.147176, 0.147176,0.116835, 0.116835,0.126356, 0.126356,0.091006, 0.091006,0.000000
63,0.146806, 0.146806,0.204410, 0.204410,0.195487, 0.195487,0.146944, 0.146944,0.111110, 0.111110,0.105514, 0.105514,0.089729, 0.089729,0.000000
64,0.199843, 0.199843,0.272965, 0.272965,0.115582, 0.115582,0.109288, 0.109288,0.094934, 0.094934,0.101811, 0.101811,0.105578, 0.105578,0.000000
65,0.234875, 0.234875,0.131400, 0.131400,0.137789, 0.137789,0.135657, 0.135657,0.120513, 0.120513,0.128395, 0.128395,0.111371, 0.111371,0.000000
66,0.158536, 0.158536,0.177553, 0.177553,0.186315, 0.186315,0.173365, 0.173365,0.121830, 0.121830,0.102781, 0.102781,0.079619, 0.079619,0.000000
67,0.157196, 0.157196,0.192147, 0.192147,0.144285, 0.144285,0.125735, 0.125735,0.166855, 0.166855,0.144220, 0.144220,0.069562, 0.069562,0.000000
68,0.186451, 0.186451,0.133240, 0.133240,0.206651, 0.206651,0.107437, 0.107437,0.164752, 0.164752,0.116200, 0.116200,0.085269, 0.085269,0.000000
69,0.215274, 0.215274,0.198358, 0.198358,0.124554, 0.124554,0.124658, 0.124658,0.088528, 0.088528,0.156967, 0.156967,0.091661, 0.091661,0.000000
70,0.154479, 0.154479,0.201096, 0.201096,0.189895, 0.189895,0.123424, 0.123424,0.113101, 0.113101,0.095265, 0.095265,0.122742, 0.122742,0.000000
71,0.198803, 0.198803,0.160485, 0.160485,0.177397, 0.177397,0.119956, 0.119956,0.171183, 0.171183,0.105836, 0.105836,0.066340, 0.066340,0.000000
72,0.192923, 0.192923,0.196356, 0.196356,0.137438, 0.137438,0.114451, 0.114451,0.152986, 0.152986,0.098121, 0.098121,0.107724, 0.107724,0.000000
73,0.209531, 0.209531,0.143905, 0.143905,0.194349, 0.194349,0.172669, 0.172669,0.088412, 0.088412,0.114833, 0.114833,0.076301, 0.076301,0.000000
74,0.193306, 0.193306,0.181212, 0.181212,0.178001, 0.178001,0.086208, 0.086208,0.156419, 0.156419,0.114614, 0.114614,0.090240, 0.090240,0.000000
75,0.128426, 0.128426,0.194902, 0.194902,0.177267, 0.177267,0.137394, 0.137394,0.161329, 0.161329,0.121451, 0.121451,0.079231, 0.079231,0.000000
76,0.206533, 0.206533,0.200616, 0.200616,0.170561, 0.170561,0.103610, 0.103610,0.114210, 0.114210,0.089371, 0.089371,0.115098, 0.115098,0.000000
77,0.151266, 0.151266,0.162542, 0.162542,0.185207, 0.185207,0.151208, 0.151208,0.096315, 0.096315,0.157612, 0.157612,0.095850, 0.095850,0.000000
78,0.127490, 0.127490,0.184725, 0.184725,0.238849, 0.238849,0.109957, 0.109957,0.127546, 0.127546,0.104882, 0.104882,0.106551, 0.106551,0.000000
79,0.193961, 0.193961,0.155543, 0.155543,0.179751, 0.179751,0.165448, 0.165448,0.120114, 0.120114,0.105071, 0.105071,0.080113, 0.080113,0.000000
80,0.175217, 0.175217,0.160597, 0.160597,0.186282, 0.186282,0.131055, 0.131055,0.136769, 0.136769,0.139415, 0.139415,0.070666, 0.070666,0.000000
81,0.230552, 0.230552,0.132794, 0.132794,0.180480, 0.180480,0.092322, 0.092322,0.108592, 0.108592,0.120559, 0.120559,0.134702, 0.134702,0.000000
82,0.190543, 0.190543,0.152773, 0.152773,0.157302, 0.157302,0.125793, 0.125793,0.143171, 0.143171,0.124759, 0.124759,0.105659, 0.105659,0.000000
83,0.212861, 0.212861,0.148242, 0.148242,0.183180, 0.183180,0.133907, 0.133907,0.100660, 0.100660,0.134684, 0.134684,0.086466, 0.086466,0.000000
84,0.152853, 0.152853,0.150879, 0.150879,0.171658, 0.171658,0.155096, 0.155096,0.140836, 0.140836,0.102562, 0.102562,0.126117, 0.126117,0.000000
85,0.180358, 0.180358,0.167021, 0.167021,0.163239, 0.163239,0.127786, 0.127786,0.118937, 0.118937,0.099540, 0.099540,0.143119, 0.143119,0.000000
86,0.186189, 0.186189,0.184688, 0.184688,0.166186, 0.166186,0.116983, 0.116983,0.132108, 0.132108,0.142029, 0.142029,0.071818, 0.071818,0.000000
87,0.158872, 0.158872,0.254536, 0.254536,0.153904, 0.153904,0.136343, 0.136343,0.105063, 0.105063,0.070461, 0.070461,0.120820, 0.120820,0.000000
88,0.167707, 0.167707,0.145611, 0.145611,0.145129, 0.145129,0.183105, 0.183105,0.099077, 0.099077,0.179087, 0.179087,0.080284, 0.080284,0.000000
89,0.173139, 0.173139,0.184321, 0.184321,0.167186, 0.167186,0.148988, 0.148988,0.136871, 0.136871,0.128941, 0.128941,0.060554, 0.060554,0.000000
90,0.218027, 0.218027,0.164694, 0.164694,0.122060, 0.122060,0.191278, 0.191278,0.109245, 0.109245,0.103356, 0.103356,0.091339, 0.091339,0.000000
91,0.174976, 0.174976,0.209426, 0.209426,0.157694, 0.157694,0.139323, 0.139323,0.126768, 0.126768,0.113401, 0.113401,0.078412, 0.078412,0.000000
92,0.195311, 0.195311,0.192875, 0.192875,0.135762, 0.135762,0.160894, 0.160894,0.126906, 0.126906,0.116649, 0.116649,0.071603, 0.071603,0.000000
93,0.228118, 0.228118,0.144075, 0.144075,0.216249, 0.216249,0.121117, 0.121117,0.112499, 0.112499,0.117393, 0.117393,0.060549, 0.060549,0.000000
94,0.176267, 0.176267,0.138359, 0.138359,0.165780, 0.165780,0.111602, 0.111602,0.214286, 0.214286,0.099478, 0.099478,0.094228, 0.094228,0.000000
95,0.197831, 0.197831,0.183871, 0.183871,0.145733, 0.145733,0.122753, 0.122753,0.176706, 0.176706,0.103204, 0.103204,0.069902, 0.069902,0.000000
96,0.155902, 0.155902,0.169164, 0.169164,0.181624, 0.181624,0.170750, 0.170750,0.106144, 0.106144,0.141607, 0.141607,0.074809, 0.074809,0.000000
97,0.231097, 0.231097,0.161415, 0.161415,0.172343, 0.172343,0.151136, 0.151136,0.100089, 0.100089,0.100165, 0.100165,0.083754, 0.083754,0.000000
98,0.168815, 0.168815,0.161509, 0.161509,0.179985, 0.179985,0.113404, 0.113404,0.124000, 0.124000,0.164781, 0.164781,0.087506, 0.087506,0.000000
99,0.232642, 0.232642,0.179831, 0.179831,0.133929, 0.133929,0.114001, 0.114001,0.167626, 0.167626,0.087497, 0.087497,0.084474, 0.084474,0.000000
100,0.165012, 0.165012,0.165012, 0.165012,0.154367, 0.154367,0.125249, 0.125249,0.177088, 0.177088,0.135682, 0.135682,0.077590, 0.077590,0.000000
101,0.192521, 0.192521,0.229922, 0.229922,0.171378, 0.171378,0.088660, 0.088660,0.137389, 0.137389,0.096542, 0.096542,0.083588, 0.083588,0.000000
102,0.187845, 0.187845,0.172526, 0.172526,0.181765, 0.181765,0.160441, 0.160441,0.103244, 0.103244,0.115195, 0.115195,0.078983, 0.078983,0.000000
103,0.198906, 0.198906,0.180600, 0.180600,0.198217, 0.198217,0.147753, 0.147753,0.134670, 0.134670,0.083511, 0.083511,0.056343, 0.056343,0.000000
104,0.190475, 0.190475,0.139343, 0.139343,0.172703, 0.172703,0.154644, 0.154644,0.123006, 0.123006,0.134431, 0.134431,0.085397, 0.085397,0.000000
