é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
321,0.807754,0.532144,0.843274,0.969112,0.859648,0.853093,0.810838, 
322,0.000000,0.706383,0.578150,0.722097,0.751445,0.652566,0.568440, 
323,0.496523,0.600707,0.469354,0.920000,0.865484,0.649352,0.666903, 
324,0.337055,0.541581,0.731049,0.925096,0.900279,0.824533,0.709932, 
325,0.305239,0.635201,0.620497,0.531417,0.910815,0.696717,0.616648, 
326,0.000000,0.363636,0.384615,0.445073,0.861183,0.773776,0.471381, 
327,0.801885,0.819731,0.520416,0.832178,0.894662,0.000000,0.644812, 
328,0.880721,0.548335,0.725589,0.791884,0.734176,0.444364,0.687512, 
329,0.699870,0.538527,0.838235,0.882603,0.728387,0.649507,0.722855, 
330,0.842266,0.768456,0.530918,0.517963,0.702703,0.590319,0.658771, 
331,0.753012,0.144014,0.547091,0.982583,0.481418,0.954233,0.643725, 
332,0.464551,0.714286,0.641634,0.743249,0.343558,0.715286,0.603761, 
333,0.589001,0.297662,0.800155,0.571202,0.506912,0.922983,0.614652, 
334,0.835917,0.790456,0.665098,0.914452,0.694565,0.730900,0.771898, 
335,0.475245,0.883096,0.904179,0.785098,0.945372,0.514115,0.751184, 
336,0.774142,0.506912,0.425894,0.420482,0.836295,0.703486,0.611202, 
337,0.000000,0.526316,0.475367,0.666867,0.968095,0.739022,0.562611, 
338,0.902123,0.588235,0.669754,0.811938,0.722947,0.555082,0.708347, 
339,0.754687,0.005791,0.632280,0.436174,0.852903,0.764223,0.574343, 
340,0.082868,0.181698,0.483935,0.427807,0.246412,0.739030,0.360292, 
341,0.647819,0.507246,0.361272,0.892045,0.671529,0.561774,0.606947, 
342,0.813679,0.603448,0.714306,0.717493,0.668540,0.861778,0.729874, 
343,0.895310,0.679681,0.869150,0.952127,0.676076,0.960395,0.838790, 
344,0.671141,0.485437,0.737046,0.422641,0.904025,0.764563,0.664142, 
345,0.646298,0.033420,0.891398,0.548777,0.586982,0.853969,0.593474, 
346,0.607663,0.641281,0.494438,0.885076,0.748442,0.930259,0.717860, 
347,0.714243,0.858057,0.909018,0.880576,0.744461,0.790983,0.816223, 
348,0.757848,0.837004,0.726512,0.898160,0.968445,0.569560,0.792921, 
349,0.871080,0.774468,0.727785,0.838965,0.771779,0.796280,0.796726, 
350,0.375297,0.471850,0.482592,0.818994,0.697367,0.827511,0.612268, 
351,0.829594,0.570137,0.721660,0.747144,0.864497,0.891867,0.770817, 
352,0.643433,0.516269,0.469354,0.857789,0.880077,0.864526,0.705241, 
353,0.819672,0.493450,0.626703,0.520416,0.856448,0.664275,0.663494, 
