é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.696565,0.506436,0.686305,0.536226,0.730643,0.659040,0.635869, 
82,0.575053,0.532335,0.569390,0.443612,0.669916,0.460042,0.541725, 
83,0.582242,0.633603,0.415835,0.722509,0.558323,0.679889,0.598734, 
84,0.402723,0.512993,0.436688,0.482253,0.559770,0.474282,0.478118, 
85,0.494188,0.603729,0.481151,0.481732,0.431773,0.627099,0.519945, 
86,0.680193,0.463789,0.587341,0.455135,0.507579,0.513924,0.534660, 
87,0.566061,0.640392,0.680416,0.624004,0.734251,0.540331,0.630909, 
88,0.323672,0.510469,0.592504,0.557533,0.523991,0.605085,0.518876, 
89,0.191650,0.507427,0.356885,0.630804,0.640113,0.716410,0.507215, 
90,0.471251,0.365236,0.521568,0.473619,0.493526,0.510450,0.472608, 
91,0.436255,0.527341,0.492406,0.480021,0.518789,0.402697,0.476251, 
92,0.509091,0.727273,0.509091,0.643678,0.643678,0.727273,0.626681, 
93,0.347730,0.418944,0.510668,0.685765,0.602025,0.618619,0.530625, 
94,0.535355,0.495289,0.533864,0.584910,0.476664,0.586663,0.535458, 
95,0.599153,0.655424,0.469747,0.612516,0.884984,0.665508,0.647889, 
96,0.508335,0.572988,0.560286,0.485354,0.435574,0.435987,0.499754, 
97,0.543692,0.543692,0.543692,0.727776,0.459117,0.739421,0.592898, 
98,0.481424,0.580282,0.530549,0.623840,0.545804,0.538238,0.550023, 
99,0.542833,0.581607,0.484673,0.553912,0.553912,0.596520,0.552243, 
100,0.613026,0.572158,0.670497,0.704943,0.488644,0.728441,0.629618, 
101,0.462963,0.795455,0.452991,0.700000,0.231707,0.666667,0.551630, 
102,0.539978,0.530012,0.477814,0.577808,0.392688,0.622794,0.523515, 
103,0.514026,0.583787,0.523682,0.600957,0.728288,0.613783,0.594087, 
104,0.443606,0.697974,0.523481,0.587581,0.627034,0.475415,0.559182, 
105,0.459936,0.675825,0.510181,0.463801,0.556190,0.604488,0.545070, 
106,0.680445,0.416853,0.604840,0.465262,0.496279,0.553208,0.536148, 
107,0.475125,0.499491,0.624363,0.611621,0.541115,0.585822,0.556256, 
108,0.468261,0.702391,0.575928,0.468261,0.605892,0.659033,0.579961, 
109,0.391236,0.494961,0.349985,0.629951,0.658919,0.551460,0.512752, 
110,0.445977,0.514779,0.542186,0.601506,0.568505,0.447487,0.520073, 
111,0.431681,0.518889,0.285319,0.524184,0.638137,0.516801,0.485835, 
112,0.446728,0.691018,0.785619,0.804423,0.793877,0.604926,0.687765, 
113,0.580635,0.584695,0.508979,0.622481,0.442176,0.494742,0.538951, 
114,0.396030,0.581519,0.501247,0.681376,0.651301,0.693858,0.584222, 
115,0.440749,0.562396,0.549467,0.606030,0.535615,0.499083,0.532223, 
116,0.290346,0.453864,0.499250,0.614462,0.554722,0.614462,0.504517, 
117,0.452971,0.531507,0.476141,0.557564,0.492088,0.535699,0.507662, 
118,0.465633,0.543238,0.523118,0.512196,0.574809,0.595200,0.535699, 
119,0.534748,0.431912,0.515985,0.575435,0.477509,0.538527,0.512353, 
120,0.464776,0.395154,0.569567,0.583950,0.709082,0.625661,0.558032, 
121,0.435463,0.655861,0.601206,0.552624,0.550637,0.637643,0.572239, 
122,0.468704,0.497111,0.520783,0.585881,0.431701,0.539382,0.507260, 
123,0.678636,0.348394,0.616942,0.240098,0.739791,0.697664,0.553587, 
124,0.647007,0.643045,0.503340,0.413450,0.708869,0.607895,0.587268, 
125,0.574048,0.472578,0.459075,0.548651,0.522198,0.555530,0.522013, 
126,0.293175,0.586424,0.373589,0.516460,0.475052,0.707619,0.492053, 
127,0.521386,0.463454,0.540696,0.528561,0.493354,0.655456,0.533818, 
128,0.576243,0.511861,0.478956,0.529372,0.547378,0.419086,0.510483, 
129,0.506008,0.454660,0.445035,0.448677,0.422285,0.410660,0.447888, 
130,0.439018,0.421440,0.429474,0.423338,0.420005,0.552493,0.447628, 
131,0.705035,0.667928,0.712456,0.834910,0.705035,0.469039,0.682400, 
132,0.534617,0.566298,0.666503,0.668855,0.720527,0.573581,0.621730, 
133,0.553666,0.504231,0.447096,0.530930,0.497129,0.557579,0.515105, 
134,0.431585,0.502873,0.586037,0.485998,0.504954,0.567874,0.513220, 
135,0.475314,0.553638,0.533368,0.447636,0.515021,0.396725,0.486950, 
136,0.502969,0.615959,0.374795,0.703076,0.600134,0.506972,0.550651, 
137,0.483403,0.644537,0.571767,0.537114,0.571767,0.683600,0.582031, 
138,0.586374,0.708407,0.565051,0.608296,0.597567,0.556854,0.603758, 
139,0.459690,0.565581,0.469867,0.469867,0.578298,0.572814,0.519353, 
140,0.547480,0.474620,0.420150,0.627114,0.547480,0.627114,0.540660, 
141,0.540045,0.364053,0.634905,0.683825,0.653335,0.540491,0.569442, 
142,0.584227,0.478754,0.563650,0.555430,0.596601,0.596601,0.562544, 
143,0.624653,0.636220,0.734441,0.762894,0.649224,0.816656,0.704015, 
144,0.677322,0.653908,0.605293,0.548664,0.611575,0.499521,0.599381, 
145,0.561899,0.506550,0.518727,0.610267,0.427402,0.490964,0.519302, 
146,0.654780,0.565398,0.480172,0.569374,0.523824,0.504891,0.549740, 
147,0.575755,0.529571,0.465814,0.527621,0.458260,0.562858,0.519980, 
148,0.464631,0.377124,0.676072,0.744349,0.604577,0.655724,0.587079, 
149,0.671243,0.671243,0.482407,0.389028,0.943980,0.822814,0.663452, 
150,0.466694,0.382928,0.518549,0.526526,0.622258,0.549560,0.511086, 
151,0.685730,0.614713,0.486245,0.567767,0.696996,0.477296,0.588125, 
152,0.496866,0.423609,0.401508,0.516225,0.499450,0.478907,0.469428, 
153,0.318968,0.464299,0.568668,0.731052,0.548289,0.657946,0.548204, 
154,0.519901,0.463728,0.388782,0.414894,0.493454,0.577919,0.476446, 
155,0.605574,0.513820,0.797080,0.635852,0.498969,0.734443,0.630956, 
156,0.837336,0.433179,0.249888,0.717547,0.159343,0.365872,0.460528, 
157,0.689618,0.741894,0.623283,0.600798,0.680713,0.519921,0.642705, 
158,0.171076,0.540998,0.405118,0.790071,0.627032,0.568679,0.517162, 
159,0.715378,0.530934,0.637121,0.672790,0.585179,0.555720,0.616187, 
160,0.470114,0.647078,0.603939,0.593155,0.572701,0.603939,0.581821, 
161,0.873972,0.407155,0.374045,0.679148,0.783339,0.855697,0.662226, 
162,0.415448,0.403942,0.540538,0.433152,0.426384,0.466398,0.447643, 
163,0.513765,0.378485,0.462389,0.512500,0.623141,0.564205,0.509081, 
164,0.365559,0.488530,0.481353,0.401128,0.427870,0.558406,0.453808, 
165,0.645083,0.614325,0.917527,0.565990,0.414233,0.604227,0.626898, 
166,0.615136,0.710335,0.615136,0.462577,0.458908,0.889672,0.625294, 
167,0.765313,0.467932,0.695230,0.545396,0.569963,0.669159,0.618832, 
168,0.463815,0.525188,0.449939,0.473978,0.536291,0.445896,0.482518, 
169,0.513057,0.611413,0.560462,0.540705,0.545904,0.519501,0.548507, 
170,0.288559,0.708034,0.605662,0.363055,0.384624,0.468152,0.469681, 
171,0.660130,0.550108,0.660130,0.584253,0.584253,0.660130,0.616501, 
172,0.495302,0.407999,0.523174,0.526563,0.391965,0.473767,0.469795, 
173,0.686173,0.612452,0.712908,0.693203,0.575810,0.497906,0.629742, 
174,0.400053,0.435087,0.485289,0.462191,0.499381,0.522619,0.467437, 
175,0.328035,0.477695,0.459781,0.485400,0.485400,0.492074,0.454731, 
176,0.536031,0.341100,0.523268,0.421373,0.623067,0.724525,0.528227, 
177,0.530938,0.606786,0.661061,0.624632,0.593747,0.816827,0.638998, 
178,0.625266,0.480974,0.541096,0.468950,0.571695,0.590380,0.546393, 
179,0.565746,0.581724,0.502458,0.787026,0.476973,0.568573,0.580417, 
180,0.600246,0.547836,0.410145,0.495092,0.440788,0.655860,0.524994, 
181,0.755778,0.477592,0.488728,0.482706,0.557794,0.449546,0.535357, 
182,0.481374,0.481374,0.509690,0.453943,0.526311,0.636456,0.514858, 
183,0.436785,0.431704,0.561216,0.454426,0.431704,0.438686,0.459087, 
184,0.609311,0.533147,0.634489,0.735375,0.690678,0.572667,0.629278, 
185,0.427485,0.427485,0.476409,0.562307,0.477073,0.624786,0.499258, 
186,0.618382,0.506060,0.469913,0.529356,0.467686,0.577322,0.528120, 
187,0.496699,0.515095,0.429246,0.484496,0.478303,0.564290,0.494688, 
188,0.475367,0.484170,0.606213,0.602820,0.482049,0.500947,0.525261, 
189,0.479934,0.660422,0.611322,0.637896,0.535311,0.567101,0.581998, 
190,0.661721,0.629958,0.591351,0.660671,0.711944,0.456954,0.618767, 
191,0.608364,0.550695,0.497752,0.538794,0.528647,0.499374,0.537271, 
192,0.388201,0.509891,0.489401,0.555247,0.401708,0.511930,0.476063, 
193,0.257081,0.646220,0.849359,0.189840,0.458333,0.660448,0.510213, 
194,0.532134,0.420631,0.473980,0.468129,0.677115,0.536049,0.518006, 
195,0.503408,0.591253,0.548757,0.473003,0.598094,0.598094,0.552102, 
196,0.472324,0.470075,0.493086,0.421862,0.493086,0.439683,0.465019, 
197,0.491279,0.512028,0.386253,0.421096,0.531911,0.471998,0.469094, 
198,0.460482,0.387799,0.526299,0.558966,0.558966,0.614015,0.517754, 
199,0.591168,0.556705,0.503520,0.737496,0.495590,0.621544,0.584337, 
200,0.479468,0.415756,0.438447,0.529991,0.585207,0.464859,0.485622, 
201,0.467310,0.359767,0.524934,0.307872,0.806073,0.657224,0.520530, 
202,0.463663,0.467255,0.423736,0.411629,0.492769,0.484484,0.457256, 
203,0.519653,0.453000,0.539286,0.572759,0.508469,0.661460,0.542438, 
204,0.593908,0.557005,0.629658,0.675383,0.719609,0.498739,0.612384, 
205,0.542761,0.628052,0.506815,0.415946,0.605133,0.668069,0.561129, 
206,0.541558,0.610714,0.657038,0.637615,0.527213,0.524008,0.583024, 
207,0.725000,0.725000,0.515044,0.600579,0.891167,0.748904,0.700949, 
208,0.620682,0.633888,0.713123,0.522957,0.636029,0.616972,0.623942, 
209,0.399171,0.566149,0.454870,0.434653,0.471311,0.498881,0.470839, 
210,0.627230,0.426938,0.516948,0.620102,0.439187,0.487223,0.519605, 
211,0.504726,0.419898,0.470927,0.554112,0.436227,0.492358,0.479708, 
212,0.353755,0.512431,0.438970,0.433595,0.438970,0.567832,0.457592, 
213,0.685379,0.533164,0.501985,0.566583,0.542663,0.587680,0.569576, 
214,0.561168,0.654023,0.603065,0.488483,0.492101,0.708960,0.584633, 
215,0.673531,0.719340,0.499073,0.609701,0.779279,0.599095,0.646670, 
