ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
83,0.095924, 0.186208,0.170419, 0.206133,0.147962, 0.195629,0.155641, 0.195871,0.057625, 0.164525,0.061008, 0.137806,0.053045, 0.172204,0.516753
84,0.158388, 0.185861,0.158388, 0.185861,0.079194, 0.164341,0.158388, 0.184029,0.079194, 0.164341,0.158388, 0.185861,0.041429, 0.096337,0.333260
85,0.113079, 0.224715,0.107637, 0.241465,0.099659, 0.229560,0.107637, 0.174984,0.113079, 0.174984,0.053819, 0.162954,0.049830, 0.146598,0.710520
86,0.178622, 0.238486,0.109039, 0.160987,0.109039, 0.160987,0.089311, 0.207193,0.064043, 0.193659,0.089311, 0.207193,0.054519, 0.137610,0.612232
87,0.113353, 0.228122,0.155645, 0.226706,0.103644, 0.170910,0.103644, 0.151263,0.114633, 0.195657,0.070304, 0.173189,0.046869, 0.146062,0.583816
88,0.149802, 0.217977,0.214872, 0.258409,0.115939, 0.157455,0.129204, 0.170966,0.080192, 0.140089,0.060521, 0.134987,0.057970, 0.111620,0.383003
89,0.229599, 0.287800,0.114800, 0.170099,0.077800, 0.242298,0.069521, 0.169056,0.057400, 0.158649,0.064312, 0.155601,0.048266, 0.154800,0.676605
90,0.187637, 0.232611,0.101755, 0.213828,0.187637, 0.232611,0.057790, 0.138036,0.101755, 0.142881,0.042576, 0.129405,0.036186, 0.195290,0.569325
91,0.102193, 0.206424,0.169754, 0.206551,0.170555, 0.204127,0.102063, 0.206424,0.089206, 0.147530,0.052932, 0.124215,0.035949, 0.182076,0.554692
92,0.175805, 0.207318,0.103659, 0.207318,0.161699, 0.206767,0.091054, 0.147310,0.091054, 0.201015,0.053814, 0.175305,0.049562, 0.128321,0.546707
93,0.187974, 0.230098,0.161112, 0.217074,0.104976, 0.196706,0.047723, 0.196215,0.062658, 0.121977,0.083201, 0.191415,0.052488, 0.146384,0.599737
94,0.105111, 0.177586,0.156540, 0.237433,0.088474, 0.188067,0.137293, 0.204159,0.078387, 0.173923,0.062689, 0.166514,0.049427, 0.174397,0.644158
95,0.143717, 0.204673,0.158755, 0.204210,0.089118, 0.177684,0.071859, 0.182179,0.086095, 0.185071,0.089582, 0.197217,0.037553, 0.172289,0.646644
96,0.084437, 0.179351,0.147703, 0.190560,0.147703, 0.193621,0.073851, 0.168875,0.089676, 0.175175,0.147703, 0.193621,0.042878, 0.164846,0.532098
97,0.184500, 0.215636,0.168627, 0.203019,0.103239, 0.183778,0.154341, 0.201167,0.052428, 0.156609,0.092250, 0.136969,0.038381, 0.109057,0.412468
98,0.153796, 0.193174,0.165701, 0.237391,0.096587, 0.203116,0.076898, 0.132301,0.093055, 0.191495,0.034943, 0.188810,0.052022, 0.180711,0.653997
99,0.110117, 0.145831,0.203428, 0.237041,0.198176, 0.229163,0.110117, 0.138689,0.062201, 0.132674,0.055059, 0.198176,0.055059, 0.124270,0.411687
100,0.110632, 0.200197,0.091695, 0.205819,0.101956, 0.237138,0.088131, 0.188893,0.068606, 0.208520,0.069787, 0.169240,0.074889, 0.184497,0.788608
101,0.182484, 0.214078,0.137547, 0.201532,0.166611, 0.203648,0.091242, 0.159373,0.051116, 0.147899,0.071359, 0.176464,0.068774, 0.127872,0.461732
102,0.158471, 0.191905,0.095953, 0.191399,0.167589, 0.211545,0.053691, 0.157906,0.083795, 0.182280,0.145484, 0.193563,0.041897, 0.124524,0.506244
103,0.145215, 0.226167,0.102879, 0.181845,0.082811, 0.180929,0.072607, 0.180929,0.145215, 0.197596,0.072607, 0.170725,0.065185, 0.175290,0.626960
104,0.072106, 0.291657,0.122238, 0.186524,0.070048, 0.227661,0.061119, 0.144211,0.103863, 0.178139,0.097219, 0.169857,0.097219, 0.178139,0.752376
105,0.156196, 0.218100,0.128171, 0.196455,0.098228, 0.208577,0.077722, 0.178752,0.109050, 0.193905,0.064086, 0.166633,0.047382, 0.156743,0.638331
