ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.171248, 0.292244,0.150783, 0.243102,0.110750, 0.231746,0.080276, 0.196943,0.104988, 0.255724,0.000001, 0.162196,0.763909
43,0.206719, 0.372846,0.164167, 0.289782,0.116393, 0.207140,0.087895, 0.144891,0.023171, 0.144891,0.020941, 0.221163,0.761429
44,0.098826, 0.269713,0.202936, 0.336489,0.090994, 0.298548,0.130458, 0.168089,0.051460, 0.174929,0.008918, 0.168639,0.832814
45,0.154166, 0.323241,0.109288, 0.290648,0.041131, 0.238703,0.000001, 0.292781,0.037694, 0.284277,0.028103, 0.199968,1.259236
46,0.121549, 0.377198,0.147004, 0.342057,0.135685, 0.244530,0.097526, 0.244530,0.057009, 0.126833,0.000001, 0.106077,0.882451
47,0.186952, 0.246251,0.168490, 0.253663,0.081877, 0.324402,0.100072, 0.189678,0.053663, 0.205552,0.054150, 0.135251,0.709591
48,0.112087, 0.338160,0.206769, 0.245480,0.084038, 0.197496,0.126376, 0.268829,0.076042, 0.197496,0.034164, 0.113062,0.721048
49,0.129120, 0.340716,0.152349, 0.205714,0.124775, 0.195689,0.081605, 0.155326,0.157255, 0.203809,0.074609, 0.179032,0.560573
50,0.141861, 0.282134,0.140456, 0.344078,0.140153, 0.213091,0.079876, 0.201036,0.041625, 0.206782,0.032286, 0.176622,0.847486
51,0.193185, 0.224744,0.155633, 0.308222,0.202869, 0.246618,0.112372, 0.211630,0.079704, 0.137355,0.015297, 0.112372,0.481881
52,0.184993, 0.245475,0.149567, 0.220420,0.042108, 0.366891,0.040544, 0.217100,0.038831, 0.205588,0.073247, 0.215234,0.941418
53,0.000001, 0.368716,0.153652, 0.295783,0.098544, 0.322814,0.060080, 0.224717,0.044532, 0.171629,0.017610, 0.241922,1.251164
54,0.172355, 0.332250,0.136698, 0.392153,0.006452, 0.264426,0.116666, 0.151692,0.000001, 0.248200,0.044071, 0.135035,1.047513
55,0.179520, 0.296352,0.240756, 0.246819,0.229566, 0.251947,0.080252, 0.141979,0.061724, 0.123544,0.029984, 0.117558,0.356396
56,0.205565, 0.228731,0.217148, 0.240314,0.147376, 0.279205,0.028719, 0.300393,0.000001, 0.201450,0.042949, 0.108149,0.716484
57,0.155944, 0.375440,0.187282, 0.285267,0.066944, 0.208901,0.132846, 0.242594,0.087882, 0.116289,0.046930, 0.093682,0.644344
58,0.131473, 0.357220,0.104785, 0.285669,0.113632, 0.169136,0.121598, 0.234688,0.073773, 0.138377,0.084668, 0.184982,0.740143
59,0.180551, 0.305746,0.150337, 0.290639,0.102198, 0.243148,0.061682, 0.220488,0.109600, 0.185407,0.018373, 0.131832,0.754519
60,0.222112, 0.281197,0.192570, 0.251655,0.077938, 0.307783,0.111056, 0.184176,0.060609, 0.128131,0.051979, 0.130795,0.567474
61,0.205131, 0.333725,0.094966, 0.224355,0.150137, 0.174101,0.145190, 0.222061,0.138155, 0.162119,0.035870, 0.114190,0.461103
62,0.182869, 0.264003,0.083079, 0.318961,0.111718, 0.159481,0.062864, 0.346534,0.064210, 0.173623,0.049983, 0.182677,0.890555
63,0.142177, 0.165970,0.087164, 0.367916,0.152322, 0.250491,0.141404, 0.163240,0.100290, 0.224223,0.050591, 0.154209,0.652101
64,0.096987, 0.376329,0.150450, 0.297675,0.047409, 0.311617,0.112838, 0.273985,0.033379, 0.111164,0.047332, 0.140833,1.023209
65,0.232907, 0.268579,0.183702, 0.321601,0.128411, 0.250743,0.108243, 0.128641,0.051074, 0.125372,0.050912, 0.149814,0.489501
66,0.192094, 0.273876,0.111646, 0.235234,0.190929, 0.231254,0.117358, 0.258123,0.078239, 0.149991,0.025466, 0.135789,0.568536
67,0.054210, 0.296052,0.169714, 0.261661,0.133903, 0.214978,0.087566, 0.234901,0.000001, 0.313354,0.056534, 0.177127,0.996147
68,0.136216, 0.340431,0.250566, 0.284040,0.099202, 0.173231,0.124053, 0.180880,0.059955, 0.144745,0.060683, 0.145997,0.538650
69,0.159571, 0.321887,0.192253, 0.332781,0.131311, 0.240729,0.087563, 0.120364,0.077040, 0.199149,0.041224, 0.096126,0.622076
70,0.095183, 0.397668,0.142535, 0.246425,0.123213, 0.274455,0.046031, 0.246425,0.063846, 0.194480,0.000001, 0.169736,1.058382
71,0.154772, 0.234016,0.077924, 0.381157,0.054107, 0.273616,0.096583, 0.234619,0.093382, 0.194394,0.066172, 0.139258,0.914121
72,0.100273, 0.448912,0.161946, 0.323157,0.092856, 0.135066,0.000001, 0.270131,0.005795, 0.242552,0.046509, 0.172801,1.185239
73,0.107213, 0.364895,0.090424, 0.340236,0.116232, 0.260441,0.000001, 0.222510,0.024540, 0.238859,0.036456, 0.198196,1.250271
74,0.115128, 0.350009,0.167527, 0.337244,0.126193, 0.211051,0.014433, 0.211051,0.055452, 0.099291,0.084695, 0.227926,0.873146
75,0.228224, 0.248590,0.153016, 0.258726,0.218041, 0.238407,0.104807, 0.153966,0.088701, 0.183519,0.046523, 0.077479,0.321374
76,0.186461, 0.303267,0.136762, 0.280423,0.078642, 0.239188,0.103289, 0.199978,0.058755, 0.260059,0.021807, 0.131369,0.828567
77,0.176804, 0.264128,0.220466, 0.307790,0.110233, 0.210369,0.088402, 0.132064,0.084600, 0.132064,0.052613, 0.220466,0.533761
78,0.222118, 0.333176,0.145152, 0.240639,0.156019, 0.178113,0.148066, 0.166588,0.104885, 0.183556,0.039849, 0.081837,0.367821
79,0.186495, 0.268934,0.186495, 0.268934,0.113925, 0.227715,0.145276, 0.227715,0.044442, 0.155145,0.003599, 0.171323,0.639531
80,0.193229, 0.309266,0.087064, 0.340706,0.118159, 0.228238,0.129503, 0.176832,0.091588, 0.153167,0.054725, 0.117522,0.651463
81,0.163972, 0.337807,0.209399, 0.250889,0.125445, 0.273603,0.018514, 0.230144,0.066793, 0.186869,0.021493, 0.115072,0.788768
82,0.131104, 0.365521,0.057073, 0.248313,0.006878, 0.372888,0.108780, 0.130614,0.083050, 0.284703,0.062078, 0.148999,1.102074
83,0.242828, 0.303502,0.145796, 0.294991,0.106246, 0.136583,0.098628, 0.204874,0.080397, 0.197958,0.055640, 0.132559,0.540932
84,0.149321, 0.269804,0.213525, 0.258169,0.121923, 0.268273,0.063787, 0.183278,0.078616, 0.203234,0.035722, 0.154349,0.674213
85,0.230098, 0.230098,0.136923, 0.320296,0.121477, 0.268769,0.053499, 0.192239,0.069303, 0.163032,0.000001, 0.214264,0.777395
86,0.210584, 0.251839,0.200319, 0.328809,0.090687, 0.231212,0.115606, 0.156521,0.099305, 0.128607,0.074479, 0.112033,0.418039
87,0.150163, 0.400554,0.108892, 0.275358,0.133734, 0.284053,0.067691, 0.199375,0.067953, 0.170689,0.041850, 0.099688,0.859435
88,0.151946, 0.232910,0.180542, 0.372425,0.160029, 0.212397,0.093106, 0.165038,0.095390, 0.212397,0.041299, 0.082519,0.555374
