ó^Ç¶ÇΩèdóvìx,0.115000,0.245000,0.110000,0.230000,0.105000,0.215000,0.090000,0.190000,0.085000,0.175000,0.080000,0.160000,0.065000,0.135000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.075226, 0.172102,0.126643, 0.180214,0.150452, 0.193310,0.126643, 0.180214,0.146591, 0.253286,0.073296, 0.116496,0.039200, 0.166326,0.523895
37,0.170073, 0.222983,0.085037, 0.219711,0.085037, 0.204705,0.107871, 0.204705,0.067946, 0.196859,0.085037, 0.140592,0.060218, 0.149225,0.677562
38,0.134746, 0.182365,0.134746, 0.173437,0.125094, 0.269492,0.134746, 0.185341,0.056820, 0.163967,0.067373, 0.160014,0.047892, 0.163967,0.597167
39,0.190824, 0.240427,0.151160, 0.207967,0.095412, 0.141744,0.095412, 0.152448,0.060351, 0.175922,0.087961, 0.202028,0.035665, 0.162681,0.566432
40,0.192524, 0.242722,0.156877, 0.211572,0.105786, 0.219735,0.070325, 0.124017,0.078438, 0.187180,0.070325, 0.179198,0.031815, 0.129485,0.587817
41,0.094341, 0.189672,0.172356, 0.212039,0.172356, 0.200134,0.086178, 0.134024,0.086178, 0.188683,0.098083, 0.189672,0.057452, 0.118831,0.466110
42,0.089212, 0.199407,0.082243, 0.234468,0.140329, 0.210170,0.114487, 0.181995,0.114487, 0.190329,0.077307, 0.157344,0.043503, 0.164719,0.676865
43,0.102798, 0.192487,0.159299, 0.220553,0.147527, 0.201926,0.086170, 0.178590,0.080676, 0.182288,0.068227, 0.147911,0.059530, 0.172017,0.591545
44,0.115030, 0.150744,0.215146, 0.255962,0.066581, 0.173797,0.086899, 0.215146,0.117777, 0.160634,0.058889, 0.145105,0.086899, 0.151391,0.505560
45,0.116890, 0.171516,0.067360, 0.202762,0.185955, 0.257590,0.072202, 0.202762,0.058445, 0.166197,0.056383, 0.152604,0.116890, 0.172446,0.651750
46,0.134278, 0.195862,0.087560, 0.246000,0.134278, 0.175120,0.076068, 0.169199,0.082000, 0.164353,0.067139, 0.169199,0.123000, 0.175945,0.591355
47,0.104579, 0.210746,0.196460, 0.236142,0.110135, 0.209158,0.098230, 0.185432,0.070249, 0.145849,0.083192, 0.133318,0.083192, 0.133318,0.507926
48,0.116740, 0.243797,0.093327, 0.177457,0.071579, 0.233480,0.104041, 0.230305,0.064919, 0.210464,0.089359, 0.168799,0.056927, 0.138806,0.806215
49,0.154443, 0.231857,0.128635, 0.193380,0.108276, 0.214930,0.090982, 0.174718,0.073246, 0.166730,0.064317, 0.159885,0.064317, 0.174285,0.631568
50,0.092534, 0.202074,0.154156, 0.208877,0.101037, 0.207045,0.103523, 0.180130,0.103523, 0.180130,0.077078, 0.141117,0.089132, 0.159645,0.558036
51,0.158411, 0.203229,0.096868, 0.186189,0.096868, 0.193736,0.087609, 0.174284,0.146506, 0.190157,0.091110, 0.193736,0.048835, 0.132464,0.547586
52,0.222536, 0.257019,0.112985, 0.160236,0.112985, 0.230112,0.068213, 0.175870,0.085673, 0.150904,0.076731, 0.146598,0.052088, 0.148050,0.537579
53,0.115815, 0.233415,0.112243, 0.164624,0.077550, 0.231629,0.115815, 0.169386,0.115815, 0.169386,0.112243, 0.164624,0.068026, 0.149428,0.564986
54,0.152855, 0.193671,0.147360, 0.174833,0.145336, 0.175411,0.087416, 0.174833,0.072668, 0.169338,0.076427, 0.167314,0.087706, 0.174833,0.460464
55,0.094964, 0.185093,0.142549, 0.195692,0.085705, 0.189928,0.090631, 0.199187,0.165389, 0.207717,0.085705, 0.170327,0.055130, 0.131984,0.559856
56,0.093141, 0.221277,0.147178, 0.214173,0.083277, 0.183350,0.070584, 0.191184,0.070584, 0.175749,0.147178, 0.201599,0.058806, 0.141921,0.658506
57,0.129011, 0.174188,0.146410, 0.272674,0.129011, 0.188535,0.085110, 0.180424,0.073205, 0.180424,0.083164, 0.180424,0.048803, 0.128618,0.610572
58,0.159403, 0.247379,0.113273, 0.163273,0.056636, 0.174441,0.113273, 0.230572,0.104870, 0.163273,0.104870, 0.176210,0.047827, 0.144701,0.599698
59,0.176390, 0.220040,0.100100, 0.202364,0.110462, 0.200199,0.088195, 0.139766,0.155981, 0.196798,0.062765, 0.144923,0.036821, 0.165198,0.538575
60,0.130618, 0.179087,0.102838, 0.261236,0.130618, 0.187307,0.135720, 0.205676,0.074833, 0.182758,0.075797, 0.163951,0.039032, 0.130526,0.621088
61,0.124959, 0.187228,0.124959, 0.181507,0.124959, 0.201978,0.093614, 0.253581,0.062480, 0.178618,0.062035, 0.160673,0.077180, 0.166229,0.659629
62,0.227750, 0.273968,0.139849, 0.242036,0.077605, 0.165823,0.113875, 0.160093,0.069925, 0.165823,0.039164, 0.155210,0.056937, 0.111941,0.549790
63,0.074493, 0.215471,0.159306, 0.246246,0.099799, 0.203946,0.113271, 0.158906,0.082082, 0.174283,0.069284, 0.159402,0.056635, 0.186875,0.690259
64,0.190777, 0.228209,0.097621, 0.152859,0.166867, 0.213786,0.108610, 0.188742,0.063824, 0.144455,0.068026, 0.193579,0.059623, 0.123022,0.489303
65,0.090776, 0.245872,0.122936, 0.179391,0.089695, 0.185790,0.155178, 0.200599,0.077589, 0.161067,0.122936, 0.177734,0.065228, 0.125208,0.551324
66,0.161928, 0.213657,0.106829, 0.205317,0.175014, 0.225685,0.087507, 0.136347,0.051638, 0.193155,0.067584, 0.149686,0.045585, 0.180068,0.607831
67,0.157854, 0.246854,0.076159, 0.176487,0.157854, 0.203772,0.067001, 0.118927,0.117932, 0.185631,0.074959, 0.152318,0.078927, 0.185326,0.538630
68,0.200801, 0.254988,0.063352, 0.169561,0.082077, 0.169561,0.096376, 0.194136,0.063352, 0.212360,0.076786, 0.140113,0.061450, 0.215087,0.711613
69,0.189393, 0.228160,0.143970, 0.198124,0.075557, 0.117253,0.100191, 0.159771,0.189393, 0.220529,0.070762, 0.143970,0.050371, 0.112554,0.360723
70,0.077181, 0.180938,0.128183, 0.174402,0.121396, 0.161689,0.058134, 0.174402,0.149192, 0.259799,0.121396, 0.182980,0.052905, 0.157404,0.583226
71,0.194644, 0.215478,0.106251, 0.136863,0.212501, 0.243454,0.106251, 0.136863,0.063670, 0.123795,0.106251, 0.197290,0.037684, 0.119006,0.345496
72,0.109244, 0.242238,0.100382, 0.229586,0.084233, 0.178613,0.091752, 0.211756,0.070509, 0.218489,0.071529, 0.160988,0.060484, 0.170197,0.823733
73,0.154744, 0.226528,0.093948, 0.212531,0.105745, 0.191865,0.101856, 0.197410,0.066737, 0.153368,0.096565, 0.164192,0.058664, 0.175848,0.643481
74,0.105105, 0.147962,0.210209, 0.262590,0.062942, 0.148964,0.105105, 0.156836,0.055799, 0.221414,0.044559, 0.215924,0.105105, 0.157486,0.622353
75,0.108793, 0.177611,0.176561, 0.237733,0.143881, 0.210952,0.081464, 0.177611,0.054541, 0.175627,0.071940, 0.196168,0.047960, 0.139157,0.629719
76,0.097246, 0.235747,0.159860, 0.213973,0.091208, 0.205661,0.089973, 0.201527,0.072089, 0.193695,0.056748, 0.159953,0.072089, 0.150231,0.721572
77,0.095525, 0.233479,0.116740, 0.192533,0.158396, 0.199212,0.083280, 0.188699,0.079198, 0.158916,0.116740, 0.188699,0.059849, 0.128734,0.580547
78,0.142868, 0.177153,0.154296, 0.285735,0.088577, 0.176274,0.077148, 0.117964,0.142868, 0.188582,0.077148, 0.117964,0.077148, 0.176274,0.479895
79,0.166725, 0.218352,0.171883, 0.213008,0.053130, 0.182598,0.105422, 0.203792,0.061623, 0.148279,0.087827, 0.129301,0.066088, 0.191972,0.574606
80,0.095637, 0.252498,0.095637, 0.252498,0.061535, 0.222085,0.116045, 0.189737,0.084166, 0.175764,0.084166, 0.177621,0.043404, 0.149208,0.838821
81,0.163184, 0.217606,0.064881, 0.188127,0.081592, 0.166392,0.064881, 0.168781,0.163184, 0.217606,0.067986, 0.188127,0.054395, 0.193259,0.679795
82,0.160758, 0.218708,0.152100, 0.201574,0.104775, 0.173925,0.152100, 0.193225,0.080379, 0.182583,0.053478, 0.162451,0.056987, 0.106957,0.478847
83,0.145582, 0.193371,0.149153, 0.207395,0.081589, 0.174886,0.076362, 0.178457,0.053119, 0.175373,0.145582, 0.193201,0.057794, 0.168138,0.581640
84,0.155587, 0.209158,0.155587, 0.207458,0.071989, 0.180432,0.077794, 0.196207,0.081620, 0.147641,0.091824, 0.190336,0.053936, 0.180432,0.623328
85,0.095083, 0.189549,0.176562, 0.212276,0.162956, 0.190167,0.088281, 0.189549,0.088281, 0.130798,0.088281, 0.123995,0.088281, 0.175943,0.424552
86,0.103825, 0.202308,0.089993, 0.185738,0.102980, 0.221808,0.082719, 0.185081,0.132970, 0.214618,0.061484, 0.184918,0.060854, 0.170705,0.730351
87,0.156591, 0.216840,0.104374, 0.224172,0.098216, 0.190030,0.094622, 0.208749,0.056775, 0.186545,0.065465, 0.193326,0.061090, 0.143204,0.725732
88,0.200924, 0.248543,0.110924, 0.212021,0.123995, 0.226134,0.070674, 0.156138,0.069934, 0.151173,0.052215, 0.150910,0.070674, 0.155741,0.601321
89,0.167911, 0.193552,0.083956, 0.183784,0.150595, 0.193885,0.083956, 0.166468,0.150595, 0.193885,0.055970, 0.114031,0.094945, 0.166468,0.424146
90,0.156208, 0.202582,0.101291, 0.219652,0.103212, 0.228310,0.084544, 0.151730,0.097921, 0.193004,0.065968, 0.194032,0.069610, 0.131935,0.642491
91,0.184335, 0.236002,0.110675, 0.173873,0.072056, 0.174186,0.083239, 0.196239,0.072056, 0.174186,0.144111, 0.210790,0.046053, 0.122200,0.574953
92,0.152334, 0.195191,0.152334, 0.199273,0.091133, 0.181638,0.140429, 0.184080,0.053953, 0.174891,0.053953, 0.162986,0.076167, 0.181638,0.559394
93,0.134199, 0.223116,0.096677, 0.161371,0.107799, 0.231330,0.066400, 0.215599,0.105248, 0.170995,0.071726, 0.145248,0.099296, 0.170995,0.637309
94,0.086027, 0.219324,0.117275, 0.215931,0.100214, 0.239014,0.074143, 0.206685,0.088067, 0.172095,0.090356, 0.182341,0.053893, 0.154636,0.780051
95,0.102907, 0.184621,0.160812, 0.201288,0.109328, 0.194578,0.168677, 0.218655,0.057406, 0.180015,0.087549, 0.142590,0.062695, 0.128881,0.501255
96,0.090110, 0.230769,0.115385, 0.170330,0.137363, 0.180220,0.115385, 0.170330,0.079670, 0.180220,0.079670, 0.189744,0.085348, 0.175458,0.594139
97,0.140787, 0.233895,0.134778, 0.195549,0.112979, 0.204052,0.079917, 0.178882,0.086082, 0.162652,0.077842, 0.182170,0.047065, 0.163349,0.641099
98,0.151546, 0.175356,0.151546, 0.185560,0.151546, 0.182159,0.085977, 0.166198,0.139642, 0.167419,0.075773, 0.166198,0.053917, 0.147160,0.380103
99,0.111835, 0.201438,0.083854, 0.149991,0.094436, 0.229622,0.153422, 0.208184,0.095758, 0.202099,0.070588, 0.173190,0.047218, 0.178365,0.685778
100,0.097355, 0.203551,0.173248, 0.224835,0.054630, 0.194710,0.173248, 0.224835,0.049434, 0.191389,0.086624, 0.142990,0.057749, 0.125400,0.615421
101,0.108210, 0.216634,0.198562, 0.225348,0.108210, 0.143924,0.104349, 0.143775,0.104349, 0.141330,0.057602, 0.130766,0.110442, 0.206499,0.416553
102,0.147164, 0.191382,0.147164, 0.199035,0.092715, 0.172805,0.147164, 0.185854,0.082511, 0.172805,0.073582, 0.172805,0.049055, 0.165961,0.521293
103,0.160785, 0.212733,0.099491, 0.208521,0.099491, 0.198982,0.086886, 0.169857,0.098469, 0.198982,0.061119, 0.150056,0.065087, 0.189542,0.657345
104,0.206176, 0.246652,0.103088, 0.157510,0.117374, 0.235276,0.103088, 0.169414,0.044567, 0.153258,0.057496, 0.220181,0.044567, 0.141353,0.647290
105,0.101165, 0.195644,0.080106, 0.209831,0.090176, 0.170134,0.180353, 0.233466,0.075004, 0.212934,0.045468, 0.208414,0.051891, 0.145414,0.751673
106,0.214619, 0.245231,0.072296, 0.214619,0.117514, 0.149260,0.117514, 0.152528,0.107310, 0.141323,0.066693, 0.134320,0.117514, 0.149260,0.373083
107,0.148145, 0.199165,0.148145, 0.192363,0.074073, 0.173655,0.056184, 0.166942,0.079175, 0.173786,0.148145, 0.192363,0.074073, 0.173786,0.544121
108,0.128000, 0.215785,0.107892, 0.241348,0.096903, 0.171993,0.128000, 0.191621,0.117011, 0.174372,0.051252, 0.162286,0.051252, 0.162286,0.639379
109,0.115333, 0.199800,0.118167, 0.222049,0.104222, 0.230666,0.104222, 0.204562,0.085614, 0.149040,0.061838, 0.161024,0.085614, 0.157850,0.649980
110,0.079206, 0.235616,0.109531, 0.246727,0.111459, 0.176538,0.111459, 0.186608,0.119395, 0.192247,0.075447, 0.158318,0.047917, 0.149531,0.691171
111,0.087262, 0.167482,0.105011, 0.226540,0.107775, 0.209446,0.123526, 0.216516,0.077780, 0.168639,0.092024, 0.174608,0.061763, 0.181626,0.689714
112,0.092864, 0.240834,0.103793, 0.189065,0.120417, 0.234372,0.079256, 0.185728,0.106132, 0.179941,0.072594, 0.166106,0.058183, 0.170715,0.733522
113,0.108206, 0.176933,0.092939, 0.238634,0.108206, 0.188258,0.108206, 0.184548,0.057277, 0.185301,0.073011, 0.238634,0.081222, 0.158626,0.741868
114,0.093591, 0.196706,0.154529, 0.187182,0.086448, 0.182307,0.081346, 0.190470,0.162692, 0.208611,0.061600, 0.122700,0.081346, 0.190470,0.556892
115,0.160708, 0.208327,0.157732, 0.193446,0.094077, 0.188486,0.080354, 0.132437,0.064482, 0.181116,0.080354, 0.188155,0.084818, 0.185509,0.554951
116,0.210107, 0.254325,0.135476, 0.220459,0.078930, 0.161874,0.066032, 0.169540,0.068332, 0.143269,0.115258, 0.176001,0.046488, 0.153909,0.558754
117,0.088266, 0.229627,0.079862, 0.207344,0.060616, 0.210817,0.093980, 0.205360,0.079862, 0.135885,0.146738, 0.209508,0.066622, 0.185513,0.768107
118,0.177440, 0.219107,0.087370, 0.193313,0.177440, 0.223075,0.050482, 0.174740,0.081917, 0.132721,0.063115, 0.121373,0.096657, 0.201250,0.531157
119,0.228130, 0.283884,0.080337, 0.228130,0.138695, 0.185398,0.047859, 0.142284,0.072095, 0.129381,0.094628, 0.179904,0.059678, 0.129598,0.557157
120,0.131122, 0.166837,0.131122, 0.272449,0.065561, 0.159694,0.074490, 0.159694,0.131122, 0.175765,0.131122, 0.175765,0.065561, 0.159694,0.539796
121,0.157530, 0.228608,0.108519, 0.193244,0.078765, 0.208886,0.094026, 0.217038,0.094026, 0.178144,0.055344, 0.186287,0.069231, 0.130352,0.685118
122,0.103885, 0.212531,0.106266, 0.207769,0.063847, 0.143484,0.212531, 0.255388,0.106266, 0.149123,0.096742, 0.149123,0.056704, 0.136341,0.507519
123,0.095701, 0.196200,0.141847, 0.206440,0.149366, 0.207189,0.084423, 0.190182,0.056853, 0.178586,0.074683, 0.182140,0.053190, 0.183200,0.687875
124,0.107860, 0.222775,0.129425, 0.215720,0.103451, 0.228066,0.074258, 0.142860,0.103451, 0.159728,0.100805, 0.148424,0.103451, 0.159728,0.554599
125,0.165240, 0.209458,0.153335, 0.195002,0.152635, 0.196753,0.082620, 0.155079,0.054908, 0.171269,0.061972, 0.183874,0.046412, 0.171444,0.565756
