ó^Ç¶ÇΩèdóvìx,0.250000,0.350000,0.200000,0.300000,0.150000,0.250000,0.100000,0.200000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
216,0.182914, 0.383963,0.204378, 0.395773,0.082390, 0.283439,0.090584, 0.182914,0.057669, 0.135976,0.764130
217,0.209452, 0.514821,0.059799, 0.470022,0.094004, 0.254441,0.028384, 0.181068,0.032007, 0.156001,1.152708
218,0.256438, 0.320708,0.214196, 0.410551,0.098521, 0.268072,0.084211, 0.166690,0.058085, 0.122529,0.577100
219,0.192563, 0.519890,0.087194, 0.316209,0.061701, 0.312988,0.055198, 0.264007,0.000001, 0.190249,1.206685
220,0.161741, 0.463788,0.189243, 0.323481,0.128646, 0.194835,0.128646, 0.194835,0.023488, 0.191297,0.736471
221,0.223885, 0.378441,0.150062, 0.274281,0.217550, 0.301163,0.099123, 0.177747,0.069865, 0.107882,0.479030
222,0.332076, 0.410763,0.103767, 0.208127,0.147011, 0.350539,0.123806, 0.150036,0.033380, 0.140495,0.519919
223,0.270985, 0.360451,0.177053, 0.310351,0.143852, 0.252792,0.135492, 0.180225,0.060589, 0.108209,0.424057
224,0.231126, 0.464764,0.143931, 0.318321,0.066083, 0.203729,0.154249, 0.253208,0.034299, 0.130291,0.740626
225,0.196145, 0.451834,0.177385, 0.316395,0.174035, 0.321513,0.046190, 0.149955,0.040390, 0.126159,0.731710
226,0.206480, 0.483197,0.159191, 0.253770,0.159191, 0.253770,0.047709, 0.277319,0.000001, 0.159372,0.854856
227,0.240817, 0.520444,0.098888, 0.354963,0.081508, 0.226925,0.075642, 0.211261,0.063438, 0.126114,0.879413
228,0.240936, 0.369390,0.280866, 0.280866,0.096715, 0.276302,0.069246, 0.207663,0.049130, 0.128886,0.526213
229,0.237704, 0.378574,0.189674, 0.295994,0.169857, 0.232144,0.155997, 0.222964,0.047951, 0.069141,0.397635
230,0.183310, 0.354803,0.289713, 0.427440,0.074325, 0.239668,0.099319, 0.140348,0.060392, 0.130682,0.585883
231,0.202778, 0.415044,0.161418, 0.315068,0.108603, 0.308911,0.088114, 0.234722,0.003924, 0.161418,0.870326
232,0.236879, 0.367020,0.159346, 0.207674,0.176000, 0.316881,0.159346, 0.207674,0.071302, 0.097878,0.394255
233,0.251213, 0.380328,0.215396, 0.293756,0.168892, 0.278118,0.087466, 0.149898,0.064856, 0.110076,0.424351
234,0.316505, 0.316505,0.237747, 0.412253,0.097007, 0.211004,0.083011, 0.160204,0.023774, 0.141989,0.483911
235,0.308514, 0.355175,0.162423, 0.374224,0.114300, 0.308461,0.097291, 0.136708,0.030925, 0.111979,0.573094
236,0.269009, 0.406548,0.213998, 0.324019,0.106999, 0.162009,0.058881, 0.263653,0.055435, 0.139449,0.591356
237,0.255275, 0.320590,0.199649, 0.357064,0.184755, 0.343365,0.083816, 0.134390,0.041033, 0.080062,0.470944
238,0.219269, 0.432450,0.087839, 0.286900,0.243502, 0.288300,0.113153, 0.130349,0.060803, 0.137434,0.550867
239,0.209393, 0.486721,0.075624, 0.343162,0.138389, 0.222515,0.062634, 0.180452,0.060801, 0.220310,0.906319
240,0.200979, 0.446319,0.173632, 0.314696,0.117236, 0.230027,0.112496, 0.266855,0.034491, 0.103270,0.722333
241,0.236906, 0.436770,0.153381, 0.320430,0.176623, 0.263465,0.082148, 0.165139,0.004690, 0.160449,0.692506
242,0.170834, 0.455423,0.146353, 0.418536,0.127685, 0.227712,0.056856, 0.170856,0.050334, 0.175410,0.895874
243,0.206412, 0.370101,0.209096, 0.370491,0.136005, 0.273923,0.123435, 0.179156,0.039050, 0.092332,0.572007
244,0.241619, 0.462043,0.119348, 0.314682,0.115909, 0.157341,0.136625, 0.178057,0.077796, 0.196580,0.617408
245,0.171060, 0.422296,0.211846, 0.377701,0.147387, 0.230314,0.035883, 0.250335,0.020387, 0.132792,0.826875
246,0.187752, 0.430832,0.181023, 0.304236,0.124221, 0.237826,0.034191, 0.299951,0.055799, 0.144169,0.834029
247,0.289118, 0.428820,0.113475, 0.344292,0.079746, 0.313853,0.020789, 0.256132,0.043076, 0.110699,0.907592
248,0.267289, 0.400870,0.160986, 0.361482,0.070988, 0.250984,0.100408, 0.171076,0.045061, 0.170855,0.710533
249,0.209554, 0.412673,0.154678, 0.268400,0.154678, 0.268400,0.061081, 0.211539,0.023113, 0.235885,0.793792
250,0.258386, 0.417451,0.154101, 0.272259,0.206386, 0.310387,0.079767, 0.180266,0.026996, 0.094001,0.548728
251,0.276185, 0.321853,0.232923, 0.438392,0.117583, 0.189548,0.076783, 0.156084,0.037083, 0.153566,0.518887
252,0.315028, 0.464220,0.086904, 0.318865,0.067553, 0.304627,0.129875, 0.179605,0.041799, 0.091526,0.717684
253,0.236847, 0.332568,0.284707, 0.380428,0.142354, 0.190214,0.100724, 0.168030,0.037728, 0.126400,0.395279
254,0.188469, 0.372701,0.237797, 0.419716,0.096519, 0.259836,0.074711, 0.205099,0.025748, 0.119402,0.753510
255,0.174952, 0.304792,0.183122, 0.336841,0.211790, 0.280701,0.117941, 0.246245,0.025139, 0.118477,0.574111
256,0.247490, 0.336394,0.168197, 0.283189,0.153237, 0.183157,0.153237, 0.183157,0.123745, 0.168197,0.308190
257,0.232552, 0.397828,0.117236, 0.379261,0.105245, 0.298371,0.078809, 0.153744,0.000001, 0.236952,0.932312
258,0.225658, 0.345993,0.182841, 0.445570,0.056089, 0.269665,0.068213, 0.197835,0.002557, 0.205580,0.929284
259,0.211911, 0.477624,0.123051, 0.328356,0.075504, 0.296485,0.115701, 0.211291,0.079144, 0.080933,0.789379
260,0.232780, 0.411733,0.247003, 0.407500,0.094908, 0.168763,0.107419, 0.167070,0.030989, 0.131836,0.573803
261,0.285219, 0.306005,0.279293, 0.295612,0.121249, 0.202514,0.087978, 0.210291,0.064034, 0.147806,0.324453
262,0.186328, 0.362000,0.121628, 0.364135,0.178336, 0.274164,0.083777, 0.217502,0.000001, 0.212127,0.859858
263,0.210472, 0.424692,0.195068, 0.282561,0.146263, 0.274681,0.082221, 0.210472,0.061789, 0.111782,0.608375
264,0.183232, 0.342806,0.073538, 0.422165,0.103445, 0.263019,0.038645, 0.314025,0.011273, 0.247852,1.179734
265,0.247068, 0.284122,0.170647, 0.260404,0.247068, 0.284122,0.128525, 0.197520,0.088532, 0.091992,0.236322
266,0.196780, 0.366025,0.198752, 0.270178,0.234465, 0.305891,0.073157, 0.169849,0.049815, 0.135089,0.494064
267,0.282519, 0.327607,0.167627, 0.332605,0.125244, 0.206186,0.116887, 0.210720,0.057269, 0.173336,0.500909
268,0.226509, 0.236037,0.204675, 0.388902,0.178770, 0.270792,0.127555, 0.234350,0.053731, 0.078679,0.417519
269,0.296786, 0.352545,0.223839, 0.396248,0.134453, 0.162333,0.060732, 0.223839,0.045878, 0.103348,0.476626
270,0.155270, 0.327426,0.218313, 0.284999,0.184971, 0.251656,0.100069, 0.241348,0.080449, 0.155498,0.521855
271,0.229575, 0.455209,0.065428, 0.375476,0.116758, 0.342392,0.029336, 0.220452,0.040480, 0.124894,1.036846
272,0.203203, 0.313608,0.175136, 0.416521,0.101393, 0.280660,0.129203, 0.184405,0.031718, 0.164153,0.718694
273,0.191346, 0.450687,0.168864, 0.397492,0.106666, 0.222867,0.133436, 0.164766,0.000001, 0.163874,0.799375
274,0.218994, 0.403435,0.138612, 0.299376,0.110172, 0.221346,0.151803, 0.225093,0.084092, 0.147077,0.592654
275,0.247736, 0.457107,0.145482, 0.346249,0.109413, 0.295608,0.045225, 0.202511,0.026801, 0.123868,0.850687
276,0.270828, 0.365443,0.177435, 0.336129,0.140641, 0.214228,0.091305, 0.266936,0.046092, 0.090963,0.547399
277,0.249782, 0.293028,0.252057, 0.394843,0.124891, 0.146514,0.081694, 0.249225,0.066435, 0.141531,0.450282
278,0.118222, 0.390402,0.217648, 0.410865,0.098593, 0.314257,0.041089, 0.254312,0.026846, 0.127766,0.995203
279,0.218357, 0.417128,0.245009, 0.282956,0.124428, 0.286443,0.116582, 0.166790,0.047988, 0.094319,0.495271
280,0.209795, 0.466952,0.097730, 0.321859,0.114328, 0.357675,0.043028, 0.209795,0.052426, 0.126412,0.965386
281,0.092187, 0.394555,0.161293, 0.455846,0.109231, 0.308570,0.102857, 0.226627,0.041577, 0.107257,0.985709
282,0.205677, 0.318559,0.117096, 0.418957,0.117022, 0.398198,0.074618, 0.131059,0.000001, 0.218813,0.971172
283,0.237672, 0.407217,0.184254, 0.291089,0.155250, 0.257956,0.022297, 0.264104,0.052474, 0.127687,0.696107
284,0.276396, 0.427455,0.184971, 0.345191,0.105075, 0.194656,0.134539, 0.192589,0.031341, 0.107788,0.535354
285,0.294777, 0.308151,0.294777, 0.308151,0.134754, 0.224319,0.101662, 0.192278,0.056571, 0.084560,0.234918
286,0.234985, 0.458193,0.144072, 0.325898,0.128758, 0.274287,0.098009, 0.176278,0.021270, 0.138250,0.745812
287,0.277505, 0.318692,0.256911, 0.298098,0.126298, 0.233581,0.128456, 0.149049,0.070277, 0.141133,0.281107
288,0.247948, 0.401668,0.138983, 0.228496,0.161361, 0.270326,0.138983, 0.228496,0.047114, 0.136626,0.531221
289,0.278003, 0.424643,0.181518, 0.304994,0.127419, 0.150584,0.127419, 0.150584,0.088846, 0.165992,0.393592
290,0.183662, 0.297485,0.240573, 0.354396,0.086143, 0.297485,0.021402, 0.301514,0.051522, 0.165817,0.833394
291,0.289877, 0.414237,0.210661, 0.354198,0.129128, 0.166678,0.102745, 0.196692,0.038633, 0.097151,0.457912
292,0.128606, 0.383966,0.157120, 0.321697,0.136582, 0.363804,0.084173, 0.239409,0.064938, 0.119704,0.857161
293,0.174852, 0.365390,0.217066, 0.270121,0.132231, 0.305161,0.022365, 0.253721,0.065293, 0.193799,0.776386
294,0.213185, 0.428096,0.171252, 0.232473,0.147417, 0.372405,0.100931, 0.131542,0.061155, 0.141543,0.612118
295,0.183728, 0.436975,0.136746, 0.394328,0.104795, 0.262430,0.063588, 0.208705,0.070425, 0.138280,0.881437
296,0.271344, 0.381079,0.216477, 0.326212,0.135436, 0.209065,0.108239, 0.163106,0.053370, 0.135672,0.430269
297,0.280852, 0.347383,0.192737, 0.371188,0.114065, 0.240893,0.099189, 0.210572,0.040790, 0.102331,0.544735
298,0.234858, 0.375041,0.229385, 0.286497,0.164673, 0.313910,0.128759, 0.151793,0.029931, 0.085152,0.424786
299,0.218776, 0.444354,0.125256, 0.312296,0.115184, 0.259344,0.072080, 0.187264,0.046671, 0.218776,0.844067
300,0.240024, 0.428978,0.192912, 0.339376,0.119681, 0.266144,0.116119, 0.195693,0.036944, 0.064129,0.588639
301,0.150612, 0.423508,0.121027, 0.378773,0.091713, 0.287060,0.079851, 0.249900,0.052679, 0.164876,1.008235
302,0.251352, 0.389884,0.182086, 0.320618,0.076896, 0.297417,0.068291, 0.233931,0.008577, 0.170949,0.825596
303,0.225808, 0.427672,0.123276, 0.338712,0.175399, 0.242484,0.079886, 0.160956,0.084349, 0.141459,0.622566
304,0.168765, 0.257804,0.150865, 0.343104,0.176385, 0.357380,0.127160, 0.246984,0.061746, 0.109806,0.630157
305,0.233520, 0.412159,0.097058, 0.340323,0.135757, 0.361050,0.093936, 0.182509,0.048561, 0.095128,0.782337
306,0.248357, 0.416740,0.183170, 0.313545,0.132318, 0.277827,0.080026, 0.192842,0.018741, 0.136434,0.674776
307,0.277186, 0.343404,0.228298, 0.310295,0.154965, 0.261407,0.114149, 0.155148,0.069297, 0.085851,0.312211
308,0.206782, 0.444747,0.145617, 0.342186,0.103772, 0.171474,0.070430, 0.307446,0.069921, 0.137623,0.806954
309,0.203445, 0.464826,0.025424, 0.396987,0.109311, 0.319425,0.092353, 0.218404,0.014446, 0.155378,1.110041
310,0.222922, 0.319112,0.218094, 0.278546,0.153249, 0.285978,0.100661, 0.190907,0.084683, 0.145848,0.440783
311,0.238109, 0.429265,0.128111, 0.352624,0.095144, 0.296180,0.061496, 0.235726,0.049711, 0.113634,0.854860
312,0.219597, 0.461668,0.121867, 0.306535,0.123721, 0.238528,0.113473, 0.208805,0.062611, 0.143196,0.717463
313,0.211607, 0.354102,0.179352, 0.352278,0.131266, 0.282855,0.040161, 0.269028,0.046444, 0.132907,0.782340
314,0.346112, 0.449493,0.198901, 0.250592,0.132704, 0.256853,0.044849, 0.180568,0.052247, 0.087679,0.450372
315,0.275038, 0.365481,0.172082, 0.408295,0.104733, 0.243654,0.062475, 0.231433,0.044886, 0.091923,0.681572
316,0.282799, 0.328911,0.164456, 0.319537,0.146086, 0.182825,0.146086, 0.182825,0.068753, 0.177722,0.383641
317,0.123892, 0.403455,0.147969, 0.371745,0.153467, 0.262098,0.129929, 0.263218,0.044208, 0.100018,0.801070
318,0.233014, 0.451177,0.073612, 0.354698,0.132380, 0.333647,0.072969, 0.206624,0.025372, 0.116507,0.925306
319,0.302791, 0.441698,0.180581, 0.225530,0.116078, 0.250696,0.095608, 0.182600,0.028859, 0.175559,0.552168
320,0.273747, 0.442066,0.156006, 0.240651,0.154915, 0.333928,0.099164, 0.141487,0.038733, 0.119302,0.554868
321,0.213273, 0.472011,0.139254, 0.314181,0.193702, 0.213273,0.014377, 0.226655,0.068153, 0.145121,0.742483
322,0.262805, 0.340365,0.223185, 0.336003,0.139797, 0.231665,0.092203, 0.150792,0.083388, 0.139797,0.397245
323,0.227447, 0.366414,0.175838, 0.331430,0.148465, 0.269708,0.048058, 0.249918,0.034256, 0.148465,0.731870
324,0.275782, 0.520454,0.127003, 0.226868,0.156027, 0.223052,0.079922, 0.189539,0.027123, 0.174231,0.668287
325,0.213703, 0.280766,0.244784, 0.403158,0.123121, 0.299778,0.111215, 0.133569,0.011790, 0.178115,0.590774
326,0.183058, 0.426047,0.164879, 0.243735,0.188448, 0.307164,0.110191, 0.220272,0.018136, 0.138069,0.670575
327,0.313927, 0.313927,0.241754, 0.361960,0.121567, 0.281847,0.069246, 0.156964,0.017736, 0.121073,0.471542
328,0.209109, 0.305478,0.243792, 0.380882,0.154760, 0.298556,0.096995, 0.202603,0.037580, 0.070247,0.515530
329,0.141165, 0.467172,0.100249, 0.429716,0.148190, 0.281526,0.028474, 0.253454,0.009290, 0.140763,1.145263
330,0.254635, 0.365521,0.185804, 0.386160,0.145581, 0.255851,0.087377, 0.195587,0.036187, 0.087295,0.580829
331,0.143758, 0.358998,0.141098, 0.343811,0.197187, 0.243935,0.176686, 0.233915,0.025026, 0.135585,0.632490
332,0.234196, 0.424819,0.210144, 0.258249,0.210144, 0.258249,0.035986, 0.176813,0.011088, 0.180313,0.596885
333,0.334877, 0.407313,0.187269, 0.220044,0.144611, 0.244388,0.083775, 0.193928,0.065023, 0.118771,0.368888
334,0.211968, 0.475491,0.204921, 0.204921,0.204921, 0.204921,0.008682, 0.283642,0.061723, 0.138808,0.615569
335,0.214737, 0.457528,0.152406, 0.338485,0.149852, 0.225346,0.112239, 0.215294,0.013510, 0.120602,0.714511
336,0.171623, 0.406004,0.158626, 0.262113,0.125148, 0.372822,0.106882, 0.210369,0.055644, 0.130767,0.764152
337,0.229246, 0.331126,0.178306, 0.280186,0.078756, 0.313867,0.105411, 0.263510,0.054758, 0.164834,0.707046
338,0.125319, 0.382688,0.183284, 0.451958,0.093904, 0.317621,0.013801, 0.236837,0.033702, 0.160887,1.099980
339,0.185167, 0.416496,0.124964, 0.366456,0.152944, 0.230600,0.152944, 0.230600,0.047063, 0.092766,0.673835
340,0.227000, 0.426926,0.163493, 0.330082,0.112137, 0.214837,0.097733, 0.181005,0.064217, 0.182570,0.670840
341,0.147078, 0.451519,0.091550, 0.281036,0.124534, 0.361215,0.102505, 0.258710,0.000001, 0.181853,1.068665
342,0.260548, 0.439976,0.200326, 0.280210,0.130038, 0.144318,0.069473, 0.229891,0.079630, 0.165590,0.519970
343,0.313956, 0.317868,0.166915, 0.362399,0.103348, 0.210608,0.040122, 0.211912,0.057513, 0.215359,0.636292
344,0.137475, 0.439957,0.145379, 0.387131,0.130216, 0.288716,0.088694, 0.206312,0.042991, 0.133128,0.910489
345,0.173583, 0.360384,0.247775, 0.282198,0.154705, 0.323633,0.092064, 0.224558,0.066247, 0.074853,0.531252
346,0.174110, 0.370920,0.162413, 0.393967,0.057386, 0.267439,0.041828, 0.339330,0.030195, 0.162413,1.068136
347,0.201536, 0.381729,0.178791, 0.251122,0.156525, 0.216440,0.110017, 0.302304,0.075280, 0.126257,0.555704
348,0.205442, 0.305906,0.147082, 0.399534,0.155210, 0.255674,0.032924, 0.325872,0.044519, 0.127837,0.829647
349,0.241409, 0.269469,0.241409, 0.269469,0.255439, 0.283499,0.113608, 0.183921,0.054265, 0.087512,0.187738
350,0.186525, 0.310496,0.236291, 0.373051,0.152335, 0.220716,0.127511, 0.196538,0.085857, 0.110681,0.422962
351,0.211635, 0.440112,0.153339, 0.312123,0.143772, 0.220820,0.102203, 0.217086,0.046152, 0.152757,0.685796
352,0.169353, 0.403460,0.268973, 0.356991,0.130431, 0.276169,0.103646, 0.156491,0.049105, 0.085382,0.556985
353,0.211127, 0.369947,0.180855, 0.264329,0.141152, 0.276678,0.137720, 0.278094,0.042480, 0.097619,0.573332
354,0.248462, 0.415331,0.165027, 0.331896,0.072455, 0.297142,0.089476, 0.207665,0.000001, 0.172546,0.849158
355,0.303307, 0.379092,0.106847, 0.330782,0.168913, 0.177173,0.149589, 0.191611,0.000001, 0.192685,0.542685
356,0.206246, 0.439108,0.144074, 0.406522,0.093648, 0.315859,0.097437, 0.113136,0.078685, 0.105286,0.759821
357,0.250636, 0.337040,0.198264, 0.379824,0.115387, 0.250785,0.125713, 0.183702,0.045700, 0.112949,0.528600
358,0.258052, 0.322965,0.258052, 0.322965,0.141995, 0.275910,0.095994, 0.171514,0.072627, 0.079926,0.346560
359,0.167748, 0.383263,0.205744, 0.389033,0.137753, 0.259952,0.108515, 0.180244,0.029995, 0.137753,0.700489
360,0.288671, 0.356100,0.254956, 0.322385,0.118700, 0.237400,0.062169, 0.175929,0.000001, 0.183688,0.551005
361,0.280893, 0.516613,0.184027, 0.238300,0.127200, 0.211164,0.026182, 0.199376,0.056965, 0.159280,0.649467
362,0.178437, 0.410173,0.205243, 0.419294,0.085018, 0.271856,0.082503, 0.197026,0.031916, 0.118535,0.833767
363,0.189385, 0.408185,0.150369, 0.392395,0.105439, 0.273331,0.114150, 0.233249,0.035814, 0.097683,0.809685
364,0.207770, 0.360937,0.312053, 0.354970,0.131644, 0.263986,0.098136, 0.138510,0.050445, 0.081550,0.399906
365,0.216921, 0.305237,0.171337, 0.317294,0.149233, 0.342674,0.095200, 0.230766,0.057561, 0.113776,0.619496
366,0.169712, 0.434251,0.192689, 0.351054,0.069420, 0.293229,0.098109, 0.239331,0.066184, 0.086022,0.807772
367,0.353414, 0.430508,0.109146, 0.321362,0.107806, 0.241027,0.041926, 0.215254,0.026704, 0.152852,0.722007
368,0.262272, 0.436691,0.192048, 0.315068,0.140549, 0.262455,0.090578, 0.122422,0.071416, 0.106500,0.486271
369,0.230887, 0.478650,0.100775, 0.398875,0.080851, 0.230236,0.129007, 0.190093,0.005082, 0.155543,0.906795
370,0.215236, 0.297533,0.253655, 0.341411,0.133466, 0.289292,0.063535, 0.240990,0.053293, 0.111588,0.561628
371,0.201747, 0.423920,0.070517, 0.400619,0.054276, 0.317512,0.092947, 0.224993,0.027575, 0.185894,1.105876
372,0.257007, 0.364158,0.191421, 0.380044,0.103716, 0.319035,0.101715, 0.155291,0.032370, 0.095244,0.627543
373,0.249353, 0.424353,0.213714, 0.346147,0.165455, 0.260436,0.074878, 0.115908,0.055213, 0.094542,0.482772
374,0.201336, 0.265389,0.176695, 0.471431,0.099953, 0.264706,0.027987, 0.265389,0.047228, 0.179884,0.893599
375,0.269180, 0.371502,0.191493, 0.315334,0.158239, 0.251852,0.125718, 0.181315,0.056151, 0.079216,0.398437
376,0.207570, 0.449587,0.181383, 0.199056,0.100826, 0.276717,0.159275, 0.253626,0.000001, 0.171959,0.701890
377,0.234883, 0.456395,0.152505, 0.317262,0.111431, 0.254684,0.091529, 0.181345,0.016909, 0.183058,0.785486
378,0.212008, 0.415784,0.181504, 0.242511,0.181504, 0.242511,0.084700, 0.257973,0.029535, 0.151969,0.621497
379,0.207380, 0.437622,0.145800, 0.294080,0.147107, 0.326824,0.073419, 0.220661,0.028993, 0.118115,0.794604
380,0.255770, 0.427923,0.154608, 0.201824,0.168931, 0.314637,0.131000, 0.178216,0.061509, 0.105581,0.456363
381,0.209791, 0.393432,0.139775, 0.341633,0.140937, 0.274679,0.135808, 0.205825,0.053226, 0.104896,0.640928
382,0.149866, 0.393901,0.128955, 0.421583,0.135942, 0.257959,0.065436, 0.257959,0.026701, 0.161698,0.986199
383,0.268171, 0.407843,0.198335, 0.338007,0.134085, 0.203922,0.098648, 0.169523,0.047381, 0.134085,0.506760
384,0.209338, 0.402898,0.261132, 0.339924,0.133496, 0.271657,0.081027, 0.150264,0.065283, 0.084981,0.499447
385,0.231075, 0.318236,0.235595, 0.346398,0.180705, 0.290485,0.079351, 0.151869,0.048490, 0.117797,0.449570
386,0.258541, 0.460777,0.142654, 0.328617,0.138824, 0.208159,0.120289, 0.203314,0.052078, 0.086746,0.575226
387,0.189029, 0.388185,0.144075, 0.395772,0.079555, 0.243881,0.144303, 0.243881,0.009600, 0.161718,0.866875
388,0.169878, 0.446089,0.153992, 0.381553,0.066020, 0.295804,0.103916, 0.191888,0.036870, 0.153992,0.938649
389,0.202244, 0.399667,0.180925, 0.320867,0.195697, 0.334507,0.064353, 0.131344,0.060191, 0.110205,0.593179
390,0.272969, 0.419188,0.127637, 0.272082,0.181979, 0.181979,0.181979, 0.181979,0.070806, 0.109400,0.329257
391,0.226297, 0.429380,0.163314, 0.342707,0.163919, 0.295252,0.076489, 0.147323,0.028814, 0.126505,0.682334
392,0.211215, 0.524057,0.087790, 0.293869,0.056100, 0.320996,0.103569, 0.206491,0.000001, 0.195911,1.082649
393,0.202762, 0.436122,0.097034, 0.332003,0.158021, 0.197482,0.033461, 0.353387,0.048037, 0.141691,0.921369
394,0.336628, 0.407134,0.165971, 0.189107,0.147456, 0.269604,0.113977, 0.199927,0.074376, 0.095820,0.323185
395,0.237253, 0.350326,0.147253, 0.293790,0.107612, 0.395421,0.053292, 0.251517,0.050303, 0.113233,0.808575
396,0.199528, 0.534136,0.060761, 0.373089,0.038071, 0.332075,0.064472, 0.184254,0.017610, 0.196004,1.239116
397,0.218487, 0.445029,0.046920, 0.398110,0.087289, 0.331758,0.000001, 0.269213,0.005319, 0.197875,1.283970
398,0.214628, 0.308568,0.219446, 0.355538,0.146054, 0.285142,0.054857, 0.210054,0.087199, 0.118513,0.555630
399,0.219635, 0.401807,0.135760, 0.303511,0.093556, 0.290394,0.070759, 0.219635,0.077882, 0.187061,0.804815
400,0.220903, 0.367722,0.203361, 0.262161,0.180412, 0.261394,0.151012, 0.232761,0.027602, 0.092672,0.433419
401,0.174914, 0.434554,0.118280, 0.304734,0.111364, 0.381917,0.067661, 0.211507,0.056906, 0.138163,0.941751
402,0.263179, 0.407156,0.098070, 0.333438,0.088861, 0.287512,0.094093, 0.224634,0.014870, 0.188186,0.881853
403,0.258582, 0.464230,0.152127, 0.352995,0.106312, 0.246683,0.074296, 0.172388,0.051919, 0.120468,0.713529
404,0.224513, 0.292597,0.224513, 0.292597,0.200926, 0.275817,0.117978, 0.229246,0.046996, 0.094816,0.370148
405,0.271704, 0.451874,0.187726, 0.336150,0.095873, 0.251522,0.119360, 0.152993,0.055347, 0.077450,0.539981
406,0.183727, 0.519934,0.148218, 0.369874,0.037678, 0.321164,0.068076, 0.194597,0.023095, 0.133638,1.078413
407,0.255470, 0.421640,0.139240, 0.366456,0.152392, 0.201572,0.127801, 0.176982,0.020243, 0.138204,0.609707
408,0.267234, 0.382637,0.259728, 0.329501,0.145018, 0.302000,0.082660, 0.090492,0.049696, 0.091034,0.391327
409,0.230543, 0.339869,0.195675, 0.330751,0.165376, 0.295710,0.100208, 0.230543,0.045735, 0.065591,0.524928
410,0.215722, 0.440210,0.071796, 0.303777,0.081166, 0.362949,0.074819, 0.218644,0.056368, 0.174549,1.000260
411,0.171101, 0.320260,0.191819, 0.379640,0.131804, 0.279847,0.122840, 0.201950,0.057873, 0.142865,0.649125
412,0.158533, 0.316955,0.186521, 0.437911,0.145970, 0.303636,0.076496, 0.215444,0.045675, 0.112858,0.773607
413,0.309465, 0.356240,0.266282, 0.352649,0.090136, 0.218587,0.078792, 0.163642,0.013068, 0.151138,0.484512
414,0.241733, 0.353557,0.163455, 0.284780,0.268380, 0.268380,0.134190, 0.134190,0.044270, 0.107065,0.295944
415,0.209444, 0.311607,0.124335, 0.374626,0.117505, 0.323522,0.089363, 0.238435,0.030660, 0.180502,0.857387
416,0.115374, 0.376495,0.129627, 0.397730,0.122967, 0.275240,0.110154, 0.314942,0.034504, 0.122967,0.974747
417,0.227430, 0.497120,0.126148, 0.253146,0.146320, 0.317467,0.085995, 0.194755,0.042614, 0.109006,0.742986
418,0.266609, 0.346532,0.169915, 0.377685,0.092238, 0.272984,0.049249, 0.254872,0.049400, 0.120515,0.745176
419,0.347297, 0.409440,0.158113, 0.189184,0.098564, 0.272960,0.053329, 0.272384,0.012968, 0.185762,0.659459
420,0.326099, 0.399907,0.105754, 0.317041,0.099396, 0.254234,0.110322, 0.181502,0.065036, 0.140709,0.586786
421,0.145481, 0.403581,0.137713, 0.422085,0.130047, 0.287247,0.093867, 0.222688,0.021858, 0.135433,0.942069
422,0.145606, 0.405135,0.117068, 0.372525,0.122310, 0.272511,0.122341, 0.295003,0.025104, 0.122398,0.935145
423,0.272846, 0.375147,0.118753, 0.339782,0.135481, 0.332891,0.112478, 0.187573,0.054725, 0.070324,0.611435
424,0.238880, 0.329078,0.277496, 0.339703,0.129728, 0.289463,0.071715, 0.160880,0.039712, 0.123345,0.484939
425,0.219171, 0.413413,0.162518, 0.316292,0.158146, 0.291345,0.109624, 0.162551,0.060734, 0.106206,0.579615
426,0.232324, 0.379350,0.176997, 0.332851,0.164668, 0.214681,0.164668, 0.214681,0.049194, 0.070584,0.424295
427,0.156786, 0.381818,0.201612, 0.238325,0.159318, 0.354309,0.134892, 0.227837,0.062993, 0.082110,0.568798
428,0.216116, 0.262378,0.147759, 0.335904,0.239247, 0.285508,0.079820, 0.190339,0.026757, 0.216171,0.580600
429,0.189290, 0.499303,0.156780, 0.344296,0.100024, 0.250538,0.066918, 0.175799,0.000001, 0.217052,0.973975
430,0.167383, 0.387272,0.230246, 0.345263,0.138664, 0.311362,0.089962, 0.143877,0.038808, 0.147164,0.669875
431,0.269721, 0.400638,0.166581, 0.321091,0.105498, 0.212202,0.108029, 0.233056,0.033073, 0.150110,0.634194
432,0.123400, 0.401079,0.168417, 0.424828,0.152096, 0.204544,0.124710, 0.213282,0.083139, 0.104506,0.696476
433,0.384230, 0.384230,0.114653, 0.294339,0.111640, 0.248403,0.082672, 0.227241,0.057454, 0.095139,0.498703
434,0.238417, 0.402428,0.206988, 0.269847,0.166933, 0.284748,0.103494, 0.134923,0.038732, 0.153489,0.490872
435,0.206314, 0.429416,0.116219, 0.316216,0.167117, 0.283352,0.094867, 0.180188,0.000001, 0.206311,0.830966
436,0.161146, 0.388353,0.140154, 0.278011,0.149933, 0.350384,0.140154, 0.251712,0.048188, 0.091966,0.720852
437,0.158010, 0.461943,0.177553, 0.333712,0.035324, 0.295401,0.099473, 0.255632,0.020657, 0.162295,1.017968
438,0.276337, 0.464125,0.190493, 0.334167,0.146299, 0.223718,0.071630, 0.135717,0.055947, 0.101567,0.518589
