ó^Ç¶ÇΩèdóvìx,0.115000,0.245000,0.110000,0.230000,0.105000,0.215000,0.090000,0.190000,0.085000,0.175000,0.080000,0.160000,0.065000,0.135000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.082263, 0.144660,0.119474, 0.180197,0.180197, 0.199035,0.126134, 0.200558,0.126720, 0.252267,0.070833, 0.117015,0.058507, 0.142140,0.471744
37,0.156396, 0.230046,0.103294, 0.265684,0.084070, 0.207778,0.113919, 0.182104,0.074516, 0.172139,0.091052, 0.124526,0.075094, 0.119381,0.603315
38,0.119047, 0.201819,0.117225, 0.222302,0.106073, 0.280702,0.116239, 0.147150,0.074101, 0.213666,0.072890, 0.111546,0.067273, 0.149967,0.654305
39,0.197158, 0.221309,0.128788, 0.205672,0.087875, 0.158828,0.096240, 0.178169,0.088780, 0.167861,0.081920, 0.199111,0.052943, 0.135347,0.532593
40,0.181547, 0.261670,0.110666, 0.258998,0.129499, 0.244843,0.073272, 0.145725,0.075464, 0.122410,0.083147, 0.167971,0.046722, 0.098065,0.599365
41,0.095990, 0.202556,0.187256, 0.197635,0.167266, 0.196500,0.095539, 0.105980,0.095459, 0.191980,0.098250, 0.199989,0.065878, 0.099721,0.388722
42,0.119050, 0.229282,0.096829, 0.212922,0.116007, 0.266237,0.106461, 0.159699,0.095221, 0.179918,0.089959, 0.153301,0.050128, 0.124986,0.652689
43,0.097854, 0.213932,0.142570, 0.289354,0.142109, 0.183427,0.091895, 0.210473,0.084065, 0.142570,0.081951, 0.106500,0.067852, 0.145448,0.583406
44,0.100058, 0.181741,0.186166, 0.278569,0.090871, 0.221399,0.093878, 0.186166,0.128707, 0.134481,0.061826, 0.113075,0.091109, 0.131953,0.494769
45,0.120040, 0.220074,0.082374, 0.226831,0.134769, 0.266472,0.089187, 0.134769,0.073888, 0.194658,0.064644, 0.156781,0.115471, 0.120040,0.639251
46,0.114887, 0.155305,0.103930, 0.308072,0.126802, 0.223969,0.086905, 0.161733,0.100974, 0.157027,0.068736, 0.115709,0.102142, 0.173809,0.591249
47,0.126791, 0.259666,0.204421, 0.231150,0.106390, 0.271823,0.094100, 0.145854,0.086555, 0.122402,0.072927, 0.102496,0.072927, 0.102496,0.471776
48,0.137068, 0.275795,0.111129, 0.147814,0.063155, 0.274136,0.120189, 0.222259,0.061301, 0.197755,0.098878, 0.153490,0.064086, 0.072943,0.688387
49,0.114551, 0.299010,0.134074, 0.155090,0.144791, 0.238071,0.106585, 0.138300,0.091211, 0.154325,0.061780, 0.182421,0.065240, 0.114551,0.563534
50,0.115035, 0.209366,0.132724, 0.241523,0.104660, 0.244176,0.116417, 0.159504,0.115464, 0.132724,0.079752, 0.124242,0.103401, 0.121012,0.465094
51,0.152113, 0.190754,0.109824, 0.157149,0.112969, 0.223346,0.089089, 0.153659,0.145863, 0.187347,0.086202, 0.238204,0.051220, 0.102260,0.505440
52,0.190545, 0.300561,0.115144, 0.185113,0.111291, 0.196211,0.078988, 0.196887,0.100187, 0.125804,0.091174, 0.116179,0.065629, 0.126287,0.494083
53,0.120134, 0.231740,0.112299, 0.208751,0.104375, 0.255778,0.122266, 0.122266,0.122266, 0.122266,0.114725, 0.157933,0.078967, 0.126235,0.449937
54,0.159231, 0.172745,0.117729, 0.225691,0.144029, 0.194518,0.111541, 0.164888,0.068379, 0.124380,0.083671, 0.150739,0.097259, 0.185199,0.436321
55,0.096166, 0.176614,0.111867, 0.204131,0.104783, 0.202965,0.098261, 0.212995,0.176614, 0.250530,0.088482, 0.111867,0.062068, 0.102656,0.523518
56,0.097680, 0.304550,0.133592, 0.266711,0.084732, 0.133592,0.100134, 0.184264,0.088286, 0.144324,0.133592, 0.153099,0.068490, 0.106955,0.586987
57,0.122715, 0.234462,0.126009, 0.253981,0.117398, 0.185762,0.109823, 0.179547,0.088976, 0.137227,0.091695, 0.187329,0.059849, 0.105228,0.567070
58,0.148223, 0.261927,0.129230, 0.171284,0.074472, 0.201398,0.100808, 0.209597,0.104798, 0.174962,0.093458, 0.153221,0.065138, 0.111485,0.567747
59,0.176198, 0.226098,0.108304, 0.191756,0.129433, 0.223635,0.087010, 0.155984,0.111264, 0.219533,0.074994, 0.136146,0.048383, 0.111264,0.528829
60,0.115566, 0.184728,0.119041, 0.271110,0.124591, 0.166744,0.137285, 0.251954,0.077434, 0.174279,0.074275, 0.154867,0.046182, 0.101945,0.611254
61,0.101876, 0.244016,0.112840, 0.128122,0.109542, 0.250405,0.122008, 0.257028,0.073711, 0.180521,0.072420, 0.147421,0.085121, 0.114969,0.644964
62,0.199802, 0.270250,0.112972, 0.209855,0.102152, 0.165654,0.104927, 0.165283,0.080067, 0.140991,0.050986, 0.216144,0.062690, 0.118228,0.572809
63,0.098801, 0.255594,0.104681, 0.301559,0.109989, 0.157975,0.111057, 0.197602,0.100520, 0.179023,0.073425, 0.128659,0.061334, 0.119783,0.680388
64,0.176943, 0.246532,0.102718, 0.169023,0.155391, 0.206761,0.123266, 0.173110,0.082997, 0.152845,0.073477, 0.182574,0.074741, 0.079622,0.420934
65,0.101238, 0.247993,0.109517, 0.199479,0.099739, 0.201707,0.150382, 0.219552,0.086885, 0.138921,0.118542, 0.180169,0.066912, 0.078964,0.533570
66,0.122168, 0.283708,0.141074, 0.235785,0.159452, 0.188705,0.089930, 0.123630,0.074208, 0.165225,0.089201, 0.148416,0.055678, 0.122818,0.536578
67,0.137605, 0.265401,0.089460, 0.215083,0.148460, 0.176425,0.078014, 0.082736,0.132700, 0.195578,0.072902, 0.178921,0.078256, 0.148460,0.525205
68,0.148664, 0.303998,0.088600, 0.170049,0.092016, 0.190546,0.114023, 0.187396,0.081173, 0.229761,0.086477, 0.092925,0.065710, 0.148664,0.646675
69,0.183310, 0.258398,0.130141, 0.213748,0.084331, 0.091655,0.108145, 0.177929,0.172118, 0.219546,0.079335, 0.130141,0.059202, 0.092000,0.366834
70,0.095347, 0.197766,0.091918, 0.248593,0.101166, 0.205362,0.082864, 0.178383,0.138985, 0.230320,0.113341, 0.153622,0.056987, 0.105346,0.638784
71,0.146627, 0.254523,0.113864, 0.145364,0.191973, 0.242841,0.112665, 0.176583,0.088292, 0.130151,0.098342, 0.146627,0.046180, 0.105967,0.404112
72,0.122423, 0.269944,0.111832, 0.228509,0.075662, 0.183708,0.097945, 0.169243,0.088403, 0.261000,0.086767, 0.111832,0.056414, 0.136318,0.721107
73,0.148616, 0.251692,0.103630, 0.202704,0.121638, 0.244485,0.101352, 0.172370,0.077881, 0.138595,0.096391, 0.122060,0.066212, 0.152374,0.568560
74,0.089412, 0.216395,0.183403, 0.209438,0.086022, 0.148225,0.096592, 0.186240,0.074112, 0.215137,0.072094, 0.208373,0.104719, 0.109838,0.587293
75,0.117014, 0.206384,0.160413, 0.234028,0.137500, 0.175004,0.083309, 0.173817,0.063154, 0.175529,0.086482, 0.193944,0.051113, 0.142309,0.602030
76,0.105148, 0.291366,0.151462, 0.217711,0.079667, 0.201216,0.097916, 0.177432,0.078753, 0.166384,0.068957, 0.135006,0.091068, 0.137914,0.654057
77,0.111170, 0.274292,0.137146, 0.214380,0.144663, 0.228562,0.089433, 0.158906,0.079258, 0.125433,0.118806, 0.148536,0.067498, 0.101918,0.504053
78,0.134432, 0.235035,0.140615, 0.296585,0.117517, 0.211317,0.083018, 0.094123,0.126795, 0.166036,0.080150, 0.086952,0.080971, 0.146455,0.473004
79,0.163510, 0.242971,0.142128, 0.281210,0.070947, 0.179238,0.107488, 0.193454,0.068470, 0.109978,0.083104, 0.144371,0.071001, 0.142128,0.586701
80,0.092223, 0.284849,0.092400, 0.214676,0.083759, 0.216356,0.093055, 0.200369,0.094666, 0.185977,0.071559, 0.177350,0.066790, 0.125970,0.811095
81,0.139366, 0.247198,0.080074, 0.227647,0.101097, 0.184137,0.089331, 0.170648,0.123662, 0.204810,0.067584, 0.139366,0.071907, 0.153171,0.653956
82,0.137203, 0.255743,0.148292, 0.206889,0.123122, 0.148327,0.144515, 0.184223,0.088037, 0.137203,0.067235, 0.164549,0.060193, 0.134470,0.462806
83,0.124335, 0.206289,0.163752, 0.226957,0.087404, 0.133365,0.086382, 0.172862,0.067994, 0.187605,0.124678, 0.172765,0.075652, 0.169961,0.539606
84,0.145630, 0.180544,0.130890, 0.247170,0.090260, 0.158129,0.084964, 0.223911,0.077174, 0.180520,0.109144, 0.172260,0.068515, 0.130890,0.586849
85,0.112427, 0.230911,0.190702, 0.206449,0.134097, 0.241262,0.098657, 0.178450,0.088498, 0.114634,0.082770, 0.096726,0.090322, 0.134097,0.405056
86,0.103946, 0.236226,0.091645, 0.210656,0.108429, 0.230419,0.084160, 0.138508,0.116135, 0.227677,0.070346, 0.169791,0.070219, 0.141844,0.710242
87,0.129386, 0.193475,0.128313, 0.247910,0.096737, 0.220906,0.085640, 0.256626,0.067396, 0.152095,0.065797, 0.192058,0.080096, 0.083566,0.693270
88,0.182816, 0.254717,0.118310, 0.289384,0.106477, 0.191941,0.093613, 0.131783,0.071943, 0.154294,0.061493, 0.110569,0.088772, 0.143887,0.553153
89,0.162988, 0.225283,0.089451, 0.169291,0.145964, 0.209163,0.080382, 0.149600,0.147387, 0.185103,0.069721, 0.095301,0.112642, 0.157725,0.382931
