ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.150000,0.250000,0.150000,0.210000,0.120000,0.180000,0.080000,0.180000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.193968, 0.216011,0.193968, 0.201044,0.157948, 0.193968,0.106283, 0.207238,0.182446, 0.212566,0.038743, 0.095816,0.253287
43,0.171649, 0.342804,0.181030, 0.291436,0.143201, 0.169053,0.101154, 0.177032,0.073475, 0.110378,0.056064, 0.182724,0.546854
44,0.132092, 0.216904,0.216904, 0.337093,0.148344, 0.243391,0.144482, 0.166438,0.060346, 0.159507,0.053805, 0.120693,0.488053
45,0.190411, 0.353142,0.137032, 0.222202,0.094714, 0.190411,0.096345, 0.188780,0.080589, 0.224470,0.071021, 0.150883,0.659777
46,0.097861, 0.355684,0.214053, 0.295034,0.162286, 0.215373,0.135676, 0.185028,0.092514, 0.129850,0.018782, 0.097861,0.557657
47,0.189627, 0.211808,0.204919, 0.245677,0.175500, 0.225936,0.103034, 0.180823,0.078939, 0.204919,0.056484, 0.122335,0.382996
48,0.165046, 0.276874,0.236141, 0.236675,0.095797, 0.182595,0.137104, 0.238170,0.113346, 0.165046,0.057408, 0.095797,0.390314
49,0.138142, 0.321023,0.166185, 0.198254,0.148795, 0.175883,0.087942, 0.141640,0.160511, 0.203928,0.091512, 0.166185,0.413826
50,0.165481, 0.220569,0.182465, 0.289369,0.158675, 0.202148,0.138992, 0.182465,0.089660, 0.165481,0.046020, 0.158675,0.437414
51,0.194467, 0.284115,0.137717, 0.268691,0.222317, 0.233861,0.113669, 0.208897,0.086492, 0.126693,0.040265, 0.082817,0.410146
52,0.190490, 0.317943,0.154709, 0.204808,0.154599, 0.230053,0.098735, 0.155481,0.102404, 0.124077,0.068821, 0.197881,0.460485
53,0.120624, 0.242829,0.181215, 0.285785,0.121414, 0.267449,0.090539, 0.197934,0.094548, 0.145658,0.069677, 0.182327,0.643963
54,0.194213, 0.309937,0.191400, 0.328306,0.114601, 0.191400,0.117142, 0.155474,0.048659, 0.194213,0.037513, 0.117142,0.592944
55,0.128407, 0.308667,0.251903, 0.262792,0.176260, 0.268557,0.076085, 0.176260,0.085223, 0.101975,0.035465, 0.128407,0.493315
56,0.174232, 0.238771,0.221374, 0.264974,0.164641, 0.221374,0.117225, 0.226676,0.064812, 0.178362,0.051347, 0.076212,0.412739
57,0.251355, 0.289699,0.191044, 0.290981,0.074225, 0.191044,0.144850, 0.230296,0.090199, 0.116252,0.041628, 0.088428,0.413401
58,0.136860, 0.297773,0.156528, 0.278106,0.115820, 0.171429,0.171429, 0.190483,0.089023, 0.124069,0.094233, 0.174247,0.472212
59,0.188068, 0.209770,0.179417, 0.267141,0.166366, 0.188068,0.102812, 0.212952,0.133571, 0.204270,0.044753, 0.102812,0.370027
60,0.270773, 0.310931,0.151307, 0.260020,0.120815, 0.221690,0.130010, 0.175127,0.038824, 0.140839,0.055423, 0.124241,0.465698
61,0.253079, 0.342862,0.092099, 0.179337,0.157027, 0.168950,0.112818, 0.253079,0.147649, 0.157027,0.043975, 0.092099,0.386706
62,0.251110, 0.289505,0.132111, 0.225182,0.112591, 0.170993,0.091754, 0.265539,0.082016, 0.154119,0.061047, 0.164033,0.538740
63,0.137324, 0.185427,0.138734, 0.296337,0.176493, 0.230148,0.142170, 0.180581,0.098779, 0.223972,0.041458, 0.148577,0.530084
64,0.204597, 0.289167,0.223206, 0.238294,0.102086, 0.240271,0.120135, 0.246157,0.048390, 0.111603,0.048194, 0.127900,0.506782
