é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.686793,0.000000,0.458806,0.443916,0.913682,0.335206,0.473067, 
82,0.626204,0.378929,0.589820,0.200239,0.380258,0.496443,0.445315, 
83,0.396108,0.480878,0.000000,0.706293,0.643432,0.352787,0.429916, 
84,0.528613,0.507204,0.506309,0.862342,0.594843,0.857762,0.642846, 
85,0.114191,0.456769,0.534705,0.530625,0.254072,0.611606,0.416995, 
86,0.735901,0.563088,0.533307,0.387650,0.260238,0.359768,0.473325, 
87,0.523573,0.816372,0.672978,0.606459,0.455804,0.348132,0.570553, 
88,0.274318,0.298491,0.232759,0.232759,0.139656,0.240906,0.236481, 
89,0.916703,0.167925,0.000000,0.570912,0.525714,0.253066,0.405720, 
90,0.679648,0.141966,0.353647,0.353791,0.506718,0.778693,0.469077, 
91,0.433500,0.545674,0.321179,0.054408,0.654164,0.482020,0.415158, 
92,0.310601,0.685386,0.058491,0.456407,0.560625,0.912332,0.497307, 
93,0.026843,0.430731,0.013174,0.537946,0.761282,0.614011,0.397331, 
94,0.686830,0.389604,0.265010,0.780405,0.056445,0.431473,0.434961, 
95,0.493987,0.691581,0.000000,0.695752,0.599056,0.189496,0.444979, 
96,0.280360,0.614071,0.387265,0.544560,0.864667,0.346366,0.506215, 
97,0.000000,0.537204,0.411708,0.436099,0.694533,0.557956,0.439584, 
98,0.301156,0.656616,0.403609,0.473657,0.696510,0.485690,0.502873, 
99,0.350110,0.746885,0.130305,0.891720,0.346750,0.626072,0.515307, 
100,0.580131,0.257727,0.429545,0.470646,0.461010,0.337261,0.422720, 
101,0.387585,0.582651,0.000000,0.747483,0.000000,0.488715,0.367739, 
102,0.640345,0.226762,0.239924,0.759988,0.062370,0.442144,0.395255, 
103,0.005462,0.007646,0.413783,0.642748,0.344720,0.586414,0.333462, 
104,0.405480,0.937324,0.568935,0.873199,0.883691,0.454918,0.687258, 
105,0.823651,0.467229,0.856322,0.344020,0.488154,0.490878,0.578376, 
106,0.420050,0.961019,0.587529,0.785733,0.771297,0.269033,0.632443, 
107,0.225527,0.641940,0.441942,0.442568,0.588801,0.619067,0.493307, 
108,0.581158,0.606683,0.335115,0.528123,0.828210,0.722746,0.600339, 
109,0.764992,0.857072,0.000000,0.579688,0.651504,0.569593,0.570475, 
110,0.678156,0.532433,0.522541,0.480987,0.777918,0.117653,0.518281, 
111,0.100250,0.624373,0.643336,0.337738,0.379364,0.465289,0.425058, 
112,0.432053,0.333381,0.794427,0.658845,0.330919,0.226660,0.462714, 
113,0.650844,0.624422,0.624915,0.684615,0.648507,0.735222,0.661421, 
114,0.189992,0.089370,0.528474,0.650308,0.334629,0.749799,0.423762, 
115,0.163474,0.812448,0.349384,0.638760,0.660224,0.574845,0.533189, 
116,0.659275,0.196695,0.234319,0.716028,0.896609,0.538543,0.540245, 
117,0.732794,0.706557,0.442380,0.633869,0.401614,0.658340,0.595926, 
118,0.415038,0.636130,0.423299,0.248349,0.723820,0.816311,0.543824, 
119,0.618472,0.224937,0.596197,0.809506,0.844265,0.557636,0.608502, 
120,0.061255,0.706233,0.601341,0.453380,0.762102,0.599051,0.530560, 
121,0.401384,0.249850,0.501888,0.470023,0.797579,0.605168,0.504315, 
122,0.195387,0.752074,0.518869,0.409719,0.363096,0.523508,0.460442, 
123,0.167461,0.674681,0.637469,0.000000,0.793369,0.405878,0.446476, 
124,0.376996,0.501582,0.071724,0.461580,0.803900,0.378283,0.432344, 
125,0.722534,0.455055,0.199027,0.428429,0.808789,0.252563,0.477733, 
126,0.785906,0.538568,0.000000,0.737493,0.240429,0.503707,0.467684, 
127,0.436290,0.127208,0.585447,0.089730,0.118524,0.713521,0.345120, 
128,0.724260,0.539718,0.093743,0.633899,0.639729,0.340880,0.495372, 
129,0.790183,0.652539,0.406985,0.606139,0.960793,0.469567,0.647701, 
130,0.690867,0.732219,0.000000,0.489247,0.168037,0.617538,0.449651, 
131,0.372568,0.500040,0.654816,0.556615,0.549321,0.238549,0.478651, 
132,0.395529,0.235827,0.495793,0.717841,0.955021,0.493185,0.548866, 
133,0.525678,0.045476,0.378968,0.365844,0.125282,0.366768,0.301336, 
134,0.126242,0.814069,0.347355,0.345173,0.820398,0.411674,0.477485, 
135,0.582331,0.568731,0.643402,0.597716,0.416220,0.124118,0.488753, 
136,0.641143,0.320673,0.571936,0.313110,0.444169,0.209434,0.416744, 
137,0.209491,0.540775,0.656554,0.539319,0.811431,0.468346,0.537653, 
138,0.324907,0.394025,0.569331,0.515687,0.505558,0.036334,0.390974, 
139,0.396029,0.324936,0.000000,0.132234,0.608272,0.510665,0.328689, 
140,0.258390,0.643457,0.445043,0.058420,0.066215,0.406330,0.312976, 
141,0.612247,0.130802,0.541152,0.506831,0.495846,0.259417,0.424382, 
142,0.799187,0.153306,0.460473,0.203346,0.744923,0.298061,0.443216, 
143,0.066075,0.249922,0.253466,0.848228,0.206883,0.434612,0.343198, 
144,0.720658,0.749032,0.576171,0.770920,0.726357,0.503196,0.674389, 
145,0.471949,0.817110,0.496287,0.488372,0.078510,0.795025,0.524542, 
146,0.872241,0.513097,0.195571,0.739763,0.806667,0.531223,0.609760, 
147,0.605745,0.110548,0.494896,0.707368,0.521301,0.576626,0.502747, 
148,0.734372,0.000000,0.256969,0.505558,0.194095,0.362823,0.342303, 
149,0.416512,0.264072,0.000000,0.509712,0.242604,0.525628,0.326421, 
150,0.751492,0.131151,0.744898,0.621252,0.545107,0.335874,0.521629, 
151,0.644359,0.479504,0.143451,0.464978,0.812808,0.198324,0.457237, 
152,0.460283,0.509329,0.123952,0.520159,0.798708,0.271044,0.447246, 
153,0.554628,0.058199,0.332684,0.459017,0.178954,0.458176,0.340276, 
154,0.822646,0.766727,0.790968,0.694421,0.934943,0.779763,0.798245, 
155,0.674114,0.613227,0.416773,0.161498,0.780770,0.376770,0.503859, 
156,0.769341,0.695954,0.000000,0.148205,0.500677,0.636437,0.458436, 
157,0.006212,0.470389,0.425436,0.590415,0.414533,0.200498,0.351247, 
158,0.941111,0.085026,0.029436,0.552834,0.685771,0.164563,0.409790, 
159,0.044973,0.429017,0.561384,0.695602,0.466402,0.224057,0.403573, 
160,0.400652,0.163740,0.126672,0.717558,0.543732,0.654519,0.434479, 
161,0.064692,0.706589,0.430160,0.718594,0.045285,0.312953,0.379712, 
162,0.693752,0.371315,0.527191,0.752603,0.475644,0.519936,0.556740, 
163,0.411461,0.606636,0.378220,0.408481,0.662475,0.297843,0.460853, 
164,0.721224,0.213503,0.556408,0.098743,0.784028,0.881109,0.542503, 
