ó^Ç¶ÇΩèdóvìx,0.100000,0.220000,0.100000,0.200000,0.100000,0.180000,0.100000,0.160000,0.090000,0.150000,0.070000,0.150000,0.050000,0.150000,0.030000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
78,0.124375, 0.197680,0.172719, 0.251859,0.090448, 0.101601,0.100028, 0.151960,0.091857, 0.172719,0.070551, 0.133398,0.060450, 0.137638,0.045879, 0.096837,0.487385
79,0.126437, 0.141038,0.092293, 0.252874,0.128928, 0.183195,0.122916, 0.160228,0.096545, 0.135323,0.075638, 0.138463,0.060558, 0.151983,0.037038, 0.096545,0.519296
80,0.118001, 0.248280,0.135953, 0.158852,0.113962, 0.146486,0.117007, 0.135953,0.067756, 0.160767,0.067977, 0.144479,0.080384, 0.140527,0.045615, 0.118001,0.506690
81,0.067315, 0.207449,0.108711, 0.142702,0.096993, 0.269606,0.109480, 0.180410,0.062764, 0.146997,0.090205, 0.153938,0.045659, 0.118330,0.044543, 0.154899,0.748662
82,0.095317, 0.226826,0.111443, 0.218851,0.105942, 0.232759,0.089157, 0.105942,0.093859, 0.146143,0.081220, 0.099026,0.056495, 0.098717,0.068817, 0.169485,0.595498
83,0.094220, 0.290768,0.096606, 0.255769,0.110225, 0.112494,0.107218, 0.193211,0.107037, 0.114683,0.059292, 0.142787,0.046612, 0.107516,0.036661, 0.124902,0.684260
84,0.121590, 0.211299,0.105650, 0.227790,0.102048, 0.128202,0.123490, 0.175765,0.063160, 0.138935,0.069467, 0.128147,0.052479, 0.166647,0.050763, 0.134568,0.622704
85,0.077903, 0.202146,0.107200, 0.181758,0.108263, 0.155806,0.091145, 0.223007,0.090879, 0.124022,0.111503, 0.145992,0.063183, 0.151455,0.048820, 0.116920,0.602208
86,0.112584, 0.143737,0.107887, 0.303837,0.134519, 0.245558,0.095921, 0.149740,0.125437, 0.135094,0.060536, 0.103461,0.045958, 0.107887,0.031924, 0.095921,0.570469
87,0.120962, 0.202169,0.074854, 0.214842,0.103784, 0.267510,0.098290, 0.148103,0.096714, 0.122454,0.115152, 0.155186,0.043808, 0.116132,0.032424, 0.087617,0.628025
88,0.141327, 0.237831,0.125678, 0.210518,0.075313, 0.202101,0.105218, 0.152357,0.073346, 0.135387,0.097389, 0.146743,0.055289, 0.136264,0.027253, 0.077987,0.598375
89,0.129913, 0.254899,0.158607, 0.236404,0.104045, 0.108391,0.097503, 0.167845,0.083922, 0.160833,0.053228, 0.126790,0.048077, 0.129913,0.031580, 0.108050,0.586249
90,0.080240, 0.204458,0.109546, 0.190090,0.148060, 0.180820,0.151691, 0.191711,0.053628, 0.151691,0.060648, 0.117250,0.060273, 0.143153,0.040892, 0.115851,0.590045
91,0.123678, 0.236124,0.107256, 0.128714,0.124438, 0.213776,0.106507, 0.130685,0.062390, 0.203074,0.068529, 0.107408,0.066416, 0.128989,0.047152, 0.144865,0.587271
92,0.077651, 0.193862,0.082318, 0.219544,0.076041, 0.228650,0.148390, 0.170068,0.085611, 0.148811,0.114325, 0.183412,0.064621, 0.089475,0.031918, 0.085302,0.638252
93,0.113136, 0.238505,0.125784, 0.187531,0.078066, 0.175716,0.130658, 0.138045,0.082985, 0.156133,0.084361, 0.132479,0.051794, 0.152676,0.034638, 0.117495,0.597157
94,0.108899, 0.229202,0.079662, 0.221669,0.113682, 0.143513,0.107232, 0.164549,0.061902, 0.207616,0.103808, 0.120179,0.057930, 0.113682,0.038779, 0.127694,0.656210
95,0.156508, 0.237874,0.118406, 0.131737,0.110597, 0.118723,0.113604, 0.157612,0.068575, 0.150334,0.107725, 0.188203,0.050977, 0.110749,0.041226, 0.137150,0.464764
96,0.113170, 0.145756,0.135780, 0.226340,0.116441, 0.146514,0.106926, 0.158393,0.079197, 0.168733,0.072523, 0.155385,0.062668, 0.125737,0.061103, 0.125336,0.504387
