ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
72,0.100273, 0.448912,0.138692, 0.346412,0.092856, 0.135066,0.042210, 0.227922,0.020425, 0.227922,0.000001, 0.219309,1.211086
73,0.095435, 0.376672,0.090424, 0.340236,0.111255, 0.265417,0.005830, 0.216681,0.024540, 0.238859,0.012141, 0.222511,1.320751
74,0.115128, 0.350009,0.167527, 0.337244,0.126193, 0.211051,0.021325, 0.204160,0.054999, 0.099744,0.080506, 0.232115,0.868647
75,0.228810, 0.248005,0.153016, 0.258726,0.193201, 0.263246,0.079968, 0.178805,0.089287, 0.182933,0.046419, 0.077583,0.418597
76,0.166197, 0.323531,0.113918, 0.303267,0.078642, 0.239188,0.103289, 0.199978,0.058755, 0.260059,0.001542, 0.151633,0.955313
77,0.178409, 0.262523,0.220466, 0.307790,0.107740, 0.212862,0.089205, 0.131262,0.087687, 0.128977,0.052613, 0.220466,0.527759
78,0.211327, 0.343967,0.153336, 0.232456,0.154108, 0.180024,0.147588, 0.167066,0.107613, 0.180829,0.039849, 0.081837,0.372358
79,0.186495, 0.268934,0.186495, 0.268934,0.113857, 0.227783,0.145276, 0.227715,0.044442, 0.155145,0.003463, 0.171459,0.639940
80,0.193229, 0.309266,0.087064, 0.340706,0.118159, 0.228238,0.129503, 0.176832,0.091588, 0.153167,0.054725, 0.117522,0.651463
81,0.115395, 0.386384,0.205856, 0.254433,0.125445, 0.273603,0.018514, 0.230144,0.023518, 0.230144,0.021493, 0.115072,0.979560
82,0.131104, 0.365521,0.065991, 0.239394,0.006878, 0.372888,0.108780, 0.130614,0.083050, 0.284703,0.064308, 0.146769,1.079777
83,0.242828, 0.303502,0.141772, 0.299014,0.106246, 0.136583,0.084966, 0.218536,0.080397, 0.197958,0.048410, 0.139789,0.590763
84,0.131109, 0.288016,0.213525, 0.258169,0.121923, 0.268273,0.063787, 0.183278,0.049937, 0.231912,0.043351, 0.146720,0.752736
85,0.226558, 0.233639,0.129842, 0.327376,0.121477, 0.268769,0.032208, 0.213530,0.059762, 0.172574,0.000001, 0.214264,0.860303
86,0.210584, 0.251839,0.200319, 0.328809,0.092727, 0.229172,0.112259, 0.159867,0.101826, 0.126086,0.074360, 0.112152,0.415849
87,0.126105, 0.424612,0.117185, 0.267066,0.086112, 0.331676,0.092053, 0.175013,0.067953, 0.170689,0.047342, 0.094195,0.926502
88,0.145212, 0.239645,0.190800, 0.362167,0.161027, 0.211399,0.095088, 0.163057,0.097205, 0.210582,0.043632, 0.080186,0.534072
89,0.125672, 0.327885,0.218174, 0.218174,0.218174, 0.218174,0.072223, 0.238462,0.002661, 0.202140,0.000001, 0.158259,0.726191
90,0.045562, 0.382687,0.122750, 0.213502,0.137923, 0.289342,0.077374, 0.168126,0.013129, 0.354868,0.051333, 0.143405,1.103859
91,0.163495, 0.185906,0.022410, 0.349401,0.062098, 0.353134,0.089877, 0.197260,0.044757, 0.224872,0.080177, 0.226611,1.074369
92,0.113486, 0.223743,0.090917, 0.270660,0.168614, 0.278871,0.096481, 0.289468,0.056641, 0.168614,0.033046, 0.209460,0.881631
93,0.238327, 0.283418,0.118102, 0.309961,0.107608, 0.172041,0.081347, 0.260873,0.086958, 0.146799,0.056352, 0.138214,0.622613
94,0.096631, 0.264746,0.100275, 0.300943,0.150472, 0.301801,0.085587, 0.251644,0.100304, 0.200639,0.000001, 0.146959,0.933461
95,0.148247, 0.290461,0.126091, 0.245095,0.196483, 0.288998,0.077353, 0.170109,0.070246, 0.242741,0.036911, 0.107267,0.689339
96,0.176103, 0.403541,0.144911, 0.269526,0.043229, 0.289822,0.014184, 0.232913,0.022491, 0.260432,0.033293, 0.109555,1.131578
97,0.178030, 0.223425,0.144970, 0.254914,0.146865, 0.221887,0.097261, 0.254914,0.066909, 0.221887,0.039988, 0.148950,0.651951
98,0.210574, 0.292211,0.158512, 0.293532,0.125696, 0.182372,0.073998, 0.188335,0.083797, 0.152984,0.059878, 0.178110,0.575090
99,0.154607, 0.274847,0.068994, 0.386134,0.107364, 0.167484,0.084705, 0.219817,0.101646, 0.224256,0.055699, 0.154447,0.853970
100,0.185377, 0.332090,0.139025, 0.231729,0.131367, 0.271581,0.096744, 0.267704,0.044562, 0.159014,0.040070, 0.100737,0.725709
101,0.180747, 0.229589,0.147758, 0.213737,0.151498, 0.217482,0.075164, 0.229941,0.095903, 0.199815,0.073876, 0.184490,0.550107
102,0.081935, 0.361199,0.148218, 0.206328,0.148218, 0.300501,0.082008, 0.217157,0.119163, 0.177273,0.000001, 0.157997,0.840912
103,0.213910, 0.213910,0.213910, 0.213910,0.118982, 0.279714,0.044105, 0.203839,0.096884, 0.213910,0.005275, 0.181653,0.613870
104,0.167363, 0.237126,0.166952, 0.271712,0.131100, 0.228060,0.066132, 0.219332,0.048105, 0.202245,0.089790, 0.172082,0.661113
105,0.075124, 0.391555,0.067084, 0.357104,0.123765, 0.233340,0.100362, 0.284146,0.008470, 0.192254,0.000001, 0.166793,1.250386
106,0.125688, 0.402279,0.134093, 0.263086,0.113562, 0.288717,0.100570, 0.202852,0.069596, 0.174062,0.015930, 0.109564,0.881121
107,0.140719, 0.289154,0.148578, 0.246634,0.098428, 0.221963,0.015923, 0.317101,0.000001, 0.279691,0.044202, 0.197606,1.104298
108,0.206091, 0.239049,0.087421, 0.352538,0.076180, 0.361418,0.094806, 0.111285,0.037181, 0.219980,0.000001, 0.214049,0.996637
109,0.119962, 0.314432,0.137833, 0.256284,0.242623, 0.269944,0.114227, 0.150904,0.062635, 0.153482,0.033597, 0.144078,0.578246
110,0.147815, 0.324742,0.120600, 0.309325,0.099372, 0.227227,0.094327, 0.231466,0.057034, 0.181874,0.082684, 0.123533,0.796336
111,0.236383, 0.301699,0.124204, 0.316994,0.069081, 0.297934,0.101863, 0.134520,0.000001, 0.201701,0.060624, 0.154996,0.815689
112,0.152403, 0.282994,0.226456, 0.253329,0.146879, 0.266135,0.100422, 0.173122,0.082167, 0.179919,0.038422, 0.097752,0.506502
