ó^Ç¶ÇΩèdóvìx,0.160000,0.300000,0.140000,0.260000,0.130000,0.230000,0.110000,0.190000,0.100000,0.160000,0.090000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.170082, 0.273237,0.136618, 0.184300,0.174731, 0.181792,0.113891, 0.177816,0.136955, 0.231184,0.081359, 0.138036,0.372728
43,0.176017, 0.302934,0.163419, 0.315463,0.132644, 0.181206,0.104641, 0.176017,0.090603, 0.114142,0.079497, 0.163419,0.506360
44,0.175904, 0.179699,0.173005, 0.292979,0.145662, 0.219729,0.140833, 0.177139,0.109864, 0.183676,0.088570, 0.112941,0.332325
45,0.179100, 0.327514,0.122760, 0.244876,0.107852, 0.179100,0.110324, 0.182861,0.083701, 0.209063,0.103297, 0.149552,0.585931
46,0.208762, 0.314684,0.193609, 0.267446,0.147250, 0.195149,0.129388, 0.175536,0.081109, 0.123735,0.058309, 0.105023,0.363146
47,0.184096, 0.220007,0.206606, 0.248693,0.116392, 0.203445,0.110004, 0.188772,0.089619, 0.206606,0.101723, 0.124038,0.383122
48,0.156746, 0.286560,0.182630, 0.266929,0.129491, 0.156981,0.138233, 0.183101,0.129491, 0.156981,0.083367, 0.129491,0.360086
49,0.155499, 0.315225,0.159181, 0.201005,0.157612, 0.164740,0.080878, 0.159848,0.157612, 0.164740,0.124477, 0.159181,0.329479
50,0.162424, 0.200684,0.177629, 0.266950,0.162701, 0.202324,0.145702, 0.177629,0.095466, 0.162424,0.083366, 0.162701,0.345424
51,0.182208, 0.292225,0.139665, 0.311514,0.147067, 0.243802,0.113735, 0.196692,0.089262, 0.124730,0.062365, 0.096736,0.531398
52,0.185746, 0.318405,0.127085, 0.195096,0.103887, 0.231367,0.084541, 0.217536,0.111521, 0.136838,0.102229, 0.185746,0.569980
53,0.139460, 0.292897,0.140064, 0.256517,0.146448, 0.211800,0.152938, 0.160948,0.085506, 0.158771,0.101712, 0.152938,0.467742
54,0.181719, 0.298475,0.163801, 0.312797,0.117701, 0.163801,0.119133, 0.165684,0.076713, 0.182295,0.088899, 0.128982,0.504067
55,0.212108, 0.262229,0.216744, 0.252303,0.154391, 0.242257,0.082883, 0.154391,0.084101, 0.120846,0.105857, 0.111890,0.287832
56,0.165220, 0.242871,0.197842, 0.252282,0.157288, 0.197842,0.121435, 0.206418,0.094076, 0.166144,0.098230, 0.100352,0.331816
57,0.226053, 0.302783,0.168476, 0.257963,0.107032, 0.175409,0.151391, 0.198210,0.094606, 0.110346,0.085988, 0.121742,0.332907
58,0.141438, 0.269907,0.151190, 0.309014,0.134954, 0.151190,0.141479, 0.177464,0.095740, 0.141479,0.134954, 0.151190,0.400490
59,0.175596, 0.188735,0.166226, 0.251932,0.150385, 0.175596,0.150385, 0.175596,0.125966, 0.204286,0.084913, 0.150385,0.293060
60,0.234860, 0.322153,0.161077, 0.308247,0.118672, 0.157183,0.121916, 0.151919,0.073737, 0.132005,0.076247, 0.141984,0.426982
61,0.202101, 0.335345,0.091775, 0.162081,0.162470, 0.191936,0.154290, 0.202544,0.143153, 0.169786,0.084893, 0.099626,0.322636
62,0.207382, 0.297775,0.133222, 0.242622,0.118929, 0.166261,0.118062, 0.207382,0.138305, 0.140210,0.083130, 0.146720,0.401938
63,0.151687, 0.169855,0.165274, 0.306953,0.152358, 0.174469,0.129609, 0.153973,0.152358, 0.174469,0.085619, 0.183377,0.326193
64,0.186761, 0.258449,0.198607, 0.243675,0.106063, 0.264450,0.132225, 0.220970,0.080249, 0.099303,0.086150, 0.123099,0.419891
65,0.210557, 0.252254,0.153285, 0.272669,0.151965, 0.306569,0.106609, 0.106609,0.106609, 0.106609,0.072393, 0.153872,0.397164
66,0.136574, 0.272556,0.129386, 0.228133,0.186458, 0.273148,0.116241, 0.208803,0.103629, 0.119415,0.096269, 0.129386,0.462885
67,0.154902, 0.214936,0.194438, 0.207914,0.166068, 0.194438,0.107468, 0.223700,0.092104, 0.180256,0.090128, 0.173649,0.389786
68,0.141354, 0.262100,0.218713, 0.284313,0.142157, 0.142157,0.142157, 0.142157,0.142157, 0.142157,0.087367, 0.153213,0.252192
69,0.211183, 0.375721,0.182534, 0.307202,0.123609, 0.174331,0.087166, 0.124015,0.093484, 0.141618,0.069020, 0.110118,0.466009
70,0.223203, 0.302610,0.145198, 0.257754,0.127206, 0.183806,0.098602, 0.224874,0.088253, 0.164629,0.079379, 0.104486,0.476317
71,0.132847, 0.230095,0.161618, 0.251890,0.115859, 0.272433,0.126683, 0.196736,0.095079, 0.164367,0.115048, 0.137345,0.505733
72,0.182843, 0.365740,0.157235, 0.246185,0.120731, 0.125721,0.107963, 0.182843,0.119312, 0.159760,0.107653, 0.124014,0.408525
73,0.151322, 0.288393,0.175924, 0.268349,0.134174, 0.189182,0.125950, 0.151322,0.086713, 0.161314,0.080657, 0.186700,0.490520
74,0.145378, 0.257933,0.237411, 0.266656,0.130784, 0.232002,0.109957, 0.145378,0.103762, 0.118705,0.118705, 0.133328,0.308005
75,0.258765, 0.262380,0.122246, 0.193831,0.171808, 0.273689,0.094039, 0.155976,0.109799, 0.171808,0.074123, 0.111535,0.338439
76,0.198339, 0.285263,0.163623, 0.237734,0.116691, 0.207701,0.142536, 0.173605,0.118455, 0.165137,0.074224, 0.116691,0.372264
77,0.143864, 0.269209,0.161882, 0.295642,0.121934, 0.209681,0.136759, 0.145611,0.097599, 0.161882,0.104250, 0.151687,0.467425
78,0.195125, 0.357238,0.157878, 0.197175,0.144971, 0.165052,0.144971, 0.165052,0.117029, 0.177983,0.077914, 0.099613,0.324225
79,0.202672, 0.220731,0.202672, 0.220731,0.131207, 0.226272,0.189600, 0.205165,0.095565, 0.131207,0.070337, 0.103841,0.215896
80,0.165879, 0.288088,0.105660, 0.264006,0.136382, 0.236074,0.133359, 0.145315,0.119419, 0.165879,0.088002, 0.151936,0.502597
81,0.169942, 0.280916,0.221401, 0.237029,0.140458, 0.253109,0.092193, 0.163810,0.076068, 0.183145,0.075929, 0.106000,0.448017
82,0.188205, 0.299153,0.123004, 0.195246,0.111339, 0.226835,0.118249, 0.131879,0.113417, 0.255470,0.099718, 0.137486,0.492136
83,0.205802, 0.332302,0.166151, 0.231547,0.103507, 0.117490,0.108059, 0.207015,0.106793, 0.214755,0.098123, 0.108456,0.423130
84,0.155115, 0.211319,0.132409, 0.195827,0.153935, 0.264818,0.154932, 0.163835,0.105153, 0.193883,0.094720, 0.174054,0.407471
85,0.181219, 0.207387,0.168914, 0.320946,0.160473, 0.189433,0.130719, 0.181219,0.083004, 0.136367,0.065668, 0.174651,0.420006
86,0.196614, 0.311554,0.143174, 0.291946,0.121464, 0.199006,0.117417, 0.163124,0.096641, 0.136638,0.081562, 0.140860,0.486256
87,0.209952, 0.267778,0.149878, 0.252206,0.149878, 0.252206,0.104759, 0.149878,0.104759, 0.149878,0.089259, 0.119568,0.383029
88,0.167156, 0.187742,0.187546, 0.323306,0.153143, 0.206417,0.103209, 0.180761,0.146115, 0.167156,0.083578, 0.093871,0.318506
89,0.143808, 0.290623,0.191266, 0.199072,0.189019, 0.252985,0.126492, 0.192982,0.086485, 0.143808,0.087228, 0.096233,0.351403
90,0.152477, 0.277690,0.158295, 0.160475,0.135128, 0.237362,0.118681, 0.170404,0.136120, 0.190296,0.095148, 0.167924,0.408301
91,0.140803, 0.233209,0.115376, 0.234083,0.109396, 0.272844,0.152147, 0.166232,0.135808, 0.152147,0.135808, 0.152147,0.421325
92,0.156142, 0.207292,0.148680, 0.226629,0.196633, 0.208969,0.113314, 0.220325,0.103266, 0.156544,0.104485, 0.157721,0.354959
93,0.277977, 0.277977,0.130780, 0.224602,0.138989, 0.138989,0.131185, 0.187511,0.074867, 0.164868,0.093756, 0.158498,0.304891
94,0.144072, 0.274960,0.137480, 0.187348,0.164561, 0.240625,0.118651, 0.173741,0.151797, 0.168409,0.084125, 0.154232,0.398629
95,0.170125, 0.237056,0.147395, 0.211933,0.211933, 0.237692,0.092657, 0.170125,0.107118, 0.189154,0.105966, 0.118846,0.329612
96,0.201476, 0.331845,0.162300, 0.283553,0.137318, 0.214389,0.096764, 0.119278,0.113906, 0.159662,0.078744, 0.100765,0.418984
97,0.140694, 0.221597,0.157387, 0.281389,0.169352, 0.232420,0.116210, 0.202274,0.101766, 0.189902,0.085243, 0.101766,0.458695
98,0.237289, 0.298168,0.154972, 0.248476,0.119329, 0.203626,0.099872, 0.155369,0.099389, 0.134811,0.120864, 0.127837,0.336572
99,0.179693, 0.269844,0.141933, 0.276379,0.134922, 0.149300,0.129336, 0.159050,0.138190, 0.186182,0.079525, 0.155646,0.392803
100,0.199790, 0.286624,0.149475, 0.209094,0.136546, 0.228245,0.143312, 0.175909,0.105244, 0.149475,0.079741, 0.136546,0.371785
101,0.177743, 0.286919,0.145350, 0.224540,0.143460, 0.145963,0.143460, 0.145963,0.145963, 0.181499,0.112270, 0.146870,0.263509
102,0.133944, 0.315293,0.151231, 0.163545,0.163545, 0.264259,0.105098, 0.164213,0.146843, 0.168035,0.077153, 0.146843,0.444373
103,0.187018, 0.205027,0.196734, 0.255005,0.123286, 0.251268,0.095911, 0.158506,0.124324, 0.197325,0.079253, 0.126343,0.386949
104,0.146303, 0.274745,0.144223, 0.229926,0.154295, 0.171686,0.137372, 0.154295,0.114963, 0.180525,0.137372, 0.154295,0.330943
105,0.188221, 0.244438,0.143255, 0.270579,0.130661, 0.192707,0.148342, 0.208261,0.104902, 0.148342,0.073615, 0.146678,0.422008
106,0.220495, 0.308022,0.122702, 0.220495,0.140700, 0.263561,0.131781, 0.141429,0.108498, 0.169393,0.064426, 0.108498,0.422796
107,0.104547, 0.270742,0.140859, 0.229476,0.121830, 0.213197,0.094840, 0.241642,0.113215, 0.212475,0.099417, 0.157760,0.650584
108,0.146798, 0.253527,0.176941, 0.280373,0.128844, 0.262722,0.105664, 0.146798,0.109308, 0.179094,0.086967, 0.122964,0.490956
109,0.152443, 0.235651,0.168945, 0.232497,0.219152, 0.224146,0.105759, 0.188830,0.092343, 0.168945,0.078550, 0.132738,0.365614
110,0.147932, 0.295453,0.158209, 0.307604,0.118310, 0.202021,0.101011, 0.186553,0.096325, 0.170072,0.101011, 0.115500,0.554405
111,0.246826, 0.252151,0.152567, 0.259325,0.118192, 0.208739,0.124280, 0.158477,0.103789, 0.152567,0.098807, 0.124280,0.311078
112,0.179871, 0.223665,0.179115, 0.276708,0.176788, 0.179871,0.109521, 0.176788,0.138354, 0.180990,0.088394, 0.089935,0.255915
113,0.194173, 0.292925,0.150198, 0.262607,0.117549, 0.210683,0.097642, 0.170764,0.123412, 0.124929,0.103445, 0.151673,0.427162
114,0.116390, 0.203446,0.206607, 0.248688,0.184095, 0.220002,0.110001, 0.188779,0.101723, 0.124037,0.089625, 0.206607,0.383118
115,0.218127, 0.220457,0.138153, 0.227402,0.158931, 0.297235,0.096875, 0.158931,0.096875, 0.158931,0.079466, 0.148617,0.423148
116,0.164793, 0.245234,0.169726, 0.191939,0.176181, 0.233023,0.116512, 0.180384,0.086017, 0.177649,0.093749, 0.164793,0.386044
117,0.146303, 0.274745,0.144223, 0.229926,0.154295, 0.171686,0.114963, 0.180525,0.137372, 0.154295,0.137372, 0.154295,0.330943
118,0.205205, 0.309114,0.129626, 0.229228,0.129224, 0.260951,0.111312, 0.138103,0.103038, 0.161328,0.084201, 0.138669,0.474787
119,0.157843, 0.260288,0.176027, 0.231042,0.125282, 0.206588,0.110890, 0.145548,0.099435, 0.163968,0.139713, 0.183377,0.381622
120,0.181238, 0.226808,0.181238, 0.226808,0.113404, 0.218676,0.132417, 0.228465,0.082373, 0.181238,0.094916, 0.132417,0.428825
121,0.169891, 0.187787,0.183371, 0.269227,0.132757, 0.193847,0.154223, 0.208613,0.093641, 0.172612,0.079810, 0.154223,0.372616
122,0.223030, 0.223309,0.150324, 0.255424,0.111655, 0.223285,0.111420, 0.223030,0.111515, 0.111655,0.105030, 0.150324,0.374053
123,0.192974, 0.213890,0.144187, 0.224620,0.171063, 0.192974,0.171063, 0.192974,0.091704, 0.171063,0.089301, 0.144187,0.279417
124,0.134121, 0.317612,0.152947, 0.287926,0.164485, 0.177402,0.105871, 0.228323,0.085832, 0.166287,0.088673, 0.090522,0.536143
125,0.164946, 0.327351,0.156680, 0.201357,0.177795, 0.219876,0.104627, 0.177795,0.096263, 0.164946,0.099510, 0.108853,0.400359
126,0.145378, 0.257933,0.130784, 0.232002,0.237411, 0.266656,0.118705, 0.133328,0.103762, 0.118705,0.109957, 0.145378,0.308005
127,0.125128, 0.229245,0.254795, 0.273354,0.144068, 0.257692,0.118213, 0.128504,0.108912, 0.144041,0.070734, 0.145313,0.356299
128,0.172150, 0.282424,0.141212, 0.257019,0.192349, 0.201535,0.099203, 0.186825,0.077991, 0.192349,0.096175, 0.100768,0.441840
129,0.165075, 0.320322,0.118969, 0.204466,0.160161, 0.281877,0.098395, 0.193232,0.089567, 0.160099,0.078235, 0.129602,0.579196
130,0.245462, 0.308478,0.126351, 0.243870,0.118918, 0.243049,0.121524, 0.126351,0.121524, 0.126351,0.095390, 0.122731,0.341660
131,0.203568, 0.256481,0.161577, 0.203568,0.161577, 0.203568,0.128241, 0.161577,0.101784, 0.128241,0.128241, 0.161577,0.230024
132,0.168944, 0.232496,0.219152, 0.224147,0.152441, 0.235650,0.105760, 0.188833,0.092345, 0.168944,0.078550, 0.132738,0.365616
133,0.186840, 0.313591,0.118178, 0.239075,0.098129, 0.236356,0.156795, 0.240513,0.100944, 0.117635,0.091000, 0.100944,0.496226
134,0.164225, 0.232815,0.137196, 0.216459,0.131291, 0.291737,0.143117, 0.175283,0.116407, 0.168796,0.072153, 0.150522,0.471222
135,0.195036, 0.311017,0.143334, 0.288332,0.144166, 0.207577,0.126540, 0.184069,0.091724, 0.126540,0.084147, 0.097518,0.430105
136,0.209602, 0.254818,0.200772, 0.270411,0.128435, 0.228605,0.113040, 0.201365,0.083593, 0.137087,0.066997, 0.105275,0.395121
137,0.171006, 0.214048,0.170496, 0.265194,0.132597, 0.184741,0.135602, 0.229816,0.110215, 0.179771,0.066258, 0.140259,0.427655
138,0.253801, 0.307593,0.149101, 0.281762,0.132506, 0.178168,0.102531, 0.160236,0.093325, 0.138138,0.089084, 0.113755,0.359305
139,0.132740, 0.235473,0.147564, 0.261814,0.210634, 0.240979,0.120489, 0.135325,0.120489, 0.135325,0.111602, 0.147564,0.312960
140,0.220320, 0.280942,0.135230, 0.229872,0.104766, 0.185022,0.175158, 0.220320,0.109390, 0.111754,0.091996, 0.135230,0.326280
