é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
117,0.864743,0.859554,0.543469,0.802844,0.588929,0.743728,0.733878, 
118,0.660185,0.698371,0.520141,0.274453,0.764954,0.920462,0.639761, 
119,0.812748,0.379718,0.748737,0.831105,0.924637,0.711135,0.734680, 
120,0.060640,0.832815,0.772457,0.444439,0.843475,0.853941,0.634628, 
121,0.435804,0.539257,0.691814,0.603534,0.888627,0.790467,0.658251, 
122,0.264787,0.897166,0.659162,0.644617,0.446316,0.714342,0.604398, 
123,0.393439,0.793394,0.778939,0.000000,0.925157,0.649997,0.590155, 
124,0.521778,0.627261,0.000219,0.611929,0.862369,0.531819,0.525896, 
125,0.849976,0.610367,0.408296,0.634157,0.891044,0.555056,0.658149, 
126,0.906050,0.604094,0.000000,0.872041,0.364683,0.690162,0.572838, 
127,0.574170,0.260464,0.759443,0.159792,0.307180,0.852717,0.485628, 
128,0.848114,0.842166,0.000000,0.762645,0.787480,0.466127,0.617755, 
129,0.921728,0.798892,0.571436,0.754686,0.960606,0.661288,0.778106, 
130,0.875877,0.825313,0.000000,0.629884,0.208146,0.850723,0.564991, 
131,0.548339,0.655304,0.755735,0.734679,0.719174,0.398514,0.635291, 
132,0.464629,0.520075,0.622804,0.892958,0.960375,0.657723,0.686427, 
133,0.744108,0.076803,0.499390,0.496315,0.245264,0.482824,0.424117, 
134,0.243163,0.894003,0.517123,0.494252,0.836461,0.655948,0.606825, 
135,0.716365,0.707802,0.764770,0.758533,0.664314,0.232976,0.640793, 
136,0.774914,0.496560,0.737430,0.502516,0.615838,0.340128,0.577898, 
137,0.441556,0.757042,0.772872,0.710781,0.909471,0.711870,0.717265, 
138,0.457260,0.652472,0.729800,0.700998,0.699422,0.082206,0.553693, 
139,0.574501,0.523201,0.000000,0.150219,0.768527,0.659196,0.445941, 
140,0.391085,0.840993,0.724396,0.229054,0.181646,0.640306,0.501247, 
141,0.756043,0.299281,0.739572,0.730263,0.674136,0.440473,0.606628, 
142,0.858356,0.056911,0.733906,0.093085,0.796291,0.390619,0.488195, 
143,0.091392,0.365740,0.384910,0.893071,0.344183,0.593428,0.445454, 
144,0.858946,0.889500,0.774918,0.853508,0.867201,0.715820,0.826649, 
145,0.693313,0.854504,0.738770,0.737790,0.197814,0.902545,0.687456, 
146,0.942933,0.666992,0.290232,0.953491,0.860342,0.635835,0.724971, 
147,0.704619,0.131038,0.703396,0.839737,0.664629,0.720830,0.627375, 
148,0.710728,0.105755,0.503418,0.613401,0.226595,0.507119,0.444503, 
149,0.622366,0.443915,0.000000,0.648466,0.427918,0.614208,0.459479, 
150,0.882846,0.305224,0.881221,0.597026,0.746126,0.459126,0.645261, 
151,0.741017,0.636224,0.344858,0.650969,0.860964,0.339790,0.595637, 
152,0.715001,0.661616,0.217685,0.640911,0.860497,0.428353,0.587344, 
153,0.661368,0.215612,0.544484,0.630890,0.398179,0.710883,0.526903, 
154,0.934866,0.951825,0.951969,0.813174,0.871556,0.952633,0.912670, 
155,0.816838,0.798788,0.634612,0.466976,0.839741,0.584704,0.690277, 
156,0.891726,0.850758,0.000000,0.209646,0.675785,0.826800,0.575786, 
157,0.078488,0.614168,0.602615,0.736413,0.665220,0.332100,0.504834, 
158,0.963368,0.151600,0.160767,0.672314,0.834354,0.319644,0.517008, 
159,0.025265,0.505058,0.807624,0.793049,0.711548,0.483785,0.554388, 
160,0.542245,0.331837,0.516720,0.922101,0.654043,0.819269,0.631036, 
161,0.129758,0.807881,0.612281,0.838400,0.092633,0.477439,0.493065, 
162,0.858760,0.607243,0.714136,0.848175,0.750844,0.763352,0.757085, 
163,0.612863,0.757045,0.338709,0.586400,0.759674,0.514021,0.594785, 
164,0.862058,0.307102,0.761519,0.318810,0.771705,0.960406,0.663600, 
165,0.000000,0.165049,0.806802,0.827487,0.664800,0.652742,0.519480, 
166,0.000000,0.686691,0.033121,0.439138,0.840682,0.673753,0.445564, 
167,0.793894,0.864172,0.000000,0.742615,0.063329,0.810402,0.545735, 
168,0.916294,0.606269,0.000000,0.677124,0.748811,0.764859,0.618893, 
169,0.738744,0.814416,0.678376,0.791585,0.566472,0.569458,0.693175, 
170,0.669545,0.283757,0.933901,0.339073,0.311634,0.603729,0.523607, 
171,0.279179,0.851485,0.503359,0.156714,0.480589,0.687715,0.493174, 
172,0.940559,0.679235,0.405604,0.847990,0.313226,0.913417,0.683339, 
173,0.647020,0.763443,0.539795,0.805334,0.606912,0.024175,0.564446, 
174,0.912141,0.654778,0.860823,0.700421,0.931587,0.926677,0.831071, 
175,0.524780,0.753909,0.272636,0.192597,0.749260,0.696673,0.531642, 
176,0.848287,0.801862,0.909574,0.665116,0.700385,0.770406,0.782605, 
177,0.175787,0.237743,0.761005,0.524781,0.226892,0.731795,0.443001, 
178,0.712236,0.808050,0.777945,0.509064,0.844009,0.670454,0.720293, 
179,0.401638,0.352873,0.000000,0.782037,0.418076,0.362422,0.386174, 
180,0.753579,0.139123,0.437751,0.476154,0.945231,0.811465,0.593884, 
181,0.697083,0.857636,0.728198,0.775555,0.646891,0.521238,0.704434, 
182,0.795238,0.813633,0.797242,0.050648,0.520966,0.778793,0.626087, 
183,0.614413,0.372876,0.561208,0.041204,0.239192,0.742533,0.428571, 
184,0.827550,0.000000,0.536977,0.569174,0.739376,0.758345,0.571904, 
185,0.830003,0.728941,0.528643,0.630429,0.874692,0.919697,0.752067, 
186,0.736133,0.519909,0.323046,0.682951,0.570272,0.865725,0.616339, 
187,0.887276,0.675462,0.561496,0.682435,0.113869,0.713285,0.605637, 
188,0.000000,0.618521,0.704980,0.526502,0.511466,0.620131,0.496933, 
189,0.940759,0.668077,0.620220,0.652432,0.522534,0.548844,0.658811, 
190,0.675794,0.866098,0.660245,0.791565,0.942564,0.120131,0.676066, 
191,0.574623,0.881954,0.822795,0.781417,0.816804,0.473503,0.725183, 
192,0.887706,0.763760,0.737908,0.774363,0.542784,0.693119,0.733273, 
193,0.548892,0.000000,0.000000,0.578882,0.525907,0.696053,0.391622, 
194,0.836094,0.846636,0.433437,0.647951,0.921324,0.527292,0.702122, 
195,0.182952,0.420995,0.557674,0.468767,0.195253,0.807668,0.438885, 
196,0.896808,0.377368,0.485830,0.367358,0.873020,0.939619,0.656667, 
197,0.814423,0.721442,0.592377,0.569205,0.637591,0.626730,0.660295, 
198,0.813880,0.740415,0.789804,0.750984,0.732621,0.725654,0.758893, 
199,0.704648,0.379422,0.669069,0.739084,0.594117,0.590347,0.612781, 
200,0.771118,0.626267,0.437140,0.801271,0.681868,0.477576,0.632540, 
201,0.647127,0.015976,0.712501,0.609593,0.480876,0.699669,0.527624, 
202,0.882039,0.851284,0.733362,0.589615,0.928899,0.695181,0.780063, 
203,0.343014,0.650863,0.834683,0.591630,0.782522,0.812097,0.669135, 
204,0.745359,0.725346,0.831778,0.705921,0.953341,0.483952,0.740949, 
205,0.603328,0.439573,0.416586,0.767995,0.851832,0.692128,0.628574, 
206,0.329817,0.513526,0.825523,0.581222,0.929171,0.761918,0.656863, 
207,0.535654,0.309602,0.096784,0.766060,0.732429,0.751016,0.531924, 
208,0.752222,0.774448,0.694664,0.277865,0.839075,0.586647,0.654154, 
209,0.712491,0.730550,0.545771,0.615769,0.314837,0.869307,0.631454, 
210,0.856713,0.851965,0.534216,0.741228,0.847133,0.403975,0.705872, 
211,0.765825,0.243051,0.433271,0.486444,0.630070,0.834328,0.565498, 
212,0.865369,0.850178,0.889040,0.709805,0.772915,0.738784,0.804348, 
213,0.783104,0.656432,0.747498,0.646809,0.698476,0.824198,0.726086, 
214,0.664424,0.780432,0.777231,0.482172,0.176391,0.772687,0.608890, 
215,0.774652,0.776583,0.132070,0.716378,0.370791,0.646410,0.569481, 
216,0.321350,0.657844,0.207017,0.478323,0.912419,0.646277,0.537205, 
217,0.064507,0.698846,0.892179,0.742608,0.397524,0.655700,0.575227, 
218,0.811369,0.394311,0.669029,0.558996,0.598039,0.565017,0.599460, 
219,0.502426,0.000000,0.562495,0.603529,0.802166,0.579246,0.508310, 
220,0.541015,0.505497,0.832181,0.799310,0.822657,0.620407,0.686844, 
221,0.675232,0.713465,0.356623,0.511300,0.697666,0.796661,0.625158, 
222,0.278295,0.740667,0.589318,0.818443,0.875512,0.678439,0.663446, 
223,0.833832,0.704335,0.602661,0.377885,0.885941,0.750014,0.692445, 
224,0.456218,0.845069,0.110523,0.545739,0.532874,0.602289,0.515452, 
225,0.533387,0.519124,0.565839,0.591750,0.814069,0.796969,0.636857, 
226,0.817132,0.740235,0.792336,0.704975,0.634620,0.818641,0.751323, 
227,0.541009,0.797397,0.478013,0.611960,0.814509,0.675888,0.653130, 
228,0.637877,0.689707,0.814135,0.000000,0.566055,0.947740,0.609252, 
229,0.703763,0.329399,0.000000,0.735959,0.940376,0.924622,0.605686, 
230,0.460201,0.838019,0.429535,0.571379,0.449837,0.537017,0.547665, 
231,0.123231,0.417720,0.482101,0.666997,0.265265,0.741151,0.449411, 
232,0.524805,0.054338,0.088952,0.851825,0.810891,0.654231,0.497507, 
233,0.385778,0.550339,0.706768,0.884621,0.870726,0.540536,0.656461, 
234,0.791054,0.826529,0.810806,0.870666,0.000000,0.599969,0.649837, 
235,0.764522,0.613037,0.796765,0.820256,0.652155,0.591760,0.706416, 
236,0.806946,0.275689,0.809058,0.827356,0.733005,0.573925,0.670997, 
237,0.784602,0.974236,0.801036,0.740595,0.948981,0.562979,0.802071, 
238,0.924102,0.478010,0.928554,0.754171,0.607476,0.854414,0.757788, 
239,0.348894,0.233155,0.753229,0.321038,0.611422,0.404465,0.445367, 
240,0.704334,0.840120,0.707274,0.672989,0.738704,0.659108,0.720421, 
241,0.731402,0.337629,0.366532,0.256519,0.714942,0.873773,0.546799, 
242,0.985432,0.869292,0.579796,0.928699,0.528670,0.656192,0.758013, 
243,0.887805,0.000000,0.033647,0.655021,0.650747,0.676395,0.483936, 
244,0.082399,0.113489,0.557159,0.648815,0.825733,0.117578,0.390862, 
245,0.794744,0.709913,0.508980,0.737601,0.306344,0.982892,0.673412, 
246,0.635506,0.220875,0.701516,0.378897,0.614451,0.798474,0.558286, 
247,0.953617,0.748096,0.000000,0.258037,0.775626,0.786974,0.587058, 
248,0.811674,0.533360,0.646348,0.845682,0.749522,0.580519,0.694518, 
249,0.779578,0.000000,0.583161,0.311755,0.755036,0.443705,0.478872, 
250,0.716598,0.552093,0.815625,0.700161,0.771359,0.623294,0.696522, 
251,0.178981,0.366718,0.261310,0.476540,0.456962,0.669377,0.401648, 
252,0.544651,0.807079,0.559163,0.863582,0.647444,0.433260,0.642530, 
253,0.282857,0.730542,0.000000,0.555361,0.532612,0.676382,0.462959, 
254,0.737206,0.470073,0.698748,0.906314,0.566008,0.658429,0.672796, 
255,0.814054,0.855393,0.737255,0.901177,0.756791,0.682865,0.791256, 
256,0.434652,0.486256,0.063524,0.677618,0.633603,0.312184,0.434639, 
257,0.709598,0.029895,0.710559,0.660742,0.571897,0.752339,0.572505, 
258,0.766877,0.638226,0.675746,0.729681,0.796715,0.614017,0.703544, 
259,0.899224,0.831128,0.886653,0.598958,0.714388,0.628659,0.759835, 
260,0.757785,0.828241,0.822558,0.525672,0.829483,0.741080,0.750803, 
261,0.013919,0.276003,0.651476,0.689243,0.475736,0.523723,0.438350, 
262,0.513369,0.755876,0.742296,0.751799,0.655092,0.948692,0.727854, 
263,0.840474,0.926115,0.227529,0.045198,0.143537,0.657081,0.473323, 
264,0.774641,0.524663,0.000000,0.638806,0.866535,0.757623,0.593711, 
