é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.613795,0.066134,0.458982,0.540769,0.792850,0.341558,0.469015, 
82,0.637932,0.343255,0.516755,0.124053,0.351220,0.478478,0.408616, 
83,0.391679,0.389950,0.000000,0.639012,0.605670,0.367193,0.398917, 
84,0.612147,0.796721,0.379074,0.665249,0.541627,0.777099,0.628653, 
85,0.184883,0.530792,0.627071,0.629625,0.418596,0.774327,0.527549, 
86,0.709672,0.524849,0.556402,0.396028,0.243157,0.375686,0.467632, 
87,0.484375,0.879857,0.678607,0.546053,0.384848,0.345565,0.553217, 
88,0.308446,0.248895,0.123472,0.123472,0.074083,0.215980,0.182391, 
89,0.832083,0.125417,0.175091,0.569907,0.628144,0.348322,0.446494, 
90,0.778111,0.092837,0.404475,0.321277,0.448326,0.772108,0.469522, 
91,0.410217,0.641385,0.303754,0.025844,0.571228,0.472260,0.404115, 
92,0.182513,0.667825,0.205223,0.378073,0.582022,0.842333,0.476331, 
93,0.069062,0.552886,0.000000,0.517707,0.775300,0.580904,0.415976, 
94,0.745108,0.304922,0.355486,0.713055,0.064320,0.536114,0.453168, 
95,0.470826,0.671440,0.000000,0.720789,0.557705,0.197428,0.436365, 
96,0.292575,0.713692,0.391721,0.541751,0.941959,0.334900,0.536100, 
97,0.039655,0.735760,0.602916,0.426232,0.822305,0.679203,0.551012, 
98,0.264118,0.613424,0.438548,0.476202,0.721551,0.440351,0.492366, 
99,0.275914,0.741510,0.103607,0.773109,0.329996,0.635913,0.476675, 
100,0.562226,0.239294,0.398824,0.450485,0.577093,0.344000,0.428654, 
101,0.421344,0.664267,0.000000,0.795340,0.000000,0.475246,0.392699, 
102,0.659421,0.136725,0.329733,0.756233,0.039145,0.566295,0.414592, 
103,0.000000,0.000000,0.421547,0.662090,0.335917,0.607339,0.337815, 
104,0.372398,0.896243,0.538860,0.807602,0.849885,0.465023,0.655002, 
105,0.829110,0.533327,0.898114,0.345423,0.485117,0.596543,0.614605, 
106,0.454931,0.914660,0.581824,0.804866,0.717736,0.315247,0.631544, 
107,0.224821,0.626427,0.399317,0.462225,0.540380,0.582196,0.472561, 
108,0.559669,0.651857,0.296883,0.423789,0.843878,0.762085,0.589694, 
109,0.864734,0.834619,0.000000,0.493048,0.723515,0.683111,0.599838, 
110,0.649216,0.528067,0.522764,0.466719,0.816680,0.071976,0.509237, 
111,0.098936,0.693451,0.744983,0.386076,0.440298,0.430283,0.465671, 
112,0.455651,0.331950,0.820660,0.653488,0.336319,0.224995,0.470511, 
113,0.665892,0.551333,0.625969,0.703458,0.589799,0.693245,0.638283, 
114,0.170937,0.135367,0.498294,0.569718,0.312807,0.722052,0.401529, 
115,0.188155,0.794768,0.411845,0.508739,0.906765,0.619500,0.571629, 
116,0.642148,0.194487,0.243416,0.747754,0.967206,0.602174,0.566197, 
117,0.761716,0.753700,0.373125,0.670626,0.417363,0.592012,0.594757, 
118,0.492743,0.536537,0.351480,0.159053,0.619373,0.852644,0.501972, 
119,0.684562,0.234353,0.598385,0.711018,0.859837,0.551753,0.606651, 
120,0.031268,0.713525,0.629271,0.285710,0.729318,0.745111,0.522367, 
121,0.278612,0.369166,0.528834,0.432187,0.799576,0.653531,0.510318, 
122,0.152597,0.813509,0.491605,0.475598,0.287263,0.555623,0.462699, 
123,0.244896,0.657542,0.637920,0.000000,0.860737,0.481478,0.480429, 
124,0.352977,0.456941,0.000110,0.440849,0.758040,0.362230,0.395191, 
125,0.739095,0.439229,0.256515,0.464297,0.803498,0.384137,0.514462, 
126,0.828236,0.432762,0.000000,0.773114,0.223005,0.526907,0.464004, 
127,0.402691,0.149732,0.612179,0.086834,0.181461,0.743250,0.362691, 
128,0.736282,0.727363,0.000000,0.616350,0.649457,0.303889,0.505557, 
129,0.854820,0.665129,0.400008,0.606021,0.924197,0.493974,0.657358, 
130,0.779165,0.702581,0.000000,0.459731,0.116162,0.740224,0.466311, 
131,0.377732,0.487325,0.607374,0.580627,0.561492,0.248840,0.477232, 
132,0.302617,0.351420,0.452226,0.806617,0.923771,0.490005,0.554443, 
133,0.592493,0.039935,0.332791,0.330066,0.139772,0.318238,0.292216, 
134,0.138410,0.808322,0.348730,0.328244,0.718894,0.488038,0.471773, 
135,0.558075,0.547750,0.619132,0.610998,0.497357,0.131846,0.494193, 
136,0.632538,0.330282,0.584070,0.335573,0.444918,0.204912,0.422049, 
137,0.283331,0.609065,0.629821,0.551327,0.833972,0.552638,0.576692, 
138,0.296395,0.484200,0.574556,0.539644,0.537778,0.042865,0.412573, 
139,0.403018,0.354281,0.000000,0.081209,0.624071,0.491642,0.325703, 
140,0.243074,0.725614,0.567885,0.129340,0.099896,0.470919,0.372788, 
141,0.607773,0.175973,0.586763,0.575130,0.508451,0.282440,0.456088, 
142,0.751860,0.029289,0.579661,0.048815,0.661531,0.242713,0.385645, 
143,0.047884,0.223795,0.238321,0.806801,0.207863,0.421896,0.324427, 
144,0.752766,0.800991,0.632543,0.744451,0.765538,0.557414,0.708951, 
145,0.530588,0.745969,0.585754,0.584522,0.109763,0.822398,0.563166, 
146,0.892027,0.500366,0.169749,0.911116,0.754912,0.466099,0.615712, 
147,0.543948,0.070113,0.542491,0.723748,0.497711,0.563514,0.490254, 
148,0.551263,0.055830,0.336379,0.442378,0.127774,0.339691,0.308886, 
149,0.451765,0.285277,0.000000,0.479800,0.272198,0.443219,0.322043, 
150,0.790263,0.180097,0.787663,0.425543,0.595056,0.297965,0.512765, 
151,0.588584,0.466517,0.208355,0.482546,0.755871,0.204667,0.451090, 
152,0.556421,0.494339,0.122136,0.471573,0.755152,0.272550,0.445362, 
153,0.494063,0.120832,0.374083,0.460803,0.248579,0.551449,0.374968, 
154,0.877698,0.908078,0.908340,0.685166,0.772351,0.909551,0.843531, 
155,0.690386,0.664985,0.464785,0.304611,0.723753,0.413132,0.543609, 
156,0.804609,0.740277,0.000000,0.117097,0.510328,0.704739,0.479508, 
157,0.040847,0.443176,0.431245,0.582795,0.498374,0.199112,0.365925, 
158,0.929325,0.082017,0.087410,0.506381,0.715787,0.190224,0.418524, 
159,0.012794,0.337844,0.677323,0.657068,0.552251,0.319074,0.426059, 
