ó^Ç¶ÇΩèdóvìx,0.120000,0.240000,0.120000,0.220000,0.120000,0.200000,0.110000,0.170000,0.090000,0.170000,0.070000,0.170000,0.040000,0.160000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.052732, 0.261840,0.060732, 0.281168,0.041408, 0.273295,0.030366, 0.264298,0.030366, 0.230558,0.027606, 0.207042,0.021690, 0.216901,1.470200
37,0.090171, 0.240455,0.090171, 0.285540,0.090171, 0.240455,0.045085, 0.194214,0.045085, 0.210398,0.045085, 0.210398,0.030057, 0.182714,1.128350
38,0.040037, 0.200184,0.080074, 0.272978,0.080074, 0.277178,0.046196, 0.250230,0.040037, 0.253566,0.026691, 0.223062,0.015399, 0.194296,1.342986
39,0.051735, 0.258674,0.082776, 0.266065,0.051735, 0.206939,0.032675, 0.206939,0.032675, 0.228723,0.041388, 0.258674,0.032675, 0.248327,1.348685
40,0.041158, 0.192832,0.090155, 0.270465,0.045077, 0.225387,0.054877, 0.274385,0.052590, 0.254187,0.035060, 0.216372,0.013719, 0.233735,1.334726
41,0.042563, 0.198626,0.085125, 0.297939,0.072228, 0.259223,0.042563, 0.235513,0.050498, 0.236296,0.028375, 0.216312,0.018057, 0.216683,1.321183
42,0.059165, 0.201600,0.068040, 0.194400,0.118330, 0.295825,0.059165, 0.226799,0.059165, 0.238139,0.061854, 0.226799,0.020618, 0.170100,1.107325
43,0.072076, 0.228053,0.081086, 0.223951,0.072076, 0.240254,0.072076, 0.277043,0.024025, 0.184286,0.072076, 0.277043,0.020271, 0.155684,1.172626
44,0.078601, 0.255452,0.078601, 0.291945,0.078601, 0.247030,0.044915, 0.209601,0.039300, 0.217663,0.044915, 0.217663,0.019650, 0.176065,1.230838
45,0.042001, 0.231008,0.052502, 0.241508,0.052502, 0.245008,0.042001, 0.271394,0.042001, 0.235208,0.042001, 0.262509,0.016801, 0.223556,1.420381
46,0.058163, 0.232651,0.085305, 0.277243,0.049215, 0.271426,0.049215, 0.237637,0.031465, 0.224488,0.031465, 0.230744,0.032810, 0.188174,1.324725
47,0.085968, 0.236411,0.046054, 0.186115,0.085968, 0.245622,0.046054, 0.214919,0.085968, 0.291676,0.030703, 0.186640,0.042984, 0.214919,1.152605
48,0.094390, 0.314633,0.064583, 0.212086,0.047195, 0.249959,0.047195, 0.264292,0.032291, 0.204512,0.034085, 0.238597,0.015732, 0.180451,1.329059
49,0.083817, 0.269412,0.052386, 0.215530,0.083817, 0.272406,0.052386, 0.253198,0.041909, 0.228592,0.027332, 0.179608,0.020954, 0.218653,1.274799
50,0.097525, 0.268195,0.097525, 0.268195,0.048763, 0.184892,0.048763, 0.184892,0.097525, 0.268195,0.048763, 0.184892,0.024381, 0.177496,1.073510
51,0.043310, 0.226776,0.043310, 0.215828,0.086620, 0.256972,0.086620, 0.300282,0.043310, 0.231468,0.028873, 0.204387,0.017324, 0.214920,1.301266
52,0.062598, 0.250392,0.034429, 0.229526,0.044424, 0.292646,0.031299, 0.268874,0.037559, 0.231363,0.018779, 0.241003,0.017214, 0.239892,1.507393
53,0.044518, 0.189639,0.089036, 0.264140,0.089036, 0.289367,0.044518, 0.236516,0.051938, 0.256225,0.029679, 0.209937,0.017807, 0.187645,1.266938
54,0.073719, 0.258018,0.073719, 0.258018,0.102073, 0.255183,0.036860, 0.168205,0.036860, 0.216645,0.036860, 0.212813,0.036860, 0.234168,1.206098
55,0.055816, 0.251171,0.092385, 0.263132,0.055816, 0.251171,0.070504, 0.248070,0.035252, 0.211513,0.037211, 0.196997,0.023096, 0.207866,1.259841
56,0.101904, 0.313732,0.050952, 0.224909,0.041638, 0.218600,0.062965, 0.268913,0.033968, 0.229284,0.020988, 0.211769,0.015741, 0.204636,1.343687
