ó^Ç¶ÇΩèdóvìx,0.210000,0.250000,0.170000,0.230000,0.140000,0.220000,0.100000,0.200000,0.070000,0.190000,0.040000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],ãÊä‘ïùÇÃëçòa
42,0.192308, 0.192308,0.192308, 0.192308,0.192308, 0.192308,0.096154, 0.192308,0.163462, 0.192308,0.038462, 0.163462,0.250000
43,0.270270, 0.270270,0.207207, 0.270270,0.135135, 0.135135,0.135135, 0.135135,0.045045, 0.135135,0.054054, 0.207207,0.306306
44,0.153846, 0.307692,0.307692, 0.307692,0.153846, 0.153846,0.153846, 0.153846,0.038462, 0.153846,0.038462, 0.076923,0.307692
45,0.220183, 0.220183,0.220183, 0.220183,0.110092, 0.220183,0.110092, 0.110092,0.055046, 0.220183,0.073394, 0.220183,0.422018
46,0.263736, 0.263736,0.263736, 0.263736,0.131868, 0.263736,0.131868, 0.131868,0.043956, 0.087912,0.021978, 0.131868,0.285714
47,0.205128, 0.205128,0.205128, 0.205128,0.205128, 0.205128,0.102564, 0.205128,0.102564, 0.205128,0.051282, 0.102564,0.256410
48,0.129032, 0.258065,0.258065, 0.258065,0.129032, 0.129032,0.129032, 0.258065,0.129032, 0.129032,0.064516, 0.129032,0.322581
49,0.166667, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.083333, 0.166667,0.166667, 0.166667,0.083333, 0.166667,0.333333
50,0.196078, 0.196078,0.196078, 0.196078,0.196078, 0.196078,0.098039, 0.196078,0.098039, 0.196078,0.039216, 0.196078,0.352941
51,0.222222, 0.222222,0.222222, 0.222222,0.222222, 0.222222,0.111111, 0.222222,0.074074, 0.111111,0.037037, 0.111111,0.222222
52,0.242424, 0.242424,0.242424, 0.242424,0.060606, 0.242424,0.060606, 0.121212,0.121212, 0.121212,0.060606, 0.242424,0.424242
53,0.206897, 0.206897,0.206897, 0.206897,0.103448, 0.206897,0.103448, 0.206897,0.068966, 0.206897,0.068966, 0.206897,0.482759
54,0.237624, 0.237624,0.237624, 0.237624,0.118812, 0.237624,0.118812, 0.118812,0.059406, 0.237624,0.039604, 0.118812,0.376238
55,0.241449, 0.241449,0.241449, 0.241449,0.241449, 0.241449,0.080483, 0.120724,0.060362, 0.120724,0.048290, 0.120724,0.173038
56,0.250000, 0.250000,0.250000, 0.250000,0.175000, 0.250000,0.125000, 0.125000,0.041667, 0.175000,0.025000, 0.083333,0.266667
57,0.285714, 0.285714,0.190476, 0.285714,0.095238, 0.190476,0.142857, 0.190476,0.095238, 0.095238,0.047619, 0.095238,0.285714
58,0.206897, 0.206897,0.206897, 0.206897,0.103448, 0.206897,0.206897, 0.206897,0.068966, 0.103448,0.068966, 0.206897,0.275862
59,0.205128, 0.205128,0.205128, 0.205128,0.205128, 0.205128,0.102564, 0.205128,0.102564, 0.205128,0.051282, 0.102564,0.256410
60,0.251572, 0.251572,0.251572, 0.251572,0.125786, 0.251572,0.125786, 0.125786,0.062893, 0.125786,0.050314, 0.125786,0.264151
61,0.175439, 0.315789,0.157895, 0.175439,0.157895, 0.157895,0.157895, 0.175439,0.157895, 0.157895,0.052632, 0.157895,0.280702
62,0.248963, 0.248963,0.165975, 0.248963,0.124481, 0.124481,0.124481, 0.248963,0.082988, 0.165975,0.049793, 0.165975,0.406639
63,0.167832, 0.167832,0.167832, 0.335664,0.167832, 0.167832,0.167832, 0.167832,0.111888, 0.167832,0.041958, 0.167832,0.349650
64,0.236686, 0.236686,0.236686, 0.236686,0.118343, 0.236686,0.118343, 0.236686,0.059172, 0.118343,0.047337, 0.118343,0.366864
65,0.238095, 0.238095,0.238095, 0.238095,0.162698, 0.238095,0.119048, 0.119048,0.079365, 0.119048,0.047619, 0.162698,0.230159
66,0.212766, 0.212766,0.198582, 0.212766,0.212766, 0.212766,0.106383, 0.212766,0.070922, 0.106383,0.042553, 0.198582,0.312057
67,0.198347, 0.198347,0.198347, 0.198347,0.198347, 0.198347,0.099174, 0.198347,0.066116, 0.198347,0.049587, 0.198347,0.380165
68,0.143885, 0.287770,0.287770, 0.287770,0.143885, 0.143885,0.143885, 0.143885,0.071942, 0.143885,0.057554, 0.143885,0.302158
69,0.230769, 0.230769,0.230769, 0.230769,0.188462, 0.230769,0.115385, 0.115385,0.076923, 0.188462,0.046154, 0.115385,0.223077
70,0.229885, 0.229885,0.229885, 0.229885,0.114943, 0.229885,0.038314, 0.229885,0.114943, 0.229885,0.045977, 0.076628,0.452107
71,0.216216, 0.216216,0.216216, 0.216216,0.108108, 0.216216,0.108108, 0.216216,0.108108, 0.216216,0.054054, 0.108108,0.378378
72,0.237624, 0.237624,0.237624, 0.237624,0.118812, 0.118812,0.118812, 0.237624,0.059406, 0.237624,0.039604, 0.118812,0.376238
73,0.235294, 0.235294,0.235294, 0.235294,0.117647, 0.156863,0.078431, 0.235294,0.078431, 0.117647,0.039216, 0.235294,0.431373
74,0.151899, 0.303797,0.303797, 0.303797,0.151899, 0.151899,0.075949, 0.151899,0.050633, 0.101266,0.101266, 0.151899,0.329114
75,0.230769, 0.230769,0.192308, 0.230769,0.230769, 0.230769,0.115385, 0.115385,0.115385, 0.192308,0.038462, 0.076923,0.153846
76,0.231884, 0.231884,0.231884, 0.231884,0.115942, 0.231884,0.115942, 0.231884,0.115942, 0.115942,0.028986, 0.115942,0.318841
77,0.216667, 0.250000,0.250000, 0.250000,0.125000, 0.166667,0.108333, 0.125000,0.083333, 0.125000,0.083333, 0.216667,0.266667
78,0.241611, 0.322148,0.161074, 0.241611,0.161074, 0.161074,0.161074, 0.161074,0.107383, 0.161074,0.040268, 0.080537,0.255033
79,0.210526, 0.210526,0.210526, 0.210526,0.163158, 0.210526,0.210526, 0.210526,0.052632, 0.163158,0.042105, 0.105263,0.221053
80,0.189474, 0.350877,0.175439, 0.175439,0.175439, 0.189474,0.175439, 0.175439,0.087719, 0.175439,0.035088, 0.094737,0.322807
81,0.253968, 0.253968,0.253968, 0.253968,0.126984, 0.253968,0.126984, 0.126984,0.063492, 0.126984,0.031746, 0.126984,0.285714
82,0.261538, 0.276923,0.138462, 0.261538,0.138462, 0.138462,0.130769, 0.138462,0.046154, 0.261538,0.069231, 0.138462,0.430769
83,0.250000, 0.250000,0.229167, 0.250000,0.125000, 0.125000,0.125000, 0.125000,0.125000, 0.229167,0.041667, 0.125000,0.208333
84,0.206009, 0.206009,0.206009, 0.206009,0.206009, 0.206009,0.077253, 0.206009,0.068670, 0.154506,0.051502, 0.206009,0.369099
85,0.235294, 0.235294,0.235294, 0.235294,0.117647, 0.235294,0.117647, 0.117647,0.058824, 0.132353,0.044118, 0.235294,0.382353
86,0.244898, 0.244898,0.244898, 0.244898,0.127551, 0.244898,0.122449, 0.127551,0.081633, 0.127551,0.061224, 0.127551,0.234694
87,0.210526, 0.210526,0.210526, 0.210526,0.210526, 0.210526,0.105263, 0.210526,0.070175, 0.210526,0.035088, 0.105263,0.315789
88,0.152866, 0.305732,0.305732, 0.305732,0.152866, 0.152866,0.076433, 0.152866,0.101911, 0.152866,0.038217, 0.101911,0.343949
89,0.171875, 0.250000,0.250000, 0.250000,0.250000, 0.250000,0.125000, 0.125000,0.041667, 0.171875,0.031250, 0.083333,0.260417
90,0.205128, 0.205128,0.205128, 0.205128,0.102564, 0.205128,0.102564, 0.205128,0.102564, 0.205128,0.051282, 0.205128,0.461538
91,0.203390, 0.203390,0.203390, 0.203390,0.101695, 0.203390,0.101695, 0.203390,0.101695, 0.203390,0.067797, 0.203390,0.440678
92,0.195122, 0.195122,0.195122, 0.195122,0.195122, 0.195122,0.097561, 0.195122,0.097561, 0.195122,0.048780, 0.195122,0.341463
93,0.285714, 0.285714,0.142857, 0.285714,0.142857, 0.142857,0.142857, 0.142857,0.095238, 0.142857,0.047619, 0.142857,0.285714
94,0.196078, 0.196078,0.196078, 0.196078,0.196078, 0.196078,0.098039, 0.196078,0.098039, 0.196078,0.039216, 0.196078,0.352941
95,0.250000, 0.250000,0.125000, 0.250000,0.250000, 0.250000,0.062500, 0.125000,0.125000, 0.125000,0.062500, 0.125000,0.250000
96,0.316623, 0.316623,0.158311, 0.211082,0.105541, 0.316623,0.105541, 0.158311,0.079156, 0.105541,0.021108, 0.105541,0.427441
97,0.211640, 0.211640,0.211640, 0.211640,0.211640, 0.211640,0.105820, 0.211640,0.052910, 0.211640,0.042328, 0.105820,0.328042
98,0.272727, 0.272727,0.181818, 0.272727,0.136364, 0.181818,0.068182, 0.181818,0.090909, 0.136364,0.068182, 0.136364,0.363636
99,0.266667, 0.266667,0.133333, 0.266667,0.133333, 0.133333,0.133333, 0.133333,0.088889, 0.266667,0.044444, 0.133333,0.400000
100,0.222222, 0.222222,0.222222, 0.222222,0.222222, 0.222222,0.111111, 0.222222,0.074074, 0.111111,0.037037, 0.111111,0.222222
101,0.190476, 0.190476,0.190476, 0.190476,0.190476, 0.190476,0.095238, 0.190476,0.095238, 0.190476,0.095238, 0.190476,0.285714
102,0.182648, 0.273973,0.182648, 0.182648,0.182648, 0.182648,0.091324, 0.182648,0.136986, 0.182648,0.036530, 0.182648,0.374429
103,0.240000, 0.240000,0.240000, 0.240000,0.170000, 0.240000,0.060000, 0.120000,0.120000, 0.120000,0.040000, 0.170000,0.260000
104,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.100000, 0.200000,0.066667, 0.200000,0.100000, 0.133333,0.266667
105,0.183206, 0.183206,0.183206, 0.274809,0.137405, 0.183206,0.183206, 0.183206,0.091603, 0.183206,0.030534, 0.183206,0.381679
106,0.313725, 0.313725,0.156863, 0.313725,0.156863, 0.156863,0.078431, 0.156863,0.078431, 0.156863,0.039216, 0.078431,0.352941
107,0.222222, 0.222222,0.222222, 0.222222,0.111111, 0.222222,0.111111, 0.222222,0.074074, 0.111111,0.037037, 0.222222,0.444444
108,0.236686, 0.236686,0.236686, 0.236686,0.118343, 0.236686,0.118343, 0.118343,0.059172, 0.236686,0.047337, 0.118343,0.366864
109,0.212389, 0.212389,0.212389, 0.212389,0.212389, 0.212389,0.106195, 0.212389,0.053097, 0.212389,0.035398, 0.106195,0.336283
110,0.230769, 0.230769,0.230769, 0.230769,0.115385, 0.153846,0.076923, 0.230769,0.076923, 0.230769,0.076923, 0.115385,0.384615
111,0.250000, 0.250000,0.218750, 0.250000,0.125000, 0.187500,0.125000, 0.125000,0.062500, 0.218750,0.062500, 0.125000,0.312500
112,0.222222, 0.222222,0.222222, 0.222222,0.203704, 0.222222,0.111111, 0.203704,0.111111, 0.111111,0.037037, 0.111111,0.185185
113,0.214286, 0.214286,0.214286, 0.214286,0.107143, 0.214286,0.107143, 0.214286,0.071429, 0.107143,0.107143, 0.214286,0.357143
114,0.206897, 0.206897,0.206897, 0.206897,0.206897, 0.206897,0.103448, 0.206897,0.068966, 0.103448,0.068966, 0.206897,0.275862
115,0.216216, 0.216216,0.193694, 0.216216,0.216216, 0.216216,0.108108, 0.216216,0.072072, 0.108108,0.027027, 0.193694,0.333333
116,0.205128, 0.205128,0.205128, 0.205128,0.205128, 0.205128,0.102564, 0.205128,0.102564, 0.205128,0.051282, 0.102564,0.256410
117,0.230769, 0.230769,0.153846, 0.230769,0.153846, 0.230769,0.115385, 0.153846,0.115385, 0.153846,0.076923, 0.153846,0.307692
118,0.199336, 0.199336,0.199336, 0.199336,0.199336, 0.199336,0.099668, 0.199336,0.066445, 0.199336,0.039867, 0.199336,0.392027
119,0.131868, 0.263736,0.263736, 0.263736,0.131868, 0.263736,0.131868, 0.131868,0.087912, 0.131868,0.065934, 0.131868,0.373626
120,0.196721, 0.196721,0.196721, 0.196721,0.098361, 0.196721,0.196721, 0.196721,0.065574, 0.196721,0.065574, 0.196721,0.360656
121,0.195122, 0.195122,0.195122, 0.195122,0.097561, 0.195122,0.195122, 0.195122,0.097561, 0.195122,0.048780, 0.195122,0.341463
122,0.229299, 0.229299,0.229299, 0.229299,0.114650, 0.229299,0.114650, 0.152866,0.076433, 0.114650,0.050955, 0.229299,0.369427
123,0.206897, 0.206897,0.206897, 0.206897,0.155172, 0.206897,0.206897, 0.206897,0.068966, 0.155172,0.068966, 0.103448,0.172414
124,0.206186, 0.206186,0.206186, 0.206186,0.206186, 0.206186,0.103093, 0.206186,0.103093, 0.206186,0.041237, 0.103093,0.268041
125,0.214286, 0.214286,0.214286, 0.214286,0.214286, 0.214286,0.053571, 0.214286,0.071429, 0.214286,0.053571, 0.107143,0.357143
126,0.166667, 0.235294,0.235294, 0.235294,0.235294, 0.235294,0.117647, 0.117647,0.078431, 0.117647,0.058824, 0.166667,0.215686
127,0.212766, 0.212766,0.212766, 0.212766,0.207447, 0.212766,0.053191, 0.212766,0.106383, 0.106383,0.042553, 0.207447,0.329787
128,0.220183, 0.220183,0.110092, 0.220183,0.220183, 0.220183,0.110092, 0.220183,0.073394, 0.220183,0.055046, 0.110092,0.422018
129,0.220183, 0.220183,0.220183, 0.220183,0.110092, 0.220183,0.110092, 0.220183,0.073394, 0.220183,0.055046, 0.110092,0.422018
130,0.235294, 0.235294,0.196078, 0.235294,0.235294, 0.235294,0.058824, 0.196078,0.078431, 0.117647,0.058824, 0.117647,0.274510
131,0.203390, 0.203390,0.203390, 0.203390,0.203390, 0.203390,0.101695, 0.203390,0.067797, 0.101695,0.101695, 0.203390,0.237288
132,0.251572, 0.251572,0.251572, 0.251572,0.125786, 0.251572,0.125786, 0.125786,0.062893, 0.125786,0.050314, 0.125786,0.264151
133,0.222222, 0.222222,0.222222, 0.222222,0.215054, 0.222222,0.111111, 0.215054,0.071685, 0.111111,0.053763, 0.111111,0.207885
134,0.196721, 0.196721,0.196721, 0.196721,0.196721, 0.196721,0.098361, 0.196721,0.098361, 0.196721,0.032787, 0.196721,0.360656
135,0.247934, 0.247934,0.247934, 0.247934,0.123967, 0.247934,0.064738, 0.247934,0.082645, 0.129477,0.049587, 0.061983,0.366391
136,0.240000, 0.240000,0.240000, 0.240000,0.120000, 0.240000,0.120000, 0.240000,0.080000, 0.120000,0.040000, 0.080000,0.320000
137,0.196721, 0.196721,0.196721, 0.196721,0.098361, 0.196721,0.196721, 0.196721,0.098361, 0.196721,0.032787, 0.196721,0.360656
138,0.275862, 0.275862,0.206897, 0.275862,0.137931, 0.206897,0.137931, 0.137931,0.068966, 0.137931,0.068966, 0.068966,0.206897
139,0.209790, 0.209790,0.209790, 0.209790,0.209790, 0.209790,0.104895, 0.209790,0.069930, 0.209790,0.041958, 0.104895,0.307692
140,0.210526, 0.210526,0.184211, 0.210526,0.105263, 0.210526,0.210526, 0.210526,0.105263, 0.105263,0.052632, 0.184211,0.263158
141,0.240000, 0.240000,0.240000, 0.240000,0.200000, 0.240000,0.080000, 0.200000,0.080000, 0.120000,0.040000, 0.080000,0.240000
142,0.208696, 0.208696,0.208696, 0.208696,0.208696, 0.208696,0.104348, 0.208696,0.069565, 0.208696,0.052174, 0.104348,0.295652
143,0.222222, 0.222222,0.222222, 0.222222,0.222222, 0.222222,0.111111, 0.222222,0.055556, 0.111111,0.055556, 0.111111,0.222222
144,0.233010, 0.233010,0.233010, 0.233010,0.116505, 0.233010,0.116505, 0.233010,0.077670, 0.116505,0.058252, 0.116505,0.330097
145,0.268156, 0.268156,0.134078, 0.268156,0.134078, 0.134078,0.134078, 0.268156,0.089385, 0.134078,0.033520, 0.134078,0.413408
146,0.252632, 0.252632,0.252632, 0.252632,0.126316, 0.126316,0.126316, 0.252632,0.063158, 0.126316,0.042105, 0.126316,0.273684
147,0.205607, 0.224299,0.205607, 0.205607,0.205607, 0.205607,0.102804, 0.205607,0.074766, 0.102804,0.056075, 0.205607,0.299065
