é¿çsâÒêî,F_1,F_2,F_3,F_4,F_5,F_6,ïΩãœ,
81,0.884551,0.000000,0.549149,0.399998,0.808145,0.619363,0.543534, 
82,0.737953,0.653040,0.317022,0.473045,0.589729,0.822890,0.598946, 
83,0.634185,0.926052,0.000000,0.603437,0.561023,0.624004,0.558117, 
84,0.750028,0.891457,0.949419,0.687253,0.696947,0.963971,0.823179, 
85,0.605522,0.563798,0.774716,0.634716,0.799361,0.813610,0.698621, 
86,0.714457,0.619716,0.558054,0.812283,0.638080,0.738824,0.680236, 
87,0.710080,0.767504,0.544008,0.769792,0.927838,0.604378,0.720600, 
88,0.558245,0.468066,0.783988,0.764422,0.587538,0.628269,0.631755, 
89,0.945390,0.670014,0.301534,0.617910,0.684360,0.460550,0.613293, 
90,0.684665,0.443893,0.478192,0.742456,0.597105,0.920112,0.644404, 
91,0.651146,0.465382,0.324527,0.492211,0.831730,0.698006,0.577167, 
92,0.582919,0.656838,0.374056,0.536272,0.840693,0.819543,0.635053, 
93,0.213006,0.756542,0.174998,0.480576,0.873429,0.830572,0.554854, 
94,0.768697,0.631098,0.483642,0.520796,0.239601,0.709597,0.558905, 
95,0.714713,0.955673,0.000000,0.803680,0.680648,0.418211,0.595487, 
96,0.547658,0.902816,0.360225,0.479971,0.928882,0.551973,0.628588, 
97,0.000000,0.617529,0.419605,0.553665,0.805238,0.760071,0.526018, 
98,0.728652,0.806386,0.583024,0.688390,0.911298,0.659283,0.729505, 
99,0.869720,0.641740,0.388720,0.720681,0.599846,0.927160,0.691311, 
100,0.758176,0.783432,0.817514,0.712292,0.897181,0.535095,0.750615, 
101,0.694458,0.811714,0.000000,0.804925,0.000000,0.669771,0.496811, 
102,0.727493,0.575648,0.409751,0.726554,0.336731,0.718221,0.582399, 
103,0.032242,0.044849,0.533439,0.783166,0.617226,0.861211,0.478689, 
104,0.835564,0.629621,0.889049,0.889796,0.868417,0.829328,0.823629, 
105,0.474517,0.471405,0.713603,0.520300,0.703453,0.745763,0.604840, 
106,0.713883,0.802142,0.472031,0.763795,0.893882,0.536086,0.696970, 
107,0.850535,0.808422,0.329162,0.482737,0.749315,0.861484,0.680276, 
108,0.885694,0.569899,0.255072,0.508181,0.673006,0.817902,0.618292, 
109,0.868123,0.924020,0.000000,0.764122,0.794244,0.727942,0.679742, 
110,0.900278,0.473108,0.737331,0.609632,0.709187,0.338949,0.628081, 
111,0.404010,0.729407,0.806150,0.631102,0.597059,0.731713,0.649907, 
112,0.751099,0.659057,0.683515,0.820458,0.607859,0.523985,0.674329, 
113,0.708399,0.666914,0.664945,0.790566,0.900381,0.868432,0.766606, 
114,0.474984,0.387492,0.728143,0.422263,0.687281,0.917722,0.602981, 
115,0.843275,0.755641,0.528015,0.683182,0.848266,0.764200,0.737096, 
116,0.816160,0.692979,0.515166,0.726781,0.857315,0.853178,0.743596, 
117,0.793933,0.531611,0.749456,0.655202,0.668441,0.882731,0.713563, 
118,0.691541,0.679000,0.466072,0.576881,0.852640,0.810145,0.679380, 
119,0.843813,0.878838,0.609574,0.825502,0.783245,0.727926,0.778150, 
120,0.470513,0.578466,0.665695,0.572079,0.870797,0.856298,0.668975, 
