é¿çsâÒêî,P_1,P_2,P_3,P_4,P_5,P_6,ïΩãœ,
81,0.758131,0.230044,0.692909,0.449062,0.782324,0.589583,0.583676, 
82,0.554126,0.522757,0.329325,0.503869,0.456950,0.689352,0.509397, 
83,0.235516,0.569532,0.115965,0.888709,0.671776,0.522045,0.500591, 
84,0.568637,0.604159,0.433709,0.913449,0.511245,0.667084,0.616381, 
85,0.694975,0.410519,0.827261,0.689902,0.556748,0.454831,0.605706, 
86,0.469186,0.403652,0.538243,0.756267,0.497251,0.727463,0.565344, 
87,0.485861,0.924501,0.548771,0.716095,0.616626,0.514551,0.634401, 
88,0.499696,0.429093,0.883068,0.548165,0.660929,0.279264,0.550036, 
89,0.590431,0.000000,0.000000,0.699869,0.524797,0.598531,0.402271, 
90,0.315702,0.389773,0.612529,0.607647,0.306264,0.796811,0.504788, 
91,0.409888,0.312729,0.345682,0.735965,0.382199,0.338717,0.420863, 
92,0.292664,0.530840,0.376645,0.647497,0.753281,0.555355,0.526047, 
93,0.111588,0.607313,0.194103,0.492318,0.768508,0.662937,0.472794, 
94,0.482783,0.529776,0.420628,0.771878,0.120627,0.620307,0.491000, 
95,0.504843,0.799409,0.203992,0.810960,0.552106,0.234214,0.517588, 
96,0.355455,0.710910,0.418098,0.418099,0.842661,0.497847,0.540511, 
97,0.190807,0.244141,0.349060,0.921605,0.636174,0.725589,0.511229, 
98,0.453894,0.789385,0.476640,0.490936,0.969110,0.781537,0.660250, 
99,0.840505,0.548257,0.303311,0.610339,0.484047,0.942179,0.621440, 
100,0.591195,0.673119,0.807078,0.713879,0.655113,0.692359,0.688790, 
101,0.436037,0.614871,0.764758,0.668669,0.341529,0.437882,0.543958, 
102,0.328440,0.380023,0.428367,0.811152,0.491387,0.530063,0.494906, 
103,0.160163,0.563865,0.756937,0.429526,0.599275,0.810842,0.553435, 
104,0.582067,0.424442,0.709333,0.836819,0.734167,0.429623,0.619408, 
105,0.679504,0.482657,0.691612,0.449891,0.685448,0.534468,0.587263, 
106,0.447203,0.587985,0.549095,0.261906,0.622615,0.394782,0.477264, 
107,0.732727,0.685927,0.451600,0.668527,0.491796,0.687233,0.619635, 
108,0.000000,0.442950,0.388605,0.000000,0.507343,0.540844,0.313290, 
109,0.566751,0.723289,0.000000,0.477944,0.572098,0.737526,0.512935, 
110,0.754773,0.699882,0.701271,0.632518,0.516673,0.675515,0.663439, 
111,0.275630,0.577742,0.576092,0.394905,0.606755,0.828156,0.543213, 
112,0.532783,0.495299,0.833713,0.737469,0.526633,0.253291,0.563198, 
113,0.347987,0.616680,0.605013,0.721423,0.409228,0.647522,0.557976, 
114,0.200098,0.740859,0.536736,0.721539,0.552222,0.525331,0.546131, 
115,0.761556,0.634351,0.406572,0.403661,0.445270,0.768783,0.570032, 
116,0.653584,0.239703,0.521299,0.732553,0.856397,0.812700,0.636039, 
117,0.754149,0.662892,0.211054,0.761447,0.424646,0.698805,0.585499, 
118,0.505208,0.567190,0.575441,0.521853,0.755942,0.556036,0.580278, 
119,0.521303,0.783864,0.730680,0.853661,0.643716,0.514056,0.674547, 
120,0.870170,0.767920,0.651139,0.614071,0.642000,0.614930,0.693372, 
121,0.437288,0.443070,0.670013,0.572479,0.942272,0.686276,0.625233, 
122,0.583883,0.628010,0.666286,0.511127,0.487187,0.625642,0.583689, 
123,0.475536,0.693344,0.441660,0.000000,0.790046,0.841119,0.540284, 
124,0.343431,0.525104,0.806341,0.578199,0.675594,0.619837,0.591418, 
125,0.580295,0.641046,0.161018,0.669315,0.750338,0.302997,0.517501, 
126,0.635918,0.903869,0.356139,0.481752,0.413589,0.715205,0.584412, 
127,0.538061,0.009618,0.713795,0.380659,0.306851,0.804964,0.458991, 
128,0.468409,0.781507,0.396927,0.709627,0.548330,0.492835,0.566273, 
129,0.263200,0.412167,0.398242,0.627149,0.426076,0.587500,0.452389, 
130,0.363391,0.278467,0.747151,0.402919,0.546827,0.481161,0.469986, 
131,0.836369,0.653841,0.774148,0.500887,0.568318,0.374496,0.618010, 
132,0.484803,0.268444,0.719781,0.732995,0.964852,0.595698,0.627762, 
133,0.503102,0.650518,0.636164,0.594245,0.382730,0.542435,0.551532, 
