ó^Ç¶ÇΩèdóvìx,0.100000,0.220000,0.100000,0.200000,0.100000,0.180000,0.100000,0.160000,0.090000,0.150000,0.070000,0.150000,0.050000,0.150000,0.030000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
139,0.079225, 0.195145,0.077399, 0.158529,0.078403, 0.253316,0.068534, 0.209750,0.068593, 0.126552,0.074485, 0.246973,0.050441, 0.140300,0.035169, 0.137185,0.935502
140,0.083942, 0.229521,0.104414, 0.283577,0.072084, 0.181388,0.069356, 0.216120,0.084491, 0.169998,0.069356, 0.111418,0.007424, 0.169998,0.000001, 0.146913,1.017863
141,0.136589, 0.181258,0.117751, 0.156896,0.078801, 0.147618,0.136589, 0.158647,0.075731, 0.184358,0.068662, 0.153271,0.000001, 0.204098,0.041817, 0.157912,0.688117
142,0.066364, 0.242332,0.093667, 0.154567,0.121624, 0.157481,0.070303, 0.198366,0.041372, 0.291389,0.000001, 0.219345,0.064403, 0.173782,0.000001, 0.105004,1.084532
143,0.051110, 0.316076,0.073549, 0.196558,0.086512, 0.232935,0.095480, 0.208525,0.080212, 0.116142,0.049754, 0.154756,0.054960, 0.117898,0.062761, 0.102770,0.891322
144,0.106689, 0.228547,0.023847, 0.301189,0.088778, 0.229515,0.093637, 0.135879,0.097528, 0.131020,0.059590, 0.139951,0.058574, 0.135879,0.000001, 0.169378,0.942714
145,0.042619, 0.242804,0.025418, 0.242542,0.021001, 0.285423,0.058625, 0.264983,0.082706, 0.158990,0.071356, 0.171448,0.055137, 0.116834,0.000001, 0.160111,1.286273
146,0.087062, 0.179706,0.043595, 0.260067,0.098863, 0.231452,0.103719, 0.181961,0.125910, 0.144483,0.051859, 0.118048,0.066760, 0.135197,0.036121, 0.135197,0.772221
147,0.047595, 0.230146,0.108787, 0.175178,0.118897, 0.264769,0.075591, 0.141983,0.108787, 0.175178,0.042613, 0.163874,0.051188, 0.141983,0.044644, 0.108787,0.803796
148,0.045467, 0.174811,0.058901, 0.337323,0.050483, 0.225518,0.069422, 0.163253,0.073271, 0.146831,0.115524, 0.178137,0.037859, 0.147087,0.037268, 0.138844,1.023607
149,0.088381, 0.260625,0.083172, 0.220515,0.098745, 0.161880,0.063922, 0.209401,0.059527, 0.151516,0.032466, 0.130312,0.057792, 0.218763,0.009668, 0.153315,1.012655
150,0.038797, 0.285431,0.106620, 0.178811,0.100609, 0.282072,0.106620, 0.160470,0.085506, 0.188048,0.005188, 0.153072,0.066773, 0.121751,0.038268, 0.081965,0.903239
151,0.116245, 0.336831,0.056610, 0.228781,0.052888, 0.220202,0.060273, 0.166073,0.092728, 0.145178,0.000001, 0.199869,0.041596, 0.129047,0.024340, 0.129337,1.110638
152,0.090735, 0.302865,0.032439, 0.220673,0.004217, 0.233457,0.000001, 0.319098,0.041956, 0.227965,0.063669, 0.169789,0.044987, 0.145041,0.035629, 0.067480,1.372737
153,0.083267, 0.259474,0.060082, 0.226570,0.034270, 0.260410,0.068679, 0.155668,0.090697, 0.172935,0.000001, 0.291476,0.053461, 0.118066,0.000001, 0.124943,1.219085
154,0.052313, 0.294268,0.079640, 0.171984,0.041760, 0.207491,0.135913, 0.196179,0.083114, 0.168228,0.036320, 0.208055,0.054856, 0.170190,0.016666, 0.083023,0.998836
155,0.034212, 0.210400,0.066639, 0.285329,0.030786, 0.222339,0.103372, 0.295589,0.070895, 0.156487,0.051012, 0.111335,0.085724, 0.111335,0.018952, 0.145594,1.076817
156,0.017841, 0.332559,0.029982, 0.335097,0.039476, 0.230456,0.086272, 0.175200,0.028681, 0.179582,0.066267, 0.219747,0.058357, 0.105619,0.000001, 0.094862,1.346245
157,0.110450, 0.216306,0.117011, 0.251185,0.084415, 0.147296,0.096148, 0.248823,0.054993, 0.147314,0.087347, 0.122946,0.000001, 0.162595,0.044191, 0.108979,0.810887
158,0.110324, 0.218374,0.081693, 0.224679,0.088010, 0.207306,0.082594, 0.153916,0.062728, 0.205032,0.075832, 0.192018,0.014739, 0.179587,0.032579, 0.070587,0.902998
159,0.075847, 0.242290,0.079534, 0.250179,0.047915, 0.260933,0.000001, 0.191660,0.029712, 0.191661,0.032958, 0.169491,0.000001, 0.238896,0.028462, 0.160460,1.411139
160,0.123800, 0.143985,0.001536, 0.339434,0.123910, 0.203407,0.108492, 0.139219,0.092413, 0.198371,0.020140, 0.139219,0.051808, 0.133893,0.040028, 0.140345,0.875748
161,0.066754, 0.237488,0.016259, 0.306917,0.068877, 0.197126,0.106401, 0.200516,0.074827, 0.181129,0.000001, 0.223985,0.000001, 0.183392,0.025952, 0.110374,1.281856
162,0.034201, 0.238961,0.070184, 0.207743,0.125556, 0.244270,0.076019, 0.169017,0.050444, 0.242246,0.051642, 0.165051,0.000001, 0.155218,0.030483, 0.138964,1.122940
163,0.086902, 0.204532,0.062062, 0.372348,0.032676, 0.274537,0.059860, 0.166061,0.036152, 0.193140,0.064734, 0.183498,0.030920, 0.121586,0.000001, 0.110992,1.253386
164,0.102443, 0.227507,0.030061, 0.270609,0.097323, 0.136586,0.124546, 0.202326,0.124546, 0.146063,0.046383, 0.095784,0.059432, 0.153669,0.038139, 0.144582,0.754254
165,0.075582, 0.261728,0.078684, 0.228549,0.094395, 0.153158,0.088785, 0.169360,0.033202, 0.259327,0.061888, 0.134408,0.046330, 0.173031,0.000001, 0.141572,1.042266
166,0.078104, 0.215080,0.057534, 0.269442,0.064048, 0.166304,0.061406, 0.241936,0.077200, 0.180588,0.012126, 0.244320,0.046655, 0.121326,0.000001, 0.163931,1.205851
167,0.099102, 0.248398,0.050382, 0.266148,0.048086, 0.246973,0.064959, 0.202644,0.066537, 0.202644,0.000001, 0.236651,0.018387, 0.114687,0.000001, 0.134400,1.305090
168,0.092669, 0.217430,0.042195, 0.179011,0.086259, 0.259563,0.141018, 0.206534,0.085181, 0.173776,0.037854, 0.149594,0.055103, 0.117939,0.007839, 0.148031,0.903761
169,0.084017, 0.264330,0.060626, 0.174173,0.099220, 0.223821,0.132932, 0.201436,0.054902, 0.186245,0.000001, 0.197912,0.003962, 0.161520,0.022376, 0.132525,1.083926
170,0.107235, 0.185962,0.114165, 0.233766,0.117869, 0.155844,0.105683, 0.239799,0.095459, 0.131011,0.049762, 0.179390,0.046654, 0.131011,0.037808, 0.068582,0.650731
171,0.113008, 0.287099,0.113843, 0.209153,0.088044, 0.160043,0.089723, 0.174252,0.126320, 0.166186,0.072158, 0.126735,0.061826, 0.114718,0.019140, 0.077750,0.631874
172,0.084871, 0.192135,0.031523, 0.194751,0.102928, 0.239290,0.099630, 0.208260,0.054155, 0.228145,0.050819, 0.130968,0.060334, 0.138661,0.019213, 0.164316,0.993052
173,0.076650, 0.310217,0.122928, 0.160456,0.103813, 0.128956,0.051641, 0.155793,0.114172, 0.141010,0.046681, 0.155793,0.064769, 0.161978,0.061464, 0.143681,0.715764
174,0.079066, 0.200805,0.088036, 0.242742,0.095317, 0.257743,0.095317, 0.128871,0.068336, 0.236608,0.000288, 0.231478,0.042950, 0.129526,0.000001, 0.102915,1.061377
175,0.041899, 0.267927,0.082036, 0.210483,0.133301, 0.152302,0.079293, 0.208712,0.000001, 0.255021,0.042601, 0.145754,0.079293, 0.152954,0.005621, 0.142801,1.071907
176,0.099185, 0.261032,0.088487, 0.190265,0.000001, 0.263365,0.069399, 0.261446,0.081224, 0.109041,0.010209, 0.180109,0.056078, 0.170490,0.019179, 0.140490,1.152477
177,0.128997, 0.261105,0.044252, 0.188475,0.070378, 0.277270,0.000001, 0.217095,0.062090, 0.141729,0.054274, 0.188475,0.045057, 0.116315,0.002718, 0.201769,1.184465
178,0.140480, 0.268853,0.140480, 0.259334,0.067458, 0.217444,0.035513, 0.199907,0.036806, 0.190645,0.058257, 0.098006,0.000001, 0.185071,0.035110, 0.066636,0.971793
179,0.053487, 0.146392,0.092718, 0.200066,0.000001, 0.290784,0.055668, 0.204902,0.033102, 0.315305,0.065143, 0.176809,0.023260, 0.130285,0.028213, 0.183866,1.296816
180,0.096561, 0.286429,0.062722, 0.081557,0.069653, 0.216776,0.074080, 0.266334,0.000001, 0.267024,0.057323, 0.187659,0.047738, 0.125461,0.003965, 0.156715,1.175912
181,0.099858, 0.160267,0.119854, 0.164708,0.000559, 0.260125,0.119854, 0.154293,0.090275, 0.232476,0.078055, 0.137074,0.061325, 0.151065,0.040147, 0.130063,0.780144
182,0.094474, 0.194750,0.132705, 0.283802,0.076502, 0.180764,0.116347, 0.203773,0.094348, 0.094601,0.080340, 0.136011,0.040507, 0.094474,0.045430, 0.131172,0.638693
183,0.069156, 0.274391,0.014964, 0.295116,0.088935, 0.224306,0.098001, 0.148221,0.032196, 0.214997,0.051555, 0.148860,0.049104, 0.132209,0.003381, 0.154607,1.185415
184,0.061992, 0.240590,0.086510, 0.169404,0.033614, 0.255914,0.078397, 0.289073,0.069566, 0.163620,0.000001, 0.238604,0.023061, 0.163620,0.023324, 0.102710,1.247070
185,0.098730, 0.254453,0.115379, 0.242866,0.083772, 0.213246,0.089079, 0.124167,0.103437, 0.127227,0.058932, 0.143140,0.000001, 0.176977,0.046168, 0.122426,0.809004
186,0.110590, 0.263967,0.066946, 0.324520,0.084034, 0.170286,0.092650, 0.183407,0.000001, 0.208196,0.042572, 0.135221,0.000001, 0.170285,0.017994, 0.129331,1.170426
187,0.113354, 0.235090,0.106052, 0.272965,0.053794, 0.158310,0.051392, 0.223274,0.083446, 0.143262,0.038390, 0.184884,0.047383, 0.147417,0.000001, 0.140986,1.012377
188,0.099698, 0.335092,0.065362, 0.248574,0.052765, 0.244771,0.015369, 0.249414,0.053610, 0.114540,0.066465, 0.134082,0.016478, 0.187752,0.030660, 0.085366,1.199184
189,0.096271, 0.205649,0.063691, 0.260697,0.057018, 0.206268,0.060757, 0.234048,0.091766, 0.177782,0.042094, 0.206268,0.060549, 0.148250,0.034800, 0.054091,0.986109
190,0.041992, 0.290499,0.000001, 0.238123,0.046857, 0.233926,0.076089, 0.182370,0.075777, 0.163452,0.073470, 0.231159,0.055888, 0.167379,0.014080, 0.108937,1.231692
191,0.096024, 0.242425,0.065010, 0.172890,0.060619, 0.151784,0.103875, 0.231101,0.091596, 0.200979,0.031182, 0.151287,0.081949, 0.181882,0.036651, 0.100744,0.866185
192,0.100571, 0.200181,0.099747, 0.187663,0.100571, 0.181558,0.088781, 0.287410,0.116556, 0.175324,0.028007, 0.150376,0.033170, 0.145940,0.016621, 0.087525,0.831952
193,0.113359, 0.250045,0.095763, 0.234340,0.086307, 0.192743,0.066534, 0.192743,0.080041, 0.112703,0.012311, 0.219796,0.009205, 0.181702,0.008337, 0.144070,1.056284
194,0.106048, 0.163450,0.096475, 0.288303,0.107586, 0.176629,0.017186, 0.339215,0.074672, 0.170502,0.074672, 0.111962,0.047635, 0.081725,0.014956, 0.128983,0.921538
195,0.099122, 0.261463,0.047491, 0.227881,0.092505, 0.178038,0.071550, 0.182906,0.082536, 0.178927,0.067636, 0.170911,0.012774, 0.126192,0.000001, 0.200069,1.052771
196,0.104209, 0.148017,0.021407, 0.246118,0.032144, 0.250332,0.034843, 0.282475,0.045778, 0.252580,0.033824, 0.143447,0.087649, 0.164931,0.026134, 0.126113,1.228024
197,0.108034, 0.311407,0.094704, 0.253857,0.089606, 0.126929,0.094704, 0.143202,0.038571, 0.249976,0.000082, 0.209721,0.036791, 0.108268,0.032379, 0.101768,1.010257
198,0.002111, 0.286662,0.000001, 0.360827,0.072193, 0.214469,0.073306, 0.288773,0.064580, 0.202055,0.071666, 0.160324,0.031008, 0.093547,0.004718, 0.073760,1.360835
199,0.156187, 0.156187,0.141418, 0.195183,0.090207, 0.184569,0.063325, 0.156187,0.140628, 0.177325,0.046679, 0.089377,0.080883, 0.172239,0.045482, 0.104125,0.470384
200,0.023641, 0.315046,0.098520, 0.216526,0.038001, 0.267857,0.000001, 0.214370,0.070974, 0.200208,0.004694, 0.271181,0.033464, 0.137833,0.005993, 0.101691,1.449423
201,0.073513, 0.201708,0.080558, 0.248157,0.076486, 0.288130,0.000001, 0.271103,0.041355, 0.158922,0.061243, 0.147990,0.066091, 0.159146,0.000001, 0.125597,1.201506
202,0.066390, 0.180675,0.105266, 0.236762,0.072740, 0.252905,0.025188, 0.216141,0.077081, 0.180294,0.069497, 0.128437,0.022196, 0.200312,0.044120, 0.121997,1.035045
203,0.066417, 0.250037,0.080838, 0.189672,0.135697, 0.201560,0.085803, 0.185591,0.000001, 0.262938,0.067848, 0.117742,0.057590, 0.181709,0.026387, 0.090170,0.958838
204,0.063748, 0.158490,0.000001, 0.287207,0.060935, 0.240032,0.071365, 0.204829,0.078089, 0.168151,0.072808, 0.210977,0.033603, 0.146708,0.000001, 0.203056,1.238900
205,0.046235, 0.179290,0.047609, 0.227279,0.147806, 0.227497,0.000001, 0.270265,0.060381, 0.171327,0.000001, 0.244920,0.053713, 0.177154,0.000001, 0.146522,1.288506
206,0.085770, 0.200123,0.071471, 0.257301,0.104008, 0.187583,0.129948, 0.173667,0.051392, 0.303615,0.000001, 0.186703,0.013919, 0.134085,0.030523, 0.069891,1.025937
207,0.087991, 0.161426,0.103104, 0.269633,0.110798, 0.255245,0.079257, 0.126952,0.103104, 0.161426,0.003354, 0.194343,0.038995, 0.145180,0.026401, 0.132791,0.893991
208,0.125677, 0.185129,0.107229, 0.144124,0.104344, 0.177139,0.071553, 0.179165,0.070371, 0.187247,0.055161, 0.211112,0.047467, 0.185129,0.058982, 0.090171,0.718433
209,0.088822, 0.234837,0.085046, 0.175253,0.010656, 0.308579,0.120644, 0.168105,0.000001, 0.240887,0.069928, 0.164733,0.046542, 0.144374,0.000001, 0.141591,1.156719
210,0.013256, 0.253456,0.083488, 0.177592,0.032686, 0.264867,0.046139, 0.219893,0.122594, 0.156014,0.066217, 0.168355,0.000001, 0.264866,0.000001, 0.130576,1.271236
211,0.000001, 0.289570,0.091540, 0.289571,0.080513, 0.199200,0.000001, 0.242435,0.076199, 0.167329,0.038095, 0.190555,0.036196, 0.170645,0.000872, 0.127279,1.353167
212,0.110987, 0.186549,0.103763, 0.206494,0.120850, 0.204095,0.065347, 0.148768,0.110401, 0.168646,0.046963, 0.148768,0.058726, 0.157617,0.025445, 0.136580,0.715035
213,0.116900, 0.258061,0.092852, 0.236187,0.045888, 0.258061,0.021643, 0.195200,0.056056, 0.140492,0.057552, 0.151663,0.053406, 0.182782,0.001967, 0.131292,1.107472
214,0.050338, 0.262000,0.102221, 0.206671,0.066416, 0.277002,0.124856, 0.168106,0.106209, 0.143504,0.058309, 0.137963,0.044610, 0.133965,0.042484, 0.075345,0.809111
215,0.093149, 0.235300,0.025871, 0.281787,0.055464, 0.210652,0.107734, 0.174054,0.056988, 0.164870,0.000001, 0.207919,0.036169, 0.165659,0.000001, 0.184382,1.249246
216,0.068126, 0.307161,0.104338, 0.115985,0.000001, 0.246413,0.023697, 0.231970,0.011648, 0.220323,0.014235, 0.220323,0.000001, 0.206526,0.008932, 0.220323,1.538046
217,0.061769, 0.278380,0.083637, 0.244921,0.105526, 0.248234,0.102221, 0.166782,0.096461, 0.124117,0.000001, 0.247299,0.055144, 0.068973,0.007835, 0.108701,0.974812
218,0.084019, 0.214431,0.056630, 0.212721,0.077827, 0.280209,0.000001, 0.267106,0.067338, 0.151388,0.026256, 0.134675,0.023666, 0.180825,0.000001, 0.222907,1.328526
219,0.135828, 0.348442,0.064376, 0.167100,0.100575, 0.137295,0.059467, 0.132523,0.027405, 0.225057,0.017133, 0.154863,0.000001, 0.233270,0.000001, 0.196664,1.190429
220,0.108868, 0.214549,0.147102, 0.225265,0.080854, 0.173523,0.088210, 0.180897,0.071647, 0.169584,0.070621, 0.176074,0.035970, 0.106276,0.040476, 0.110085,0.712504
221,0.087817, 0.191612,0.036393, 0.271432,0.022218, 0.230127,0.045732, 0.265868,0.061578, 0.122120,0.000001, 0.290190,0.026596, 0.173892,0.019756, 0.154666,1.399816
222,0.000001, 0.235394,0.082868, 0.243799,0.081663, 0.270502,0.066534, 0.213033,0.099024, 0.144775,0.078834, 0.155260,0.051662, 0.130319,0.000151, 0.146183,1.078527
223,0.109711, 0.308225,0.000001, 0.258344,0.077399, 0.191725,0.027272, 0.267361,0.021310, 0.181695,0.000001, 0.237880,0.058564, 0.140267,0.016698, 0.103547,1.378086
224,0.123180, 0.223157,0.079382, 0.221050,0.060713, 0.191205,0.123180, 0.264689,0.000001, 0.269385,0.005237, 0.226715,0.028883, 0.086584,0.041326, 0.055311,1.076196
225,0.144711, 0.235013,0.020984, 0.289470,0.052891, 0.201328,0.062178, 0.174570,0.083467, 0.127339,0.094931, 0.202019,0.048274, 0.108380,0.032058, 0.122385,0.921008
226,0.111898, 0.183706,0.103050, 0.248065,0.066051, 0.224159,0.091853, 0.176946,0.074498, 0.178841,0.063177, 0.101059,0.048255, 0.144004,0.020202, 0.164236,0.842032
227,0.083843, 0.269579,0.115883, 0.194057,0.048516, 0.309940,0.117135, 0.172250,0.066689, 0.144692,0.061399, 0.126689,0.000001, 0.143824,0.025540, 0.119964,0.961990
228,0.100202, 0.189509,0.038816, 0.353051,0.087600, 0.257998,0.058842, 0.130667,0.058023, 0.152180,0.047377, 0.155865,0.057724, 0.134079,0.043811, 0.134256,1.015209
229,0.078279, 0.252950,0.111254, 0.163270,0.068371, 0.274524,0.102107, 0.169149,0.045829, 0.147113,0.080269, 0.199701,0.043895, 0.127015,0.000001, 0.136273,0.939990
230,0.082014, 0.223348,0.019054, 0.262508,0.000001, 0.397653,0.087312, 0.158161,0.096574, 0.165935,0.000001, 0.190987,0.027650, 0.135214,0.050360, 0.103227,1.274067
231,0.112253, 0.219060,0.059009, 0.192889,0.107969, 0.277809,0.069448, 0.249508,0.065853, 0.111151,0.052298, 0.145850,0.005400, 0.177004,0.000001, 0.154496,1.055537
232,0.065319, 0.176846,0.137528, 0.260274,0.088396, 0.209275,0.037878, 0.196812,0.091642, 0.136227,0.100771, 0.177268,0.038465, 0.123139,0.036567, 0.123592,0.806868
233,0.100939, 0.226298,0.082759, 0.245154,0.060534, 0.100457,0.081237, 0.197430,0.064196, 0.141179,0.056235, 0.159033,0.062460, 0.240818,0.030727, 0.150544,0.921826
234,0.056134, 0.174184,0.031943, 0.223080,0.020931, 0.330897,0.070402, 0.202821,0.000001, 0.285239,0.041555, 0.136612,0.000001, 0.259592,0.000001, 0.166607,1.558065
235,0.112044, 0.224801,0.112044, 0.139097,0.125570, 0.207947,0.095804, 0.146160,0.087817, 0.125570,0.000001, 0.247142,0.085672, 0.132741,0.044738, 0.112852,0.672621
236,0.071147, 0.222623,0.078365, 0.293771,0.055094, 0.261227,0.000001, 0.242938,0.058196, 0.197374,0.064950, 0.156181,0.000001, 0.150977,0.000001, 0.147153,1.344490
237,0.063447, 0.274271,0.082106, 0.217497,0.089646, 0.249041,0.081234, 0.150495,0.060561, 0.134093,0.041143, 0.139080,0.097327, 0.153229,0.021397, 0.145431,0.926273
238,0.141721, 0.285942,0.000001, 0.289819,0.044487, 0.241797,0.102954, 0.138843,0.000001, 0.209531,0.032655, 0.213831,0.035611, 0.120899,0.003065, 0.138843,1.279011
239,0.098698, 0.269528,0.131546, 0.275199,0.080857, 0.218360,0.127125, 0.135582,0.055755, 0.144318,0.051670, 0.113719,0.062543, 0.069003,0.032718, 0.133382,0.718177
240,0.114896, 0.198242,0.074740, 0.250644,0.000001, 0.399410,0.084491, 0.197233,0.039440, 0.155032,0.049441, 0.124129,0.061186, 0.098133,0.047283, 0.105700,1.057044
241,0.022044, 0.230402,0.132961, 0.230402,0.031719, 0.225788,0.084241, 0.181682,0.081701, 0.185966,0.047435, 0.195342,0.087224, 0.152737,0.032553, 0.077804,0.960245
242,0.096136, 0.183111,0.055058, 0.278347,0.010844, 0.278347,0.049266, 0.194424,0.075147, 0.199390,0.052842, 0.198122,0.060840, 0.128952,0.044072, 0.095101,1.111589
243,0.111366, 0.162925,0.071548, 0.254302,0.119503, 0.166921,0.119503, 0.170493,0.040135, 0.144998,0.081462, 0.204693,0.056715, 0.134836,0.023455, 0.137146,0.752626
244,0.000001, 0.265849,0.068702, 0.142000,0.091926, 0.246768,0.071233, 0.245082,0.082143, 0.210702,0.062283, 0.152013,0.000001, 0.176044,0.038829, 0.146423,1.169765
245,0.082781, 0.286134,0.002614, 0.257610,0.114082, 0.126028,0.120055, 0.189326,0.062730, 0.189326,0.063014, 0.152413,0.114082, 0.126028,0.019115, 0.094663,0.843057
246,0.086702, 0.305526,0.000001, 0.309088,0.004222, 0.260345,0.111340, 0.160031,0.084926, 0.198441,0.061550, 0.098275,0.082630, 0.135685,0.030278, 0.070960,1.076703
247,0.000001, 0.315828,0.028124, 0.250100,0.079039, 0.264336,0.076068, 0.201904,0.039354, 0.154827,0.052017, 0.225169,0.050762, 0.133345,0.003868, 0.125258,1.341534
248,0.088086, 0.279461,0.082072, 0.189183,0.135627, 0.252549,0.070310, 0.161849,0.056915, 0.126191,0.058040, 0.150396,0.056871, 0.122727,0.000001, 0.169722,0.904156
249,0.052117, 0.257960,0.030269, 0.272018,0.080605, 0.234392,0.069284, 0.177131,0.024754, 0.257960,0.061604, 0.147257,0.049552, 0.143000,0.000001, 0.142096,1.263628
250,0.093475, 0.220234,0.062145, 0.219693,0.000001, 0.227656,0.129610, 0.255055,0.081108, 0.177859,0.074491, 0.103367,0.036772, 0.127528,0.049357, 0.141649,0.946083
251,0.065172, 0.287629,0.040987, 0.246642,0.079128, 0.156607,0.080778, 0.235735,0.071907, 0.192534,0.000001, 0.234985,0.006804, 0.197821,0.024967, 0.078303,1.260512
252,0.021400, 0.304669,0.103937, 0.229018,0.079408, 0.209866,0.048353, 0.229018,0.062022, 0.119078,0.057453, 0.181100,0.055284, 0.133434,0.004117, 0.161843,1.136051
253,0.057534, 0.216496,0.122014, 0.263105,0.080531, 0.250934,0.105996, 0.168599,0.050547, 0.129291,0.063242, 0.173126,0.038473, 0.160176,0.047769, 0.072165,0.867786
254,0.111650, 0.166523,0.077044, 0.220030,0.113694, 0.219344,0.093098, 0.172889,0.005144, 0.221759,0.069543, 0.110880,0.015268, 0.194323,0.063184, 0.145628,0.902750
255,0.084692, 0.148532,0.086614, 0.241098,0.057802, 0.223166,0.009596, 0.295387,0.137191, 0.158196,0.013627, 0.223170,0.013309, 0.147693,0.012234, 0.147693,1.169870
256,0.107832, 0.258039,0.000001, 0.287506,0.099015, 0.188720,0.086636, 0.236777,0.081108, 0.125383,0.031744, 0.182043,0.023011, 0.147484,0.021338, 0.123364,1.098631
257,0.122428, 0.222488,0.083925, 0.214057,0.039029, 0.154161,0.101509, 0.250946,0.090167, 0.166630,0.000001, 0.197926,0.042187, 0.163556,0.020132, 0.130859,1.001245
258,0.062431, 0.283981,0.058510, 0.289497,0.115914, 0.203702,0.100953, 0.162962,0.067901, 0.135517,0.109981, 0.174000,0.053269, 0.082532,0.000001, 0.098849,0.862080
259,0.035752, 0.256254,0.073715, 0.244694,0.112942, 0.237949,0.087521, 0.202574,0.103376, 0.152878,0.026248, 0.150758,0.000001, 0.222868,0.028407, 0.064064,1.064076
260,0.136027, 0.214741,0.008947, 0.210547,0.055609, 0.187917,0.124406, 0.147648,0.087167, 0.208128,0.060249, 0.181052,0.045342, 0.151627,0.000001, 0.180592,0.964505
261,0.055930, 0.265627,0.024242, 0.295839,0.094507, 0.227680,0.106646, 0.235229,0.083220, 0.124012,0.065168, 0.123846,0.058013, 0.103616,0.029827, 0.106598,0.964893
262,0.082647, 0.197852,0.000001, 0.316929,0.081042, 0.203779,0.115439, 0.196355,0.073622, 0.146500,0.000001, 0.235198,0.054688, 0.146504,0.003215, 0.146228,1.178689
263,0.068493, 0.261708,0.089696, 0.240677,0.062733, 0.195436,0.071529, 0.252071,0.074380, 0.139133,0.086229, 0.161434,0.032754, 0.137385,0.002510, 0.123831,1.023353
264,0.093736, 0.175474,0.027003, 0.212987,0.110085, 0.228362,0.152386, 0.225718,0.082131, 0.129864,0.076193, 0.143116,0.111247, 0.114471,0.018046, 0.099179,0.658344
265,0.083175, 0.209469,0.067093, 0.313882,0.074671, 0.258028,0.000001, 0.253564,0.045392, 0.193521,0.000001, 0.174380,0.037303, 0.157920,0.000001, 0.131599,1.384726
266,0.023982, 0.291728,0.000001, 0.253429,0.108296, 0.242478,0.066096, 0.205349,0.043244, 0.177529,0.064824, 0.153658,0.095300, 0.147178,0.000001, 0.126909,1.196513
267,0.082593, 0.255109,0.090594, 0.256834,0.103190, 0.163108,0.084659, 0.170210,0.063765, 0.176986,0.000001, 0.250290,0.044977, 0.132081,0.014545, 0.111058,1.031352
268,0.114999, 0.328037,0.054953, 0.260276,0.042321, 0.167594,0.112247, 0.222941,0.026985, 0.187595,0.065749, 0.099580,0.067272, 0.106246,0.030960, 0.112247,0.969028
269,0.129583, 0.149904,0.064792, 0.172758,0.129583, 0.221786,0.069872, 0.143766,0.005194, 0.272485,0.043663, 0.139744,0.063555, 0.195612,0.050009, 0.147695,0.887498
270,0.008942, 0.371672,0.111100, 0.196029,0.019136, 0.287595,0.032087, 0.188085,0.081176, 0.113931,0.064267, 0.127463,0.047932, 0.127884,0.048132, 0.174569,1.174456
271,0.080302, 0.305823,0.036641, 0.273513,0.087662, 0.196247,0.039470, 0.283908,0.000001, 0.276226,0.000001, 0.160604,0.023969, 0.080302,0.004204, 0.151126,1.455499
272,0.157700, 0.219659,0.074474, 0.214405,0.097580, 0.221717,0.079879, 0.188679,0.044901, 0.170265,0.052230, 0.175727,0.013939, 0.147332,0.001254, 0.140259,0.956086
273,0.002175, 0.275640,0.120904, 0.194315,0.141860, 0.188658,0.041606, 0.188658,0.040222, 0.295664,0.059231, 0.082630,0.045880, 0.137910,0.007247, 0.177399,1.081748
274,0.057272, 0.269369,0.051194, 0.307859,0.117966, 0.151403,0.104075, 0.144512,0.106793, 0.166383,0.000001, 0.226110,0.033512, 0.067342,0.056952, 0.139259,0.944472
275,0.112407, 0.253661,0.042338, 0.227196,0.066793, 0.221202,0.088380, 0.177960,0.083426, 0.094534,0.075875, 0.212686,0.018353, 0.183034,0.044490, 0.097662,0.935872
276,0.138777, 0.201916,0.118591, 0.183817,0.043371, 0.274595,0.072920, 0.163764,0.056895, 0.163764,0.065933, 0.097832,0.023396, 0.144619,0.073378, 0.176431,0.813477
277,0.088221, 0.234993,0.000001, 0.373189,0.089741, 0.137079,0.100423, 0.211983,0.064776, 0.161685,0.024968, 0.208719,0.029914, 0.122368,0.000001, 0.151939,1.203909
278,0.057887, 0.313192,0.084505, 0.205715,0.066475, 0.240112,0.007040, 0.283173,0.051519, 0.143996,0.045453, 0.190547,0.028584, 0.137577,0.019502, 0.124722,1.278069
279,0.133112, 0.238257,0.114132, 0.169425,0.065943, 0.283557,0.094762, 0.152381,0.050366, 0.242472,0.034502, 0.165015,0.053296, 0.079766,0.000001, 0.123012,0.907772
280,0.079604, 0.339464,0.081072, 0.205539,0.094513, 0.164586,0.000001, 0.245013,0.064775, 0.211333,0.096779, 0.142525,0.031928, 0.115465,0.000001, 0.127403,1.102655
281,0.043898, 0.282239,0.099915, 0.296298,0.071277, 0.154065,0.064001, 0.190448,0.012436, 0.225342,0.087976, 0.194263,0.000001, 0.174445,0.000001, 0.103394,1.240990
282,0.063416, 0.235512,0.094093, 0.316168,0.102565, 0.213603,0.045272, 0.148685,0.030118, 0.205131,0.000001, 0.220569,0.031918, 0.182930,0.016281, 0.093739,1.232673
283,0.078349, 0.284770,0.064729, 0.200687,0.055844, 0.265415,0.093130, 0.191640,0.066354, 0.194240,0.042823, 0.174312,0.034018, 0.134435,0.000001, 0.119254,1.129505
