ó^Ç¶ÇΩèdóvìx,0.130000,0.230000,0.120000,0.220000,0.110000,0.210000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],ãÊä‘ïùÇÃëçòa
36,0.058063, 0.345019,0.066602, 0.201541,0.145590, 0.247945,0.076564, 0.190765,0.054725, 0.247945,0.047785, 0.130529,0.050385, 0.136541,1.000571
37,0.098057, 0.266096,0.099494, 0.296766,0.072485, 0.219352,0.128192, 0.166999,0.061963, 0.147596,0.124332, 0.172434,0.052930, 0.093305,0.725096
38,0.099601, 0.233110,0.128301, 0.242943,0.074492, 0.279777,0.090803, 0.154053,0.128301, 0.162753,0.023647, 0.218291,0.042767, 0.121160,0.824173
39,0.112747, 0.203978,0.057846, 0.316726,0.087435, 0.243221,0.082664, 0.220308,0.022762, 0.208979,0.058509, 0.193111,0.026385, 0.165328,1.103304
40,0.101725, 0.237244,0.157662, 0.179488,0.088587, 0.248858,0.083779, 0.252862,0.146749, 0.168575,0.004299, 0.168575,0.000001, 0.161597,0.834398
41,0.083869, 0.286515,0.123050, 0.240005,0.107619, 0.227910,0.041287, 0.185192,0.090764, 0.211657,0.062885, 0.144567,0.013152, 0.181528,0.954747
42,0.132004, 0.204090,0.082480, 0.327242,0.090017, 0.194032,0.054131, 0.251289,0.079202, 0.189022,0.000001, 0.250774,0.000001, 0.145714,1.124326
43,0.118203, 0.236068,0.050391, 0.244516,0.081566, 0.238984,0.071741, 0.247258,0.088568, 0.147500,0.087206, 0.183387,0.000001, 0.204610,1.004648
44,0.101313, 0.216760,0.110707, 0.263872,0.207306, 0.217931,0.094715, 0.179768,0.059461, 0.178794,0.069102, 0.136407,0.021739, 0.142125,0.671315
45,0.122102, 0.318806,0.127201, 0.269084,0.089574, 0.231470,0.105106, 0.149297,0.083835, 0.155593,0.010245, 0.186505,0.024230, 0.126952,0.875412
46,0.133853, 0.180954,0.090668, 0.246269,0.089767, 0.187982,0.154615, 0.227625,0.069242, 0.184820,0.080052, 0.172245,0.024505, 0.157403,0.714597
47,0.072473, 0.289718,0.041106, 0.355192,0.110138, 0.181096,0.090548, 0.207177,0.066171, 0.163127,0.066121, 0.097007,0.058293, 0.201835,0.990301
48,0.099249, 0.271324,0.103669, 0.192558,0.123579, 0.271324,0.030017, 0.270424,0.069342, 0.179123,0.014000, 0.214826,0.064478, 0.096087,0.991333
49,0.046006, 0.277086,0.145706, 0.190662,0.060245, 0.271917,0.095757, 0.208867,0.049627, 0.242393,0.083040, 0.167099,0.052021, 0.109575,0.935196
50,0.115040, 0.331444,0.023138, 0.377548,0.025979, 0.240895,0.067130, 0.173764,0.062925, 0.152473,0.036301, 0.215398,0.000001, 0.177964,1.338972
51,0.121532, 0.171128,0.085325, 0.157030,0.121532, 0.270950,0.059907, 0.253357,0.023226, 0.256693,0.007205, 0.246152,0.000001, 0.225962,1.162543
52,0.106388, 0.211745,0.123666, 0.167146,0.145406, 0.211745,0.032349, 0.263827,0.062060, 0.215259,0.072703, 0.180333,0.009288, 0.198085,0.896278
53,0.100538, 0.282964,0.090971, 0.206715,0.159993, 0.238447,0.058361, 0.265001,0.024501, 0.137693,0.066407, 0.147262,0.036864, 0.184283,0.924732
54,0.097683, 0.267274,0.124181, 0.267274,0.071546, 0.195727,0.097864, 0.174590,0.068888, 0.185225,0.004604, 0.230526,0.000001, 0.214618,1.070467
55,0.135197, 0.259769,0.107786, 0.205644,0.139851, 0.264265,0.059085, 0.187473,0.083395, 0.226174,0.059895, 0.109357,0.059895, 0.102211,0.709789
56,0.147422, 0.176746,0.139876, 0.151740,0.128965, 0.174516,0.043954, 0.270135,0.130826, 0.164019,0.073711, 0.174516,0.056708, 0.166865,0.557075
57,0.095975, 0.314455,0.098699, 0.294369,0.125318, 0.167872,0.053199, 0.114673,0.117920, 0.176449,0.083936, 0.160998,0.038552, 0.157585,0.772800
58,0.092008, 0.206430,0.126587, 0.280424,0.070983, 0.271510,0.032399, 0.219857,0.061337, 0.249544,0.074521, 0.146692,0.030002, 0.137706,1.024328
59,0.165275, 0.299071,0.110817, 0.192456,0.125531, 0.205948,0.076548, 0.185738,0.066152, 0.137534,0.097264, 0.147533,0.070867, 0.119266,0.575092
60,0.000001, 0.286846,0.057958, 0.257170,0.135876, 0.274692,0.067938, 0.136168,0.064292, 0.190137,0.091318, 0.180434,0.020063, 0.237107,1.125109
61,0.038096, 0.278251,0.096566, 0.241800,0.119951, 0.306472,0.056665, 0.237872,0.095838, 0.142035,0.082144, 0.124318,0.000001, 0.179992,1.021480
